index,label,EU_English,EU_French,EU_German,EU_Italian,EU_Spanish,JP_Japanese,US_English,US_French,US_Spanish,TR_Turkish,QA_Note
22,TheaterRoomOpenText,"Rewatch the cinematics!
The ⟦MSBT:0E00000003000400FF4B32FF⟧Theatre ⟦MSBT:0E00000003000400000000FF⟧is now open.","Le ⟦MSBT:0E00000003000400FF4B32FF⟧cinéma⟦MSBT:0E00000003000400000000FF⟧ ouvre ses portes !
Vous pouvez y revoir toutes
les cinématiques du jeu.","⟦MSBT:0E000000020002005F00⟧Du hast das ⟦MSBT:0E00000003000400FF4B32FF⟧Kino⟦MSBT:0E00000003000400000000FF⟧ freige-
schaltet,  wo du alle Zwischen-
sequenzen des Spiels erneut
anschauen kannst.⟦MSBT:0E000000020002006400⟧","Dai un'occhiata ai filmati!
Il ⟦MSBT:0E00000003000400FF4B32FF⟧Cinema ⟦MSBT:0E00000003000400000000FF⟧è ora disponibile!","Has desbloqueado el ⟦MSBT:0E00000003000400FF4B32FF⟧cine⟦MSBT:0E00000003000400000000FF⟧.
¡Ya puedes ver las secuencias
animadas del juego!","あのムービーを もういちど！
⟦MSBT:0E00000003000400FF4B32FF⟧シアタールーム⟦MSBT:0E00000003000400000000FF⟧が
オープンしました。","Rewatch the cinematics! The
⟦MSBT:0E00000003000400FF4B32FF⟧Theater⟦MSBT:0E00000003000400000000FF⟧ is now open.","Le ⟦MSBT:0E00000003000400FF4B32FF⟧cinéma⟦MSBT:0E00000003000400000000FF⟧ ouvre ses portes!
Vous pouvez y revoir toutes
les cinématiques du jeu.","Has desbloqueado el ⟦MSBT:0E00000003000400FF4B32FF⟧cine⟦MSBT:0E00000003000400000000FF⟧.
¡Ya puedes ver las secuencias
animadas del juego!","Ara sahneleri tekrar izle!
⟦MSBT:0E00000003000400FF4B32FF⟧Sinema ⟦MSBT:0E00000003000400000000FF⟧açıldı.",
23,SoundRoomOpenText,"Your favourite tunes on
demand! The ⟦MSBT:0E00000003000400FF4B32FF⟧Jukebox
⟦MSBT:0E00000003000400000000FF⟧is now open.","Envie d'écouter les musiques
du jeu ? Le menu ⟦MSBT:0E00000003000400FF4B32FF⟧Audio⟦MSBT:0E00000003000400000000FF⟧ est
maintenant disponible !","Du hast die ⟦MSBT:0E00000003000400FF4B32FF⟧Jukebox⟦MSBT:0E00000003000400000000FF⟧ freige-
schaltet, wo du all deine
Lieblingslieder  aus dem Spiel
anhören kannst!","I tuoi brani preferiti a
richiesta! La ⟦MSBT:0E00000003000400FF4B32FF⟧Musica ⟦MSBT:0E00000003000400000000FF⟧è
ora disponibile.","La ⟦MSBT:0E00000003000400FF4B32FF⟧música ⟦MSBT:0E00000003000400000000FF⟧ya está disponible.
¡Escucha tus temas favoritos!","あの⟦MSBT:0E00000000000A00020006004D3087304F30⟧曲 この⟦MSBT:0E00000000000A00020006004D3087304F30⟧曲 いつでもきける！
⟦MSBT:0E00000003000400FF4B32FF⟧サウンドルーム⟦MSBT:0E00000003000400000000FF⟧が
オープンしました。","Your favorite tunes on
demand! The ⟦MSBT:0E00000003000400FF4B32FF⟧Jukebox
⟦MSBT:0E00000003000400000000FF⟧is now open.","Envie d'écouter les musiques
du jeu? Le menu ⟦MSBT:0E00000003000400FF4B32FF⟧Audio⟦MSBT:0E00000003000400000000FF⟧ est
maintenant disponible!","La ⟦MSBT:0E00000003000400FF4B32FF⟧música ⟦MSBT:0E00000003000400000000FF⟧ya está disponible.
¡Escucha tus temas favoritos!","Sevdiğin müzikler
hazır! ⟦MSBT:0E00000003000400FF4B32FF⟧Müzik Kutusu
⟦MSBT:0E00000003000400000000FF⟧açıldı.",
24,StreetPassAnnounceText1_1,"⟦MSBT:0E00000003000400FF4B32FF⟧StreetPass⟦MSBT:0E00000003000400000000FF⟧ can be used
in The Arena and in
Meta Knightmare Returns.","Dans l'Arène, ainsi que dans
Meta Knight - le retour, des
fonctions ⟦MSBT:0E00000003000400FF4B32FF⟧StreetPass⟦MSBT:0E00000003000400000000FF⟧ sont
disponibles.","Du kannst Rekorde der Arena 
und von Albtraumeta-Knights
Rückkehr über ⟦MSBT:0E00000003000400FF4B32FF⟧StreetPass⟦MSBT:0E00000003000400000000FF⟧
teilen.","Puoi usare ⟦MSBT:0E00000003000400FF4B32FF⟧StreetPass⟦MSBT:0E00000003000400000000FF⟧
nelle modalità Arena e
Meta Knight: il ritorno.","Puedes usar ⟦MSBT:0E00000003000400FF4B32FF⟧StreetPass⟦MSBT:0E00000003000400000000FF⟧
en El Coliseo y en Meta
Knight contrataca.","かちぬきボスバトルと 
メタナイトでゴーでは
⟦MSBT:0E00000003000400FF4B32FF⟧すれちがい⟦MSBT:0E000000000008000200040064304630⟧通⟦MSBT:0E000000000008000200040057309330⟧信⟦MSBT:0E00000003000400000000FF⟧が できます。","⟦MSBT:0E00000003000400FF4B32FF⟧StreetPass⟦MSBT:0E00000003000400000000FF⟧ can be used
in The Arena and in
Meta Knightmare Returns.","Dans l'Arène, ainsi que dans
Meta Knight - le retour, des
fonctions ⟦MSBT:0E00000003000400FF4B32FF⟧StreetPass⟦MSBT:0E00000003000400000000FF⟧ sont
disponibles.","Puedes usar ⟦MSBT:0E00000003000400FF4B32FF⟧StreetPass⟦MSBT:0E00000003000400000000FF⟧
en El Coliseo y en Meta
Knight contrataca.","⟦MSBT:0E00000003000400FF4B32FF⟧StreetPass⟦MSBT:0E00000003000400000000FF⟧,
Arena'da ve
Meta Knight'ın Dönüşü'nde
kullanılabilir.",
25,StreetPassAnnounceText1_2,"Activate ⟦MSBT:0E00000003000400FF4B32FF⟧StreetPass⟦MSBT:0E00000003000400000000FF⟧ to
⟦MSBT:0E00000003000400FF4B32FF⟧share ⟦MSBT:0E00000003000400000000FF⟧your ⟦MSBT:0E00000003000400FF4B32FF⟧time records
⟦MSBT:0E00000003000400000000FF⟧with others!","Activez ⟦MSBT:0E00000003000400FF4B32FF⟧StreetPass⟦MSBT:0E00000003000400000000FF⟧ pour
⟦MSBT:0E00000003000400FF4B32FF⟧partager⟦MSBT:0E00000003000400000000FF⟧ vos ⟦MSBT:0E00000003000400FF4B32FF⟧exploits⟦MSBT:0E00000003000400000000FF⟧ avec
d'autres joueurs !","⟦MSBT:0E000000020002005F00⟧Aktivierst du ⟦MSBT:0E00000003000400FF4B32FF⟧StreetPass⟦MSBT:0E00000003000400000000FF⟧,
kannst du deine ⟦MSBT:0E00000003000400FF4B32FF⟧Bestzeiten⟦MSBT:0E00000003000400000000FF⟧
mit Spielern in der Nähe ⟦MSBT:0E00000003000400FF4B32FF⟧teilen⟦MSBT:0E00000003000400000000FF⟧!⟦MSBT:0E000000020002006400⟧","Attiva ⟦MSBT:0E00000003000400FF4B32FF⟧StreetPass⟦MSBT:0E00000003000400000000FF⟧ per
⟦MSBT:0E00000003000400FF4B32FF⟧condividere⟦MSBT:0E00000003000400000000FF⟧ i tuoi ⟦MSBT:0E00000003000400FF4B32FF⟧tempi
record⟦MSBT:0E00000003000400000000FF⟧ con gli altri!","¡Activa ⟦MSBT:0E00000003000400FF4B32FF⟧StreetPass⟦MSBT:0E00000003000400000000FF⟧ para
⟦MSBT:0E00000003000400FF4B32FF⟧compartir ⟦MSBT:0E00000003000400000000FF⟧tus ⟦MSBT:0E00000003000400FF4B32FF⟧récords⟦MSBT:0E00000003000400000000FF⟧!","⟦MSBT:0E00000003000400FF4B32FF⟧すれちがい⟦MSBT:0E00000000000C00040008006430463057309330⟧通信⟦MSBT:0E00000003000400000000FF⟧を おこなえば
すれちがったMiiと⟦MSBT:0E00000003000400FF4B32FF⟧ ベストタイム⟦MSBT:0E00000003000400000000FF⟧を
⟦MSBT:0E00000003000400FF4B32FF⟧こうかん⟦MSBT:0E00000003000400000000FF⟧ できるように なります。","Activate ⟦MSBT:0E00000003000400FF4B32FF⟧StreetPass⟦MSBT:0E00000003000400000000FF⟧ to
⟦MSBT:0E00000003000400FF4B32FF⟧share ⟦MSBT:0E00000003000400000000FF⟧your ⟦MSBT:0E00000003000400FF4B32FF⟧time records
⟦MSBT:0E00000003000400000000FF⟧with others!","Activez ⟦MSBT:0E00000003000400FF4B32FF⟧StreetPass⟦MSBT:0E00000003000400000000FF⟧ pour
⟦MSBT:0E00000003000400FF4B32FF⟧partager⟦MSBT:0E00000003000400000000FF⟧ vos ⟦MSBT:0E00000003000400FF4B32FF⟧exploits⟦MSBT:0E00000003000400000000FF⟧ avec
d'autres joueurs!","¡Activa ⟦MSBT:0E00000003000400FF4B32FF⟧StreetPass⟦MSBT:0E00000003000400000000FF⟧ para
⟦MSBT:0E00000003000400FF4B32FF⟧compartir ⟦MSBT:0E00000003000400000000FF⟧tus ⟦MSBT:0E00000003000400FF4B32FF⟧récords⟦MSBT:0E00000003000400000000FF⟧!","⟦MSBT:0E00000003000400FF4B32FF⟧StreetPass⟦MSBT:0E00000003000400000000FF⟧'i aç,
⟦MSBT:0E00000003000400FF4B32FF⟧süre rekorlarını⟦MSBT:0E00000003000400000000FF⟧
başkalarıyla ⟦MSBT:0E00000003000400FF4B32FF⟧paylaş⟦MSBT:0E00000003000400000000FF⟧!",
26,StreetPassAnnounceText2_1,"In The True Arena, you can
⟦MSBT:0E00000003000400FF4B32FF⟧share ⟦MSBT:0E00000003000400000000FF⟧your ⟦MSBT:0E00000003000400FF4B32FF⟧time records ⟦MSBT:0E00000003000400000000FF⟧with
other players via ⟦MSBT:0E00000003000400FF4B32FF⟧StreetPass⟦MSBT:0E00000003000400000000FF⟧.","Vous pouvez ⟦MSBT:0E00000003000400FF4B32FF⟧partager⟦MSBT:0E00000003000400000000FF⟧ vos
⟦MSBT:0E00000003000400FF4B32FF⟧meilleurs résultats⟦MSBT:0E00000003000400000000FF⟧ de l'Arène
Ultime avec d'autres joueurs
via ⟦MSBT:0E00000003000400FF4B32FF⟧StreetPass⟦MSBT:0E00000003000400000000FF⟧.","⟦MSBT:0E000000020002005F00⟧In der ⟦MSBT:0E00000003000400FF4B32FF⟧NEUEN Arena⟦MSBT:0E00000003000400000000FF⟧ teilst du
über ⟦MSBT:0E00000003000400FF4B32FF⟧StreetPass⟦MSBT:0E00000003000400000000FF⟧ deine ⟦MSBT:0E00000003000400FF4B32FF⟧Best-
zeiten ⟦MSBT:0E00000003000400000000FF⟧mit Spielern in der Nähe.⟦MSBT:0E000000020002006400⟧","Nell'Arena Finale, puoi
⟦MSBT:0E00000003000400FF4B32FF⟧condividere⟦MSBT:0E00000003000400000000FF⟧ i tuoi ⟦MSBT:0E00000003000400FF4B32FF⟧tempi
record⟦MSBT:0E00000003000400000000FF⟧ con altri giocatori
tramite ⟦MSBT:0E00000003000400FF4B32FF⟧StreetPass⟦MSBT:0E00000003000400000000FF⟧.","En El verdadero Coliseo,
puedes ⟦MSBT:0E00000003000400FF4B32FF⟧compartir ⟦MSBT:0E00000003000400000000FF⟧tus
⟦MSBT:0E00000003000400FF4B32FF⟧récords ⟦MSBT:0E00000003000400000000FF⟧con otros jugadores
a través de ⟦MSBT:0E00000003000400FF4B32FF⟧StreetPass⟦MSBT:0E00000003000400000000FF⟧.","⟦MSBT:0E000000000008000200040057309330⟧真 かちぬきボスバトルでは
⟦MSBT:0E00000003000400FF4B32FF⟧すれちがい⟦MSBT:0E000000000008000200040064304630⟧通⟦MSBT:0E000000000008000200040057309330⟧信⟦MSBT:0E00000003000400000000FF⟧で すれちがった
Miiと ⟦MSBT:0E00000003000400FF4B32FF⟧ベストタイム⟦MSBT:0E00000003000400000000FF⟧を ⟦MSBT:0E00000003000400FF4B32FF⟧こうかん
⟦MSBT:0E00000003000400000000FF⟧できるように なります。","In The True Arena, you can
⟦MSBT:0E00000003000400FF4B32FF⟧share ⟦MSBT:0E00000003000400000000FF⟧your ⟦MSBT:0E00000003000400FF4B32FF⟧time records ⟦MSBT:0E00000003000400000000FF⟧with
other players via ⟦MSBT:0E00000003000400FF4B32FF⟧StreetPass⟦MSBT:0E00000003000400000000FF⟧.","Vous pouvez ⟦MSBT:0E00000003000400FF4B32FF⟧partager⟦MSBT:0E00000003000400000000FF⟧ vos
⟦MSBT:0E00000003000400FF4B32FF⟧meilleurs résultats⟦MSBT:0E00000003000400000000FF⟧ de l'Arène
Ultime avec d'autres joueurs
via ⟦MSBT:0E00000003000400FF4B32FF⟧StreetPass⟦MSBT:0E00000003000400000000FF⟧.","En El verdadero Coliseo,
puedes ⟦MSBT:0E00000003000400FF4B32FF⟧compartir ⟦MSBT:0E00000003000400000000FF⟧tus
⟦MSBT:0E00000003000400FF4B32FF⟧récords ⟦MSBT:0E00000003000400000000FF⟧con otros jugadores
a través de ⟦MSBT:0E00000003000400FF4B32FF⟧StreetPass⟦MSBT:0E00000003000400000000FF⟧.","⟦MSBT:0E000000020002005F00⟧Gerçek Arena'da,
⟦MSBT:0E00000003000400FF4B32FF⟧süre rekorlarını⟦MSBT:0E00000003000400000000FF⟧
diğer oyuncularla ⟦MSBT:0E00000003000400FF4B32FF⟧StreetPass⟦MSBT:0E00000003000400000000FF⟧
üzerinden ⟦MSBT:0E00000003000400FF4B32FF⟧paylaşabilirsin⟦MSBT:0E00000003000400000000FF⟧.⟦MSBT:0E000000020002006400⟧",
27,CompleteAnnounceText1,"⟦MSBT:0E00000003000400FF4B32FF⟧All movies ⟦MSBT:0E00000003000400000000FF⟧are now available
in the Theatre Room!","⟦MSBT:0E00000003000400FF4B32FF⟧Toutes les cinématiques⟦MSBT:0E00000003000400000000FF⟧
sont maintenant disponibles
au cinéma !","Du hast alle Filme im 
⟦MSBT:0E00000003000400FF4B32FF⟧Kino⟦MSBT:0E00000003000400000000FF⟧ freigeschaltet!","Nel Cinema sono ora
disponibili ⟦MSBT:0E00000003000400FF4B32FF⟧tutti i filmati⟦MSBT:0E00000003000400000000FF⟧!","¡⟦MSBT:0E00000003000400FF4B32FF⟧Todos los vídeos ⟦MSBT:0E00000003000400000000FF⟧están
disponibles en el cine!","シアタールームで
⟦MSBT:0E00000003000400FF4B32FF⟧すべての ムービー⟦MSBT:0E00000003000400000000FF⟧が
⟦MSBT:0E00000000000600020002007F30⟧見られるように なりました！","⟦MSBT:0E00000003000400FF4B32FF⟧All movies ⟦MSBT:0E00000003000400000000FF⟧are now available
in the Theater!","⟦MSBT:0E00000003000400FF4B32FF⟧Toutes les cinématiques⟦MSBT:0E00000003000400000000FF⟧
sont maintenant disponibles
au cinéma!","¡⟦MSBT:0E00000003000400FF4B32FF⟧Todos los videos ⟦MSBT:0E00000003000400000000FF⟧están
disponibles en el cine!","⟦MSBT:0E00000003000400FF4B32FF⟧Tüm videolar ⟦MSBT:0E00000003000400000000FF⟧artık
Sinema'da mevcut!",
28,CompleteAnnounceText2,"A ⟦MSBT:0E00000003000400FF4B32FF⟧UFO ⟦MSBT:0E00000003000400000000FF⟧has appeared in the
Copy Ability Room!
Go and ⟦MSBT:0E00000003000400FF4B32FF⟧copy ⟦MSBT:0E00000003000400000000FF⟧its ability!","Un ⟦MSBT:0E00000003000400FF4B32FF⟧OVNI⟦MSBT:0E00000003000400000000FF⟧ est apparu dans
l'aire d'entraînement du
mode histoire ! Allez vite
découvrir son ⟦MSBT:0E00000003000400FF4B32FF⟧pouvoir⟦MSBT:0E00000003000400000000FF⟧ !","Ein ⟦MSBT:0E00000003000400FF4B32FF⟧UFO ⟦MSBT:0E00000003000400000000FF⟧ist im Spezial-Power-
Testraum gelandet. Geh hin
und ⟦MSBT:0E00000003000400FF4B32FF⟧kopiere⟦MSBT:0E00000003000400000000FF⟧ seine Power!","Nella stanza delle abilità è
apparso un ⟦MSBT:0E00000003000400FF4B32FF⟧UFO⟦MSBT:0E00000003000400000000FF⟧! Corri a
⟦MSBT:0E00000003000400FF4B32FF⟧copiare⟦MSBT:0E00000003000400000000FF⟧ la sua abilità!","⟦MSBT:0E000000020002005F00⟧Ha aparecido un ⟦MSBT:0E00000003000400FF4B32FF⟧ovni ⟦MSBT:0E00000003000400000000FF⟧en la
zona de pruebas. ¡Ve corriendo
a ⟦MSBT:0E00000003000400FF4B32FF⟧copiarle⟦MSBT:0E00000003000400000000FF⟧ la habilidad!⟦MSBT:0E000000020002006400⟧","ストーリーモードの
「のうりょくおためしべや」に
⟦MSBT:0E00000003000400FF4B32FF⟧ユーフォー⟦MSBT:0E00000003000400000000FF⟧が しゅつげん！
のうりょくを ⟦MSBT:0E00000003000400FF4B32FF⟧コピーしてみよう！⟦MSBT:0E00000003000400000000FF⟧","A ⟦MSBT:0E00000003000400FF4B32FF⟧UFO ⟦MSBT:0E00000003000400000000FF⟧has appeared in the
Ability Testing Area
Go ⟦MSBT:0E00000003000400FF4B32FF⟧copy ⟦MSBT:0E00000003000400000000FF⟧its ability!","Un ⟦MSBT:0E00000003000400FF4B32FF⟧OVNI⟦MSBT:0E00000003000400000000FF⟧ est apparu dans
l'aire d'entraînement du
mode histoire! Allez vite
découvrir son ⟦MSBT:0E00000003000400FF4B32FF⟧pouvoir⟦MSBT:0E00000003000400000000FF⟧!","⟦MSBT:0E000000020002005F00⟧Ha aparecido un ⟦MSBT:0E00000003000400FF4B32FF⟧ovni ⟦MSBT:0E00000003000400000000FF⟧en
la sala de habilidades. ¡Ve
rápido a ⟦MSBT:0E00000003000400FF4B32FF⟧copiarle⟦MSBT:0E00000003000400000000FF⟧ la habilidad!⟦MSBT:0E000000020002006400⟧","⟦MSBT:0E000000020002005F00⟧Kopya Yeteneği Odası'nda bir
⟦MSBT:0E00000003000400FF4B32FF⟧UFO ⟦MSBT:0E00000003000400000000FF⟧belirdi!
Git ve yeteneğini ⟦MSBT:0E00000003000400FF4B32FF⟧kopyala⟦MSBT:0E00000003000400000000FF⟧!⟦MSBT:0E000000020002006400⟧",
29,ShopBtnParufeTitleText,"Kirby
Triple Deluxe","Kirby
Triple Deluxe","Kirby:
Triple Deluxe","Kirby:
Triple Deluxe","Kirby
Triple Deluxe","星のカービィ
トリプルデラックス","Kirby:
Triple Deluxe","Kirby
Triple Deluxe","Kirby
Triple Deluxe","Kirby
Triple Deluxe",
30,ShopBtnPizzaTitleText,"Kirby
Fighters Deluxe","Kirby
Fighters Deluxe","Kirby
Fighters Deluxe","Kirby
Fighters Deluxe","Kirby
Fighters Deluxe","カービィ
ファイターズZ","Kirby
Fighters Deluxe","Kirby
Fighters Deluxe","Kirby
Fighters Deluxe","Kirby
Fighters Deluxe",
31,ShopBtnDropTitleText,"Dedede's Drum
Dash Deluxe","Dedede's Drum
Dash Deluxe","Dedede's Drum
Dash Deluxe","Dedede's Drum
Dash Deluxe","Dedede's Drum
Dash Deluxe","デデデ大王の
デデデでデンZ","Dedede's Drum
Dash Deluxe","Dedede's Drum
Dash Deluxe","Dedede's Drum
Dash Deluxe","Dedede's Drum
Dash Deluxe",
32,ShopConfirmDialogParufe,"Quit the game and go to
the Nintendo eShop page for
⟦MSBT:0E00000003000400FF4B32FF⟧Kirby Triple Deluxe⟦MSBT:0E00000003000400000000FF⟧?","⟦MSBT:0E000000020002005F00⟧Quitter le jeu et aller consulter
la page de ⟦MSBT:0E00000003000400FF4B32FF⟧Kirby Triple Deluxe⟦MSBT:0E00000003000400000000FF⟧
dans le Nintendo eShop ?⟦MSBT:0E000000020002006400⟧","Spiel beenden und
⟦MSBT:0E00000003000400FF4B32FF⟧Kirby: Triple Deluxe⟦MSBT:0E00000003000400000000FF⟧
im Nintendo eShop ansehen?","Vuoi uscire dal gioco e
visitare la pagina del
Nintendo eShop relativa
a ⟦MSBT:0E00000003000400FF4B32FF⟧Kirby: Triple Deluxe⟦MSBT:0E00000003000400000000FF⟧?","¿Quieres salir e ir a la página
de ⟦MSBT:0E00000003000400FF4B32FF⟧Kirby Triple Deluxe⟦MSBT:0E00000003000400000000FF⟧ en
Nintendo eShop?","ソフトをやめて
ニンテンドーeショップの
⟦MSBT:0E00000003000400FF4B32FF⟧「⟦MSBT:0E00000000000800020004007B305730⟧星のカービィ トリプルデラックス」⟦MSBT:0E00000003000400000000FF⟧
のページへ いどうしますか？","Quit the game and go to
the Nintendo eShop page for
⟦MSBT:0E00000003000400FF4B32FF⟧Kirby: Triple Deluxe⟦MSBT:0E00000003000400000000FF⟧?","⟦MSBT:0E000000020002005F00⟧Quitter le jeu et aller consulter
la page de ⟦MSBT:0E00000003000400FF4B32FF⟧Kirby Triple Deluxe⟦MSBT:0E00000003000400000000FF⟧
dans Nintendo eShop?⟦MSBT:0E000000020002006400⟧","¿Quieres salir del juego e
ir a la página de ⟦MSBT:0E00000003000400FF4B32FF⟧Kirby Triple
Deluxe⟦MSBT:0E00000003000400000000FF⟧ en Nintendo eShop?","⟦MSBT:0E000000020002005F00⟧Oyundan çıkıp
Nintendo eShop'taki
⟦MSBT:0E00000003000400FF4B32FF⟧Kirby Triple Deluxe⟦MSBT:0E00000003000400000000FF⟧
sayfasına gitmek ister misin?⟦MSBT:0E000000020002006400⟧",
33,ShopConfirmDialogPizza,"Quit the game and go to
the Nintendo eShop page for
⟦MSBT:0E00000003000400FF4B32FF⟧Kirby Fighters Deluxe⟦MSBT:0E00000003000400000000FF⟧?","⟦MSBT:0E000000020002005A00⟧Quitter le jeu et aller consulter
la page de ⟦MSBT:0E00000003000400FF4B32FF⟧Kirby Fighters Deluxe⟦MSBT:0E00000003000400000000FF⟧
dans le Nintendo eShop ?⟦MSBT:0E000000020002006400⟧","Spiel beenden und
⟦MSBT:0E00000003000400FF4B32FF⟧Kirby Fighters Deluxe⟦MSBT:0E00000003000400000000FF⟧
im Nintendo eShop ansehen?","Vuoi uscire dal gioco e
visitare la pagina del
Nintendo eShop relativa a
⟦MSBT:0E00000003000400FF4B32FF⟧Kirby Fighters Deluxe⟦MSBT:0E00000003000400000000FF⟧?","¿Quieres salir e ir a la página
de ⟦MSBT:0E00000003000400FF4B32FF⟧⟦MSBT:0E00000003000400FF4B32FF⟧Kirby Fighters Deluxe ⟦MSBT:0E00000003000400FF4B32FF⟧⟦MSBT:0E00000003000400000000FF⟧en
Nintendo eShop?","ソフトをやめて
ニンテンドーeショップの
⟦MSBT:0E00000003000400FF4B32FF⟧「カービィファイターズZ」⟦MSBT:0E00000003000400000000FF⟧
のページへ いどうしますか？","Quit the game and go to
the Nintendo eShop page for
⟦MSBT:0E00000003000400FF4B32FF⟧Kirby Fighters Deluxe⟦MSBT:0E00000003000400000000FF⟧?","⟦MSBT:0E000000020002005A00⟧Quitter le jeu et aller consulter
la page de ⟦MSBT:0E00000003000400FF4B32FF⟧Kirby Fighters Deluxe⟦MSBT:0E00000003000400000000FF⟧
dans Nintendo eShop?⟦MSBT:0E000000020002006400⟧","¿Quieres salir del juego e ir
a la página de ⟦MSBT:0E00000003000400FF4B32FF⟧Kirby Fighters
Deluxe⟦MSBT:0E00000003000400000000FF⟧ en Nintendo eShop?","⟦MSBT:0E000000020002005F00⟧Oyundan çıkıp
Nintendo eShop'taki
⟦MSBT:0E00000003000400FF4B32FF⟧Kirby Fighters Deluxe⟦MSBT:0E00000003000400000000FF⟧
sayfasına gitmek ister misin?⟦MSBT:0E000000020002006400⟧",
34,ShopConfirmDialogDrop,"Quit the game and go to
the Nintendo eShop page for
⟦MSBT:0E00000003000400FF4B32FF⟧Dedede's Drum Dash Deluxe⟦MSBT:0E00000003000400000000FF⟧?","⟦MSBT:0E000000020002005A00⟧Quitter le jeu et aller consulter
la page de ⟦MSBT:0E00000003000400FF4B32FF⟧Dedede's Drum Dash
Deluxe ⟦MSBT:0E00000003000400000000FF⟧dans le Nintendo eShop ?⟦MSBT:0E000000020002006400⟧","Spiel beenden und
⟦MSBT:0E00000003000400FF4B32FF⟧Dedede's Drum Dash Deluxe⟦MSBT:0E00000003000400000000FF⟧
im Nintendo eShop ansehen?","Vuoi uscire dal gioco e
visitare la pagina del
Nintendo eShop relativa a
⟦MSBT:0E00000003000400FF4B32FF⟧Dedede's Drum Dash Deluxe⟦MSBT:0E00000003000400000000FF⟧?","¿Quieres salir e ir a la página
de ⟦MSBT:0E00000003000400FF4B32FF⟧Dedede's Drum Dash
Deluxe ⟦MSBT:0E00000003000400000000FF⟧en Nintendo eShop?","ソフトをやめて
ニンテンドーeショップの
⟦MSBT:0E00000003000400FF4B32FF⟧「デデデ⟦MSBT:0E00000000000C0004000800603044304A304630⟧大王のデデデでデンZ」⟦MSBT:0E00000003000400000000FF⟧
のページへ いどうしますか？","Quit the game and go to
the Nintendo eShop page for
⟦MSBT:0E00000003000400FF4B32FF⟧Dedede's Drum Dash Deluxe⟦MSBT:0E00000003000400000000FF⟧?","⟦MSBT:0E000000020002005A00⟧Quitter le jeu et aller consulter
la page de ⟦MSBT:0E00000003000400FF4B32FF⟧Dedede's Drum Dash
Deluxe ⟦MSBT:0E00000003000400000000FF⟧dans Nintendo eShop?⟦MSBT:0E000000020002006400⟧","¿Quieres salir del juego e
ir a la página de ⟦MSBT:0E00000003000400FF4B32FF⟧Dedede's
Drum Dash Deluxe⟦MSBT:0E00000003000400000000FF⟧ en
Nintendo eShop?","⟦MSBT:0E000000020002005F00⟧Oyundan çıkıp
Nintendo eShop'taki
⟦MSBT:0E00000003000400FF4B32FF⟧Dedede's Drum Dash Deluxe⟦MSBT:0E00000003000400000000FF⟧
sayfasına gitmek ister misin?⟦MSBT:0E000000020002006400⟧",
35,ShopAlertNoEShopDialog,"⟦MSBT:0E00000003000400FF4B32FF⟧Nintendo eShop is
not installed.⟦MSBT:0E00000003000400000000FF⟧","⟦MSBT:0E00000003000400FF4B32FF⟧L'application Nintendo eShop
n'est pas installée.⟦MSBT:0E00000003000400000000FF⟧","⟦MSBT:0E00000003000400FF4B32FF⟧Nintendo eShop ist
nicht installiert.⟦MSBT:0E00000003000400000000FF⟧","⟦MSBT:0E00000003000400FF4B32FF⟧Il Nintendo eShop non
è installato.⟦MSBT:0E00000003000400000000FF⟧","⟦MSBT:0E00000003000400FF4B32FF⟧No has instalado
Nintendo eShop.⟦MSBT:0E00000003000400000000FF⟧","⟦MSBT:0E00000003000400FF4B32FF⟧ニンテンドーeショップが
インストールされていません。⟦MSBT:0E00000003000400000000FF⟧","⟦MSBT:0E00000003000400FF4B32FF⟧Nintendo eShop is
not installed.⟦MSBT:0E00000003000400000000FF⟧","⟦MSBT:0E00000003000400FF4B32FF⟧L'application Nintendo eShop
n'est pas installée.⟦MSBT:0E00000003000400000000FF⟧","⟦MSBT:0E00000003000400FF4B32FF⟧No has instalado
Nintendo eShop.⟦MSBT:0E00000003000400000000FF⟧",⟦MSBT:0E00000003000400FF4B32FF⟧Nintendo eShop yüklü değil.⟦MSBT:0E00000003000400000000FF⟧,
36,ShopTitleTextParufe,Kirby: Triple Deluxe,Kirby: Triple Deluxe,Kirby: Triple Deluxe,Kirby: Triple Deluxe,Kirby: Triple Deluxe,星のカービィ トリプルデラックス,Kirby: Triple Deluxe,Kirby: Triple Deluxe,Kirby: Triple Deluxe,Kirby: Triple Deluxe,
37,ShopTitleTextPizza,Kirby Fighters Deluxe,Kirby Fighters Deluxe,Kirby Fighters Deluxe,Kirby Fighters Deluxe,Kirby Fighters Deluxe,カービィファイターズZ,Kirby Fighters Deluxe,Kirby Fighters Deluxe,Kirby Fighters Deluxe,Kirby Fighters Deluxe,
38,ShopTitleTextDrop,Dedede's Drum Dash Deluxe,Dedede's Drum Dash Deluxe,Dedede's Drum Dash Deluxe,Dedede's Drum Dash Deluxe,Dedede's Drum Dash Deluxe,デデデ大王のデデデでデンZ,Dedede's Drum Dash Deluxe,Dedede's Drum Dash Deluxe,Dedede's Drum Dash Deluxe,Dedede's Drum Dash Deluxe,
