index,label,EU_English,EU_French,EU_German,EU_Italian,EU_Spanish,JP_Japanese,US_English,US_French,US_Spanish,TR_Turkish,QA_Note
143,Nows25,Meta Knight Medal,Médaille Meta Knight,Orden: Meta-Knight,Medaglia Meta Knight,Medalla de Meta Knight,メダル/メタナイト,Meta Knight Medal,Médaille Meta Knight,Medalla de Meta Knight,Meta Knight Madalyası,
144,Nows26,Bandana Waddle Dee Medal,Médaille Bandana Waddle Dee,Orden: Waddle-Dee-Assistent,Medaglia Waddle Dee aiutante,⟦MSBT:0E000000020002005F00⟧Medalla de Waddle Dee pañuelo⟦MSBT:0E000000020002006400⟧,メダル/バンダナワドルディ,Bandana Waddle Dee Medal,Médaille Bandana Waddle Dee,⟦MSBT:0E000000020002005F00⟧Medalla de Waddle Dee pañuelo⟦MSBT:0E000000020002006400⟧,⟦MSBT:0E000000020002005F00⟧Bandanalı Waddle Dee Madalyası⟦MSBT:0E000000020002006400⟧,
145,Nows27,Susie,Susie,Susi,Susie,Susi,⟦MSBT:0E00000000000A0004000600723057308730⟧秘書スージー,Susie,Susie,Susi,Susie,
146,Nows28,President Haltmann,Président Haltmann,Präsident Haltmann,Presidente Haltmann,Presidente Haltmann,プレジデント・ハルトマン,President Haltmann,Président Haltmann,Presidente Haltmann,Başkan Haltmann,
147,Nows29,Haltmann Works Co. Logo,Logo de la société Haltmann,"Logo „Haltmann OHG""",Logo Haltmann Works Co.,Logotipo de la Corp. Haltmann,ハルトマンワークスカンパニーロゴ,Haltmann Works Co. Logo,Logo de la société Haltmann,Logotipo de la Corp. Haltmann,Haltmann Şirketi Logosu,
148,Nows30,Manga Bonkers,Bonkers (manga),Manga: Bonkers,Bonkers (manga),Ilustración de Bonkers,⟦MSBT:0E00000000000A000400060052304D304C30⟧劇画⟦MSBT:0E000000000008000200040075304630⟧風/ボンカース,Manga Bonkers,Bonkers (manga),Ilustración de Bonkers,Manga Bonkers,
149,Nows31,Manga Mr. Frosty,Frigor Efik (manga),Manga: Dr. Eisbert,Dadopagos (manga),Ilustración del Sr. Mórsez,⟦MSBT:0E00000000000A000400060052304D304C30⟧劇画⟦MSBT:0E000000000008000200040075304630⟧風/ミスター・フロスティ,Manga Mr. Frosty,Frigor Efik (manga),Ilustración del Sr. Mórsez,Manga Bay Ayaz,
150,Nows32,Comic Book Whispy Woods,Whispy Woods (BD),Comic: Whispy Woods,Whispy Woods (fumetto),Viñeta de Whispy Woods,アメコミ⟦MSBT:0E000000000008000200040075304630⟧風/ウィスピーウッズ,Comic Book Whispy Woods,Whispy Woods (BD),Viñeta de Whispy Woods,Çizgi Roman Whispy Woods,
151,Nows33,Comic Book Kracko,Kracko (BD),Comic: Kracko,Kracko (fumetto),Viñeta de Kracko,アメコミ⟦MSBT:0E000000000008000200040075304630⟧風/クラッコ,Comic Book Kracko,Kracko (BD),Viñeta de Kracko,Çizgi Roman Kracko,
152,Kanji00,"""Star"" Kanji",Kanji « Étoile »,Kanji „Stern“,"Kanji ""stella""","Kanji ""estrella""",⟦MSBT:0E00000000000A00040006004B3093305830⟧漢字ステッカー/⟦MSBT:0E00000000000800020004007B305730⟧星,"""Star"" Kanji",Kanji « Étoile »,"Kanji ""estrella""","""Yıldız"" Kanji",
153,Kanji01,"""Demon"" Kanji",Kanji « Sorcellerie »,Kanji „Dämon“,"Kanji ""demone""","Kanji ""demonio""",⟦MSBT:0E00000000000A00040006004B3093305830⟧漢字ステッカー/⟦MSBT:0E00000000000600020002007E30⟧魔,"""Demon"" Kanji",Kanji « Démon »,"Kanji ""demonio""","""İblis"" Kanji",
154,Kanji02,"""King"" Kanji",Kanji « Roi »,Kanji „König“,"Kanji ""re""","Kanji ""rey""",⟦MSBT:0E00000000000A00040006004B3093305830⟧漢字ステッカー/⟦MSBT:0E00000000000800020004004A304630⟧王,"""King"" Kanji",Kanji « Roi »,"Kanji ""rey""","""Kral"" Kanji",
155,Kanji03,"""False"" Kanji",Kanji « Mensonge »,Kanji „Lüge“,"Kanji ""falso""","Kanji ""falso""",⟦MSBT:0E00000000000A00040006004B3093305830⟧漢字ステッカー/⟦MSBT:0E000000000008000200040046305D30⟧嘘,"""False"" Kanji",Kanji « Mensonge »,"Kanji ""falso""","""Sahte"" Kanji",
156,Kanji04,"""Big"" Kanji",Kanji « Grand »,Kanji „Groß“,"Kanji ""grande""","Kanji ""grande""",⟦MSBT:0E00000000000A00040006004B3093305830⟧漢字ステッカー/⟦MSBT:0E000000000008000200040060304430⟧大,"""Big"" Kanji",Kanji « Grand »,"Kanji ""grande""","""Büyük"" Kanji",
157,Kanji05,"""Steel"" Kanji",Kanji « Acier »,Kanji „Stahl“,"Kanji ""acciaio""","Kanji ""acero""",⟦MSBT:0E00000000000A00040006004B3093305830⟧漢字ステッカー/⟦MSBT:0E00000000000A00020006006F304C306D30⟧鋼,"""Steel"" Kanji",Kanji « Acier »,"Kanji ""acero""","""Çelik"" Kanji",
158,Kanji06,"""Land"" Kanji",Kanji « Terre »,Kanji „Erde“,"Kanji ""terra""","Kanji ""tierra""",⟦MSBT:0E00000000000A00040006004B3093305830⟧漢字ステッカー/⟦MSBT:0E00000000000800020004008A304F30⟧陸,"""Land"" Kanji",Kanji « Terre »,"Kanji ""tierra""","""Kara"" Kanji",
159,Kanji07,"""Sea"" Kanji",Kanji « Océan »,Kanji „Meer“,"Kanji ""mare""","Kanji ""mar""",⟦MSBT:0E00000000000A00040006004B3093305830⟧漢字ステッカー/⟦MSBT:0E00000000000800020004004B304430⟧海,"""Sea"" Kanji",Kanji « Océan »,"Kanji ""mar""","""Deniz"" Kanji",
160,Kanji08,"""Sky"" Kanji",Kanji « Ciel »,Kanji „Himmel“,"Kanji ""cielo""","Kanji ""cielo""",⟦MSBT:0E00000000000A00040006004B3093305830⟧漢字ステッカー/⟦MSBT:0E00000000000800020004004F304630⟧空,"""Sky"" Kanji",Kanji « Ciel »,"Kanji ""cielo""","""Gökyüzü"" Kanji",
161,Kanji09,"""Dream"" Kanji",Kanji « Rêve »,Kanji „Traum“,"Kanji ""sogno""","Kanji ""sueño""",⟦MSBT:0E00000000000A00040006004B3093305830⟧漢字ステッカー/⟦MSBT:0E000000000008000200040086308130⟧夢,"""Dream"" Kanji",Kanji « Rêve »,"Kanji ""sueño""","""Rüya"" Kanji",
162,Kanji10,"""Fountain"" Kanji",Kanji « Source »,Kanji „Quelle“,"Kanji ""fontana""","Kanji ""fuente""",⟦MSBT:0E00000000000A00040006004B3093305830⟧漢字ステッカー/⟦MSBT:0E00000000000A000200060044305A307F30⟧泉,"""Fountain"" Kanji",Kanji « Source »,"Kanji ""fuente""","""Çeşme"" Kanji",
163,Kanji11,"""Mirror"" Kanji",Kanji « Miroir »,Kanji „Spiegel“,"Kanji ""specchio""","Kanji ""espejo""",⟦MSBT:0E00000000000A00040006004B3093305830⟧漢字ステッカー/⟦MSBT:0E00000000000A00020006004B304C307F30⟧鏡,"""Mirror"" Kanji",Kanji « Miroir »,"Kanji ""espejo""","""Ayna"" Kanji",
164,Kanji12,"""Human"" Kanji",Kanji « Humain »,Kanji „Mensch“,"Kanji ""umano""","Kanji ""humano""",⟦MSBT:0E00000000000A00040006004B3093305830⟧漢字ステッカー/⟦MSBT:0E000000000008000200040072306830⟧人,"""Human"" Kanji",Kanji « Humain »,"Kanji ""humano""","""İnsan"" Kanji",
165,Kanji13,"""Soul"" Kanji",Kanji « Âme »,Kanji „Seele“,"Kanji ""anima""","Kanji ""alma""",⟦MSBT:0E00000000000A00040006004B3093305830⟧漢字ステッカー/⟦MSBT:0E00000000000C00020008005F307E3057304430⟧魂,"""Soul"" Kanji",Kanji « Âme »,"Kanji ""alma""","""Ruh"" Kanji",
166,Number00,Number 0,Numéro 0,Ziffer: 0,Numero 0,Número 0,⟦MSBT:0E00000000000A0004000600593046305830⟧数字ステッカー/0,Number 0,Numéro 0,Número 0,Rakam 0,
167,Number01,Number 1,Numéro 1,Ziffer: 1,Numero 1,Número 1,⟦MSBT:0E00000000000A0004000600593046305830⟧数字ステッカー/1,Number 1,Numéro 1,Número 1,Rakam 1,
168,Number02,Number 2,Numéro 2,Ziffer: 2,Numero 2,Número 2,⟦MSBT:0E00000000000A0004000600593046305830⟧数字ステッカー/2,Number 2,Numéro 2,Número 2,Rakam 2,
169,Number03,Number 3,Numéro 3,Ziffer: 3,Numero 3,Número 3,⟦MSBT:0E00000000000A0004000600593046305830⟧数字ステッカー/3,Number 3,Numéro 3,Número 3,Rakam 3,
170,Number04,Number 4,Numéro 4,Ziffer: 4,Numero 4,Número 4,⟦MSBT:0E00000000000A0004000600593046305830⟧数字ステッカー/4,Number 4,Numéro 4,Número 4,Rakam 4,
171,Number05,Number 5,Numéro 5,Ziffer: 5,Numero 5,Número 5,⟦MSBT:0E00000000000A0004000600593046305830⟧数字ステッカー/5,Number 5,Numéro 5,Número 5,Rakam 5,
172,Number06,Number 6,Numéro 6,Ziffer: 6,Numero 6,Número 6,⟦MSBT:0E00000000000A0004000600593046305830⟧数字ステッカー/6,Number 6,Numéro 6,Número 6,Rakam 6,
173,Number07,Number 7,Numéro 7,Ziffer: 7,Numero 7,Número 7,⟦MSBT:0E00000000000A0004000600593046305830⟧数字ステッカー/7,Number 7,Numéro 7,Número 7,Rakam 7,
174,Number08,Number 8,Numéro 8,Ziffer: 8,Numero 8,Número 8,⟦MSBT:0E00000000000A0004000600593046305830⟧数字ステッカー/8,Number 8,Numéro 8,Número 8,Rakam 8,
175,Number09,Number 9,Numéro 9,Ziffer:  9,Numero 9,Número 9,⟦MSBT:0E00000000000A0004000600593046305830⟧数字ステッカー/9,Number 9,Numéro 9,Número 9,Rakam 9,
176,Etc00,"""EX""",Logo « EX »,Logo „EX“,"Logo ""EX""","Logotipo ""EX""",⟦MSBT:0E00000000000A0004000600483044305430⟧英語ステッカー/EX,"""EX""",Logo « EX »,"Logotipo ""EX""","""EX"" Logosu",
177,Etc01,"""NEO""",Logo « NEO »,Logo „NEO“,"Logo ""NEO""","Logotipo ""NEO""",⟦MSBT:0E00000000000A0004000600483044305430⟧英語ステッカー/NEO,"""NEO""",Logo « NEO »,"Logotipo ""NEO""","""NEO"" Logosu",
178,Etc02,"""HAL""",Logo « HAL »,Logo „HAL“,"Logo ""HAL""","Logotipo ""HAL""",⟦MSBT:0E00000000000A0004000600483044305430⟧英語ステッカー/HAL,"""HAL""",Logo « HAL »,"Logotipo ""HAL""","""HAL"" Logosu",
179,Etc03,"""Pink Ball"" Kanji",Kanji « Boule rose »,Kanji „Rosa Kugel“,"Kanji ""pallina rosa""","Kanjis ""bolita rosada""",⟦MSBT:0E00000000000A00040006004B3093305830⟧漢字ステッカー/⟦MSBT:0E00000000000C00040008008230823060307E30⟧桃球,"""Pink Ball"" Kanji",Kanji « Boule rose »,"Kanjis ""bolita rosa""","""Pembe Top"" Kanji",
180,Etc04,Star Icon,Icône étoile,Stern-Logo,Icona Stella,Icono de estrella,⟦MSBT:0E00000000000800020004007B305730⟧星マーク,Star Icon,Icône étoile,Icono de estrella,Yıldız İkonu,
181,Etc05,"""Kirby""",Logo « Kirby »,"Logo „Kirby""","Logo ""Kirby""","Logotipo ""Kirby""",⟦MSBT:0E00000000000A0004000600483044305430⟧英語ステッカー/Kirby,"""Kirby""",Logo « Kirby »,"Logotipo ""Kirby""","""Kirby"" Logosu",
182,Etc06,Meta Knight Icon,Icône Meta Knight,Meta-Knight-Logo,Icona Meta Knight,Icono de Meta Knight,メタナイトマーク,Meta Knight Icon,Icône Meta Knight,Icono de Meta Knight,Meta Knight İkonu,
183,Etc07,Dream Hatcher,Nid d'idées,Traumbrüter,Nido di sogni,Nido de sueños,⟦MSBT:0E000000000008000200040044306C30⟧犬たまご,Dream Hatcher,Nid d'idées,Nido de sueños,Rüya Yuvası,
184,Etc08,Qbby,Qbby,Qbby,Qbby,Qbby,キュービィ,Qbby,Qbby,Qbby,Qbby,
185,Etc09,"""DX""",Logo « DX »,Logo „DX“,"Logo ""DX""","Logotipo ""DX""",⟦MSBT:0E00000000000A0004000600483044305430⟧英語ステッカー/DX,"""DX""",Logo « DX »,"Logotipo ""DX""","""DX"" Logosu",
186,Etc10,Music Icon,Icône note de musique,Musik-Logo,Icona Musica,Icono de nota musical,おんぷマーク,Music Icon,Icône note de musique,Icono de nota musical,Müzik İkonu,
187,Etc11,Heart Icon,Icône cœur,Herz-Logo,Icona Cuore,Icono de corazón,ハートマーク,Heart Icon,Icône cœur,Icono de corazón,Kalp İkonu,
188,Etc12,"""Re:""",Logo « Re: »,Logo „Re:“,"Logo ""Re:""","Logotipo ""Re:""",⟦MSBT:0E00000000000A0004000600483044305430⟧英語ステッカー/Re:,"""Re:""",Logo « Re: »,"Logotipo ""Re:""","""Re:"" Logosu",
189,Etc14,"""King""",Logo « King »,Logo „King“,"Logo ""King""","Logotipo ""King""",⟦MSBT:0E00000000000A0004000600483044305430⟧英語ステッカー/King,"""King""",Logo « King »,"Logotipo ""King""","""King"" Logosu",
190,Etc15,"""Knight""",Logo « Knight »,Logo „Knight“,"Logo ""Knight""","Logotipo ""Knight""",⟦MSBT:0E00000000000A0004000600483044305430⟧英語ステッカー/Knight,"""Knight""",Logo « Knight »,"Logotipo ""Knight""","""Knight"" Logosu",
191,Etc16,"""Star""",Logo « Star »,Logo „Star“,"Logo ""Star""","Logotipo ""Star""",⟦MSBT:0E00000000000A0004000600483044305430⟧英語ステッカー/Star,"""Star""",Logo « Star »,"Logotipo ""Star""","""Star"" Logosu",
192,Etc17,"""Pop""",Logo « Pop »,Logo „Pop“,"Logo ""Pop""","Logotipo ""Pop""",⟦MSBT:0E00000000000A0004000600483044305430⟧英語ステッカー/Pop,"""Pop""",Logo « Pop »,"Logotipo ""Pop""","""Pop"" Logosu",
193,Etc18,"""Iron""",Logo « Iron »,Logo „Iron“,"Logo ""Iron""","Logotipo ""Iron""",⟦MSBT:0E00000000000A0004000600483044305430⟧英語ステッカー/Iron,"""Iron""",Logo « Iron »,"Logotipo ""Iron""","""Iron"" Logosu",
194,Etc19,"""Dream Land""",Logo « Dream Land »,Logo „Dream Land“,"Logo ""Dream Land""","Logotipo ""Dream Land""",⟦MSBT:0E00000000000A0004000600483044305430⟧英語ステッカー/Dream Land,"""Dream Land""",Logo « Dream Land »,"Logotipo ""Dream Land""","""Dream Land"" Logosu",
195,Etc20,"""Game""",Logo « Game »,Logo „Game“,"Logo ""Game""","Logotipo ""Game""",⟦MSBT:0E00000000000A0004000600483044305430⟧英語ステッカー/Game,"""Game""",Logo « Game »,"Logotipo ""Game""","""Game"" Logosu",
196,Etc21,"""New""",Logo « New »,Logo „New“,"Logo ""New""","Logotipo ""New""",⟦MSBT:0E00000000000A0004000600483044305430⟧英語ステッカー/New,"""New""",Logo « New »,"Logotipo ""New""","""New"" Logosu",
197,Etc22,"""Go""",Logo « Go »,Logo „Go“,"Logo ""Go""","Logotipo ""Go""",⟦MSBT:0E00000000000A0004000600483044305430⟧英語ステッカー/Go,"""Go""",Logo « Go »,"Logotipo ""Go""","""Go"" Logosu",
198,Etc23,"""Cool""",Logo « Cool »,Logo „Cool“,"Logo ""Cool""","Logotipo ""Cool""",⟦MSBT:0E00000000000A0004000600483044305430⟧英語ステッカー/Cool,"""Cool""",Logo « Cool »,"Logotipo ""Cool""","""Cool"" Logosu",
199,Etc24,"""Hot""",Logo « Hot »,Logo „Hot“,"Logo ""Hot""","Logotipo ""Hot""",⟦MSBT:0E00000000000A0004000600483044305430⟧英語ステッカー/Hot,"""Hot""",Logo « Hot »,"Logotipo ""Hot""","""Hot"" Logosu",
200,Etc25,"""Good""",Logo « Good »,Logo „Good“,"Logo ""Good""","Logotipo ""Good""",⟦MSBT:0E00000000000A0004000600483044305430⟧英語ステッカー/Good,"""Good""",Logo « Good »,"Logotipo ""Good""","""Good"" Logosu",
201,GameNameK1,Kirby's Dream Land,Kirby's Dream Land,Kirby's Dream Land,Kirby's Dream Land,Kirby's Dream Land,星のカービィ,Kirby's Dream Land,Kirby's Dream Land,Kirby's Dream Land,Kirby's Dream Land,
202,GameNameYume,Kirby's Adventure,Kirby's Adventure,Kirby's Adventure,Kirby's Adventure,Kirby's Adventure,星のカービィ　夢の泉の物語,Kirby's Adventure,Kirby's Adventure,Kirby's Adventure,Kirby'nin Macerası,
203,GameNamePinball,Kirby's Pinball Land,Kirby's Pinball Land,Kirby's Pinball Land,Kirby's Pinball Land,Kirby's Pinball Land,カービィのピンボール,Kirby's Pinball Land,Kirby's Pinball Land,Kirby's Pinball Land,Kirby'nin Pinball Diyarı,
204,GameNameBowl,Kirby's Dream Course,Kirby's Dream Course,Kirby's Dream Course,Kirby's Dream Course,Kirby's Dream Course,カービィボウル,Kirby's Dream Course,Kirby's Dream Course,Kirby's Dream Course,Kirby'nin Rüya Parkuru,
205,GameNameK2,Kirby's Dream Land 2,Kirby's Dream Land 2,Kirby's Dream Land 2,Kirby's Dream Land 2,Kirby's Dream Land 2,星のカービィ2,Kirby's Dream Land 2,Kirby's Dream Land 2,Kirby's Dream Land 2,Kirby's Dream Land 2,
206,GameNameSdx,Kirby's Fun Pak,Kirby's Fun Pak,Kirby Super Star,Kirby's Fun Pak,Kirby's Fun Pak,星のカービィ　スーパーデラックス,Kirby Super Star,Kirby's Fun Pak,Kirby Super Star,Kirby's Fun Pak,
207,GameNameKidsgb,Kirby's Star Stacker,Kirby's Star Stacker,Kirby's Star Stacker,Kirby's Star Stacker,Kirby's Star Stacker,カービィのきらきらきっず,Kirby's Star Stacker,Kirby's Star Stacker,Kirby's Star Stacker,Kirby's Star Stacker,
208,GameNameK3,Kirby's Dream Land 3,Kirby's Dream Land 3,Kirby's Dream Land 3,Kirby's Dream Land 3,Kirby's Dream Land 3,星のカービィ3,Kirby's Dream Land 3,Kirby's Dream Land 3,Kirby's Dream Land 3,Kirby's Dream Land 3,
209,GameNameKidssfc,Kirby's Star Stacker,Kirby's Star Stacker,Kirby's Star Stacker,Kirby's Star Stacker,Kirby's Star Stacker,カービィのきらきらきっず,Kirby's Star Stacker,Kirby's Star Stacker,Kirby's Star Stacker,Kirby's Star Stacker,
210,GameNameK64,Kirby 64: The Crystal Shards,Kirby 64: The Crystal Shards,Kirby 64: The Crystal Shards,Kirby 64: The Crystal Shards,Kirby 64: The Crystal Shards,星のカービィ64,Kirby 64: The Crystal Shards,Kirby 64: The Crystal Shards,Kirby 64: The Crystal Shards,Kirby 64: Kristal Parçaları,
211,GameNameKorokoro,Kirby Tilt 'n' Tumble,Kirby Tilt 'N' Tumble,Kirby Tilt 'n' Tumble,Kirby Tilt 'n' Tumble,Kirby Tilt 'n' Tumble,コロコロカービィ,Kirby's Tilt 'N Tumble,Kirby Tilt 'N' Tumble,Kirby's Tilt 'N Tumble,Kirby Tilt 'n' Tumble,
212,GameNameYumedx,Kirby: Nightmare in Dream Land,Kirby: Cauchemar au Pays des Rêves,Kirby: Nightmare in Dream Land,Kirby: Incubo nella Terra dei Sogni,Kirby: Pesadilla en Dream Land,星のカービィ　夢の泉デラックス,Kirby: Nightmare in Dream Land,Kirby: Cauchemar au Pays des Rêves,Kirby: Nightmare in Dream Land,Kirby: Rüya Diyarında Kâbus,
213,GameNameAir,Kirby Air Ride,Kirby Air Ride,Kirby Air Ride,Kirby Air Ride,Kirby Air Ride,カービィのエアライド,Kirby Air Ride,Kirby Air Ride,Kirby Air Ride,Kirby Air Ride,
214,GameNameKagami,Kirby & The Amazing Mirror,Kirby et le Labyrinthe des Miroirs,Kirby & die wunderbare Spiegelwelt,Kirby e il Labirinto degli Specchi,Kirby y el Laberinto de Espejos,星のカービィ　鏡の大迷宮,Kirby & The Amazing Mirror,Kirby et le Labyrinthe des Miroirs,Kirby & The Amazing Mirror,Kirby ve Muhteşem Ayna,
215,GameNameTouch,Kirby: Power Paintbrush,Kirby: Le Pinceau du Pouvoir,Kirby: Power-Malpinsel,Kirby: L'oscuro disegno,Kirby: El pincel del poder,タッチ！カービィ,Kirby Canvas Curse,Kirby: Le Pinceau du Pouvoir,Kirby: Canvas Curse,Kirby: Güç Fırçası,
216,GameNameDaroach,Kirby: Mouse Attack,Kirby: Mouse Attack,Kirby: Mausattacke,Kirby: Topi all'attacco,Kirby: ¡Roedores al ataque!,星のカービィ　参上！ドロッチェ団,Kirby Squeak Squad,Kirby: Mouse Attack,Kirby: Squeak Squad,Kirby: Fare Saldırısı,
217,GameNameUsdx,Kirby Super Star Ultra,Kirby Super Star Ultra,Kirby Super Star Ultra,Kirby Super Star Ultra,Kirby Super Star Ultra,星のカービィ　ウルトラスーパーデラックス,Kirby Super Star Ultra,Kirby Super Star Ultra,Kirby Super Star Ultra,Kirby Super Star Ultra,
218,GameNameKeito,Kirby's Epic Yarn,Kirby: Au Fil de l'Aventure,Kirby und das magische Garn,Kirby e la stoffa dell'eroe,Kirby en el reino de los hilos,毛糸のカービィ,Kirby's Epic Yarn,Kirby: Au Fil de l'Aventure,Kirby's Epic Yarn,Kirby'nin Epik Yünü,
219,GameNameAtsumete,Kirby Mass Attack,Kirby Mass Attack,Kirby Mass Attack,Kirby Mass Attack,Kirby Mass Attack,あつめて！カービィ,Kirby Mass Attack,Kirby Mass Attack,Kirby Mass Attack,Kirby: Toplu Saldırı,
220,GameNameKwii,Kirby's Adventure Wii,Kirby's Adventure Wii,Kirby's Adventure Wii,Kirby's Adventure Wii,Kirby's Adventure Wii,星のカービィ Wii,Kirby's Return to Dream Land,Kirby's Adventure Wii,Kirby's Return to Dream Land,Kirby'nin Wii Macerası,
221,GameNameTdx,Kirby: Triple Deluxe,Kirby: Triple Deluxe,Kirby: Triple Deluxe,Kirby: Triple Deluxe,Kirby: Triple Deluxe,星のカービィ　トリプルデラックス,Kirby: Triple Deluxe,Kirby: Triple Deluxe,Kirby: Triple Deluxe,Kirby: Triple Deluxe,
222,GameNameDenz,Dedede's Drum Dash Deluxe,Dedede's Drum Dash Deluxe,Dedede's Drum Dash Deluxe,Dedede's Drum Dash Deluxe,Dedede's Drum Dash Deluxe,デデデ大王のデデデでデンZ,Dedede's Drum Dash Deluxe,Dedede's Drum Dash Deluxe,Dedede's Drum Dash Deluxe,Dedede's Drum Dash Deluxe,
223,GameNameFighterz,Kirby Fighters Deluxe,Kirby Fighters Deluxe,Kirby Fighters Deluxe,Kirby Fighters Deluxe,Kirby Fighters Deluxe,カービィファイターズZ,Kirby Fighters Deluxe,Kirby Fighters Deluxe,Kirby Fighters Deluxe,Kirby Fighters Deluxe,
224,GameNameTouchsr,Kirby and the Rainbow Paintbrush,Kirby et le Pinceau Arc-en-ciel,Kirby und der Regenbogen-Pinsel,Kirby e il pennello arcobaleno,Kirby y el Pincel Arcoíris,タッチ！カービィ　スーパーレインボー,Kirby and the Rainbow Curse,Kirby et le Pinceau Arc-en-ciel,Kirby and the Rainbow Curse,Kirby ve Gökkuşağı Fırçası,
225,GameNameNows,Kirby: Planet Robobot,Kirby: Planet Robobot,Kirby: Planet Robobot,Kirby: Planet Robobot,Kirby: Planet Robobot,星のカービィ　ロボボプラネット,Kirby: Planet Robobot,Kirby: Planet Robobot,Kirby: Planet Robobot,Kirby: Planet Robobot,
226,GameNameSpecial,Special,Bonus,Extras,Speciale,Especial,スペシャル,Special,Bonus,Especial,Özel,
