index,label,EU_English,EU_French,EU_German,EU_Italian,EU_Spanish,JP_Japanese,US_English,US_French,US_Spanish,TR_Turkish,QA_Note
21,Boss04AppearSusieSerif08,"Heehee! I wonder what
you'll make of him?⟦MSBT:0E00000004000000⟧Please allow me to present...⟦MSBT:0E00000004000000⟧⟦MSBT:0E00030003000000⟧Model #M-7110.
⟦MSBT:0E00000003000400FF4B32FF⟧Mecha Knight⟦MSBT:0E00000003000400000000FF⟧...","Hi hi hi !⟦MSBT:0E00000004000000⟧J'ai tellement hâte que vous
fassiez connaissance...⟦MSBT:0E00000004000000⟧⟦MSBT:0E00030003000000⟧Voici le modèle #M-7110. Aussi connu
sous le nom de... ⟦MSBT:0E00000003000400FF4B32FF⟧Méca-Knight⟦MSBT:0E00000003000400000000FF⟧.","Hihihi!⟦MSBT:0E00000004000000⟧Ich MUSS ihn dir einfach vorstellen...⟦MSBT:0E00000004000000⟧⟦MSBT:0E00030003000000⟧Model #M-7110.
⟦MSBT:0E00000003000400FF4B32FF⟧Mecha-Knight⟦MSBT:0E00000003000400000000FF⟧...","Eh eh eh! Mi chiedo cosa ne
penserai di lui.⟦MSBT:0E00000004000000⟧Lascia che ti presenti...⟦MSBT:0E00000004000000⟧⟦MSBT:0E00030003000000⟧Il modello M-7110.
⟦MSBT:0E00000003000400FF4B32FF⟧Mecha Knight⟦MSBT:0E00000003000400000000FF⟧...","Ja, ja, ja.⟦MSBT:0E00000004000000⟧Estoy impaciente por saber lo que
opinas de él. Te presento a...⟦MSBT:0E00000004000000⟧⟦MSBT:0E00030003000000⟧⟦MSBT:0E00000003000400FF4B32FF⟧Meca Knight⟦MSBT:0E00000003000400000000FF⟧,
modelo #M-7110.","ウフフ…⟦MSBT:0E00000004000000⟧お⟦MSBT:0E00000000000600020002004D30⟧気に めして
いただける かしら？⟦MSBT:0E00000004000000⟧⟦MSBT:0E00030003000000⟧プロダクトNo. M-7110、
⟦MSBT:0E00000003000400FF4B32FF⟧「メタナイトボーグ」⟦MSBT:0E00000003000400000000FF⟧よ…","Heehee! I wonder what
you'll make of him?⟦MSBT:0E00000004000000⟧Please allow me to present...⟦MSBT:0E00000004000000⟧⟦MSBT:0E00030003000000⟧Model #M-7110.
⟦MSBT:0E00000003000400FF4B32FF⟧Mecha Knight⟦MSBT:0E00000003000400000000FF⟧...","Hi hi hi!⟦MSBT:0E00000004000000⟧J'ai tellement hâte que vous
fassiez connaissance...⟦MSBT:0E00000004000000⟧⟦MSBT:0E00030003000000⟧Voici le modèle #M-7110. Aussi connu
sous le nom de... ⟦MSBT:0E00000003000400FF4B32FF⟧Méca-Knight⟦MSBT:0E00000003000400000000FF⟧.","Ja, ja, ja.⟦MSBT:0E00000004000000⟧Estoy impaciente por saber lo que
opinas de él. Te presento a...⟦MSBT:0E00000004000000⟧⟦MSBT:0E00030003000000⟧⟦MSBT:0E00000003000400FF4B32FF⟧Meca Knight⟦MSBT:0E00000003000400000000FF⟧,
modelo #M-7110.","Heehee! Acaba
ona ne diyeceksin?⟦MSBT:0E00000004000000⟧Tanıtayım...⟦MSBT:0E00000004000000⟧⟦MSBT:0E00030003000000⟧Model #M-7110.
⟦MSBT:0E00000003000400FF4B32FF⟧Meka Knight⟦MSBT:0E00000003000400000000FF⟧...",
22,Boss04AppearSusieSerif09,⟦MSBT:0E00030001000000⟧⟦MSBT:0E000000020002009600⟧ENGAGE!⟦MSBT:0E000000020002006400⟧⟦MSBT:0E00030002000000⟧,⟦MSBT:0E00030001000000⟧⟦MSBT:0E000000020002009600⟧À L'ATTAQUE !⟦MSBT:0E000000020002006400⟧⟦MSBT:0E00030002000000⟧,⟦MSBT:0E00030001000000⟧⟦MSBT:0E000000020002009600⟧ZUM ANGRIFF!⟦MSBT:0E000000020002006400⟧⟦MSBT:0E00030002000000⟧,⟦MSBT:0E00030001000000⟧⟦MSBT:0E000000020002009600⟧ALL'ATTACCO!⟦MSBT:0E000000020002006400⟧⟦MSBT:0E00030002000000⟧,⟦MSBT:0E00030001000000⟧⟦MSBT:0E000000020002009600⟧¡AL ATAQUE!⟦MSBT:0E000000020002006400⟧⟦MSBT:0E00030002000000⟧,⟦MSBT:0E00030001000000⟧⟦MSBT:0E000000020002009600⟧おゆきなさい！⟦MSBT:0E000000020002006400⟧⟦MSBT:0E00030002000000⟧,⟦MSBT:0E00030001000000⟧⟦MSBT:0E000000020002009600⟧ENGAGE!⟦MSBT:0E000000020002006400⟧⟦MSBT:0E00030002000000⟧,⟦MSBT:0E00030001000000⟧⟦MSBT:0E000000020002009600⟧À L'ATTAQUE!⟦MSBT:0E000000020002006400⟧⟦MSBT:0E00030002000000⟧,⟦MSBT:0E00030001000000⟧⟦MSBT:0E000000020002009600⟧¡AL ATAQUE!⟦MSBT:0E000000020002006400⟧⟦MSBT:0E00030002000000⟧,⟦MSBT:0E00030001000000⟧⟦MSBT:0E000000020002009600⟧SALDIR!⟦MSBT:0E000000020002006400⟧⟦MSBT:0E00030002000000⟧,
23,Boss05AppearSusieSerif01,"We implore you,⟦MSBT:0E00030003000000⟧ dear Haltmann!⟦MSBT:0E00000004000000⟧We implore you,⟦MSBT:0E00030003000000⟧ dear Haltmann!⟦MSBT:0E00000004000000⟧Bless⟦MSBT:0E00030003000000⟧ our work⟦MSBT:0E00030003000000⟧ and be at ease!","Ô grand⟦MSBT:0E00030003000000⟧ Haltmann, ⟦MSBT:0E00030003000000⟧maître de la galaxie !⟦MSBT:0E00000004000000⟧Ô grand⟦MSBT:0E00030003000000⟧ Haltmann, maître de la galaxie !⟦MSBT:0E00000004000000⟧C'est toi qui⟦MSBT:0E00030003000000⟧ illumines⟦MSBT:0E00030003000000⟧ toutes nos vies !","Wollen⟦MSBT:0E00030003000000⟧ deine⟦MSBT:0E00030003000000⟧ Schätze mehren,⟦MSBT:0E00000004000000⟧Wollen⟦MSBT:0E00030003000000⟧ deine⟦MSBT:0E00030003000000⟧ Schätze mehren,⟦MSBT:0E00000004000000⟧Dir zu⟦MSBT:0E00030003000000⟧ dienen: ⟦MSBT:0E00030003000000⟧ Unser Traum!","Caro⟦MSBT:0E00030003000000⟧ Haltmann,⟦MSBT:0E00030003000000⟧ ti imploriamo!⟦MSBT:0E00000004000000⟧Caro⟦MSBT:0E00030003000000⟧ Haltmann,⟦MSBT:0E00030003000000⟧ ti imploriamo!⟦MSBT:0E00000004000000⟧Ridi,⟦MSBT:0E00030003000000⟧ non essere⟦MSBT:0E00030003000000⟧ malinconico!","Presi⟦MSBT:0E00030003000000⟧ Haltmann,⟦MSBT:0E00030003000000⟧ nadie mola más.⟦MSBT:0E00000004000000⟧Presi⟦MSBT:0E00030003000000⟧ Haltmann,⟦MSBT:0E00030003000000⟧ nadie mola más.⟦MSBT:0E00000004000000⟧¡Es un ser⟦MSBT:0E00030003000000⟧ sin igual!⟦MSBT:0E00030003000000⟧ ¡Qué lumbrera!",おーお～⟦MSBT:0E00030003000000⟧　わーれらが⟦MSBT:0E00030003000000⟧　ハールトマン～⟦MSBT:0E00000004000000⟧おーお～⟦MSBT:0E00030003000000⟧　わーれらが⟦MSBT:0E00030003000000⟧　ハールトマン～⟦MSBT:0E00000004000000⟧⟦MSBT:0E00000000000A00040006004E3093304C30⟧銀河にー⟦MSBT:0E00030003000000⟧　⟦MSBT:0E00000000000800040004006A306030⟧名立たるー⟦MSBT:0E00030003000000⟧　⟦MSBT:0E00000000000C00040008004A30463058308330⟧王者よ～,"We implore you,⟦MSBT:0E00030003000000⟧ dear Haltmann!⟦MSBT:0E00000004000000⟧We implore you,⟦MSBT:0E00030003000000⟧ dear Haltmann!⟦MSBT:0E00000004000000⟧Bless⟦MSBT:0E00030003000000⟧ our work⟦MSBT:0E00030003000000⟧ and be at ease!","Ô grand⟦MSBT:0E00030003000000⟧ Haltmann, ⟦MSBT:0E00030003000000⟧maître de la galaxie!⟦MSBT:0E00000004000000⟧Ô grand⟦MSBT:0E00030003000000⟧ Haltmann, maître de la galaxie!⟦MSBT:0E00000004000000⟧C'est toi qui⟦MSBT:0E00030003000000⟧ illumines⟦MSBT:0E00030003000000⟧ toutes nos vies!","Presi⟦MSBT:0E00030003000000⟧ Haltmann,⟦MSBT:0E00030003000000⟧ nadie puede más.⟦MSBT:0E00000004000000⟧Presi⟦MSBT:0E00030003000000⟧ Haltmann,⟦MSBT:0E00030003000000⟧ nadie puede más.⟦MSBT:0E00000004000000⟧¡Es un ser⟦MSBT:0E00030003000000⟧ sin igual!⟦MSBT:0E00030003000000⟧ ¡Es grande!","Yalvarırız,⟦MSBT:0E00030003000000⟧ sevgili Haltmann!⟦MSBT:0E00000004000000⟧Yalvarırız,⟦MSBT:0E00030003000000⟧ sevgili Haltmann!⟦MSBT:0E00000004000000⟧İşimizi kutsayın,⟦MSBT:0E00030003000000⟧⟦MSBT:0E00030003000000⟧ huzurla kalın!",
24,Boss05AppearSusieSerif02,"Oh, well hello there!
We meet again.⟦MSBT:0E00000004000000⟧⟦MSBT:0E00030003000000⟧I'm sure you remember me.
⟦MSBT:0E00030003000000⟧Susie? The charming secretary? Yes?","Oh.
Encore vous.⟦MSBT:0E00000004000000⟧⟦MSBT:0E00030003000000⟧Vous ne m'avez pas oubliée ?
⟦MSBT:0E00030003000000⟧Susie, l'assistante extraordinaire.","...Ach, hallo.
So trifft man sich wieder.⟦MSBT:0E00000004000000⟧⟦MSBT:0E00030003000000⟧Du erinnerst dich gewiss an mich.
⟦MSBT:0E00030003000000⟧Susi? Die charmante Sekretärin?","Oh, ciao!
Ci incontriamo di nuovo, eh?⟦MSBT:0E00000004000000⟧⟦MSBT:0E00030003000000⟧Sono sicura che ti ricordi di me.
⟦MSBT:0E00030003000000⟧Susie? L'affascinante assistente? Sì?","Volvemos a encontrarnos...⟦MSBT:0E00000004000000⟧⟦MSBT:0E00030003000000⟧Supongo que te acuerdas de mí.
⟦MSBT:0E00030003000000⟧Soy la encantadora Susi.","……アラ、またまた
お⟦MSBT:0E00000000000600020002004230⟧会いしましたね。⟦MSBT:0E00000004000000⟧⟦MSBT:0E00030003000000⟧おなじみ ⟦MSBT:0E0000000000100008000C00733058309330723057308730⟧美人秘書の、
⟦MSBT:0E00030003000000⟧スージーで ございます。","Oh, well hello there!
We meet again.⟦MSBT:0E00000004000000⟧⟦MSBT:0E00030003000000⟧I'm sure you remember me.
⟦MSBT:0E00030003000000⟧Susie? The charming secretary? Yes?","Oh.
Encore vous.⟦MSBT:0E00000004000000⟧⟦MSBT:0E00030003000000⟧Vous ne m'avez pas oubliée ?
⟦MSBT:0E00030003000000⟧Susie, l'assistante extraordinaire.","Volvemos a encontrarnos...⟦MSBT:0E00000004000000⟧⟦MSBT:0E00030003000000⟧Supongo que te acuerdas de mí.
⟦MSBT:0E00030003000000⟧Soy la encantadora Susi.","Ah, merhaba!
Yine karşılaştık.⟦MSBT:0E00000004000000⟧⟦MSBT:0E00030003000000⟧Eminim beni hatırlıyorsun.
⟦MSBT:0E00030003000000⟧Susie? Çekici sekreter? Evet?",
25,Boss05AppearSusieSerif04,"Anyway, I must tell you, I was quite
shocked earlier.⟦MSBT:0E00000004000000⟧⟦MSBT:0E00030003000000⟧You reduced my Mecha Knight to scrap.","Je dois dire que vous m'avez beaucoup
surprise, tout à l'heure.⟦MSBT:0E00000004000000⟧⟦MSBT:0E00030003000000⟧Vraiment, je vous félicite. Je pensais
Méca-Knight un peu plus résistant...","Nun, da hast du mir ja einen ganz
schönen Schrecken eingejagt...⟦MSBT:0E00000004000000⟧⟦MSBT:0E00030003000000⟧Meinen schönen Mecha-Knight
so einfach zu zerstören!","Comunque, volevo dirti che mi hai
davvero lasciata senza parole prima.⟦MSBT:0E00000004000000⟧⟦MSBT:0E00030003000000⟧Hai ridotto il mio Mecha Knight
a un ammasso di rottami!","Que sepas que antes me has
sorprendido bastante.⟦MSBT:0E00000004000000⟧⟦MSBT:0E00030003000000⟧Has convertido mi Meca Knight en un
montón de chatarra inservible.","しかし おどろきました。⟦MSBT:0E00000004000000⟧⟦MSBT:0E00030003000000⟧あの メタナイトボーグを
スクラップに するなんて。","Anyhow, I was quite surprised.⟦MSBT:0E00000004000000⟧⟦MSBT:0E00030003000000⟧...When you reduced my
Mecha Knight to scrap.","Je dois dire que vous m'avez beaucoup
surprise, tout à l'heure.⟦MSBT:0E00000004000000⟧⟦MSBT:0E00030003000000⟧Vraiment, je vous félicite. Je pensais
Méca-Knight un peu plus résistant...","Me has sorprendido bastante.
No creí que fueras tan hábil.⟦MSBT:0E00000004000000⟧⟦MSBT:0E00030003000000⟧Has convertido mi Meca Knight en
un montón de chatarra inservible.","Neyse, az önce gerçekten
şaşırdım.⟦MSBT:0E00000004000000⟧⟦MSBT:0E00030003000000⟧Meka Knight'ımı hurdaya çevirdin.",
26,Boss05AppearSusieSerif06,...Hmph.⟦MSBT:0E00000004000000⟧⟦MSBT:0E000000020002004B00⟧I guess the Mother Computer isn't perfect after all...⟦MSBT:0E000000020002006400⟧,"Hmpf.⟦MSBT:0E00000004000000⟧⟦MSBT:0E000000020002004B00⟧Il faut croire que l'ordinateur central n'est
pas si parfait que ça...⟦MSBT:0E000000020002006400⟧","...Pah. ⟦MSBT:0E00000004000000⟧⟦MSBT:0E000000020002004B00⟧Das System des Muttercomputers ist
wohl auch noch nicht so ganz perfekt.⟦MSBT:0E000000020002006400⟧","... Umpf.⟦MSBT:0E00000004000000⟧⟦MSBT:0E000000020002004B00⟧Sembra che l'Unità Madre debba ancora
essere perfezionata...⟦MSBT:0E000000020002006400⟧","Tuviste suerte.⟦MSBT:0E00000004000000⟧⟦MSBT:0E000000020002004B00⟧Está visto que el programa infinito no es del todo
perfecto...⟦MSBT:0E000000020002006400⟧","…フッ。⟦MSBT:0E00000004000000⟧⟦MSBT:0E000000020002004B00⟧マザーコンピューターの システムも、
まだ カンペキじゃ ないのね。⟦MSBT:0E000000020002006400⟧",...Hmph.⟦MSBT:0E00000004000000⟧⟦MSBT:0E000000020002004B00⟧I guess the Mother Computer isn't perfect after all...⟦MSBT:0E000000020002006400⟧,"Hmpf.⟦MSBT:0E00000004000000⟧⟦MSBT:0E000000020002004B00⟧Il faut croire que l'ordinateur central n'est
pas si parfait que ça...⟦MSBT:0E000000020002006400⟧","Tuviste suerte.⟦MSBT:0E00000004000000⟧⟦MSBT:0E000000020002004B00⟧Está visto que el programa infinito no es del todo
perfecto...⟦MSBT:0E000000020002006400⟧",...Hmph.⟦MSBT:0E00000004000000⟧⟦MSBT:0E000000020002004B00⟧Demek Ana Bilgisayar da kusursuz değil...⟦MSBT:0E000000020002006400⟧,
27,Boss05AppearSusieSerif07,"Don't worry, though! This next one
should quash your rebellion.","Enfin, ne vous inquiétez pas. Celui-ci
devrait calmer vos ardeurs pour de bon.","Aber egal... Mein nächster Agent wird
deine Rebellion beenden. Endgültig!","Ma non ti crucciare, sai? Il mio prossimo
amico schiaccerà te e la tua ribellione.","No importa... Nuestro próximo agente
te aplastará de una vez por todas.","けど、⟦MSBT:0E00000000000A0004000600533093306930⟧今度のあいては
そうは いかないわよ。","Don't worry, though! This next one
should quash your rebellion.","Enfin, ne vous inquiétez pas. Celui-ci
devrait calmer vos ardeurs pour de bon.","No importa... Nuestro próximo agente
te aplastará de una vez por todas.","Ama merak etme! Sıradaki
ajan isyanını ezer.",
28,Boss05AppearSusieSerif08,"He was created from the latest
in nanogenetic technology.⟦MSBT:0E00000004000000⟧⟦MSBT:0E00030003000000⟧He's ruthless. ⟦MSBT:0E00030003000000⟧He's driven.
⟦MSBT:0E00030003000000⟧He's...a clone of royal proportions!","Produit des dernières avancées
en technologie nanogénétique...⟦MSBT:0E00000004000000⟧⟦MSBT:0E00030003000000⟧Il est impitoyable. ⟦MSBT:0E00030003000000⟧Il est déterminé.
⟦MSBT:0E00030003000000⟧Il est... le roi des clones !","Erschaffen mithilfe modernster
Mikrozell-Technologie...⟦MSBT:0E00000004000000⟧⟦MSBT:0E00030003000000⟧Er ist rabiat. ⟦MSBT:0E00030003000000⟧Er ist radikal.
⟦MSBT:0E00030003000000⟧Er ist der König aller Klone!","È stato creato con una tecnologia
nanogenetica all'avanguardia.⟦MSBT:0E00000004000000⟧⟦MSBT:0E00030003000000⟧È spietato. ⟦MSBT:0E00030003000000⟧È determinato.
⟦MSBT:0E00030003000000⟧È... un clone di proporzioni regali!","Ha sido creado con la tecnología de
microcélulas más innovadora.⟦MSBT:0E00000004000000⟧⟦MSBT:0E00030003000000⟧Es implacable. ⟦MSBT:0E00030003000000⟧No conoce el miedo.
⟦MSBT:0E00030003000000⟧Es... el rey de las fuerzas de seguridad.","わずかな さいぼう から
⟦MSBT:0E00000000000C00040008005530443057309330⟧最新ぎじゅつで ⟦MSBT:0E00000000000600020002004630⟧生み⟦MSBT:0E00000000000600020002006030⟧出された…⟦MSBT:0E00000004000000⟧⟦MSBT:0E00030003000000⟧デーンジャラスで、⟦MSBT:0E00030003000000⟧デーッドリーで、
⟦MSBT:0E00030003000000⟧デーラックスな、クローンモンスターですわ。","He was created from the latest
in nanogenetic technology.⟦MSBT:0E00000004000000⟧⟦MSBT:0E00030003000000⟧He's ruthless. ⟦MSBT:0E00030003000000⟧He's driven.
⟦MSBT:0E00030003000000⟧He's...a clone of royal proportions!","Produit des dernières avancées
en technologie nanogénétique...⟦MSBT:0E00000004000000⟧⟦MSBT:0E00030003000000⟧Il est impitoyable. ⟦MSBT:0E00030003000000⟧Il est déterminé.
⟦MSBT:0E00030003000000⟧Il est... le roi des clones!","Ha sido creado con la tecnología de
microcélulas más innovadora.⟦MSBT:0E00000004000000⟧⟦MSBT:0E00030003000000⟧Es implacable. ⟦MSBT:0E00030003000000⟧No conoce el miedo.
⟦MSBT:0E00030003000000⟧Es... el rey de las fuerzas de seguridad.","En yeni
nanogenetik teknolojiyle yaratıldı.⟦MSBT:0E00000004000000⟧⟦MSBT:0E00030003000000⟧Acımasız. ⟦MSBT:0E00030003000000⟧Azimli.
⟦MSBT:0E00030003000000⟧O... kraliyet ölçüsünde bir klon!",
29,Boss05AppearSusieSerif10,"Heehee!⟦MSBT:0E00000004000000⟧⟦MSBT:0E00030003000000⟧And it seems he has a
long-standing grudge against you!","Hi hi !⟦MSBT:0E00000004000000⟧⟦MSBT:0E00030003000000⟧Et visiblement, il a hâte d'en découdre.
Une histoire de vengeance, je crois...","Hehehe...⟦MSBT:0E00000004000000⟧⟦MSBT:0E00030003000000⟧Und darüber hinaus hat er scheinbar
noch eine Rechnung mit dir offen...","Eh eh eh!⟦MSBT:0E00000004000000⟧⟦MSBT:0E00030003000000⟧E sembra che abbia un conto in
sospeso con te!","¡Je, je!⟦MSBT:0E00000004000000⟧⟦MSBT:0E00030003000000⟧Y parece que tiene una cuenta
pendiente contigo.","ウッフフ…
しかも このモンスター、⟦MSBT:0E00000004000000⟧⟦MSBT:0E00030003000000⟧⟦MSBT:0E00000000000800020004006A306B30⟧何やら アナタに ⟦MSBT:0E000000000008000200040064308830⟧強い
ライバル⟦MSBT:0E000000000008000200040057309330⟧心を ⟦MSBT:0E00000000000600020002008230⟧持っている みたいね。","Heehee!⟦MSBT:0E00000004000000⟧⟦MSBT:0E00030003000000⟧And it seems he has a
long-standing grudge against you!","Hi hi!⟦MSBT:0E00000004000000⟧⟦MSBT:0E00030003000000⟧Et visiblement, il a hâte d'en découdre.
Une histoire de vengeance, je crois...","¡Je, je!⟦MSBT:0E00000004000000⟧⟦MSBT:0E00030003000000⟧Y parece que tiene una cuenta
pendiente contigo.","Heehee!⟦MSBT:0E00000004000000⟧⟦MSBT:0E00030003000000⟧Ve belli ki sana
ezelden beri kinli!",
30,Boss05AppearSusieSerif11,Get ready for...,Faites place...,Mach dich bereit für...,Preparati per...,Prepárate para conocer...,"さぁ、おゆきなさい…
",Get ready for...,Faites place...,Prepárate para conocer...,Hazır ol...,
31,Boss05AppearSusieSerif12,"Model #D-0030⟦MSBT:0E00030003000000⟧
⟦MSBT:0E00030000000000⟧⟦MSBT:0E000000020002009600⟧⟦MSBT:0E00000003000400FF4B32FF⟧Dedede Clone!⟦MSBT:0E00000003000400000000FF⟧⟦MSBT:0E000000020002006400⟧","Au modèle #D-0030 :⟦MSBT:0E00030003000000⟧
⟦MSBT:0E00030000000000⟧⟦MSBT:0E000000020002009600⟧⟦MSBT:0E00000003000400FF4B32FF⟧Clone de DaDiDou !⟦MSBT:0E00000003000400000000FF⟧⟦MSBT:0E000000020002006400⟧","Model #D-0030⟦MSBT:0E00030003000000⟧
⟦MSBT:0E00030000000000⟧⟦MSBT:0E000000020002009600⟧⟦MSBT:0E00000003000400FF4B32FF⟧Dedede-Klon!⟦MSBT:0E00000003000400000000FF⟧⟦MSBT:0E000000020002006400⟧","Il modello D-0030!⟦MSBT:0E00030003000000⟧
⟦MSBT:0E00030000000000⟧⟦MSBT:0E000000020002009600⟧⟦MSBT:0E00000003000400FF4B32FF⟧Clone di Dedede!⟦MSBT:0E00000003000400000000FF⟧⟦MSBT:0E000000020002006400⟧","al modelo #D-0030:⟦MSBT:0E00030003000000⟧
⟦MSBT:0E00030000000000⟧⟦MSBT:0E000000020002009600⟧⟦MSBT:0E00000003000400FF4B32FF⟧¡Clon Dedede!⟦MSBT:0E00000003000400000000FF⟧⟦MSBT:0E000000020002006400⟧","プロダクトNo. D-0030、⟦MSBT:0E00030003000000⟧
⟦MSBT:0E00030000000000⟧⟦MSBT:0E000000020002009600⟧⟦MSBT:0E00000003000400FF4B32FF⟧「⟦MSBT:0E000000020002009600⟧⟦MSBT:0E00000003000400FF4B32FF⟧クローン⟦MSBT:0E00000003000400FF4B32FF⟧⟦MSBT:0E000000020002009600⟧デデデ」！⟦MSBT:0E00000003000400000000FF⟧⟦MSBT:0E000000020002006400⟧","Model #D-0030⟦MSBT:0E00030003000000⟧
⟦MSBT:0E00030000000000⟧⟦MSBT:0E000000020002009600⟧⟦MSBT:0E00000003000400FF4B32FF⟧Dedede Clone⟦MSBT:0E00000003000400000000FF⟧!⟦MSBT:0E000000020002006400⟧","Au modèle #D-0030 :⟦MSBT:0E00030003000000⟧
⟦MSBT:0E00030000000000⟧⟦MSBT:0E000000020002009600⟧⟦MSBT:0E00000003000400FF4B32FF⟧Clone de Dadidou!⟦MSBT:0E00000003000400000000FF⟧⟦MSBT:0E000000020002006400⟧","al modelo #D-0030:⟦MSBT:0E00030003000000⟧
⟦MSBT:0E00030000000000⟧⟦MSBT:0E000000020002009600⟧⟦MSBT:0E00000003000400FF4B32FF⟧¡Clon Dedede!⟦MSBT:0E00000003000400000000FF⟧⟦MSBT:0E000000020002006400⟧","Model #D-0030⟦MSBT:0E00030003000000⟧
⟦MSBT:0E00030000000000⟧⟦MSBT:0E000000020002009600⟧⟦MSBT:0E00000003000400FF4B32FF⟧Dedede Klonu!⟦MSBT:0E00000003000400000000FF⟧⟦MSBT:0E000000020002006400⟧",
32,Boss05AppearSusieSerif13,"Here, see that little pink nuisance?⟦MSBT:0E00030003000000⟧
⟦MSBT:0E00030000000000⟧Destroy it!","Tu vois ce petit machin rose ?⟦MSBT:0E00030003000000⟧
⟦MSBT:0E00030000000000⟧Détruis-le !","Siehst du dieses kleine rosa Ärgernis?⟦MSBT:0E00030003000000⟧
⟦MSBT:0E00030000000000⟧Mach das weg!","Vedi quella fastidiosa pallina rosa?⟦MSBT:0E00030003000000⟧
⟦MSBT:0E00030000000000⟧Distruggila!","¿Ves a ese ser rosado tan molesto?⟦MSBT:0E00030003000000⟧
⟦MSBT:0E00030000000000⟧¡Destrúyelo!","あのピンクの ゲンジュウ⟦MSBT:0E00000000000800020004007F309330⟧民を、⟦MSBT:0E00030003000000⟧
⟦MSBT:0E00030000000000⟧くじょ しなさい！","Here, see that little pink nuisance?⟦MSBT:0E00030003000000⟧
⟦MSBT:0E00030000000000⟧Destroy it!","Tu vois ce petit importun rose?⟦MSBT:0E00030003000000⟧
⟦MSBT:0E00030000000000⟧Détruis-le!","¿Ves a ese entrometido de color rosa?⟦MSBT:0E00030003000000⟧
⟦MSBT:0E00030000000000⟧¡Destrúyelo!","Şu küçük pembe belayı görüyor musun?⟦MSBT:0E00030003000000⟧
⟦MSBT:0E00030000000000⟧Yok et!",
33,Boss06FirstAppearSusieSerif01,"This is the Haltmann Works Company's
head office.⟦MSBT:0E00000004000000⟧This is the heart of the company.","Cette pièce est le bureau du président
de Haltmann SA.⟦MSBT:0E00000004000000⟧C'est ici que bat le cœur de la société.",Dies ist das Büro der Haltmann OHG.⟦MSBT:0E00000004000000⟧Es ist das innere Sanktum der Firma.,"Questo è il quartier generale della
Haltmann Works Company.⟦MSBT:0E00000004000000⟧Siamo nel cuore dell'azienda.","Estas son las oficinas de la
Corporación Haltmann.⟦MSBT:0E00000004000000⟧Son nada más y nada menos que el
núcleo de la compañía.","…ここは、われらが
ハルトマンワークスカンパニーの オフィス。⟦MSBT:0E00000004000000⟧その ⟦MSBT:0E00000000000A0002000600613085304630⟧中すう に、なりますわ。","This is the Haltmann Works Company's
head office.⟦MSBT:0E00000004000000⟧This is the heart of the company.","Cette pièce est le bureau du président
de la Société Haltmann.⟦MSBT:0E00000004000000⟧C'est ici que bat le cœur de la société.","Estas son las oficinas de la
Corporación Haltmann.⟦MSBT:0E00000004000000⟧Son nada más y nada menos que el
núcleo de operaciones de la compañía.","Burası Haltmann Şirketi'nin
genel merkezi.⟦MSBT:0E00000004000000⟧Şirketin kalbi burası.",
34,Boss06FirstAppearSusieSerif02,"And here you are, as though
it was your own living room...","Comment osez-vous y pénétrer
avec une telle nonchalance ?","Und du kommst hier einfach rein,
als würde dir der Laden gehören!","E tu entri qui, facendo come se
fossi a casa tua...","Y tú entras aquí como si estuvieras
en tu propia casa.","こんな⟦MSBT:0E00000000000A0002000600683053308D30⟧所に まで
⟦MSBT:0E00000000000A000400060069305D304F30⟧土足で⟦MSBT:0E00000000000800020004006F304430⟧入りこむ なんて…","And here you are, as though
it was your own living room...","Comment osez-vous y pénétrer
avec une telle nonchalance?","Y tú entras aquí como si estuvieras
en tu propia casa.","Ve sen de buradasın,
sanki kendi evinmiş gibi...",
35,Boss06FirstAppearSusieSerif03,"You natives need to
be taught manners!","Argh... Je vais vous apprendre
les bonnes manières, moi.","Puh... Euch Eingeborenen muss man
wirklich erst mal Manieren beibringen!","Voi indigeni avete bisogno
di una lezione!","¡Ya va siendo hora de que alguien
te enseñe modales!","フッ… ⟦MSBT:0E00000000000A0004000600553044305430⟧最後まで マナーの
なっていない ゲンジュウ⟦MSBT:0E00000000000800020004007F309330⟧民 ですわ。","You natives need to
be taught manners!","Argh... Je vais vous apprendre
les bonnes manières, moi.","¡Ya va siendo hora de que alguien
te enseñe modales!","Siz yerlilere
görgü öğretmek gerek!",
36,Boss06FirstAppearSusieSerif04,"You know, my favourite thing about
this company is the order, the control.","Ici, chaque chose est à sa place.
C'est ce qui fait notre supériorité.","Was ich an dieser Firma mag, ist diese
klare Befehlsstruktur. Diese Kontrolle!","Sai, ciò che preferisco di questa
azienda è l'ordine, il controllo.","⟦MSBT:0E000000020002005D00⟧Lo que más me gusta de la corporación
es el orden y el control que la caracterizan.⟦MSBT:0E000000020002006400⟧","きりつ⟦MSBT:0E00000000000800020004005F306030⟧正しく かんりされた、
このカンパニーで はたらく すばらしさ…","You know, it's wonderful to work in a
perfectly controlled environment.","Ici, chaque chose est à sa place.
C'est ce qui fait notre supériorité.","⟦MSBT:0E000000020002005D00⟧Lo que más me gusta de la corporación
es el orden y el control que la caracterizan.⟦MSBT:0E000000020002006400⟧","Biliyor musun, bu şirkette en sevdiğim şey
düzen ve denetim.",
