index,label,English,French,German,Italian,Spanish,Turkish
85,ScrambleForItem_Set_31,"Well, I've wanted {TAG_1} SINCE I WAS BORN!","Moi, j'ai TOUJOURS rêvé d'en avoir !","Na und? Ich wünsch mir schon seit
meiner GEBURT {TAG_1}!","Io voglio {TAG_1}{TAG_2}
dal mio primo giorno di vita.","¡Y la mía también, desde que nací!",Ben {TAG_1} DOĞDUĞUMDAN BERİ istiyorum!
86,ScrambleForItem_Set_32,You don't understand {TAG_1} value!,"Il n'y a que moi qui puisse comprendre
{TAG_1} valeur !","Du verstehst doch gar nicht,
wie viel Wert so etwas haben kann!","Tu non capisci niente di
{TAG_1}!","¡{TAG_1}{TAG_2} {TAG_3} {TAG_4} un valor
incalculable para mí!",{TAG_1} değerini anlamıyorsun!
87,ScrambleForItem_Set_33,"Actually, I'm the only one who understands
{TAG_1} real value!","Non ! Il n'y a que moi qui comprenne
{TAG_1} valeur réelle !",Keiner kennt {TAG_1} wahren Wert so gut wie ich!,"Al contrario! Solo io ne capisco qualcosa,
di {TAG_1}!",¡Tú lo flipas! ¡Solo yo entiendo su verdadero valor!,"Aslında {TAG_1} gerçek değerini anlayan
yalnız benim!"
88,ScrambleForItem_Set_34,"{TAG_1}{TAG_2} {TAG_3} said {TAG_4}
me more!","{TAG_1}{TAG_2}{TAG_3} {TAG_4}
me préfère{TAG_5} !","{TAG_1}{TAG_2} {TAG_3} {TAG_4},
{TAG_5} mich lieber!",{TAG_1}{TAG_2}{TAG_3} {TAG_4} me!,¡{TAG_1}{TAG_2} {TAG_3} {TAG_4} bien!,"{TAG_1}{TAG_2} {TAG_3} {TAG_4} beni daha çok sevdiğini
söyledi!"
89,ScrambleForItem_Set_35,"NO! {TAG_1}{TAG_2} {TAG_3} said {TAG_4}
me more!","Non ! {TAG_1}{TAG_2}{TAG_3} {TAG_4}
me préfère{TAG_5}, MOI !","NEIN! {TAG_1} gesagt, {TAG_2} mich lieber!","E invece no! {TAG_1}{TAG_2}{TAG_3}
{TAG_4} me!",¡No mientas! ¡Lo que {TAG_1} es que me {TAG_2}!,"HAYIR! {TAG_1}{TAG_2} {TAG_3} {TAG_4} beni daha çok sevdiğini
söyledi!"
90,ScrambleForItem_Set_36,"I'll give you something better if you let me
have {TAG_1}!","Je te donnerai quelque chose de mieux, alors
donne-moi ça !","Du kriegst was viel Tolleres, wenn du {TAG_1}
mir gibst!",Rinuncia e ti darò qualcosa di meglio in cambio.,"¡Si me dejas en paz, te daré algo mejor!","{TAG_1} bana bırakırsan sana daha iyi
bir şey veririm!"
91,ScrambleForItem_Set_37,"I don't need anything else!
So, hand {TAG_1} over!","Je n'ai besoin de rien d'autre, alors donne-moi
ça maintenant !","Ich will aber nichts anderes!
Los, gib {TAG_1} mir!","Non mi serve nient'altro!
Rinuncia tu, piuttosto.",¡No quiero otra cosa! ¡Dame {TAG_1} {TAG_2}!,"Başka hiçbir şey istemiyorum!
Hadi, ver {TAG_1}!"
92,ScrambleForItem_Set_38,Stop pulling! You're stretching {TAG_1}!,"Ne tire pas dessus comme ça ! Tu ne vois pas
que tu {TAG_1}agrandis ?!","Hör auf zu ziehen! Du machst {TAG_1}
noch kaputt!",Smettila di tirare! Così {TAG_1}!,¡Deja de tirar! ¡{TAG_1} vas a romper!,Çekmeyi bırak! {TAG_1} esnetiyorsun!
93,ScrambleForItem_Set_39,YOU stop pulling! You're stretching {TAG_1}!,"Moi, je ne tire pas dessus ! C'est toi qui
tires dessus !",Hör DU auf zu ziehen! Du wirst {TAG_1} noch zerstören!,Perché non la smetti tu?,¡Deja de tirar tú!,Asıl SEN çekmeyi bırak! {TAG_1} esneten sensin!
94,ScrambleForItem_Set_40,I've had dibs on {TAG_1} for ages!,"Ça fait longtemps que {TAG_1}{TAG_2}
{TAG_3} à moi !","{TAG_1} {TAG_2} {TAG_3} mir
schon seit Jahren gefehlt.",Sono secoli che ho {TAG_1}{TAG_2}!,¡Hace años que quería esto!,{TAG_1} çok önceden ben ayırttım!
95,ScrambleForItem_Set_41,I've had dibs on {TAG_1} for MY WHOLE LIFE!,"Impossible, {TAG_1} à moi depuis toujours !","Ich bin schon MEIN GANZES LEBEN
hinter {TAG_1} her!",È da sempre che ho {TAG_1}{TAG_2}!,"¡Y yo, toda mi vida!",Ben {TAG_1} BÜTÜN HAYATIMDIR istiyorum!
96,ScrambleForItem_Set_42,Don't be rough! {TAG_1} my {TAG_2}!,"Ça ne sert à rien de s'énerver ! Puisque je te dis
que {TAG_1}{TAG_2} {TAG_3} à moi !",Mach {TAG_1} nicht kaputt! {TAG_2} {TAG_3} mir!,"Vacci piano, {TAG_1}!",¡No te pases! ¡{TAG_1} y de nadie más!,Sert davranma! {TAG_1} benim {TAG_2}!
97,ScrambleForItem_Set_43,YOU don't be rough! {TAG_1} my {TAG_2}!,"TOI, arrête de t'énerver ! Moi aussi, je te dis
que {TAG_1}{TAG_2} {TAG_3} à moi !","Mach du {TAG_1} nicht kaputt! Das {TAG_2}
nämlich {TAG_3} {TAG_4}!","Tu vacci piano, {TAG_1}!",¡No te pases tú!,Asıl SEN sert davranma! {TAG_1} benim {TAG_2}!
98,ScrambleForItem_Set_44,Let go! You're gonna break {TAG_1}!,Lâche ça ! Tu vas {TAG_1} casser !,Lass los! Du machst {TAG_1} noch kaputt!,Basta! {TAG_1}{TAG_2} romperai!,¡Ay! ¡Que {TAG_1} vas a romper!,Bırak! {TAG_1} kıracaksın!
99,ScrambleForItem_Set_45,I'll let go if YOU let go!,Je lâche si tu lâches d'abord !,"Ich lass los, wenn DU loslässt!",Lascia andare prima tu!,¡Suelta tú!,SEN bırakırsan ben de bırakırım!
100,ScrambleForItem_Set_46,Stop touching my {TAG_1}!,Arrête de toucher {TAG_1} {TAG_2} !,"Das {TAG_1} {TAG_2} {TAG_3}!
Pack {TAG_4} bloß nicht an!","Smettila di toccare {TAG_1}
{TAG_2}!",¡Deja de tocar {TAG_1} {TAG_2}!,"O benim {TAG_1}, dokunmayı bırak!"
101,ScrambleForItem_Set_47,"No, YOU stop touching my {TAG_1}!","Non, TOI, arrête de toucher
{TAG_1} {TAG_2} !","Das {TAG_1} {TAG_2}!
Pack DU {TAG_3} bloß nicht an!","Smettila tu di toccare {TAG_1}
{TAG_2}!","¡No, deja tú de tocar!","Hayır, asıl SEN bırak! O benim {TAG_1}!"
102,ScrambleForItem_NotFirst_00,"Actually, I don't even need {TAG_1}
{TAG_2}! ...Oops?!","En fait, je n'ai même pas besoin de
{TAG_1} ! Oups...","Hey, ich brauch {TAG_1} doch gar nicht... Huch?!","Sai che ti dico, non ho bisogno
di {TAG_1}! Ooops!","¿A quién le {TAG_1} {TAG_2} {TAG_3}?
¡A mí no, desde luego! ¡Uy!",Aslında {TAG_1} {TAG_2} bana hiç lazım değil! ...Eyvah?!
103,ScrambleForItem_NotFirst_01,"Actually, I don't even need {TAG_1}
{TAG_2} either! ...Oops?!","Ouais, moi non plus, je n'ai pas besoin
de {TAG_1} ! Oups...","Ich brauch {TAG_1} doch
auch nicht... Hoppla?!","Guarda, nemmeno io ho bisogno di
{TAG_1}. Eh?!","¡Pues a mí tampoco!
Lo... Lo digo en serio...",Aslında {TAG_1} {TAG_2} bana da hiç lazım değil! ...Eyvah?!
104,ScrambleForItem_NotFirst_02,I'm starting to enjoy this!,"C'est plutôt amusant, de tirer dessus, en fait...","Langsam fängt es an, mir Spaß
zu machen...",Comincio a prenderci gusto!,¡Estoy empezando a pasármelo bien!,Bu iş hoşuma gitmeye başladı!
105,ScrambleForItem_NotFirst_03,Me too!,"Oui, je trouve aussi !",Mir auch!,Anch'io!,¡Yo también!,Ben de!
106,ScrambleForItem_NotFirst_04,{TAG_1} going to break!,Ça va finir par se casser ! Lâche maintenant !,Pass auf! Du machst {TAG_1} noch kaputt!,Così {TAG_1}!,¡Vas a romper {TAG_1} {TAG_2}!,{TAG_1} kırılacak!
107,ScrambleForItem_NotFirst_05,"{TAG_1} stretchier than I expected...
{TAG_2} should be fine!","C'est bon, ça va, tu vois bien que c'est
extensible !","Keine Angst! {TAG_1} {TAG_2} viel flexibler als erwartet...
Ich glaube, da passiert nichts!",E invece guarda che flessibilità! È tutto a posto!,"¡{TAG_1} de lo que imaginas!
No exageres.","{TAG_1} düşündüğümden daha esnekmiş...
{TAG_2} sorun olmaz!"
108,SelfPraise_Forwarding,Fast forwarding...,Avance rapide...,Stunden später...,Avanzamento rapido...,Adelantar...,İleri sarılıyor...
109,SelfPraise_kareshi_1_00,"{TAG_1} is really smart and so
sporty.{TAG_2}He's really gentle, but also a bit rugged.","{TAG_1} est si intelligent et si sportif,
vous savez...{TAG_2}Et puis il est très gentil, même s'il a aussi
un côté un peu sauvage.","{TAG_1} ist so hübsch und echt
sportlich.{TAG_2}Er ist ein echter Kavalier, aber er kann auch
richtig wild werden.","{TAG_1} è molto intelligente
e sportivo.{TAG_2}Ha un carattere gentile, ma nasconde
anche un lato selvaggio.","{TAG_1} es muy inteligente y deportista.{TAG_2}Es muy amable, pero también tiene un lado salvaje.","{TAG_1} gerçekten çok zeki ve sportif.{TAG_2}
Çok nazik ama aynı zamanda
biraz da sert biri."
110,SelfPraise_kareshi_1_01,"{TAG_1} is really intelligent and has
wonderful handwriting.{TAG_2}He is so cool and isn't afraid to chase
his dreams.","{TAG_1} est vraiment intelligent,
et il a une très belle écriture.{TAG_2}Il est beau, bien sûr, et il n'a pas peur
de poursuivre ses rêves.","{TAG_1} ist unglaublich intelligent
und hat eine so schöne Handschrift.{TAG_2}Er ist unglaublich lässig... und hat keine Angst,
seine Träume zu verfolgen.","{TAG_1} è davvero intelligente
e ha una splendida grafia.{TAG_2}Non ha paura di inseguire i propri sogni
e nessuno ha più classe di lui.","{TAG_1} es muy inteligente y escribe
con una letra muy bonita.{TAG_2}Es echado para adelante y no tiene miedo
a la hora de perseguir sus sueños.","{TAG_1} gerçekten çok akıllı, yazısı da harika.{TAG_2}
Çok havalı ve hayallerinin
peşinden gitmekten hiç korkmuyor."
111,SelfPraise_kareshi_1_02,{TAG_1} is strong and good with tools.{TAG_2}He has so many interests and knows so much!,"{TAG_1} est très fort, sait se servir
de ses mains, et il est aussi très sensible.{TAG_2}Il a une multitude de passe-temps, connaît tout
un tas de choses et a un corps de rêve !","{TAG_1} ist stark, ein geschickter
Handwerker und präziser Arbeiter.{TAG_2}Er hat viele Interessen, weiß eine Menge über
alles Mögliche und ist auch sonst ein toller Typ.","{TAG_1} è forte, fa molti lavori
manuali, ma ha anche delle mani vellutate.{TAG_2}Si interessa a tante cose, ha una grande
cultura, e i suoi lineamenti sono meravigliosi.","{TAG_1} es fuerte,
mañoso y tiene las manos suaves.{TAG_2}Además, le interesan muchas cosas, sabe de
todo y es muy apuesto.","{TAG_1} güçlüdür, alet edevat işinden de iyi anlar.{TAG_2}
O kadar çok ilgi alanı var
ki her konuda bir şey biliyor!"
112,SelfPraise_kareshi_2_00,He always comforts me when I'm feeling low.{TAG_1}He even ties my shoes when they come undone.,"Il me remonte toujours le moral quand je ne
vais pas très bien.{TAG_1}Il fait même mes lacets, quand ils sont défaits,
sans même dire un mot.","Er tröstet mich immer und baut mich auf,
wenn ich mich schlecht fühle.{TAG_1}Er bindet mir sogar wieder die Schuhe zu, wenn
sie aufgehen... Ohne ein Wort dazu zu verlieren!","Riesce a consolarmi ogni volta che sono
giù di morale.{TAG_1}A volte, quando ho le scarpe slacciate,
me le allaccia lui... senza dire una parola!","Siempre intenta animarme cuando
me siento triste.{TAG_1}¡Incluso me ata los zapatos cuando
se me desatan!","Moralim bozulduğunda beni hep
teselli eder.{TAG_1}Ayakkabı bağcıklarım
çözülünce bağladığı bile olur."
113,SelfPraise_kareshi_2_01,He made me soup when I had a cold...{TAG_1}He's always a gentleman and always opens doors for me.,"Il me prépare de la soupe bien chaude quand
je suis malade, clouée au lit.{TAG_1}Et il m'ouvre toujours la porte quand j'ai les
mains prises.","Er hat mir eine Suppe gekocht, als ich mal
erkältet war...{TAG_1}Er ist immer ein Gentleman und hält mir die Tür
auf, wenn ich mal etwas Schweres trage.","Quando sto male mi prepara sempre
una zuppa calda...{TAG_1}È un perfetto gentiluomo, mi aiuta a portare
le cose pesanti e apre sempre la porta per me.","Una vez me resfrié y me preparó sopa...{TAG_1}Además, se porta como un caballero y me ayuda
a llevar cosas y me abre la puerta.","Soğuk algınlığı geçirdiğimde bana
çorba yapmıştı...{TAG_1}Tam bir centilmen;
kapıları da hep benim için açar."
114,SelfPraise_kareshi_2_02,"He always notices when I get a haircut.{TAG_1}He never complains about my cooking, even 
when it's a complete disaster...","Il remarque toujours immédiatement quand
je suis allée chez le coiffeur.{TAG_1}Il ne se plaint jamais de ma cuisine, même
quand je fais quelque chose de mauvais.","Ihm fällt immer auf, wenn ich beim
Friseur war.{TAG_1}Er beschwert sich nie über mein Essen.
Auch dann nicht, wenn es mal misslingt.","Se mi taglio i capelli, è sempre il primo
ad accorgersene.{TAG_1}Non si lamenta mai di come cucino,
nemmeno quando combino dei disastri...","Si me corto el pelo, se da cuenta enseguida.{TAG_1}Nunca se queja de mis platos, aunque
sean un desastre...","Saçımı kestirdiğimde hemen fark eder.{TAG_1}
Yaptığım yemek tam bir felaket
olsa bile hiç şikâyet etmez..."
115,SelfPraise_kareshi_4_00,We are just so in love every day!,"Chaque jour passé ensemble, je nage dans
le bonheur et dans l'amour.","Wir verbringen jeden Tag
verliebt und glücklich!",Ci amiamo sempre di più!,¡Nos queremos tantísimo!,Her gün birbirimize sırılsıklam âşığız!
116,SelfPraise_kareshi_4_01,Isn't he the perfect guy?,"C'est l'homme parfait, non ?",Ist er nicht einfach perfekt?,Non è forse il ragazzo ideale?,¿A que es el chico ideal?,"Mükemmel biri, değil mi?"
117,SelfPraise_kareshi_4_02,That's why I think about him every day.,C'est pour ça que je pense à lui tous les jours.,Darum denke ich jeden Tag nur an ihn.,Ecco perché penso a lui ogni giorno.,Por eso pienso en él todos los días.,İşte bu yüzden her gün aklımda.
118,SelfPraise_kanojo_1_00,"This is about my girl, {TAG_1}.{TAG_2}She just isn't like all the other girls.","J'aimerais vous parler de ma petite amie,
{TAG_1}.{TAG_2}Je sais que ce n'est pas bien de comparer, mais
elle n'a rien à voir avec les autres filles.","Also, meine Kleine, {TAG_1}...{TAG_2}Sie ist nicht so wie die anderen Mädchen.","Voglio parlare della mia ragazza,
{TAG_1}.{TAG_2}Lei non è come tutte le altre.","Quiero hablarte de mi novia, {TAG_1}.
Ella no es como las otras chicas.","Kız arkadaşım var ya, {TAG_1}.{TAG_2}Gerçekten
diğer kızlara hiç benzemiyor."
119,SelfPraise_kanojo_1_01,"You know my girlfriend {TAG_1},
right?{TAG_2}She's cheerful, has a great personality, and
everybody likes her.","Vous savez, {TAG_1} est quelqu'un
d'adorable, toujours là quand j'ai besoin d'elle.{TAG_2}Elle est toujours de bonne humeur, a une
personnalité unique, et tout le monde l'adore.","Ihr kennt meine Freundin {TAG_1},
oder?{TAG_2}Sie ist immer gut gelaunt, hat eine tolle
Persönlichkeit, und jeder mag sie...","Conosci la mia ragazza {TAG_1},
vero?{TAG_2}È sempre allegra, ha personalità da vendere
e piace a tutti.","¿Conoces a {TAG_1}, mi novia?{TAG_2}Siempre está contenta, tiene una gran
personalidad y le cae bien a todo el mundo.","{TAG_1} benim kız arkadaşım, biliyorsun
değil mi?{TAG_2}Neşeli, harika bir kişiliği
var ve herkes onu seviyor."
120,SelfPraise_kanojo_1_02,"You don't meet many girls like my {TAG_1}
often.{TAG_2}I'm not just saying it because I'm her boyfriend,
but she could be a model.","Ma petite amie, {TAG_1},
est vraiment quelqu'un d'exceptionnel.{TAG_2}Je pense qu'elle pourrait être mannequin. Et je
ne dis pas ça parce que je suis son petit ami !","Mädchen wie meine {TAG_1} trifft
man nicht oft.{TAG_2}Ich denke, sie könnte glatt Model werden.
Gebt zu, sie sieht echt klasse aus!","Non se ne incontrano molte di ragazze
come {TAG_1}.{TAG_2}Non lo dico perché stiamo insieme, ma penso
proprio che potrebbe fare la modella.","No se encuentran a chicas como
{TAG_1} así como así.{TAG_2}No lo digo porque sea su novio,
pero creo que es la mujer más bella del mundo.","{TAG_1} gibisi kolay kolay bulunmaz.{TAG_2}
Bunu erkek arkadaşı olduğum için söylemiyorum
ama bence model bile olabilir."
121,SelfPraise_kanojo_2_00,"She's good at languages and speaks fluent French.{TAG_1}She always sews the buttons back on my
shirt when I pull them off.","Elle est forte en langues, parle l'anglais
couramment et pourrait être interprète.{TAG_1}Quand je perds un bouton sur un vêtement,
elle est toujours là pour m'aider à le recoudre.","Sie spricht fließend Französisch, sie fände sich
sicher auch in Paris gleich zurecht.{TAG_1}Außerdem näht sie mir Knöpfe, die ich verliere,
immer sofort wieder an.","Ha un talento particolare per le lingue straniere, parla
francese e se fosse a Parigi se la caverebbe benissimo.{TAG_1}Mi attacca sempre i bottoni della camicia quando
ne perdo qualcuno.","Se le dan bien los idiomas, habla francés sin problemas
y estoy seguro de que no se perdería si fuera a París.{TAG_1}Si se me cae un botón, me ayuda a coserlo.","Dil konusunda çok yetenekli,
Fransızcayı akıcı konuşuyor.{TAG_1}Gömleğimin
düğmelerini kopardığımda hep geri diker."
122,SelfPraise_kanojo_2_01,"Have you ever tried {TAG_1}'s 
cooking?{TAG_2}It might not be the best, but I can taste
how much effort she puts into it.","Vous avez déjà goûté la cuisine
d{TAG_1}{TAG_2} ? Moi, oui !{TAG_3}Non pas que ce soit la meilleure au monde, mais
c'est fait avec amour et c'est tout ce qui compte !","Hat {TAG_1} schon mal für euch
gekocht?{TAG_2}Sie kocht nicht wirklich perfekt, aber man
schmeckt immer, wie viel Liebe sie reinsteckt!","Hai mai provato la cucina di {TAG_1}?{TAG_2}Può anche darsi che non sia la migliore
al mondo, ma è fatta con tanto amore.","¿Has probado los platos de {TAG_1}?{TAG_2}Puede que no sean lo mejor de lo mejor, pero
está claro que se esfuerza mucho.","Hiç {TAG_1} yemeklerinden tattın mı?{TAG_2}Belki dünyanın
en iyi yemeği değildir ama içine ne
kadar emek koyduğunu tadından anlıyorum."
123,SelfPraise_kanojo_2_02,"We sang at a karaoke night together the other
day. She was amazing!{TAG_1}She was so good, I want to make a CD of her
so I can listen to her all the time.","L'autre jour, nous sommes allés au karaoké et elle
chante si bien que j'en suis resté bouche bée.{TAG_1}En fait, elle est si douée que j'ai envie de
l'enregistrer pour pouvoir tout le temps l'écouter.","Neulich waren wir beim Karaoke. Die Performance
von {TAG_1} hat mich umgehauen!{TAG_2}Am liebsten hätte ich eine CD von ihr, damit ich
mir die Lieder immer wieder anhören kann.","Abbiamo cantato al karaoke l'altro giorno ed è
stata così brava da farmi venire la pelle d'oca!{TAG_1}Mi piacerebbe registrare la sua voce su un CD
così da poterla riascoltare tutte le volte che voglio.","¡El otro día fuimos a cantar al karaoke y
se le daba tan bien que me dejó boquiabierto!{TAG_1}Me gustaría hacer un CD con sus canciones para
poder escucharlo todo el tiempo.","Geçenlerde birlikte karaoke söyledik.
İnanılmazdı!{TAG_1}O kadar iyiydi ki sesini
CD’ye kaydedip sürekli dinlemek istiyorum."
124,SelfPraise_kanojo_4_00,"And that's why {TAG_1} is my
ideal girlfriend.","Enfin bref, {TAG_1}
est la petite amie idéale.","Deshalb ist {TAG_1} die
ideale Freundin für mich.","Ecco perché {TAG_1} è la mia
ragazza ideale.","Y por eso, {TAG_1} es la novia ideal.",İşte bu yüzden {TAG_1} benim için ideal kız arkadaş.
125,SelfPraise_kanojo_4_01,And that's why no other girl can compare to her!,"Bref, voilà pourquoi aucune autre fille
ne lui arrive à la cheville !",Deshalb weiß ich: Keine ist so wie sie!,Ecco perché nessuna è come lei!,¡No hay ninguna chica como ella!,İşte bu yüzden başka hiçbir kız onunla boy ölçüşemez!
126,SelfPraise_kanojo_4_02,I couldn't be happier with her!,"Je suis si heureux qu{TAG_1}{TAG_2} soit
à mes côtés !",Sie macht mich einfach glücklich!,Stare con lei mi rende felice come non mai!,¡No podría ser más feliz!,Onunla olduğum için daha mutlu olamazdım!
127,SelfPraise_otto_1_00,"{TAG_1} is really smart and so
sporty.{TAG_2}He's really gentle, but also a bit rugged.","{TAG_1} est si intelligent et si sportif,
vous savez...{TAG_2}Et puis il est très gentil, même s'il a aussi
un côté un peu sauvage.","{TAG_1} ist so hübsch und echt
sportlich.{TAG_2}Er ist ein echter Kavalier, aber er kann auch
richtig wild werden.","{TAG_1} è molto intelligente
e sportivo.{TAG_2}Ha un carattere gentile, ma nasconde
anche un lato selvaggio.","{TAG_1} es muy inteligente y deportista.{TAG_2}Es muy amable, pero también tiene un lado salvaje.","{TAG_1} gerçekten çok zeki ve sportif.{TAG_2}
Çok nazik ama aynı zamanda
biraz da sert biri."
128,SelfPraise_otto_1_01,"{TAG_1} is really intelligent and has
wonderful handwriting.{TAG_2}He is so cool and isn't afraid to chase
his dreams.","{TAG_1} est vraiment intelligent,
et il a une très belle écriture.{TAG_2}Il est beau, bien sûr, et il n'a pas peur
de poursuivre ses rêves.","{TAG_1} ist unglaublich intelligent
und hat eine so schöne Handschrift.{TAG_2}Er ist unglaublich lässig... und hat keine Angst,
seine Träume zu verfolgen.","{TAG_1} è davvero intelligente
e ha una splendida grafia.{TAG_2}Non ha paura di inseguire i propri sogni
e nessuno ha più classe di lui.","{TAG_1} es muy inteligente y escribe
con una letra muy bonita.{TAG_2}Es echado para adelante y no tiene miedo
a la hora de perseguir sus sueños.","{TAG_1} gerçekten çok akıllı, yazısı da harika.{TAG_2}
Çok havalı ve hayallerinin
peşinden gitmekten hiç korkmuyor."
129,SelfPraise_otto_1_02,"{TAG_1} is strong and also into
healthy eating.{TAG_2}He has so many interests, knows a lot and has
wonderful features!","{TAG_1} est très fort, toujours en
forme et aussi très doué en cuisine.{TAG_2}Il a une multitude de passe-temps, connaît tout
sur tout et a un corps de rêve !","{TAG_1} ist stark, ein guter
Handwerker und er kocht auch ziemlich gut.{TAG_2}Er hat viele Interessen, weiß eine Menge über
alles Mögliche und ist auch sonst ein toller Typ.","{TAG_1} è forte e ci tiene a mangiare
in modo sano ed equilibrato.{TAG_2}Ha tanti passatempi, una grande cultura
e un corpo da favola!","{TAG_1} es fuerte,
mañoso y tiene las manos suaves.{TAG_2}Además, le interesan muchas cosas, sabe de
todo y es muy apuesto.","{TAG_1} güçlüdür, sağlıklı beslenmeye de önem verir.{TAG_2}
O kadar çok ilgi alanı var ki pek çok şey
biliyor; üstelik çok da yakışıklı!"
130,SelfPraise_otto_2_00,"When we are cooking together, he can always 
open jars that are too tough for me.{TAG_1}He'll always get things from the cupboards that
are out of my reach without even being asked.","Quand on cuisine ensemble, c'est toujours lui
qui ouvre les bocaux trop serrés pour moi.{TAG_1}Et quand je n'arrive pas à attraper quelque chose
dans le placard, il le fait pour moi avec le sourire.","Wenn wir zusammen kochen, öffnet er immer die
festsitzenden Deckel für mich.{TAG_1}Und er holt mir immer von selbst die Sachen
vom Regal, wenn ich nicht drankomme...","Quando cuciniamo insieme, mi aiuta sempre con i
contenitori che sono troppo difficili da aprire per me.{TAG_1}E quando ho bisogno di qualcosa dalla credenza,
pensa sempre lui a prenderla al posto mio.","Siempre me abre los botes que
me cuesta abrir.{TAG_1}También me alcanza las cosas de las estanterías
que están demasiado altas para mí.","Birlikte yemek yaparken benim açamadığım
kavanozları hep açar.{TAG_1}Dolaplarda yetişemediğim
şeyleri de ben istemeden uzatır."
131,SelfPraise_otto_2_01,"Some husbands just expect to be looked after,
but not mine!{TAG_1}He does all of the housework inside and out
and always lends a hand when I need it.","Certains hommes pensent qu'une fois mariés, ils
n'auront rien à faire à la maison, mais pas le mien !{TAG_1}Il m'aide pour tous les travaux ménagers
et s'occupe tout le temps du jardin.","Manche Ehemänner wollen ja immer nur
versorgt werden... Meiner aber nicht!{TAG_1}Er macht Hausarbeit, kümmert sich um den
Garten und hilft, wenn er gebraucht wird.","Alcuni mariti si aspettano che la moglie si occupi
di tutto in casa, ma non il mio!{TAG_1}Lui fa tutti i lavori di casa e mi dà sempre una
mano quando serve.","Mi marido y yo hacemos muy buen equipo.{TAG_1}Siempre se ocupa de las cosas de la casa y me
echa una mano si la necesito.","Bazı kocalar her işlerinin görülmesini bekler
ama benimki öyle değil!{TAG_1}Evdeki bütün işlere
el atar, ne zaman ihtiyacım olsa yardım eder."
132,SelfPraise_otto_2_02,"He knows which way round to hold a vacuum
cleaner and even folds his socks.{TAG_1}When we cook special dinners, he always serves
the food so nice and romantically.","Il fait le ménage dans toute la maison
et étend toujours le linge.{TAG_1}Quand nous faisons un repas pour une occasion
spéciale, il prépare toujours le repas lui-même.","Er weiß, wie man einen Staubsauger hält, bügelt
und faltet sogar seine Socken.{TAG_1}Und wenn wir ein besonders schickes Essen
machen, deckt er den Tisch immer hübsch ein.","Sa maneggiare l'aspirapolvere con grande maestria
e i suoi calzini sono sempre in perfetto ordine.{TAG_1}Quando festeggiamo qualche ricorrenza speciale,
prepara sempre delle cenette deliziose.","Nos coordinamos muy bien cuando hay
alguna tarea que hacer.{TAG_1}Si hacemos algo especial para cenar, sirve
la comida con mucho mimo y con romanticismo.","Elektrikli süpürgenin hangi tarafının tutulacağını
bilir, çoraplarını bile katlar.{TAG_1}Özel bir akşam yemeği
yaptığımızda sofrayı hep çok güzel ve romantik hazırlar."
133,SelfPraise_otto_4_00,We are just so in love every day!,"Chaque jour passé ensemble, je nage dans
le bonheur et dans l'amour.",Wir sind immer noch verliebt wie am ersten Tag!,Ci amiamo ogni giorno come se fosse il primo!,¡Nos queremos tantísimo!,Her gün birbirimize sırılsıklam âşığız!
134,SelfPraise_otto_4_01,Isn't he the ideal husband?,Il est vraiment le mari rêvé !,Ist er nicht der ideale Ehemann?,Non è forse il marito ideale?,¿A que es el marido ideal?,İdeal koca bu değil de ne?
135,SelfPraise_otto_4_02,"That's why I think about him all day, every day.",C'est pour ça que je pense à lui tous les jours.,"Deshalb denke ich eigentlich
den ganzen Tag über nur an ihn.",Ecco perché penso a lui ogni giorno.,Por eso pienso en él todos los días.,"İşte bu yüzden gün boyu, her gün aklımda."
136,SelfPraise_tsuma_1_00,"Just between you and me, my wife,
{TAG_1}...{TAG_2}She just isn't like all the other girls.","Je voudrais vous parler un peu de ma femme,
{TAG_1}...{TAG_2}Je sais que ce n'est pas bien de comparer, mais
elle n'a rien à voir avec les autres.","Also, jetzt mal unter uns, {TAG_1},
meine Frau...{TAG_2}Sie ist nicht so wie die anderen Frauen!","Detto tra noi, mia moglie {TAG_1}...{TAG_2}... è una persona veramente speciale.","Que quede entre nosotros, pero mi esposa,
{TAG_1}...{TAG_2}no es como el resto de chicas.","Aramızda kalsın, eşim {TAG_1}...{TAG_2}
Gerçekten diğer kadınlara hiç benzemiyor."
137,SelfPraise_tsuma_1_01,"You know my wife {TAG_1},
right?{TAG_2}She's cheerful, has a great personality, and
everybody likes her.","Vous savez, {TAG_1} est quelqu'un
d'adorable, toujours là quand j'ai besoin d'elle.{TAG_2}Elle est toujours de bonne humeur, a une
personnalité unique, et tout le monde l'adore.","Du kennst meine Frau {TAG_1},
oder?{TAG_2}Sie ist immer gut gelaunt, hat eine tolle
Persönlichkeit, jeder mag sie...","Conosci mia moglie {TAG_1},
vero?{TAG_2}È sempre allegra, ha personalità da vendere
e piace a tutti.","Conoces a {TAG_1}, mi esposa,
¿verdad?{TAG_2}Siempre está de buen humor, tiene una gran
personalidad y todo el mundo la quiere.","{TAG_1} benim eşim, biliyorsun değil
mi?{TAG_2}Neşeli, harika bir kişiliği
var ve herkes onu seviyor."
