index,id,English,French,Japanese,German,Spanish,Italian,Turkish
376,1325,"Another incantation? Jeff, haven't you done enough damage already?",Encore une de tes incantations ? Tu ne crois pas que tu as déjà fait assez de dégâts comme ça ?,[!TR] ¿Otro encantamiento? ¿No has hecho ya suficiente daño?,Noch eine Beschwörungsformel? Hast du nicht schon genug angerichtet?,¿Otro encantamiento? ¿No has hecho ya suficiente daño?,Un altro incantesimo? Non hai fatto già abbastanza danni?,"Yine mi büyü? Jeff, yeterince zarar vermedin mi?"
377,1326,"Mabel, my weapons are powering up! He's helping us!","Mabel, mes armes augmentent en puissance ! Il nous aide !","[!TR] ¡Mabel, mis armas están ganando energía! ¡Nos está ayudando!","Mabel, meine Waffen laden sich auf! Er hilft uns!","¡Mabel, mis armas están ganando energía! ¡Nos está ayudando!","Mabel, sento le armi che si caricano! Ci sta aiutando!","Mabel, silahlarım güçleniyor! Bize yardım ediyor!"
378,1327,"It's a Gnomish power incantation. No tricks, I swear! It's the best I can do!","Il s'agit d'une incantation de magie des gnomes. Il n'y pas d'arnaque, promis ! C'est tout ce que je peux faire.","[!TR] Es un hechizo gnomo de energía. ¡No tiene truco, lo prometo! ¡Es lo mejor que puedo hacer!","Es ist ein zwergischer Kraftzauber. Keine Tricks, ich schwör's! Was Besseres fällt mir nicht ein!","Es un hechizo gnomo de energía. ¡No tiene truco, lo prometo! ¡Es lo mejor que puedo hacer!","È l'incantesimo gnomico della potenza. Niente trucchi, lo giuro! È il meglio che posso fare!","Bu bir cüce güç büyüsü. Hile yok, yemin ederim! Elimden gelen bu!"
379,1330,"Flip, Flap...","Flip, Flap...","[!TR] Flip, flap...",Flipp-flapp ...,"Flip, flap...","Flip, Flap...","Flip, flap..."
380,1331,...Bloobity Bloop...,...Bloubity Bloup...,"[!TR] Glup, glup...",... Blubber-di-blupp ...,"Glup, glup...",Blubity Blup...,...Blubidi blup...
381,1332,This battle will be remembered forever in gnome legend. I'll have Craig start writing a song about it.,Ce combat restera à jamais gravé dans la légende des gnomes. Je vais demander à Craig d'écrire une chanson dessus.,[!TR] Esta batalla se recordará siempre entre los gnomos. Le diré a Craig que empiece a escribir una canción sobre esto.,Dieser Kampf wird für immer in die Zwergenlegenden eingehen. Ich lasse Craig einen Song darüber schreiben.,Esta batalla se recordará siempre entre los gnomos. Le diré a Craig que empiece a escribir una canción sobre esto.,Questa battaglia sarà narrata in eterno nelle leggende degli gnomi. Dirò a Craig di dedicarle una canzone.,Bu savaş cüce efsanelerinde sonsuza dek anlatılacak. Craig'e şarkısını yazdırırım.
382,1333,Jeff...,Jeff...,[!TR] Jeff...,Jeff ...,Jeff...,Jeff...,Jeff...
383,1336,"Aw Jeff, if you want people to respect you, first you gotta respect yourself!","Oh, Jeff, si tu veux que les gens te respectent, tu dois commencer par te respecter toi-même !","[!TR] Ay, Jeff, si quieres que la gente te respete, ¡primero te tienes que respetar tú!","Oh Jeff, wenn du respektiert werden willst, musst du dich zuerst selbst respektieren!","Ay, Jeff, si quieres que la gente te respete, ¡primero te tienes que respetar tú!","Oh, Jeff, se vuoi che la gente ti rispetti devi prima di tutto rispettare te stesso!","Ah Jeff, insanların sana saygı duymasını istiyorsan önce kendine saygı duymalısın!"
384,1337,[s:1.5]NOOOOOO!!!!![s:],[s:1.5]NOOOOONNNN !!!!![s:],[!TR] [s:1.5]¡¡¡¡¡NOOOOO!!!!![s:],[s:1.5]NEEEEEEEEIN![s:],[s:1.5]¡¡¡¡¡NOOOOO!!!!![s:],[s:1.5]NOOOOO![s:],[s:1.5]HAYIIIIIIR!!!!![s:]
385,1345,The After School Special's over. Did anyone remember I'm in CRUSHING DEBT?,La fête de sortie des classes est terminée. Tout le monde a donc oublié que je croule sous les dettes ?,[!TR] Se acabó la moraleja. ¿Alguien se acuerda de que tengo una DEUDA DEVASTADORA?,"Schluss mit den Lebensweisheiten! Habt ihr vergessen, dass ich in SCHULDEN ERTRINKE?",Se acabó la moraleja. ¿Alguien se acuerda de que tengo una DEUDA DEVASTADORA?,"Ok, basta con l'Educational Channel. Avete presente, vero, che sono SEPOLTO DAI DEBITI?",Ahlak dersi bitti. BOĞAZIMA KADAR BORÇTA olduğumu hatırlayan var mı?
386,1346,Hmm...,Hmm...,[!TR] Hum...,Hmm ...,Hum...,Uhm…,Hımm...
387,1347,Wait. This is a financial decision. Ethics have no place in this conversation!,"Attendez. C'est une décision financière. On ne parle pas d'éthique, là !",[!TR] Espera. Esta es una decisión financiera. ¡La moral no tiene lugar en esta conversación!,Stopp. Das ist eine finanzielle Entscheidung. Moral spielt dabei gar keine Rolle!,Espera. Esta es una decisión financiera. ¡La moral no tiene lugar en esta conversación!,"Un momento, qui stiamo parlando di soldi. L'etica non deve metterci becco!",Durun. Bu mali bir karar. Etiğin bu konuşmada yeri yok!
388,1348,I know the perfect place to put them! Let's get the Gemulets and head to the SHACK!,J'ai une idée de l'endroit idéal où les mettre ! Allons chercher les [C:FF337215]Gemulettes[C:] et direction la CABANE !,[!TR] ¡Conozco el lugar perfecto para ello! ¡Vamos a llevar los [C:FF337215]Gemuletos[C:] a la CABAÑA!,"Ich weiß, wo sie perfekt aufgehoben wären! Holen wir die [C:FF337215]Juwulette[C:] und dann auf zur SHACK!",¡Conozco el lugar perfecto para ello! ¡Vamos a llevar los [C:FF337215]Gemuletos[C:] a la CABAÑA!,So esattamente dove metterli! Prendiamo i [C:FF337215]gemuleti[C:] e andiamo al NEGOZIO!,"Onları koyacağımız mükemmel yeri biliyorum! Gemuletleri alın, KULÜBEYE gidiyoruz!"
389,1349,Are you SURE you wanna throw these babies in the Bottomless Pit?,Tu es sûr de vouloir jeter ces petites dans le Puits sans fond ?,[!TR] ¿Estáis SEGUROS de que queréis tirar a estos bebés por el Pozo Sinfondo?,Wollt ihr diese Schätzchen WIRKLICH ins Loch ohne Boden werfen?,¿Estáis SEGUROS de que queréis tirar a estos bebés por el Pozo Sinfondo?,Siete SICURI di voler lanciare quelle bellezze nel Pozzo Senza Fondo?,Bu güzellikleri Dipsiz Kuyu'ya atmak istediğinizden EMİN misiniz?
390,1350,"That's the idea, Grunkle Stan.","C'est bien l'idée, oui, Oncle Stan.","[!TR] Esa es la idea, Tío Abuelo Stan.","Das ist Sinn der Sache, Gronkel Stan.","Esa es la idea, Tío Abuelo Stan.","L'idea era quella, prozio Stan.","Amaç bu, Stan Amca."
391,1352,You are such a big softie.,Tu as vraiment le cœur tendre.,[!TR] Estás hecho un blandengue.,Du bist so ein Softie.,Estás hecho un blandengue.,Sei solo un sentimentalone.,Sen de ne yumuşak kalplisin.
392,1353,"What's up, hero dudes!  You guys are like batting a thousand on saving the day lately.","Salut, les héros ! Vous dépotez aujourd'hui, vous êtes sur tous les fronts.","[!TR] ¿Qué pasa, héroes? Lo estáis bordando salvando el mundo últimamente.","Was geht ab, ihr Helden?! Ihr seid ja neuerdings schwer erfolgreich als Retter.","¿Qué pasa, héroes? Lo estáis bordando salvando el mundo últimamente.","Come va, piccoli eroi? Ve la state cavando alla grande a salvare il mondo, ultimamente.",N'aber kahramanlar! Son zamanlarda günü kurtarmakta fire vermiyorsunuz ha.
393,1354,Gotta get to the Bottomless Pit!,Il faut aller au Puits sans fond.,[!TR] ¡Tenemos que llegar al Pozo Sinfondo!,Wir müssen zum Loch ohne Boden!,¡Tenemos que llegar al Pozo Sinfondo!,Andiamo al Pozzo Senza Fondo!,Dipsiz Kuyu'ya gitmeliyiz!
394,1356,"Phew! I don't know about you, Dipper, but all this questing really took it out of me.","Pfiou ! Je ne sais pas pour toi, Dipper, mais toutes ces quêtes m'ont épuisée !","[!TR] ¡Fiu! No sé tú, Dipper, pero todas estas preguntas me han dejado hecha polvo.","Puh! Keine Ahnung, wie's dir geht, Dipper, aber diese Sucherei hat mich echt erledigt.","¡Fiu! No sé tú, Dipper, pero todas estas preguntas me han dejado hecha polvo.","Fiuu! Non so tu, Dipper, ma tutte queste missioni mi hanno sfiancata.",Off! Seni bilmem Dipper ama bu kadar macera beni bitirdi.
395,1357,But what about everyone's lost items? They aren't going to discover themselves.,"Et les objets perdus de tout le monde, alors ? Ils vont pas se trouver tout seuls !",[!TR] Pero ¿qué pasa con los objetos perdidos de todo el mundo? No se van a encontrar solos.,Aber was ist mit all den verlorenen Sachen? Die werden sich nicht selbst finden.,Pero ¿qué pasa con los objetos perdidos de todo el mundo? No se van a encontrar solos.,"E tutti gli oggetti smarriti? Non si ritrovano mica da soli, sai?",Peki ya herkesin kayıp eşyaları? Kendilerini bulacak değiller.
396,1368,Hello? Old Man McGucket?,Coucou ? Le Vieux McGucket ?,[!TR] ¿Hola? ¿Viejo McGucket?,Hallo? Alterchen McGucket?,¿Hola? ¿Viejo McGucket?,Ehilà? Vecchio McGucket?,Alo? Yaşlı Adam McGucket?
397,1369,"Hidey ho, younglings! Who wants a potion made with fresh spores? I know you do!","Salut, les jeunes ? Vous voulez une potion avec des spores bien fraîches ? Je le sais !","[!TR] ¡Qué hay, jovencitos! ¿Quién quiere una poción hecha con Esporas frescas? ¡Vosotros!","Hidey-ho, meine Kleinen! Wer will einen Trank aus frischen Sporen? Ihr bestimmt!","¡Qué hay, jovencitos! ¿Quién quiere una poción hecha con Esporas frescas? ¡Vosotros!","Ehilà, ragazzuoli! Chi vuole una pozione fatta con Spore fresche? So che la volete!",Selam gençler! Taze sporlardan iksir isteyen kim? İstediğinizi biliyorum!
398,1401,Magic 8-Ball time! Does Jeff like me?,"Allez, je secoue la boule magique ! Est-ce que Jeff m'aime bien ?",[!TR] ¡Hora de la bola 8 mágica! ¿Caigo bien a Jeff?,Zeit für den magischen 8-Ball! Mag Jeff mich?,¡Hora de la bola 8 mágica! ¿Caigo bien a Jeff?,Magica Palla 8 a me! Piaccio a Jeff?,Sihirli 8 Topu zamanı! Jeff benden hoşlanıyor mu?
399,1402,"8-ball says ""Yes""","La boule magique répond ""Oui"".","[!TR] La bola 8 dice: ""Sí"".","Der 8-Ball sagt: ""Ja.""","La bola 8 dice: ""Sí"".","La Palla 8 dice ""Sì"".",8 Topu “Evet” diyor.
400,1403,Magic 8-Ball time! Does Jeff like me?,"Allez, je secoue la boule magique ! Est-ce que Jeff m'aime bien ?",[!TR] ¡Hora de la bola 8 mágica! ¿Caigo bien a Jeff?,Zeit für den magischen 8-Ball! Mag Jeff mich?,¡Hora de la bola 8 mágica! ¿Caigo bien a Jeff?,Magica Palla 8 a me! Piaccio a Jeff?,Sihirli 8 Topu zamanı! Jeff benden hoşlanıyor mu?
401,1404,"8-ball says ""Definitely""","La boule magique répond ""Bien sûr"".","[!TR] La bola 8 dice: ""Totalmente"".","Der 8-Ball sagt: ""Ganz bestimmt.""","La bola 8 dice: ""Totalmente"".","La Palla 8 dice ""Decisamente"".",8 Topu “Kesinlikle” diyor.
402,1405,Magic 8-Ball time! Does Jeff like me?,"Allez, je secoue la boule magique ! Est-ce que Jeff m'aime bien ?",[!TR] ¡Hora de la bola 8 mágica! ¿Caigo bien a Jeff?,Zeit für den magischen 8-Ball! Mag Jeff mich?,¡Hora de la bola 8 mágica! ¿Caigo bien a Jeff?,Magica Palla 8 a me! Piaccio a Jeff?,Sihirli 8 Topu zamanı! Jeff benden hoşlanıyor mu?
403,1406,"8-ball says ""Absolutely""","La boule magique répond ""Absolument"".","[!TR] La bola 8 dice: ""Por supuesto"".","Der 8-Ball sagt: ""Total!""","La bola 8 dice: ""Por supuesto"".","La Palla 8 dice ""Assolutamente sì"".",8 Topu “Kesinlikle evet” diyor.
404,1407,Magic 8-Ball time! Does Jeff like me?,"Allez, je secoue la boule magique ! Est-ce que Jeff m'aime bien ?",[!TR] ¡Hora de la bola 8 mágica! ¿Caigo bien a Jeff?,Zeit für den magischen 8-Ball! Mag Jeff mich?,¡Hora de la bola 8 mágica! ¿Caigo bien a Jeff?,Magica Palla 8 a me! Piaccio a Jeff?,Sihirli 8 Topu zamanı! Jeff benden hoşlanıyor mu?
405,1408,"8-ball says ""Very doubtful""","La boule magique répond ""Peu probable"".","[!TR] La bola 8 dice: ""Lo dudo mucho"".","Der 8-Ball sagt: ""Das bezweifle ich!""","La bola 8 dice: ""Lo dudo mucho"".","La Palla 8 dice ""Molto incerto"".",8 Topu “Hiç sanmıyorum” diyor.
406,1409,Magic 8-Ball time! Does Jeff like me?,"Allez, je secoue la boule magique ! Est-ce que Jeff m'aime bien ?",[!TR] ¡Hora de la bola 8 mágica! ¿Caigo bien a Jeff?,Zeit für den magischen 8-Ball! Mag Jeff mich?,¡Hora de la bola 8 mágica! ¿Caigo bien a Jeff?,Magica Palla 8 a me! Piaccio a Jeff?,Sihirli 8 Topu zamanı! Jeff benden hoşlanıyor mu?
407,1410,"8-ball says ""Without a doubt""","La boule magique répond ""Sans aucun doute"".","[!TR] La bola 8 dice: ""Sin duda"".","Der 8-Ball sagt: ""Ohne jeden Zweifel.""","La bola 8 dice: ""Sin duda"".","La Palla 8 dice ""Senza alcun dubbio"".",8 Topu “Şüphesiz” diyor.
408,1411,Magic 8-Ball time! Does Jeff like me?,"Allez, je secoue la boule magique ! Est-ce que Jeff m'aime bien ?",[!TR] ¡Hora de la bola 8 mágica! ¿Caigo bien a Jeff?,Zeit für den magischen 8-Ball! Mag Jeff mich?,¡Hora de la bola 8 mágica! ¿Caigo bien a Jeff?,Magica Palla 8 a me! Piaccio a Jeff?,Sihirli 8 Topu zamanı! Jeff benden hoşlanıyor mu?
409,1412,"8-ball says ""Ask again later""","La boule magique répond ""Repose ta question plus tard"".","[!TR] La bola 8 dice: ""Pregunta más tarde"".","Der 8-Ball sagt: ""Frag später noch mal!""","La bola 8 dice: ""Pregunta más tarde"".","La Palla 8 dice ""Rifai la domanda più tardi"".",8 Topu “Sonra tekrar sor” diyor.
410,1413,Magic 8-Ball time! Does Jeff like me?,"Allez, je secoue la boule magique ! Est-ce que Jeff m'aime bien ?",[!TR] ¡Hora de la bola 8 mágica! ¿Caigo bien a Jeff?,Zeit für den magischen 8-Ball! Mag Jeff mich?,¡Hora de la bola 8 mágica! ¿Caigo bien a Jeff?,Magica Palla 8 a me! Piaccio a Jeff?,Sihirli 8 Topu zamanı! Jeff benden hoşlanıyor mu?
411,1414,"Dip: 8-ball says ""Cannot predict now""","Dip : La boule magique répond ""Impossible de le prédire maintenant"".","[!TR] La bola 8 dice: ""No puedo predecirlo ahora"".","Dip: 8-ball says ""Cannot predict now""","La bola 8 dice: ""No puedo predecirlo ahora"".","Dip: 8-ball says ""Cannot predict now""",Dip: 8 Topu “Şu an öngöremiyorum” diyor.
412,1415,Magic 8-Ball time! Does Jeff like me?,"Allez, je secoue la boule magique ! Est-ce que Jeff m'aime bien ?",[!TR] ¡Hora de la bola 8 mágica! ¿Caigo bien a Jeff?,Zeit für den magischen 8-Ball! Mag Jeff mich?,¡Hora de la bola 8 mágica! ¿Caigo bien a Jeff?,Magica Palla 8 a me! Piaccio a Jeff?,Sihirli 8 Topu zamanı! Jeff benden hoşlanıyor mu?
413,1416,"Dip: 8-ball says ""Better not to tell you now""","Dip : La boule magique répond ""Il est préférable de ne rien te dire maintenant"".","[!TR] La bola 8 dice: ""Mejor no te lo digo ahora"".","Dip: 8-ball says ""Better not to tell you now""","La bola 8 dice: ""Mejor no te lo digo ahora"".","Dip: La Palla 8 dice ""Meglio che non risponda ora"".",Dip: 8 Topu “Şimdilik söylemesem daha iyi” diyor.
414,1417,Here we go I have the magic 8-ball! Do I look good today? Shake!,"Bon, j'ai la boule magique ! Est-ce que je suis au top aujourd'hui ? Je la secoue...","[!TR] ¡Allá vamos, tengo la bola 8 mágica! ¿Hoy estoy guapo? ¡Agitar!","Na schön, ich habe den magischen 8-Ball! Sehe ich heute gut aus? Schütteln!","¡Allá vamos, tengo la bola 8 mágica! ¿Hoy estoy guapo? ¡Agitar!","Ecco qua, ho la Magica Palla 8! Ho un bell'aspetto oggi? Scuotila!",İşte Sihirli 8 Topu! Bugün iyi görünüyor muyum? Salla!
415,1418,"The 8-ball says ""yes"". Good for you, Dipper.","La boule magique répond ""Oui"". Bravo, Dipper.","[!TR] La bola 8 dice: ""Sí"". Bien por ti, Dipper.","Der 8-Ball sagt: ""Ja."" Glückwunsch, Dipper.","La bola 8 dice: ""Sí"". Bien por ti, Dipper.","La Palla 8 dice ""Sì"". Buon per te, Dipper.",8 Topu “Evet” diyor. Senin adına sevindim Dipper.
416,1425,It's days like this that make a man glad he's not currently in jail!,C'est une journée comme celle-ci qui me fait réaliser à quel point c'est bon d'être un homme libre !,[!TR] ¡Los días como estos son los que hacen que un hombre sea feliz por no estar en la cárcel ahora mismo!,"An Tagen wie diesen freut man sich, dass man gerade nicht im Knast sitzt!",¡Los días como estos son los que hacen que un hombre sea feliz por no estar en la cárcel ahora mismo!,È in giornate come questa che ringrazio di non essere in prigione!,İnsan böyle günlerde şu an hapiste olmadığına şükrediyor!
417,1426,"Wow, Grunkle Stan, I've never seen you in such a good mood! Did the doctors change your medication?","Ça alors, Oncle Stan, je ne t'ai jamais vu de si bonne humeur ! Tu as changé ton traitement ?","[!TR] ¡Vaya, Tío Abuelo Stan, nunca te había visto de tan buen humor! ¿Te han cambiado la medicación?","Wow, Gronkel Stan, so gut gelaunt warst du ja noch nie! Haben die Ärzte dir neue Pillen verschrieben?","¡Vaya, Tío Abuelo Stan, nunca te había visto de tan buen humor! ¿Te han cambiado la medicación?","Wow, prozio Stan, non ti ho mai visto così di buon umore! Il dottore ti ha cambiato dosaggio?","Vay Stan Amca, seni hiç bu kadar neşeli görmemiştim! Doktorlar ilacını mı değiştirdi?"
418,1427,I've just got a good feeling about today. Why don't we take the day off? Grunkle's treat!,"C'est juste qu'aujourd'hui, je me sens bien. Et si on passait une journée de repos tous ensemble ? C'est moi qui régale !",[!TR] Acabo de tener un presentimiento sobre hoy. ¿Por qué no nos tomamos el día libre? ¡Un capricho para el Tío Abuelo!,Ich freue mich einfach über diesen Tag. Nehmen wir uns doch heute frei! Was sagt ihr?,Acabo de tener un presentimiento sobre hoy. ¿Por qué no nos tomamos el día libre? ¡Un capricho para el Tío Abuelo!,"Oggi mi sento bene, tutto qua! Perché non ci prendiamo un giorno libero? Regalo del prozio!",Bugün içimde iyi bir his var. İzin yapalım mı? Stan Amca'dan!
419,1429,Family Fun Day!! I'll get the sunscreen and some shades for Waddles!,"Ouais, une journée en famille !! Je m'occupe de la crème solaire et des lunettes pour Waddles !",[!TR] ¡Día de diversión familiar! ¡Voy a por crema solar y gafas de sol para Bamboleos!,Familienspaßtag! Ich hol die Sonnencreme und Schwabbels Sonnenbrille!,¡Día de diversión familiar! ¡Voy a por crema solar y gafas de sol para Bamboleos!,Giorno della Famiglia! Prendo la crema solare e un paio di occhiali da sole per Dondolo!,Aile Eğlencesi Günü!! Güneş kremini ve Paytak'ın güneş gözlüğünü alıyorum!
420,1430,I'll put down the Journal and try to have fun for once!,"Je vais poser mon journal et essayer de m'amuser un peu, pour une fois !",[!TR] ¡Dejaré el Diario e intentaré divertirme por una vez!,"Ich lege das Tagebuch weg und versuche mal, Spaß zu haben!",¡Dejaré el Diario e intentaré divertirme por una vez!,"Poserò il diario e proverò a divertirmi, per una volta.",Günlüğü bırakıp bir kereliğine eğlenmeye çalışacağım!
421,1431,"Sold! Take full advantage of my good mood, kids.","C'est vendu ! Profitez de ma bonne humeur, les enfants.","[!TR] ¡Vendido! Sacad buen provecho de mi buen humor, niños.","Geritzt! Nutzt meine gute Laune ruhig aus, Kinder.","¡Vendido! Sacad buen provecho de mi buen humor, niños.","Affare fatto! Approfittate del mio buonumore, ragazzi.",Anlaştık! Keyfim yerindeyken tadını çıkarın çocuklar.
422,1432,"Today, nothing will distract me from spending time with my two favorite knuckleheads!","Aujourd'hui, rien ne pourra m'empêcher de passer du bon temps avec mes deux andouilles préférées !",[!TR] ¡Hoy nadie me distraerá de pasar un rato con mis dos cabezas de chorlito favoritas!,"Heute hält mich nichts davon ab, Zeit mit meinen beiden Lieblings-Dumpfbacken zu verbringen!",¡Hoy nadie me distraerá de pasar un rato con mis dos cabezas de chorlito favoritas!,Oggi niente m'impedirà di passare un po' di tempo con i miei due zucconi preferiti!,Bugün hiçbir şey beni en sevdiğim iki sersemle vakit geçirmekten alıkoyamaz!
423,1433,Fancy Moses! It's some sort of flying abomination of nature...,Nom d'un chien ! C'est encore une de ces horreurs de la nature…,[!TR] ¡Santo Moisés! ¡Es como una abominación voladora de la naturaleza...,Heiliger Bimbam! Eine fliegende Abscheulichkeit der Natur ...,¡Santo Moisés! ¡Es como una abominación voladora de la naturaleza...,Santa polenta! È una spaventosa aberrazione volante...,Vay anasını! Uçan bir doğa ucubesi bu...
424,1434,…which I could turn into an amazing attraction for the Mystery Shack!,… qui pourrait s'avérer être une attraction géniale pour la Cabane aux mystères !,[!TR] ... que puedo convertir en una fantástica atracción para la Cabaña del Misterio!,... die eine tolle Attraktion für meine Mystery Shack abgeben würde.,... que puedo convertir en una fantástica atracción para la Cabaña del Misterio!,E potrebbe diventare una fantastica attrazione per il Regno del Mistero!,...ve onu Gizemli Kulübe için müthiş bir sergi parçasına çevirebilirim!
425,1436,Capture that thing and we'll have a Family Fun Week! Now go get it!,"Une fois que vous aurez attrapé ce truc, nous passerons toute une semaine en famille ! Allez, foncez !",[!TR] ¡Atrapad esa cosa y tendremos una Semana de Diversión Familiar! ¡Ahora id a por ella!,Fangt mir das Ding und wir machen eine Familienspaßwoche! Na los!,¡Atrapad esa cosa y tendremos una Semana de Diversión Familiar! ¡Ahora id a por ella!,"Catturate quel coso e faremo la Settimana della Famiglia! Forza, correte!","Şunu yakalayın, Aile Eğlencesi Haftası yapalım! Hadi, getirin onu!"
426,1438,"I'd shine through it, but I think my flashlight is broken!",Ma lampe de poche est cassée. Je ne peux pas le transpercer avec…,[!TR] ¡La iluminaría pero creo que mi linterna está rota!,"Ich würde ja leuchten, aber meine Taschenlampe ist kaputt!",¡La iluminaría pero creo que mi linterna está rota!,"Servirebbe un po' di luce, ma credo che la mia torcia sia rotta!",Işığı tutardım ama galiba el fenerim bozuk!
427,1439,Let's tell [C:FF982420]Grunkle Stan[C:] about our conundrum!,Allons demander à [C:FF982420]Mousse[C:] ! Il est aussi doué pour casser que pour réparer des objets !,[!TR] ¡Preguntémosle a [C:FF982420]Soos[C:]! ¡Es casi tan bueno arreglando cosas como lo es rompiéndolas!,Fragen wir doch [C:FF982420]Soos[C:]! Er kann fast so gut Sachen reparieren wie kaputt machen!,¡Preguntémosle a [C:FF982420]Soos[C:]! ¡Es casi tan bueno arreglando cosas como lo es rompiéndolas!,Chiediamo a [C:FF982420]Soos[C:]! È bravo ad aggiustare le cose quasi quanto a romperle!,Bu çıkmazı [C:FF982420]Stan Amca'ya[C:] anlatalım!
428,1440,Did you find that flying log goblin?,"Alors, vous avez retrouvé cette bûche volante ?",[!TR] ¿Habéis encontrado a ese malvado tronco-duende volador?,Habt ihr den fliegenden Holzkobold gefunden?,¿Habéis encontrado a ese malvado tronco-duende volador?,Avete trovato quel tronco volante indemoniato?,Şu uçan kütük goblinini buldunuz mu?
429,1441,"Not exactly! Have you ever encountered black, ominous mystery fog?",Pas vraiment ! As-tu déjà vu le mystérieux brouillard sombre qui porte malheur ?,[!TR] ¡No exactamente! ¿Te has encontrado alguna vez una niebla negra y misteriosa de mal agüero?,"Nicht ganz! Hast du schon mal schwarzen, geheimnisvollen Nebel gesehen?",¡No exactamente! ¿Te has encontrado alguna vez una niebla negra y misteriosa de mal agüero?,Non proprio! Ti è mai capitato di vedere una nebbia nera e inquietante?,"Pek sayılmaz! Hiç kara, uğursuz bir gizem sisi gördün mü?"
430,1444,"Dipper! Mabel! Sup, dudes? You guys look flummoxed.",Dipper ! Mabel ! Qu'est-ce qui se passe les copains ? Vous avez l'air embêtés.,"[!TR] ¡Dipper! ¡Mabel! ¿Qué pasa, tíos? Se os ve perdidos.",Dipper! Mabel! Was geht ab? Ihr seht so verwirrt aus.,"¡Dipper! ¡Mabel! ¿Qué pasa, tíos? Se os ve perdidos.","Dipper! Mabel! Come va, ragazzi? Sembrate perplessi.",Dipper! Mabel! N'aber kankalar? Kafanız karışmış gibi.
431,1446,"We are! My flashlight's busted, and I need it to continue my adventure!","Bah oui ! Ma lampe de poche est cassée et sans elle, je ne peux pas continuer l'aventure !",[!TR] ¡Lo estamos! ¡Se me ha roto la linterna y la necesito para continuar mi aventura!,"Sind wir! Meine Taschenlampe ist kaputt, und ich brauch sie doch für mein Abenteuer!",¡Lo estamos! ¡Se me ha roto la linterna y la necesito para continuar mi aventura!,Lo siamo! Ho la torcia fuori uso e devo continuare la mia avventura!,"Hem de nasıl! El fenerim bozuldu, maceraya devam etmek için ona ihtiyacım var!"
432,1448,"Oh, DUDE, are you on a quest?! This is like my favorite RPG, SwordBirth: Age of Swords: Rise of the Swordians.","Hé, mon pote, tu es en quête de quelque chose ?! Ça me rappelle mon jeu de rôle préféré : Sabrelame : l'Âge des Sabres : L'ascension des Sabristes.","[!TR] ¡¿Oh, tío, estás en una misión?! Esto es como mi RPG favorito, SwordBirth: Age of Swords: Rise of the Swordians.","Oh, ALTER, ihr seid auf einer Quest?! Ist ja wie mein Lieblingsrollenspiel! SwordBirth: Age of Swords: Rise of the Swordians ...","¡¿Oh, tío, estás en una misión?! Esto es como mi RPG favorito, SwordBirth: Age of Swords: Rise of the Swordians.","Oh, WOW, siete in missione? È come nel mio gioco di ruolo preferito, Spadoni: L'era delle Spade: L'alba degli Spadieri.","OHA kanka, görevde misiniz?! Tıpkı en sevdiğim RPG gibi: KılıçDoğumu: Kılıç Çağı: Kılıçlıların Yükselişi."
433,1453,Get back to the [C:FF1D337A]Gnome Forest[C:] and get that [C:FF337215]flying beast[C:]!,Retournez à la [C:FF1D337A]Forêt des gnomes[C:] et attrapez-moi cette [C:FF337215]bestiole volante[C:] !,[!TR] ¡Volved al [C:FF1D337A]Bosque de los Gnomos[C:] y atrapad a esa [C:FF337215]Bestia Voladora[C:]!,Geht wieder zum [C:FF1D337A]Zwergenwald[C:] und fangt diese [C:FF337215]Flugbestie[C:]!,¡Volved al [C:FF1D337A]Bosque de los Gnomos[C:] y atrapad a esa [C:FF337215]Bestia Voladora[C:]!,Tornate alla [C:FF1D337A]Foresta degli Gnomi[C:] e acciuffate quella [C:FF337215]belva volante[C:]!,[C:FF1D337A]Cüce Ormanı'na[C:] dönüp şu [C:FF337215]uçan canavarı[C:] yakalayın!
434,1460,Blarf! It's too fast for my cute little girl legs!,Argh ! Elle est trop rapide pour mes petites jambes frêles !,[!TR] ¡Ay! ¡Demasiado rápido para mis preciosas piernecitas de chica!,Mist! So schnell sind meine niedlichen Mädchenbeine nicht!,¡Ay! ¡Demasiado rápido para mis preciosas piernecitas de chica!,Uff! Va troppo veloce per le mie dolci gambine!,Bööh! Sevimli minik kız bacaklarım için fazla hızlı!
435,1461,It's Jeff the Gnome! And he's being attacked!,C'est Jeff le gnome !,[!TR] ¡Es Jeff el Gnomo! ¡Y le están atacando!,Das ist Jeff der Zwerg! Er wird angegriffen!,¡Es Jeff el Gnomo! ¡Y le están atacando!,È Jeff lo gnomo! Lo stanno attaccando!,Bu Cüce Jeff! Hem de saldırıya uğruyor!
436,1464,"On the one hand, we should help him. On the other hand, he's always been a jerk to us.","D'un côté, nous devrions aller l'aider. Mais en même temps, il nous a toujours joué des tours.","[!TR] Por una parte, deberíamos ayudarle pero, por otra, siempre ha sido un cretino con nosotros.",Eigentlich sollten wir ihm helfen. Aber er ist immer so gemein zu uns.,"Por una parte, deberíamos ayudarle pero, por otra, siempre ha sido un cretino con nosotros.","Da una parte, dovremmo aiutarlo. Dall'altra, ci ha sempre trattati da schifo.",Bir yandan yardım etmeliyiz. Öte yandan bize hep pislik yaptı.
