"Label","TR","EUen","USen","EUfr","USfr","EUde","EUit","EUes","USes","JPja"
"nincolle11_caption_01","Color TV-Game 15...","The Color TV-Game 15...","The Color TV-Game 15...","La Color TV-Game 15...","La Color TV-Game 15...","Das Color TV-Game 15...","La Color TV-Game 15...","La Color TV-Game 15...","La Color TV-Game 15","こちらは カラーテレビゲーム<MSBT:0000:0000:04000E00D530A330D530C630A330FC30F330>１５です。"
"nincolle11_caption_02","ve Color TV-Game 6.","and the Color TV-Game 6.","and the Color TV-Game 6.","et la Color TV-Game 6.","et la Color TV-Game 6.","und das Color TV-Game 6.","... e la Color TV-Game 6.","y la Color TV-Game 6.","La Color TV-Game 6","そしてこちらが カラーテレビゲーム<MSBT:0000:0000:02000800B730C330AF30B930>６です。"
"nincolle11_text","Bu, Nintendo'nun ilk ev tipi video\noyun konsoluydu ve 15 oyun\niçeriyordu. Aynı dönemde\n6 oyunluk başka bir modelle birlikte\npiyasaya sürüldü.","This was Nintendo's first home\nvideo-game console, and it\nplayed 15 games. It was released\nat the same time as a console\nthat had 6 games.","This was Nintendo's first home\nvideo-game console, and it\nplayed 15 games. It was released\nat the same time as a console\nthat had 6 games.","La première console de salon\nde Nintendo comprenait 15 jeux.\nElle est sortie en même temps\nqu'une autre console qui n'en\ncomprenait que 6.","La première console de salon\nde Nintendo comprenait 15 jeux.\nElle est sortie en même temps\nqu'une autre console qui n'en\ncomprenait que 6.","Dies war Nintendos erste Video-\nspielkonsole für zu Hause mit\n15 Spielen. Sie kam gleichzeitig\nmit einer Konsole auf den Markt,\ndie über 6 Spiele verfügte.","La prima console domestica di\nNintendo che includeva 15 giochi.\nUscì in contemporanea al modello\nche conteneva 6 giochi.","La primera consola doméstica\nde Nintendo incluía 15 juegos.\nSe puso a la venta al mismo\ntiempo que otro modelo que\nincluía 6.","La primera consola doméstica\nde Nintendo incluía 15 juegos.\nSe puso a la venta al mismo\ntiempo que otro modelo que\nincluía 6.","ニンテンドーが はじめて つくった\nかていようテレビゲーム。\n『テレビゲーム<MSBT:0000:0000:02000800B730C330AF30B930>６』と どうじに\nはつばいされました。すうじは それぞれ\nあそべる ゲームのかずのことです。 "
"nincolle11_year","Çıkış: 1977 (JP)","Released: 1977 (JP)","Released: 1977 (JP)","Sortie : 1977 (Japon)","Sortie : 1977 (Japon)","Erschienen. 1977 (JP)","Uscita: 1977 (JP)","1977 (Japón)","1977 (Japón)","はつばい：1977ねん"
"nincolle12_name","Color TV-Game Racing 112","Color TV-Game Racing 112","Color TV-Game Racing 112","Color TV-Game Racing 112","Color TV-Game Racing 112","Color TV-Game Racing 112","Color TV-Game Racing 112","Color TV-Game Racing 112","Color TV-Game Racing 112","カラーテレビゲーム　レーシング<MSBT:0000:0000:06000A00A430C130A430C130CB30>112"
"nincolle12_caption_01","2 oyunculu oyun için mini kollar.","Mini controllers for 2P gameplay.","Mini controllers for 2P gameplay.","Mini-manettes pour le jeu à 2.","Mini-manettes pour le jeu à 2.","Mini-Controller für 2-Spieler-Rennen.","Mini controller per due giocatori.","Minimandos para dos jugadores.","Minicontroles para dos jugadores","ミニコントローラーで ふたりプレイも かのう。"
"nincolle12_text","Nintendo'nun Color-TV konsol\nserisinin ikinci ürünü olan bu\nyarış oyununda parkuru ve hızı\nayarlayabiliyordun; toplamda\n112 kombinasyon vardı.","The second product in Nintendo's\nColor-TV console series was a\nracing game where you could\nset the course and speed, \nwith 112 combinations.","The second product in Nintendo's\nColor-TV console series was a\nracing game where you could\nset the course and speed, \nwith 112 combinations.","Le second produit de la série\nColor TV proposait un jeu de\ncourse. En variant les circuits\net la vitesse, 112 combinaisons\nétaient possibles, d'où son nom.","Le second produit de la série\nColor TV proposait un jeu de\ncourse. En variant les circuits\net la vitesse, 112 combinaisons\nétaient possibles.","Nintendos zweites Produkt der\nKonsolenserie „Color TV-Game"":\nEin Rennspiel, bei dem man 112\nKombinationen aus Strecke und\nGeschwindigkeit einstellen konnte.","Il secondo prodotto della linea\nColor-TV era un gioco di corse\nin cui si potevano scegliere il\ncircuito e la velocità con 112\ncombinazioni diverse.","El segundo producto de la línea\nColor-TV era un juego de carreras\nen el que, combinando diversas\nopciones, se podía elegir entre\n112 variantes de juego distintas.","El segundo producto de la línea\nColor-TV era un juego de carreras\nen el que, combinando diversas\nopciones, se podía elegir entre\n112 variantes de juego distintas.","カラーテレビゲームの だい２だん。\nレーシングゲームが あそべます。\nコースや そくどを せっていできて、\nそのくみあわせは 112とおり。\nしょうひんめいは ここからきています。"
"nincolle12_year","Çıkış: 1978 (JP)","Released: 1978 (JP)","Released: 1978 (JP)","Sortie : 1978 (Japon)","Sortie : 1978 (Japon)","Erschienen: 1978 (JP)","Uscita: 1978 (JP)","1978 (Japón)","1978 (Japón)","はつばい：1978ねん"
"nincolle13_name","Wireless-Cleaner Chiritorie","Wireless-Cleaner Chiritorie","Wireless-Cleaner Chiritorie","Chiritorie","Chiritorie","Wireless-Cleaner Chiritorie","Chiritorie","Wireless-Cleaner Chiritorie","Wireless-Cleaner Chiritorie","<MSBT:0000:0000:0400060080305B309330>無線クリーナー チリトリー"
"nincolle13_caption_01","Yuvarlak süpürgede ince bir kumanda vardı.","The round vacuum used a slim remote.","The round vacuum used a slim remote.","L'aspirateur rond et sa télécommande.","L'aspirateur rond et sa télécommande.","Runder Staubsauger mit Fernsteuerung.","L'aspirapolvere rotondo radiocomandato.","Esta aspiradora funcionaba con mando.","La aspiradora y el control remoto","ほそいのがリモコン、まるいのが ほんたいです。"
"nincolle13_text","Bugün nadir bulunan bu oyuncak,\nkirleri içine çekiyor ve Nintendo'nun\nLefty RX yarış arabaları gibi bir\nkumandayla kontrol ediliyordu.\nTemizliği eğlenceli kılmak yine Nintendo'ya düşmüş.","This toy, which is a rare find\ntoday, sucked up dirt and used\na remote control like Nintendo's\nLefty RX race cars. Leave it to\nNintendo to make cleaning fun.","This toy, which is a rare find\ntoday, sucked up dirt and used\na remote control like Nintendo's\nLefty RX race cars. Leave it to\nNintendo to make cleaning fun.","Ce jouet, aujourd'hui difficile à\ntrouver, se contrôle à distance\ncomme une voiture Lefty RX\net aspire les saletés. Nintendo\ns'occupe même du ménage !","Ce jouet, aujourd'hui difficile à\ntrouver, se contrôle à distance\ncomme une voiture Lefty RX\net aspire les saletés. Nintendo\ns'occupe même du ménage!","Dieses Spielzeug, heutzutage nur\nnoch selten zu finden, saugte\nSchmutz auf und wurde durch\neinen Controller wie dem von\nNintendos Lefty RX ferngesteuert.","Questo giocattolo, un articolo raro\nfra i collezionisti, aspira la polvere\ncomandato da un telecomando\nsimile a quello delle macchinine\nLefty RX. Pulire era uno spasso!","Este juguete, muy difícil de\nencontrar hoy en día, recogía el\npolvo y se guiaba con un mando\nparecido al de los coches de\nLefty RX. ¡Suena divertido!","Este juguete, muy difícil de\nencontrar hoy en día, recogía el\npolvo y se guiaba con un control\nparecido al de los autos de\nLefty RX. ¡Qué divertido!","ゴミをすいとる めずらしいおもちゃ。\nリモコンしきで、レフティ<MSBT:0000:0000:04000E00A230FC30EB30A830C330AF30B930>RXと おなじ\nそうさほうほうでした。\nおそうじも あそびにしてしまうのが\nニンテンドーらしい ところですね。"
"nincolle13_year","Çıkış: 1979 (JP)","Released: 1979 (JP)","Released: 1979 (JP)","Sortie : 1979 (Japon)","Sortie : 1979 (Japon)","Erschienen: 1979 (JP)","Uscita: 1979 (JP)","1979 (Japón)","1979 (Japón)","はつばい：1979ねん"
"nincolle14_name","Ten Billion Barrel","Ten Billion Barrel","Ten Billion Barrel","Ten Billion Barrel","Ten Billion Barrel","Die Teufelstonne","Ten Billion Barrel","Ten Billion Barrel","Ten Billion Barrel","テンビリオン"
"nincolle14_caption_01","Çözülünce—ki çözmesi zordur!","When solved—difficult to do!","When solved—difficult to do!","Réussi ! Mais ce n'est pas facile...","Réussi! Mais ce n'est pas facile...","Gelöst! Aber das ist nicht einfach...","Un rompicapo da sbatterci la testa!","¡Un rompecabezas infernal!","Un rompecabezas infernal","このじょうたいに するのが むずかしいのです。"
"nincolle14_text","Bu bulmacayı çözmek için topları\naynı renkten beş sütun yapacak\nşekilde yönlendiriyordun. O kadar\nşeytancaydı ki adını Almanca\n""şeytan taşları""ndan almıştı.","To solve this puzzle, you guided\nits balls to make five columns\nof the same color. The puzzle was\nso diabolical, it was named after\n""devil's stones"" in Germany.","To solve this puzzle, you guided\nits balls to make five columns\nof the same color. The puzzle was\nso diabolical, it was named after\n""devil's stones"" in Germany.","Pour résoudre ce puzzle, il faut\nrassembler en colonnes les billes\nde même couleur. C'est si difficile\nque le jeu s'appelle les « pierres\ndu diable » en Allemagne.","Pour résoudre ce casse-tête, il\nfaut aligner en colonnes les billes\nde même couleur. Ce jeu est si\ndifficile qu'en Allemagne il se\nnomme les « roches du diable ».","Das Rätsel ist gelöst, wenn fünf\ngleichfarbige Bälle übereinander\nstehen. Das ist so teuflisch\nschwer, dass es in Deutschland\ndie „Teufelstonne"" genannt wurde.","Per risolvere questo puzzle è\nnecessario creare cinque colonne\ncon palline dello stesso colore.\nÈ così difficile che in Germania\nviene chiamato ""pietre diaboliche"".","Para resolver este puzle tienes\nque formar cinco columnas del\nmismo color con las bolas. Es tan\ndesesperante, que en Alemania lo\nllamaron ""las piedras demoníacas"".","Para resolver este rompecabezas\nhay que formar cinco columnas\ncon bolas del mismo color. Es tan\ndesesperante que en Alemania lo\nllamaron ""las piedras del demonio"".","たるの かたちをした パズルのおもちゃ。\n５しょくの たまを おなじいろにそろえて\n５れつ つくれば かんせいです。\nとくのが むずかしいので ドイツでは\n「あくまのいし」とよばれたとか。"
"nincolle14_year","Çıkış: 1980 (JP)","Released: 1980 (JP)","Released: 1980 (JP)","Sortie : 1980 (Japon)","Sortie : 1980 (Japon)","Erschienen: 1980 (JP)","Uscita: 1980 (JP)","1980 (Japón)","1980 (Japón)","はつばい：1980ねん"
"nincolle15_name","Game & Watch","Game & Watch","Game & Watch","Game & Watch","Game & Watch","Game & Watch","Game & Watch","Game & Watch","Game & Watch","ゲーム＆ウオッチ"
"nincolle15_caption_01","Bir iskambil kâğıdı boyutundaydı.","It was the size of a playing card.","It was the size of a playing card.","De la taille d'une carte à jouer...","De la taille d'une carte à jouer...","Hatte die Größe einer Spielkarte.","Delle dimensioni di una carta da gioco.","Tenía el tamaño de una carta.","Tenía el tamaño de una carta.","トランプのカードくらいの ちいさなサイズです。"
"nincolle15_text","Game & Watch, Top ve Manhole gibi\noyunları içeren, aynı zamanda saat\nişlevi de olan LCD tabanlı bir seriydi.\nHatta Nintendo 3DS'in atası\nsayılabilir.","Game & Watch was an LCD-based\nseries of games, such as Ball and\nManhole, that also had a clock\nfunction. You could say that it's\nthe ancestor of the Nintendo 3DS.","Game & Watch was an LCD-based\nseries of games, such as Ball and\nManhole, that also had a clock\nfunction. You could say that it's\nthe ancestor of the Nintendo 3DS.","Les jeux Game & Watch tels que\nBall ou Manhole ont un affichage\nLCD et intègrent une horloge. On\npeut les voir comme les lointains\nancêtres de la Nintendo 3DS.","Les jeux Game & Watch tels que\nBall ou Manhole ont un affichage\nLCD et intègrent une horloge. On\npeut les voir comme les lointains\nancêtres du Nintendo 3DS.","Game & Watch ist eine Serie\nLCD-basierter Spiele, wie „Ball""\nund „Manhole"", mit Uhr-Funktion.\nWenn man so will, waren sie der\nVorläufer des Nintendo 3DS.","Game & Watch era una serie di\nvideogiochi su schermi LCD che\nincludeva titoli come ""Ball"" e\n""Manhole"". In un certo senso è\nl'antenato del Nintendo 3DS.","Game & Watch era una serie de\njuegos de pantalla LCD que\nincluía títulos como ""Ball"" y \n""Manhole"". Es como el antepasado\nde la consola Nintendo 3DS.","Game & Watch era una serie de\njuegos de pantalla LCD que\nincluía títulos como ""Ball"" y \n""Manhole"". Es como el antepasado\nde la consola Nintendo 3DS.","けいたいがた えきしょうゲームです。\nいわば <MSBT:0000:0000:06001000B930EA30FC30C730A330FC30A830B930>3DSの とおい ごせんぞさま。\n『ボール』、『マンホール』など\nおおくの ゲームが はつばいされました。\nふだんは とけいとしても つかえます。"
"nincolle15_year","Çıkış: 1980 (JP)","Released: 1980 (JP)","Released: 1980 (JP)","Sortie : 1980 (Japon)","Sortie : 1980 (Japon)","Erschienen: 1980 (JP)","Uscita: 1980","1980 (Japón)","1980 (Japón)","はつばい：1980ねん"
"nincolle16_name","Donkey Kong","Donkey Kong","Donkey Kong","Donkey Kong","Donkey Kong","Donkey Kong","Donkey Kong","Donkey Kong","Donkey Kong","ドンキーコング"
"nincolle16_caption_01","Ayakta oynanıyordu. Ne fikir ama!","Played while standing? What a concept!","Played while standing? What a concept!","Jouer debout ? Quelle révolution !","Jouer debout? Quelle révolution!","Im Stehen spielen? Spannende Sache!","Giocare in piedi? Che innovazione!","¿Jugar de pie? ¡Qué revolución!","¿Jugar de pie? ¡Qué revolución!","たって あそぶ スタイルです。"
"nincolle16_caption_02","O yıllardan Mario iş başında.","Mario in action, back in the day.","Mario in action, back in the day.","Mario déjà au cœur de l'action.","Mario déjà au cœur de l'action.","Ein junger Mario gibt alles.","Un giovane Mario in azione.","Mario dándolo todo en sus años mozos.","Mario dándolo todo en sus años mozos","このころの マリオたちは、こんな みため。"
"nincolle16_caption_03","Donkey Kong, hem de kravatarsız.","Donkey Kong, no necktie.","Donkey Kong, no necktie.","Donkey Kong sans sa cravate.","Donkey Kong sans sa cravate.","Donkey Kong ohne Krawatte.","Donkey Kong senza cravatta.","Donkey Kong sin su corbata.","Donkey Kong sin su corbata","ドンキーコングは ネクタイを していません。"
"nincolle16_caption_04","Mario'nun kıyafetleri ve şapkası—epey farklı!","Mario's clothes and hat—quite different!","Mario's clothes and hat—quite different!","La tenue rétro de Mario.","La tenue rétro de Mario.","Marios Kleidung und Hut – so anders!","Cappello e salopette molto rétro!","¡El atuendo de Mario es distinto!","¡El atuendo de Mario es distinto!","マリオも ぼうしや ふくが けっこうちがいます。"
"nincolle16_text","Bu oyun ilk kez atari salonlarında\nortaya çıktı ve Pauline'i kaçıran\nMario ile Donkey Kong'u dünyaya\ntanıttı. Mario ilk kez burada\nkurtarıcı rolündeydi!","This game debuted in arcades\nand introduced the world to\nMario and Donkey Kong, who\nkidnapped Pauline. It was Mario\nto the rescue—for the first time!","This game debuted in arcades\nand introduced the world to\nMario and Donkey Kong, who\nkidnapped Pauline. It was Mario\nto the rescue—for the first time!","Ce jeu débarque dans les salles\nd'arcade et introduit Mario ainsi\nque Donkey Kong, qui a kidnappé\nPauline. C'est la toute première\nmission de sauvetage de Mario !","Ce jeu débarque dans les salles\nd'arcade et introduit Mario ainsi\nque Donkey Kong, qui a kidnappé\nPauline. C'est la toute première\nmission de sauvetage de Mario!","Dieser Automat stand zuerst in\nSpielhallen und brachte der Welt\nMario und natürlich Donkey Kong,\nder Paulina entführt hatte. Mario\nrettete sie – zum allerersten Mal!","Questo gioco da sala ha fatto\nconoscere al mondo Mario e\nDonkey Kong. Pauline era stata\nrapita e Mario vestiva per la prima\nvolta i panni dell'eroe!","Este juego se lanzó primero para\nrecreativas y fue la carta de\npresentación de Mario y Donkey\nKong. ¡Mario tenía que rescatar a\nPauline de las garras del simio!","La versión arcade de este juego\nse lanzó primero y fue la carta de\npresentación de Mario y Donkey\nKong. ¡Mario tenía que rescatar a\nPauline de las garras del simio!","ゲームセンターで あそぶことのできた\nアーケードがたの ゲームです。\nマリオとドンキーコングのデビューさく。\nドンキーコングに さらわれた ポリーンを\nマリオが たすけにいく せっていでした。"
"nincolle16_year","Çıkış: 1981","Released: 1981","Released: 1981","Sortie : 1981 (JP/USA)","Sortie : 1981","Erschienen: 1981 (JP/US)","Uscita: 1981 (JP/US)","1981 (Japón y EE. UU.)","1981","はつばい：1981ねん"
"nincolle17_name","Family Computer","Family Computer","Family Computer","Family Computer","Family Computer","Family Computer","Family Computer","Family Computer","Family Computer","ファミリーコンピュータ"
"nincolle17_caption_01","Kumandalar arasında ufak farklar vardı.","The controllers had slight differences.","The controllers had slight differences.","Les manettes sont un peu différentes.","Les manettes sont un peu différentes.","Die Controller unterschieden sich.","I controller erano diversi fra loro.","Cada mando era ligeramente diferente.","Cada control era ligeramente diferente.","コントローラーは <MSBT:0000:0000:02000400EF30F330>Ⅰと<MSBT:0000:0000:02000400C430FC30>Ⅱで すこし ちがいます。"
"nincolle17_caption_02","Japonya dışında NES adıyla satıldı.","Sold as the NES outside of Japan.","Sold as the NES outside of Japan.","Connue comme la NES hors du Japon.","Appelée NES hors du Japon.","Außerhalb Japans als „NES"" verkauft.","Venduta come NES fuori dal Giappone.","Se llamó ""NES"" fuera de Japón.","Se llamó ""NES"" fuera de Japón.","かいがいばんです。<MSBT:0000:0000:06000400CD30B930>NESと よばれました。"
"nincolle17_text","Kısaca Famicom denilen bu ev tipi\nkonsol, kartuş değiştirerek pek çok\noyun oynatabiliyordu. O kadar\npopüler oldu ki oyun patlamasını\nbaşlattı.","Called Famicom for short, this\nhome-gaming console could play\nmany games, simply by changing\ncartridges. It was so popular, it\nsparked a video-game boom.","Called Famicom for short, this\nhome-gaming console could play\nmany games, simply by changing\ncartridges. It was so popular, it\nsparked a video-game boom.","Cette console dont Famicom est\nle nom abrégé permet de jouer à\nde nombreux jeux en changeant\nde cartouche. Son succès initia\nun boom du jeu vidéo.","Cette console dont Famicom est\nle nom abrégé permet de jouer à\nde nombreux jeux en changeant\nde cartouche. Son succès initia\nun boum du jeu vidéo.","Man konnte auf dieser Heim-\nkonsole (kurz „Famicom"") durch\nModulwechsel verschiedene\nSpiele spielen. Sie löste einen\nwahren Videospiele-Boom aus!","Con questa console domestica,\nchiamata anche Famicom, era\npossibile giocare titoli diversi\ncambiando la cartuccia. Fu la\npromotrice del boom videoludico!","Esta consola doméstica, a la que\nllamaban ""Famicom"" para acortar,\npermitía disfrutar de un montón\nde juegos cambiando de cartucho.\n¡Fue una auténtica revolución!","Esta consola doméstica, a la que\nllamaban ""Famicom"" para acortar,\npermitía disfrutar de un montón\nde juegos cambiando de cartucho.\n¡Fue una auténtica revolución!","テレビにつなぐ かていようゲームき。\nりゃくして ファミコン。\nカセットを さしかえて いろんなゲームが\nできるように なりました。\nテレビゲームブームの ひつけやく。"
"nincolle17_year","Çıkış: 1983/86 (JP/EU)","Released: 1983/86 (JP/EU)","Released: 1983/85 (JP/NA)","Sortie : 1983/86 (JP/EU)","Sortie : 1983/85 (JP/Amé.)","Erschienen: 1983/86 (JP/EU)","Uscita: 1983/86 (JP/UE)","1983 (Japón), 1986 (EU)","1983 (Japón), 1985 (EE. UU.)","はつばい：1983ねん"
"nincolle18_name","Robot","Robot","Robot","Robotic Operating Buddy","Robotic Operating Buddy","Robot","Robot","Robot","Robot","ロボット"
"nincolle18_caption_01","Famicom'un renkleriyle uyumluydu.","It matched the Famicom's colors.","It matched the Famicom's colors.","Il reprend les couleurs de la Famicom.","Il reprend les couleurs de la Famicom.","Dieselben Farben wie das Famicom.","Riprende i colori del Famicom...","Tenía los colores de la Famicom.","Tenía los colores de la Famicom.","いろは ファミコンと おなじ。オシャレですね。"
"nincolle18_caption_02","Japonya dışında NES ile uyumluydu.","Outside of Japan, it matched the NES.","Outside of Japan, it matched the NES.","Hors du Japon, il est assorti à la NES.","Hors du Japon, il est assorti au NES.","Außerhalb Japans in NES-Farben.","... e fuori dal Giappone, quelli del NES.","Fuera de Japón, tenía los de la NES.","Fuera de Japón, tenía los de la NES.","かいがいばんは むこうのほんたいとおなじいろ。"
"nincolle18_text","Famicom ile oynanan bu robot,\ntelevizyondan gelen ışık sinyallerini\nalgılayıcılarıyla okuyup gördüğüne\ngöre hareket ediyordu. Japonya\ndışında R.O.B. adıyla biliniyordu.","Played with the Famicom, this\nrobot read light signals from a TV\nwith its sensors, and then moved\nbased on what it saw. It was\nknown as R.O.B. outside of Japan.","Played with the Famicom, this\nrobot read light signals from a TV\nwith its sensors, and then moved\nbased on what it saw. It was\nknown as R.O.B. in North America.","Utilisable avec la Famicom, ce\nrobot lit les signaux lumineux\nenvoyés par une télé et bouge\nen fonction. Il est connu comme\nR.O.B. en dehors du Japon.","Utilisable avec la Famicom, ce\nrobot lit les signaux lumineux\nenvoyés par une télé et bouge\nen fonction. Il s'appelle R.O.B.\nen Amérique du Nord.","Wurde übers Famicom gesteuert.\nDer Roboter bewegte sich, indem\ner Lichtsignale von einem TV-Bild-\nschirm verarbeitete. Funktioniert\nnur mit Röhrenfernsehern!","Da usare con il Famicom, questo\nrobot si muoveva in base a ciò\nche i suoi sensori ""leggevano""\nsullo schermo a tubo catodico.\nIn Italia aveva il nome ""R.O.B."".","Este robot captaba señales de luz\ndel televisor con sus sensores\ny se movía según lo que veía.\nFuera de Japón se comercializó\ncon el nombre de ""R.O.B."".","Este robot captaba señales de luz\ndel televisor con sus sensores\ny se movía según lo que veía.\nFuera de Japón se comercializó\ncon el nombre de ""R.O.B."".","テレビがめんからの ひかりしんごうを\nめで うけて うごく、ハイテクロボット。\nファミコンと れんどうして あそべます。\nちなみに テレビは ブラウンかん しか\nダメなので あそぶときは ごちゅういを。"
"nincolle18_year","Çıkış: 1985/86 (JP/EU)","Released: 1985/86 (JP/EU)","Released: 1985","Sortie : 1985/86 (JP/EU)","Sortie : 1985","Erschienen: 1985/86 (JP/EU)","Uscita: 1985/86 (JP/UE)","1985 (Japón), 1986 (EU)","1985","はつばい：1985ねん"
"nincolle19_name","Game Boy","Game Boy","Game Boy","Game Boy","Game Boy","Game Boy","Game Boy","Game Boy","Game Boy","ゲームボーイ"
"nincolle19_caption_01","Oldukça sağlam bir tasarıma sahipti.","It had a very sturdy design.","It had a very sturdy design.","Une conception robuste.","Une conception robuste.","Äußerst robustes Design.","Il design era piuttosto robusto.","El diseño era muy resistente.","El diseño era muy resistente.","とっても がんじょうに つくられていました。"
"nincolle19_caption_02","Ekranında yeşilimsi bir ton vardı.","Its screen had a green tint.","Its screen had a green tint.","L'écran a une teinte un peu verte.","L'écran a une teinte un peu verte.","Er hatte einen grünlichen Bildschirm.","L'inconfondibile schermo verde.","La pantalla era de color verde.","La pantalla era de color verde.","がめんは しろくろというより みどりっぽい。"
"nincolle19_caption_03","Bu kablo bir iletişim bağlantısıydı.","This cable was a communication link.","This cable was a communication link.","Ce câble permet de communiquer.","Ce câble permet de communiquer.","Das war ein Verbindungskabel.","Un cavo per collegare due console.","Este era un cable de conexión.","Este era un cable de conexión.","つうしんには こんなケーブルを つかいました。"
"nincolle19_caption_04","4 pille 35 saat oyun!","On 4 batteries, 35 hours of gameplay!","On 4 batteries, 35 hours of gameplay!","35 heures de jeu avec 4 piles !","35 heures de jeu avec 4 piles!","35 Stunden Spielspaß mit 4 Batterien!","35 ore di gioco con solo 4 batterie!","¡4 pilas daban para jugar 35 horas!","¡4 pilas daban para jugar 35 horas!","４ほんの でんちで ３５じかん あそべました。"
"nincolle19_text","Game & Watch'tan farklı olarak\nGame Boy, Famicom'daki fikri aldı:\noyunları kartuş değiştirerek oynatmak.\nAyrıca pille çalışıyordu; yedek pil\nbulundurmak işe yarardı!","Unlike Game & Watch, the \nGame Boy used an idea from\nFamicom: changing games by \nswapping cartridges. It also used\nbatteries—extras were handy!","Unlike Game & Watch, the \nGame Boy used an idea from\nFamicom: changing games by \nswapping cartridges. It also used\nbatteries—extras were handy!","Cette console reprend l'idée des\ncartouches interchangeables de\nla Famicom, à la différence des\nGame & Watch. Ne pas oublier\nde prévoir des piles en réserve !","Cette console reprend l'idée des\ncartouches interchangeables de\nla Famicom, à la différence des\nGame & Watch. Ne pas oublier\nde prévoir des piles en réserve!","Anders als Game & Watch nutzte\nder Game Boy eine Famicom-Idee:\nSpielwechsel durch Module. Und\ner war batteriebetrieben – am\nbesten immer Ersatz dabeihaben!","A differenza dei Game & Watch,\nil Game Boy aveva cartucce di\ngioco intercambiabili, proprio\ncome il Famicom. Era buona\nnorma avere batterie extra!","A diferencia de Game & Watch,\nla Game Boy utilizaba cartuchos\nde juego como la Famicom.\n¡Era imprescindible tener a mano\npilas de repuesto!","A diferencia de Game & Watch,\nla Game Boy utilizaba cartuchos\nde juego como la Famicom.\n¡Era imprescindible tener a mano\npilas de repuesto!","ゲーム＆ウオッチとは ちがい、\nファミコンのように カートリッジを\nいれかえて あそべるように なりました。\nでんちしき なので、あそぶときは\nよびのでんちが あると あんしんかも。"
"nincolle19_year","Çıkış: 1989/90 (JP/EU)","Released: 1989/90 (JP/EU)","Released: 1989","Sortie : 1989/90 (JP/EU)","Sortie : 1989","Erschienen: 1989/90 (JP/EU)","Uscita: 1989/90 (JP/UE)","1989 (Japón), 1990 (EU)","1989","はつばい：1989ねん"
"nincolle20_name","Super Famicom","Super Famicom","Super Famicom","Super Famicom","Super Famicom","Super Famicom","Super Famicom","Super Famicom","Super Famicom","スーパーファミコン"
"nincolle20_caption_01","Düğmeleri renkli bir stile sahipti.","Its buttons had a colorful style.","Its buttons had a colorful style.","Ses boutons colorés sont inoubliables.","Ses boutons colorés sont inoubliables.","Es hatte farbenfrohe Knöpfe.","I controller avevano i pulsanti colorati.","Tenía botones de distintos colores.","Tenía botones de distintos colores.","カラフルな ボタンが いんしょうてきです。"
"nincolle20_caption_02","Japonya dışında Super NES adıyla biliniyordu.","Known as Super NES outside of Japan.","Known as Super NES in North America.","Super NES, version nord-américaine.","Appelée Super NES en Amérique du Nord.","In Deutschland „Super NES"" genannt.","Venduto in Italia come Super Nintendo.","Fuera de Japón se llamaba Super NES.","Fuera de Japón se llamaba Super NES.","ほくべいばんは ボタンのいろが シック。"
"nincolle20_text","Famicom'un halefi olan bu sistem\ndaha ayrıntılı görüntüler ve\nsesler sunuyordu. Super Famicom'da\nmümkün olan piksel sanatı\nbugün de çok seviliyor.","The successor to the Famicom\nhad more detailed images and\nsounds. The pixel artistry that was\npossible on the Super Famicom\nstill has many fans today.","The successor to the Famicom\nhad more detailed images and\nsounds. The pixel artistry that was\npossible on the Super Famicom\nstill has many fans today.","Succédant à la NES, elle offre des\nimages et des sons plus détaillés.\nLe type de graphismes pixelisés\nqu'elle affiche a encore de très\nnombreux fans aujourd'hui.","Succédant au NES, elle offre des\nimages et des sons plus détaillés.\nLe type de graphismes pixelisés\nqu'elle affiche a encore de très\nnombreux fans aujourd'hui.","Der Nachfolger des NES wartete\nmit detaillierterer Grafik und\nverbessertem Sound auf. Die so\nermöglichte Pixelkunst hat noch\nheute viele Fans.","L'erede del Famicom aveva suono\ne immagini più dettagliati. Lo stile\ngrafico dei giochi del Super\nFamicom ha tuttora ancora molti\nappassionati.","La sucesora de la Famicon\ntenía una calidad de imagen y\nsonido muy superior. Sus gráficos\npixelados siguen teniendo muchos\nfans hoy en día.","La sucesora de la Famicon\ntenía una calidad de imagen y\nsonido muy superior. Sus gráficos\npixelados siguen teniendo muchos\nfans hoy en día.","ファミコンの あとをついだ ゲームき。\nファミコンにくらべ、えや おとが\nきれいに なりました。このゲームき\nならではの ドットえの　ひょうげんには\nいまでも ファンが たくさんいます。"
"nincolle20_year","Çıkış: 1990/92 (JP/EU)","Released: 1990/92 (JP/EU)","Released: 1990/91 (JP/NA)","Sortie : 1990/92 (JP/EU)","Sortie : 1990/91 (JP/Amé.)","Erschienen: 1990/92 (JP/EU)","Uscita: 1990/92 (JP/UE)","1990 (Japón), 1992 (EU)","1990 (Japón), 1991 (EE. UU.)","はつばい：1990ねん"
"nincolle21_name","Virtual Boy","Virtual Boy","Virtual Boy","Virtual Boy","Virtual Boy","Virtual Boy","Virtual Boy","Virtual Boy","Virtual Boy","バーチャルボーイ"
