"Label","TR","EUen","USen","EUfr","USfr","EUde","EUit","EUes","USes","JPja"
"mission_title_037","Zaman Yarışçısı","Time Racer","Time Racer","Contre la montre","Contre la montre","Die Uhr tickt","Corsa contro il tempo","Al filo del segundo","Al filo del segundo","がけっぷち"
"mission_037","<MSBT:0000:0003:0100FF7900FF><MSBT:0001:0006:0400FFFFFFFFFFFFFFFF> <MSBT:0000:0003:FF00000000FF> saniye veya daha kısa sürede bitir\n10 kez art arda\n<MSBT:0000:0003:0100008F00FF>WarioSaat (Normal)<MSBT:0000:0003:FF00000000FF> içinde.","Finish in <MSBT:0000:0003:0100FF7900FF><MSBT:0001:0006:0400FFFFFFFFFFFFFFFF> <MSBT:0000:0003:FF00000000FF>seconds or less\n10 times in a row\nin <MSBT:0000:0003:0100008F00FF>WarioWatch (Normal)<MSBT:0000:0003:FF00000000FF>.","Finish in <MSBT:0000:0003:0100FF7900FF><MSBT:0001:0006:0400FFFFFFFFFFFFFFFF> <MSBT:0000:0003:FF00000000FF>seconds or less\n10 times in a row\nin <MSBT:0000:0003:0100008F00FF>WarioWatch (Normal)<MSBT:0000:0003:FF00000000FF>.","Termine en <MSBT:0000:0003:0100FF7900FF><MSBT:0001:0006:0400FFFFFFFFFFFFFFFF><MSBT:0000:0003:FF00000000FF> secondes\nou moins, <MSBT:0000:0003:0100FF7900FF>10<MSBT:0000:0003:FF00000000FF> fois d'affilée\ndans <MSBT:0000:0003:0100008F00FF>WarioWatch (normal)<MSBT:0000:0003:FF00000000FF>.","Termine en <MSBT:0000:0003:0100FF7900FF><MSBT:0001:0006:0400FFFFFFFFFFFFFFFF><MSBT:0000:0003:FF00000000FF> secondes\nou moins, <MSBT:0000:0003:0100FF7900FF>10<MSBT:0000:0003:FF00000000FF> fois d'affilée\ndans <MSBT:0000:0003:0100008F00FF>WarioWatch (normal)<MSBT:0000:0003:FF00000000FF>.","Beende <MSBT:0000:0003:0100008F00FF>Wariowecker (Normal)<MSBT:0000:0003:FF00000000FF>\n<MSBT:0000:0003:0100FF7900FF>10<MSBT:0000:0003:FF00000000FF>-mal hintereinander in\n<MSBT:0000:0003:0100FF7900FF><MSBT:0001:0006:0400FFFFFFFFFFFFFFFF> <MSBT:0000:0003:FF00000000FF>Sekunden oder weniger.","Finisci entro <MSBT:0000:0003:0100FF7900FF><MSBT:0001:0006:0400FFFFFFFFFFFFFFFF> <MSBT:0000:0003:FF00000000FF>secondi per <MSBT:0000:0003:0100FF7900FF>10\n<MSBT:0000:0003:FF00000000FF>volte di fila in <MSBT:0000:0003:0100008F00FF>Wariologio (normale)<MSBT:0000:0003:FF00000000FF>.","Completa <MSBT:0000:0003:0100FF7900FF><MSBT:0000:0003:0000008F00FF>WarioWatch (normal)\n<MSBT:0000:0003:0000FF7900FF>10 <MSBT:0000:0003:FF00000000FF>veces seguidas en menos\nde <MSBT:0000:0003:0100FF7900FF><MSBT:0001:0006:0400FFFFFFFFFFFFFFFF><MSBT:0000:0003:FF00000000FF> s.","Completa <MSBT:0000:0003:0100008F00FF>WarioWatch (normal)\n<MSBT:0000:0003:FF00000000FF>10 veces seguidas en menos\nde <MSBT:0000:0003:0100FF7900FF><MSBT:0001:0006:0400FFFFFFFFFFFFFFFF><MSBT:0000:0003:FF00000000FF> s.","<MSBT:0000:0003:0100008F00FF>『ワリウォッチ（ノーマル）』<MSBT:0000:0003:FF00000000FF> で\n<MSBT:0000:0003:0100FF7900FF>１０<MSBT:0000:0003:FF00000000FF>かいれんぞく <MSBT:0000:0003:0100FF7900FF><MSBT:0001:0006:0B00FFFFFFFFFFFFFFFF><MSBT:0000:0003:FF00000000FF> びょう いかにする"
"mission_title_038","WarioSaat Sürüm 5","WarioWatch Ver. 5","WarioWatch Ver. 5","WarioWatch Ver. 5","WarioWatch Ver. 5","Wariowecker Ver. 5","Wariologeria 5","WarioWatch 5","WarioWatch 5","ワリウォッチめいじん　その５"
"mission_038","Skor <MSBT:0000:0003:0100FF7900FF><MSBT:0001:0006:0400FFFFFFFFFFFFFFFF> <MSBT:0000:0003:FF00000000FF> veya üzerini\n<MSBT:0000:0003:0100008F00FF>WarioSaat: Bas Bas\n(Kıl Payı)<MSBT:0000:0003:FF00000000FF> içinde yap.","Score <MSBT:0000:0003:0100FF7900FF><MSBT:0001:0006:0400FFFFFFFFFFFFFFFF> <MSBT:0000:0003:FF00000000FF>or more in\n<MSBT:0000:0003:0100008F00FF>WarioWatch: Mash (Close Shave)<MSBT:0000:0003:FF00000000FF>.","Score <MSBT:0000:0003:0100FF7900FF><MSBT:0001:0006:0400FFFFFFFFFFFFFFFF> <MSBT:0000:0003:FF00000000FF>or more in\n<MSBT:0000:0003:0100008F00FF>WarioWatch: Mash (Close Shave)<MSBT:0000:0003:FF00000000FF>.","Obtiens un score de <MSBT:0000:0003:0100FF7900FF><MSBT:0001:0006:0400FFFFFFFFFFFFFFFF>\n<MSBT:0000:0003:FF00000000FF>ou plus dans <MSBT:0000:0003:0100008F00FF>WarioWatch\n(sur le fil) : pouce-pouce<MSBT:0000:0003:FF00000000FF>.","Obtiens un pointage de <MSBT:0000:0003:0100FF7900FF><MSBT:0001:0006:0400FFFFFFFFFFFFFFFF>\n<MSBT:0000:0003:FF00000000FF>ou plus dans <MSBT:0000:0003:0100008F00FF>WarioWatch\n(sur le fil) : Pouce-pouce<MSBT:0000:0003:FF00000000FF>.","Erziele <MSBT:0000:0003:0100FF7900FF><MSBT:0001:0006:0400FFFFFFFFFFFFFFFF> <MSBT:0000:0003:FF00000000FF>oder mehr Punkte in\n<MSBT:0000:0003:0100008F00FF>Wariowecker (Turbowecker): Knöpfe<MSBT:0000:0003:FF00000000FF>.","Ottieni almeno <MSBT:0000:0003:0100FF7900FF><MSBT:0001:0006:0400FFFFFFFFFFFFFFFF> <MSBT:0000:0003:FF00000000FF>punti\nin <MSBT:0000:0003:0100008F00FF>Wariologio +: Pigiatutto<MSBT:0000:0003:FF00000000FF>.","Consigue una puntuación de\n<MSBT:0000:0003:0100FF7900FF><MSBT:0001:0006:0400FFFFFFFFFFFFFFFF> <MSBT:0000:0003:FF00000000FF>o más en <MSBT:0000:0003:0100008F00FF>WarioWatch\n(por los pelos): botones<MSBT:0000:0003:FF00000000FF>.","Consigue una puntuación de\n<MSBT:0000:0003:0100FF7900FF><MSBT:0001:0006:0400FFFFFFFFFFFFFFFF> <MSBT:0000:0003:FF00000000FF>o más en <MSBT:0000:0003:0100008F00FF>WarioWatch\n(apenitas): botones<MSBT:0000:0003:FF00000000FF>.","<MSBT:0000:0003:0100008F00FF>『ワリウォッチ（ギリギリ） ～ピコピコ』<MSBT:0000:0003:FF00000000FF>で\nスコア <MSBT:0000:0003:0100FF7900FF><MSBT:0001:0006:0B00FFFFFFFFFFFFFFFF><MSBT:0000:0003:FF00000000FF> いじょうを だす"
"mission_title_039","WarioSaat Sürüm 6","WarioWatch Ver. 6","WarioWatch Ver. 6","WarioWatch Ver. 6","WarioWatch Ver. 6","Wariowecker Ver. 6","Wariologeria 6","WarioWatch 6","WarioWatch 6","ワリウォッチめいじん　その６"
"mission_039","Skor <MSBT:0000:0003:0100FF7900FF><MSBT:0001:0006:0400FFFFFFFFFFFFFFFF> <MSBT:0000:0003:FF00000000FF> veya üzerini\n<MSBT:0000:0003:0100008F00FF>WarioSaat: Çevir\n(Kıl Payı)<MSBT:0000:0003:FF00000000FF> içinde yap.","Score <MSBT:0000:0003:0100FF7900FF><MSBT:0001:0006:0400FFFFFFFFFFFFFFFF> <MSBT:0000:0003:FF00000000FF>or more in\n<MSBT:0000:0003:0100008F00FF>WarioWatch: Twist (Close Shave)<MSBT:0000:0003:FF00000000FF>.","Score <MSBT:0000:0003:0100FF7900FF><MSBT:0001:0006:0400FFFFFFFFFFFFFFFF> <MSBT:0000:0003:FF00000000FF>or more in\n<MSBT:0000:0003:0100008F00FF>WarioWatch: Twist (Close Shave)<MSBT:0000:0003:FF00000000FF>.","Obtiens un score de <MSBT:0000:0003:0100FF7900FF><MSBT:0001:0006:0400FFFFFFFFFFFFFFFF>\n<MSBT:0000:0003:FF00000000FF>ou plus dans <MSBT:0000:0003:0100008F00FF>WarioWatch\n(sur le fil) : gyro-gyro<MSBT:0000:0003:FF00000000FF>.","Obtiens un pointage de <MSBT:0000:0003:0100FF7900FF><MSBT:0001:0006:0400FFFFFFFFFFFFFFFF>\n<MSBT:0000:0003:FF00000000FF>ou plus dans <MSBT:0000:0003:0100008F00FF>WarioWatch\n(sur le fil) : Gyro-gyro<MSBT:0000:0003:FF00000000FF>.","Erziele <MSBT:0000:0003:0100FF7900FF><MSBT:0001:0006:0400FFFFFFFFFFFFFFFF> <MSBT:0000:0003:FF00000000FF>oder mehr Punkte in\n<MSBT:0000:0003:0100008F00FF>Wariowecker (Turbowecker): Gyro<MSBT:0000:0003:FF00000000FF>.","Ottieni almeno <MSBT:0000:0003:0100FF7900FF><MSBT:0001:0006:0400FFFFFFFFFFFFFFFF> <MSBT:0000:0003:FF00000000FF>punti\nin <MSBT:0000:0003:0100008F00FF>Wariologio +: Giratutto<MSBT:0000:0003:FF00000000FF>.","Consigue una puntuación de\n<MSBT:0000:0003:0100FF7900FF><MSBT:0001:0006:0400FFFFFFFFFFFFFFFF> <MSBT:0000:0003:FF00000000FF>o más en <MSBT:0000:0003:0100008F00FF>WarioWatch\n(por los pelos): giro<MSBT:0000:0003:FF00000000FF>.","Consigue una puntuación de\n<MSBT:0000:0003:0100FF7900FF><MSBT:0001:0006:0400FFFFFFFFFFFFFFFF> <MSBT:0000:0003:FF00000000FF>o más en <MSBT:0000:0003:0100008F00FF>WarioWatch\n(apenitas): giro<MSBT:0000:0003:FF00000000FF>.","<MSBT:0000:0003:0100008F00FF>『ワリウォッチ（ギリギリ） ～ぐるぐる』<MSBT:0000:0003:FF00000000FF>で\nスコア <MSBT:0000:0003:0100FF7900FF><MSBT:0001:0006:0B00FFFFFFFFFFFFFFFF><MSBT:0000:0003:FF00000000FF> いじょうを だす"
"mission_title_040","WarioSaat Sürüm 7","WarioWatch Ver. 7","WarioWatch Ver. 7","WarioWatch Ver. 7","WarioWatch Ver. 7","Wariowecker Ver. 7","Wariologeria 7","WarioWatch 7","WarioWatch 7","ワリウォッチめいじん　その７"
"mission_040","Skor <MSBT:0000:0003:0100FF7900FF><MSBT:0001:0006:0400FFFFFFFFFFFFFFFF> <MSBT:0000:0003:FF00000000FF> veya üzerini\n<MSBT:0000:0003:0100008F00FF>WarioSaat: Dokun\n(Kıl Payı)<MSBT:0000:0003:FF00000000FF> içinde yap.","Score <MSBT:0000:0003:0100FF7900FF><MSBT:0001:0006:0400FFFFFFFFFFFFFFFF> <MSBT:0000:0003:FF00000000FF>or more in\n<MSBT:0000:0003:0100008F00FF>WarioWatch: Touch (Close Shave)<MSBT:0000:0003:FF00000000FF>.","Score <MSBT:0000:0003:0100FF7900FF><MSBT:0001:0006:0400FFFFFFFFFFFFFFFF> <MSBT:0000:0003:FF00000000FF>or more in\n<MSBT:0000:0003:0100008F00FF>WarioWatch: Touch (Close Shave)<MSBT:0000:0003:FF00000000FF>.","Obtiens un score de <MSBT:0000:0003:0100FF7900FF><MSBT:0001:0006:0400FFFFFFFFFFFFFFFF>\n<MSBT:0000:0003:FF00000000FF>ou plus dans <MSBT:0000:0003:0100008F00FF>WarioWatch\n(sur le fil) : touche-touche<MSBT:0000:0003:FF00000000FF>.","Obtiens un pointage de <MSBT:0000:0003:0100FF7900FF><MSBT:0001:0006:0400FFFFFFFFFFFFFFFF>\n<MSBT:0000:0003:FF00000000FF>ou plus dans <MSBT:0000:0003:0100008F00FF>WarioWatch\n(sur le fil) : Touche-touche<MSBT:0000:0003:FF00000000FF>.","Erziele <MSBT:0000:0003:0100FF7900FF><MSBT:0001:0006:0400FFFFFFFFFFFFFFFF> <MSBT:0000:0003:FF00000000FF>oder mehr Punkte in\n<MSBT:0000:0003:0100008F00FF>Wariowecker (Turbowecker): Touch<MSBT:0000:0003:FF00000000FF>.","Ottieni almeno <MSBT:0000:0003:0100FF7900FF><MSBT:0001:0006:0400FFFFFFFFFFFFFFFF> <MSBT:0000:0003:FF00000000FF>punti\nin <MSBT:0000:0003:0100008F00FF>Wariologio +: Toccatutto<MSBT:0000:0003:FF00000000FF>.","Consigue una puntuación de\n<MSBT:0000:0003:0100FF7900FF><MSBT:0001:0006:0400FFFFFFFFFFFFFFFF> <MSBT:0000:0003:FF00000000FF>o más en <MSBT:0000:0003:0100008F00FF>WarioWatch\n(por los pelos): táctil<MSBT:0000:0003:FF00000000FF>.","Consigue una puntuación de\n<MSBT:0000:0003:0100FF7900FF><MSBT:0001:0006:0400FFFFFFFFFFFFFFFF> <MSBT:0000:0003:FF00000000FF>o más en <MSBT:0000:0003:0100008F00FF>WarioWatch\n(apenitas): táctil<MSBT:0000:0003:FF00000000FF>.","<MSBT:0000:0003:0100008F00FF>『ワリウォッチ（ギリギリ） ～タッチ』<MSBT:0000:0003:FF00000000FF>で\nスコア <MSBT:0000:0003:0100FF7900FF><MSBT:0001:0006:0B00FFFFFFFFFFFFFFFF><MSBT:0000:0003:FF00000000FF> いじょうを だす"
"mission_title_041","WarioSaat Sürüm 8","WarioWatch Ver. 8","WarioWatch Ver. 8","WarioWatch Ver. 8","WarioWatch Ver. 8","Wariowecker Ver. 8","Wariologeria 8","WarioWatch 8","WarioWatch 8","ワリウォッチめいじん　その８"
"mission_041","Skor <MSBT:0000:0003:0100FF7900FF><MSBT:0001:0006:0400FFFFFFFFFFFFFFFF> <MSBT:0000:0003:FF00000000FF> veya üzerini\n<MSBT:0000:0003:0100008F00FF>WarioSaat: Ultra\n(Kıl Payı)<MSBT:0000:0003:FF00000000FF> içinde yap.","Score <MSBT:0000:0003:0100FF7900FF><MSBT:0001:0006:0400FFFFFFFFFFFFFFFF> <MSBT:0000:0003:FF00000000FF>or more in\n<MSBT:0000:0003:0100008F00FF>WarioWatch: Ultra (Close Shave)<MSBT:0000:0003:FF00000000FF>.","Score <MSBT:0000:0003:0100FF7900FF><MSBT:0001:0006:0400FFFFFFFFFFFFFFFF> <MSBT:0000:0003:FF00000000FF>or more in\n<MSBT:0000:0003:0100008F00FF>WarioWatch: Ultra (Close Shave)<MSBT:0000:0003:FF00000000FF>.","Obtiens un score de <MSBT:0000:0003:0100FF7900FF><MSBT:0001:0006:0400FFFFFFFFFFFFFFFF>\n<MSBT:0000:0003:FF00000000FF>ou plus dans <MSBT:0000:0003:0100008F00FF>WarioWatch\n(sur le fil) : ultra<MSBT:0000:0003:FF00000000FF>.","Obtiens un pointage de <MSBT:0000:0003:0100FF7900FF><MSBT:0001:0006:0400FFFFFFFFFFFFFFFF>\n<MSBT:0000:0003:FF00000000FF>ou plus dans <MSBT:0000:0003:0100008F00FF>WarioWatch\n(sur le fil) : Ultra<MSBT:0000:0003:FF00000000FF>.","Erziele <MSBT:0000:0003:0100FF7900FF><MSBT:0001:0006:0400FFFFFFFFFFFFFFFF> <MSBT:0000:0003:FF00000000FF>oder mehr Punkte in\n<MSBT:0000:0003:0100008F00FF>Wariowecker (Turbowecker): Ultra<MSBT:0000:0003:FF00000000FF>.","Ottieni almeno <MSBT:0000:0003:0100FF7900FF><MSBT:0001:0006:0400FFFFFFFFFFFFFFFF> <MSBT:0000:0003:FF00000000FF>punti\nin <MSBT:0000:0003:0100008F00FF>Wariologio +: Ultra<MSBT:0000:0003:FF00000000FF>.","Consigue una puntuación de\n<MSBT:0000:0003:0100FF7900FF><MSBT:0001:0006:0400FFFFFFFFFFFFFFFF> <MSBT:0000:0003:FF00000000FF>o más en <MSBT:0000:0003:0100008F00FF>WarioWatch\n(por los pelos): Ultra<MSBT:0000:0003:FF00000000FF>.","Consigue una puntuación de\n<MSBT:0000:0003:0100FF7900FF><MSBT:0001:0006:0400FFFFFFFFFFFFFFFF> <MSBT:0000:0003:FF00000000FF>o más en <MSBT:0000:0003:0100008F00FF>WarioWatch\n(apenitas): ultra<MSBT:0000:0003:FF00000000FF>.","<MSBT:0000:0003:0100008F00FF>『ワリウォッチ（ギリギリ） ～ウルトラ』<MSBT:0000:0003:FF00000000FF>で\nスコア <MSBT:0000:0003:0100FF7900FF><MSBT:0001:0006:0B00FFFFFFFFFFFFFFFF><MSBT:0000:0003:FF00000000FF> いじょうを だす"
"mission_title_042","Vakit Nakittir","Time Is Money","Time Is Money","Le temps c'est de l'argent","Le temps c'est de l'argent","Zeit ist Geld","Il tempo è denaro","El tiempo es oro","El tiempo es oro","タイムイズマネー"
"mission_042","Süreyi <MSBT:0000:0003:0100FF7900FF><MSBT:0001:0006:0400FFFFFFFFFFFFFFFF> <MSBT:0000:0003:FF00000000FF> değerine\n<MSBT:0000:0003:0100008F00FF>WarioSaat (Kıl\nPayı)<MSBT:0000:0003:FF00000000FF> içinde çıkar.","Increase time to <MSBT:0000:0003:0100FF7900FF><MSBT:0001:0006:0400FFFFFFFFFFFFFFFF> <MSBT:0000:0003:FF00000000FF>in\n<MSBT:0000:0003:0100008F00FF>WarioWatch (Close Shave)<MSBT:0000:0003:FF00000000FF>.","Increase time to <MSBT:0000:0003:0100FF7900FF><MSBT:0001:0006:0400FFFFFFFFFFFFFFFF> <MSBT:0000:0003:FF00000000FF>in\n<MSBT:0000:0003:0100008F00FF>WarioWatch (Close Shave)<MSBT:0000:0003:FF00000000FF>.","Obtiens un score \nde <MSBT:0000:0003:0100FF7900FF><MSBT:0001:0006:0400FFFFFFFFFFFFFFFF><MSBT:0000:0003:FF00000000FF> ou plus dans\n<MSBT:0000:0003:0100008F00FF>WarioWatch (sur le fil)<MSBT:0000:0003:FF00000000FF>.","Obtiens un pointage\nde <MSBT:0000:0003:0100FF7900FF><MSBT:0001:0006:0400FFFFFFFFFFFFFFFF><MSBT:0000:0003:FF00000000FF> ou plus dans\n<MSBT:0000:0003:0100008F00FF>WarioWatch (sur le fil)<MSBT:0000:0003:FF00000000FF>.","Erziele <MSBT:0000:0003:0100FF7900FF><MSBT:0001:0006:0400FFFFFFFFFFFFFFFF> <MSBT:0000:0003:FF00000000FF>oder mehr Punkte in\n<MSBT:0000:0003:0100008F00FF>Wariowecker (Turbowecker)<MSBT:0000:0003:FF00000000FF>.","Aumenta il tempo fino a <MSBT:0000:0003:0100FF7900FF><MSBT:0001:0006:0400FFFFFFFFFFFFFFFF>\n<MSBT:0000:0003:FF00000000FF>in <MSBT:0000:0003:0100008F00FF>Wariologio +<MSBT:0000:0003:FF00000000FF>.","Consigue una puntuación de\n<MSBT:0000:0003:0100FF7900FF><MSBT:0001:0006:0400FFFFFFFFFFFFFFFF> <MSBT:0000:0003:FF00000000FF>o más en <MSBT:0000:0003:0100008F00FF>WarioWatch\n(por los pelos)<MSBT:0000:0003:FF00000000FF>.","Aumenta el tiempo hasta\n<MSBT:0000:0003:0100FF7900FF><MSBT:0001:0006:0400FFFFFFFFFFFFFFFF> <MSBT:0000:0003:FF00000000FF>o más en <MSBT:0000:0003:0100008F00FF>WarioWatch\n(apenitas)<MSBT:0000:0003:FF00000000FF>.","<MSBT:0000:0003:0100008F00FF>『ワリウォッチ（ギリギリ）』<MSBT:0000:0003:FF00000000FF>で\nタイムを <MSBT:0000:0003:0100FF7900FF><MSBT:0001:0006:0B00FFFFFFFFFFFFFFFF><MSBT:0000:0003:FF00000000FF> びょうまで ふやす"
"mission_title_043","Daimi Yarışmacı","Constant Contender","Constant Contender","Champion infini 1","Champion infini 1","Ausdauer-Ass","Maestria non stop 1","Aspirante incansable","Aspirante incansable","ノンストップめいじん　その１"
"mission_043","Skor <MSBT:0000:0003:0100FF7900FF><MSBT:0001:0006:0400FFFFFFFFFFFFFFFF> <MSBT:0000:0003:FF00000000FF> veya üzerini\n<MSBT:0000:0003:0100008F00FF>Bölünmüş Ekran:\nBas Bas<MSBT:0000:0003:FF00000000FF> içinde yap.","Score <MSBT:0000:0003:0100FF7900FF><MSBT:0001:0006:0400FFFFFFFFFFFFFFFF> <MSBT:0000:0003:FF00000000FF>or more in\n<MSBT:0000:0003:0100008F00FF>Split Screen: Mash<MSBT:0000:0003:FF00000000FF>.","Score <MSBT:0000:0003:0100FF7900FF><MSBT:0001:0006:0400FFFFFFFFFFFFFFFF> <MSBT:0000:0003:FF00000000FF>or more in\n<MSBT:0000:0003:0100008F00FF>Split Screen: Mash<MSBT:0000:0003:FF00000000FF>.","Obtiens un score\nde <MSBT:0000:0003:0100FF7900FF><MSBT:0001:0006:0400FFFFFFFFFFFFFFFF><MSBT:0000:0003:FF00000000FF> ou plus dans\n<MSBT:0000:0003:0100008F00FF>Non-stop : pouce-pouce<MSBT:0000:0003:FF00000000FF>.","Obtiens un pointage\nde <MSBT:0000:0003:0100FF7900FF><MSBT:0001:0006:0400FFFFFFFFFFFFFFFF><MSBT:0000:0003:FF00000000FF> ou plus dans\n<MSBT:0000:0003:0100008F00FF>Sans arrêt : Pouce-pouce<MSBT:0000:0003:FF00000000FF>.","Erziele <MSBT:0000:0003:0100FF7900FF><MSBT:0001:0006:0400FFFFFFFFFFFFFFFF> <MSBT:0000:0003:FF00000000FF>oder mehr Punkte in\n<MSBT:0000:0003:0100008F00FF>Bildschirmhatz: Knöpfe<MSBT:0000:0003:FF00000000FF>.","Ottieni almeno <MSBT:0000:0003:0100FF7900FF><MSBT:0001:0006:0400FFFFFFFFFFFFFFFF> <MSBT:0000:0003:FF00000000FF>punti\nin <MSBT:0000:0003:0100008F00FF>Senza interruzioni: Pigiatutto<MSBT:0000:0003:FF00000000FF>.","Consigue una puntuación de\n<MSBT:0000:0003:0100FF7900FF><MSBT:0001:0006:0400FFFFFFFFFFFFFFFF> <MSBT:0000:0003:FF00000000FF>o más en <MSBT:0000:0003:0100008F00FF>Sin parar: botones<MSBT:0000:0003:FF00000000FF>.","Consigue una puntuación de\n<MSBT:0000:0003:0100FF7900FF><MSBT:0001:0006:0400FFFFFFFFFFFFFFFF> <MSBT:0000:0003:FF00000000FF>o más en <MSBT:0000:0003:0100008F00FF>Sin parar: botones<MSBT:0000:0003:FF00000000FF>.","<MSBT:0000:0003:0100008F00FF>『ノンストップ　～ピコピコ』<MSBT:0000:0003:FF00000000FF>で\nスコア <MSBT:0000:0003:0100FF7900FF><MSBT:0001:0006:0B00FFFFFFFFFFFFFFFF><MSBT:0000:0003:FF00000000FF> いじょうを だす"
"mission_title_044","Daimi Şampiyon","Constant Champion","Constant Champion","Champion infini 2","Champion infini 2","Geduldiges Genie","Maestria non stop 2","Campeón incansable","Campeón incansable","ノンストップめいじん　その２"
"mission_044","Skor <MSBT:0000:0003:0100FF7900FF><MSBT:0001:0006:0400FFFFFFFFFFFFFFFF> <MSBT:0000:0003:FF00000000FF> veya üzerini\n<MSBT:0000:0003:0100008F00FF>Bölünmüş Ekran:\nUltra<MSBT:0000:0003:FF00000000FF> içinde yap.","Score <MSBT:0000:0003:0100FF7900FF><MSBT:0001:0006:0400FFFFFFFFFFFFFFFF> <MSBT:0000:0003:FF00000000FF>or more in\n<MSBT:0000:0003:0100008F00FF>Split Screen: Ultra<MSBT:0000:0003:FF00000000FF>.","Score <MSBT:0000:0003:0100FF7900FF><MSBT:0001:0006:0400FFFFFFFFFFFFFFFF> <MSBT:0000:0003:FF00000000FF>or more in\n<MSBT:0000:0003:0100008F00FF>Split Screen: Ultra<MSBT:0000:0003:FF00000000FF>.","Obtiens un score\nde <MSBT:0000:0003:0100FF7900FF><MSBT:0001:0006:0400FFFFFFFFFFFFFFFF><MSBT:0000:0003:FF00000000FF> ou plus dans\n<MSBT:0000:0003:0100008F00FF>Non-stop : ultra<MSBT:0000:0003:FF00000000FF>.","Obtiens un pointage\nde <MSBT:0000:0003:0100FF7900FF><MSBT:0001:0006:0400FFFFFFFFFFFFFFFF><MSBT:0000:0003:FF00000000FF> ou plus dans\n<MSBT:0000:0003:0100008F00FF>Sans arrêt : Ultra<MSBT:0000:0003:FF00000000FF>.","Erziele <MSBT:0000:0003:0100FF7900FF><MSBT:0001:0006:0400FFFFFFFFFFFFFFFF> <MSBT:0000:0003:FF00000000FF>oder mehr Punkte in\n<MSBT:0000:0003:0100008F00FF>Bildschirmhatz: Ultra<MSBT:0000:0003:FF00000000FF>.","Ottieni almeno <MSBT:0000:0003:0100FF7900FF><MSBT:0001:0006:0400FFFFFFFFFFFFFFFF> <MSBT:0000:0003:FF00000000FF>punti\nin <MSBT:0000:0003:0100008F00FF>Senza interruzioni: Ultra<MSBT:0000:0003:FF00000000FF>.","Consigue una puntuación de\n<MSBT:0000:0003:0100FF7900FF><MSBT:0001:0006:0400FFFFFFFFFFFFFFFF> <MSBT:0000:0003:FF00000000FF>o más en <MSBT:0000:0003:0100008F00FF>Sin parar: Ultra<MSBT:0000:0003:FF00000000FF>.","Consigue una puntuación de\n<MSBT:0000:0003:0100FF7900FF><MSBT:0001:0006:0400FFFFFFFFFFFFFFFF> <MSBT:0000:0003:FF00000000FF>o más en <MSBT:0000:0003:0100008F00FF>Sin parar: ultra<MSBT:0000:0003:FF00000000FF>.","<MSBT:0000:0003:0100008F00FF>『ノンストップ　～ウルトラ』<MSBT:0000:0003:FF00000000FF>で\nスコア <MSBT:0000:0003:0100FF7900FF><MSBT:0001:0006:0B00FFFFFFFFFFFFFFFF><MSBT:0000:0003:FF00000000FF> いじょうを だす"
"mission_title_045","Gizlilik Öğrencisi","Student of Stealth","Student of Stealth","Expert en discrétion 1","Expert en discrétion 1","Lehrling in der Nacht","Maestro di segretezza 1","Novato del sigilo","Novato del sigilo","こっそりゲーマーめいじん その１"
