index,id,en,fr,de,it,es,tr
461,0x305A47B4,The ruins of the archmages' personal quarters.,Les ruines des quartiers privés des archimages.,Die Ruinen der persönlichen Quartiere des Erzmagiers.,Le rovine della dimora personale di un arcimago.,Las ruinas de los aposentos de los archimagos.,Başbüyücülerin özel odalarının harabeleri.
462,0x305A47B5,A prison from which none have ever escaped.,Une prison d'où personne n'a jamais réchappé.,"Ein Kerker, aus dem noch nie jemand entkam.",Una prigione dalla quale nessuno è mai fuggito.,Una prisión de la que nunca ha escapado nadie.,Bugüne dek kimsenin kaçamadığı bir hapishane.
463,0x305A47B6,Rigel's hour of triumph.,L'heure de gloire de Rigel.,Rigels Stunde des Triumphs.,Il momento del trionfo di Rigel.,La hora de la victoria de Rigel.,Rigel’in zafer saati.
464,0x305A47B7,The final showdown with a would-be Ruinlord.,L'épreuve finale contre un aspirant seigneur de Ruin.,Entscheidungsschlacht mit einem Möchtegern-Ruinlord.,Lo scontro finale con un aspirante Signore della rovina.,El enfrentamiento final con un aspirante a Señor de la Ruina.,Yıkım Lordu olmaya hevesli biriyle son hesaplaşma.
465,0x3064CB7B,"#0xF50E0EFF#POWER:#PREVIOUS# Seismic Wave sends a blast of energy through the ground at your foes, knocking them back.","#0xF50E0EFF#POUVOIR#PREVIOUS# Onde sismique : envoie une déflagration d'énergie en direction des ennemis, ce qui a pour effet de les repousser.","#0xF50E0EFF#KRAFT:#PREVIOUS# ""Seismische Welle"" schickt eine Energiewelle durch den Boden, die deine Gegner zurückwirft.","#0xF50E0EFF#POTERE:#PREVIOUS# Onda sismica emette un'onda energetica nel terreno, causando l'arretramento dei nemici.",#0xF50E0EFF#PODER:#PREVIOUS# Onda sísmica lanza una ráfaga de energía por el suelo contra tus enemigos y los hace retroceder.,"#0xF50E0EFF#GÜÇ:#PREVIOUS# Sismik Dalga, yere bir enerji patlaması göndererek düşmanlarını geri savurur."
466,0x30694775,Seismic Wave,Onde sismique,Seismische Welle,Onda sismica,Onda sísmica,Sismik Dalga
467,0x3091755C,Are you sure you want to add this user to the blocked-user list? This will permanently mute this player.,Souhaitez-vous vraiment ajouter cet utilisateur à la liste d'utilisateurs bloqués ? Ceci rendra l'utilisateur muet de façon permanente.,"Bist du sicher, dass du diesen Nutzer zur Liste gesperrter Nutzer hinzufügen möchtest.
Dies wird den Nutzer dauerhaft stumm schalten.",Sei sicuro di voler aggiungere questo utente alla lista degli utenti bloccati? La sua voce sarà disattivata per il resto della sessione di gioco.,¿Seguro que quieres añadir a este usuario a la lista de usuarios bloqueados? Esto silenciará permanentemente a este usuario.,Bu kullanıcıyı engellenenler listesine eklemek istediğinden emin misin? Bu oyuncunun sesi kalıcı olarak kapatılacak.
468,0x30B01579,#0xCDC673FF#Ataraxis seen!#PREVIOUS#,#0xCDC673FF#Ataraxis vu !#PREVIOUS#,#0xCDC673FF#Ataraxis besucht!#PREVIOUS#,#0xCDC673FF#Ataraxis visitato!#PREVIOUS#,#0xCDC673FF#¡Viste a Ataraxis!#PREVIOUS#,#0xCDC673FF#Ataraxis görüldü!#PREVIOUS#
469,0x30BAFDA9,Choose an item to make an offer,Choisissez un objet pour faire une offre,Objekt für Angebot auswählen,Scegli un oggetto per avanzare un'offerta,Elige un objeto para realizar una oferta,Teklif yapmak için bir eşya seç
470,0x30C00502,"#0xBB75C2FF#PASSIVE:#PREVIOUS# Terror Ward punishes enemies that strike you, giving you a chance to send them running in terror as they take damage.",#0xBB75C2FF#PASSIF#PREVIOUS# Aura de terreur : réprime les ennemis qui vous touchent avec une chance de les faire fuir de terreur en leur infligeant des dégâts.,"#0xBB75C2FF#PASSIV:#PREVIOUS# ""Schreckensschutz"" bestraft Gegner, die dich attackieren, und gewährt dir die Chance, sie in die Flucht zu schlagen und Schaden zu verursachen.","#0xBB75C2FF#PASSIVO:#PREVIOUS# Difesa terrificante punisce i nemici che ti colpiscono, dandoti la possibilità di danneggiarli e metterli in fuga in preda al terrore.","#0xBB75C2FF#PASIVO:#PREVIOUS# Aura de terror castiga a los enemigos que te golpean, dándote la oportunidad de hacerlos huir aterrados al mismo tiempo que reciben daño.","#0xBB75C2FF#PASİF:#PREVIOUS# Dehşet Siperi, sana vuran düşmanları cezalandırır; hasar alırken korkuyla kaçmalarını sağlama şansı verir."
471,0x30C480FC,Terror Ward,Aura de terreur,Schreckensschutz,Difesa terrificante,Aura de terror,Dehşet Siperi
472,0x30D0C95A,Are you sure you want to cancel connection to the game?,Souhaitez-vous vraiment annuler la connexion à cette partie ?,Möchtest du die Verbindung zu diesem Spiel wirklich abbrechen?,Sei sicuro di voler annullare la connessione alla partita?,¿Seguro que quieres cancelar la conexión al juego?,Oyuna bağlanmayı iptal etmek istediğinden emin misin?
473,0x310A8361,Your defense has been lowered!,Votre défense a été réduite !,Dein Verteidigungswert wurde gesenkt.,La tua difesa è stata ridotta!,¡Tu defensa se ha reducido!,Savunman düştü!
474,0x31248319,Audio Engineer,Ingénieur audio,Audio Engineer,Programmatore audio,Ingeniero de sonido,Ses Mühendisi
475,0x31457300,Doctor's Kit,Kit médical,Arztset,Kit medico,Kit de doctor,Doktor Çantası
476,0x315FD6BC,"#0xF50E0EFF#PASSIVE:#PREVIOUS# Berserker imbues you with battle rage. As you take damage, you deal more damage with your own attacks.","#0xF50E0EFF#PASSIF#PREVIOUS# Berserk : vous insuffle la rage du guerrier. Au fur et à mesure que vous subissez des dégâts, vous en infligez encore plus par vos propres attaques.","#0xF50E0EFF#PASSIV:#PREVIOUS# ""Berserker"" versetzt dich in einen Kampfrausch. Erleidest du Schaden, verursachst du mit deinen eigenen Angriffen mehr Schaden.","#0xF50E0EFF#PASSIVO:#PREVIOUS# Berserker scatena una furia battagliera. Più danni subisci, più ne infliggi con i tuoi attacchi.","#0xF50E0EFF#PASIVO:#PREVIOUS# Berserker te hace entrar en una furia de batalla. A medida que recibes daño, causas más daño con tus propios ataques.",#0xF50E0EFF#PASİF:#PREVIOUS# Berserker seni savaş öfkesine boğar. Hasar aldıkça kendi saldırılarınla daha fazla hasar verirsin.
477,0x316452B6,Berserker,Berserk,Berserker,Berserker,Berserker,Berserker
478,0x317125C8,PROFILE SELECT,SÉLECTION DU PROFIL,PROFIL WÄHLEN,SELEZIONE PROFILO,ELEGIR PERFIL,PROFİL SEÇ
479,0x3185DCB5,Damage and duration increased,Dégâts et durée accrus,Schaden und Dauer erhöht.,Danno e durata incrementati,Daño y duración aumentados.,Hasar ve süre arttı
480,0x31BA63C6,No quest.,Aucune quête,Keine Quest,Nessuna missione,Sin misión.,Görev yok.
481,0x320C06B1,Health regeneration significantly increased and damage taken reduced,Régénération de la vie grandement accrue et dégâts subis réduits,Gesundheitsregeneration deutlich erhöht und erlittener Schaden verringert.,Rigenerazione salute incrementata notevolmente e danno subito ridotto,Regeneración de salud muy aumentada y daño recibido reducido.,"Can yenilenmesi önemli ölçüde arttı, alınan hasar azaldı"
482,0x3219A41A,"#0xF50E0EFF#POWER:#PREVIOUS# Impact Burst is a charged strike. When it impacts an enemy, it erupts with a projectile blast of power.","#0xF50E0EFF#POUVOIR#PREVIOUS# Éclat détonnant : concentre votre pouvoir pour qu'au moment où vous touchez l'ennemi, une explosion se produise et envoie de puissants projectiles dans toutes les directions.","#0xF50E0EFF#KRAFT:#PREVIOUS# ""Aufschlagsexplosion"" ist ein aufgeladener Angriff. Trifft er einen Gegner, zerfällt der Angriff durch die Explosion in mehrere Projektile.","#0xF50E0EFF#POTERE:#PREVIOUS# Impatto devastante è un attacco caricato: quando colpisce un nemico, genera una potente deflagrazione.","#0xF50E0EFF#PODER:#PREVIOUS# Explosión de impacto es un ataque cargado. Cuando impacta contra un enemigo, estalla con una ráfaga de poder.","#0xF50E0EFF#GÜÇ:#PREVIOUS# Darbe Patlaması, yüklenen bir vuruştur. Düşmana çarptığında güçlü bir mermi patlaması oluşturur."
483,0x321E2014,Impact Burst,Éclat détonnant,Aufschlagsexplosion,Impatto devastante,Explosión de impacto,Darbe Patlaması
484,0x3227EC21,CEO,Chef de la direction,CEO,Amministratore delegato,Director ejecutivo,CEO
485,0x3227ED57,COO,Directeur général,COO,Direttore generale,Jefe de operaciones,COO
486,0x3265177D,Mercenary,Mercenaire,Söldner,Mercenario,Mercenario,Paralı Asker
487,0x3265177E,Sidekick,Acolyte,Handlanger,Seguace,Subalterno,Yardımcı
488,0x3265177F,Companion,Compagnon,Begleiter,Compagno,Seguidor,Yoldaş
489,0x32651780,Peer,Compère,Helfer,Sodale,Acompañante,Denk
490,0x32651781,Cohort,Associé,Vasall,Sostenitore,Compañero,Müttefik
491,0x32651782,Ally,Allié,Verbündeter,Alleato,Aliado,Dost
492,0x32651783,Partner,Partenaire,Partner,Consociato,Socio,Ortak
493,0x32651784,Comrade,Camarade,Kamerad,Commilitone,Camarada,Silahdaş
494,0x32651785,Compatriot,Compatriote,Landsmann,Compatriota,Compatriota,Hemşehri
495,0x3274DDA1,"#0xBB75C2FF#PASSIVE:#PREVIOUS# Shadowmancer enhances your teleportation Evade, making it travel faster and causing a burst of power that knocks back enemies.",#0xBB75C2FF#PASSIF#PREVIOUS# Maîtresse des ombres : augmente la vitesse des esquives par téléportation et génère une explosion qui repousse les ennemis.,"#0xBB75C2FF#PASSIV:#PREVIOUS# ""Schattenbeuger"" verbessert ""Ausweichen"", indem du schneller teleportieren kannst und bei der Aktivierung eine Energieexplosion, die Gegner zurückwirft, verursachst.","#0xBB75C2FF#PASSIVO:#PREVIOUS# Creatura d'ombra migliora la tua fuga con il teletrasporto, aumentando la velocità di movimento e generando all'attivazione un'ondata di potere che scaglia indietro i nemici.","#0xBB75C2FF#PASIVO:#PREVIOUS# Sombramante mejora tu habilidad de esquivar usando teletransporte, que es más rápido y causa una explosión de energía que echa hacia atrás a los enemigos.","#0xBB75C2FF#PASİF:#PREVIOUS# Gölge Büyücüsü, ışınlanarak Kaçınmanı geliştirir; daha hızlı hareket etmeni ve düşmanları geri savuran bir güç patlaması oluşturmanı sağlar."
496,0x3279599B,Shadowmancer,Maîtresse des ombres,Schattenbeuger,Creatura d'ombra,Sombramante,Gölge Büyücüsü
497,0x32878CD3,Lead Designer,Concepteur en chef,Lead Designer,Capo progettista,Jefe de diseño,Baş Tasarımcı
498,0x330CF375,Act IV: Into the Void,Acte IV : Vers le Néant,Akt IV: Weg in das Nichts,Atto IV: Nel Vuoto,Acto IV: Al vacío,IV. Perde: Boşluğa Doğru
499,0x3314AF5B,"#0xF50E0EFF#PASSIVE:#PREVIOUS# Seal of Battle gives you a chance to mark the battlefield when struck, increasing you and your allies' attack power.","#0xF50E0EFF#PASSIF#PREVIOUS# Sceau de guerre : vous donne une chance de laisser une marque sur le champ de bataille lorsque vous êtes touché, augmentant ainsi votre puissance d'attaque et celle de vos alliés.","#0xF50E0EFF#PASSIV:#PREVIOUS# ""Schlachtsiegel"" gewährt dir die Chance, das Schlachtfeld zu markieren, wenn du getroffen wirst. Dadurch wird deine eigene Angriffskraft und die Angriffskraft deiner Verbündeten erhöht.",#0xF50E0EFF#PASSIVO:#PREVIOUS# Con Sigillo di guerra puoi incantare il campo di battaglia aumentando il tuo potere d'attacco e quello dei tuoi alleati.,"#0xF50E0EFF#PASIVO:#PREVIOUS# Sello de batalla te otorga la oportunidad de marcar el campo de batalla cuando te golpean, lo que aumenta tu poder de ataque y el de tus aliados.","#0xF50E0EFF#PASİF:#PREVIOUS# Savaş Mührü, darbe aldığında savaş alanını işaretleme şansı verir; senin ve müttefiklerinin saldırı gücünü artırır."
500,0x33192B55,Seal of Battle,Sceau de guerre,Schlachtsiegel,Sigillo di guerra,Sello de batalla,Savaş Mührü
501,0x333AB554,Damage and duration increased further,Dégâts et durée encore accrus,Schaden und Dauer weiter erhöht.,Danno e durata incrementati ulteriormente,Daño y duración aún mayores.,Hasar ve süre daha da arttı
502,0x3352F58E,This sheet of paper is written in wholly illegible scribble.,Ce document est rempli d'un charabia illisible.,Die Schrift auf diesem Blatt Papier ist absolut unleserlich.,La scrittura su questo foglio è illeggibile.,Esta hoja de papel es ilegible.,Bu kâğıt tamamen okunaksız karalamalarla dolu.
503,0x33577188,Wolven Battle Data,Résultats du combat contre les Loups,Wolfkampf-Daten,Dati della battaglia con i lupi,Datos de batalla,Kurt Savaş Verileri
504,0x339F2618,CONTINUE,CONTINUER,WEITER,CONTINUA,CONTINUAR,DEVAM
505,0x33CE7CB9,#0xF50E0EFF#POWER:#PREVIOUS# Painstrike deals a vicious dose of damage to foes in front of you at the cost of your own health.,#0xF50E0EFF#POUVOIR#PREVIOUS# Douleur originelle : inflige une quantité non négligeable de dégâts aux ennemis devant vous aux dépens de votre propre vie.,"#0xF50E0EFF#KRAFT:#PREVIOUS# ""Schmerzattacke"" fügt Gegnern vor dir auf Kosten deiner eigenen Gesundheit schweren Schaden zu.","#0xF50E0EFF#POTERE:#PREVIOUS# Colpo doloroso infligge gravi danni ai nemici davanti a te, a scapito della tua stessa salute.",#0xF50E0EFF#PODER:#PREVIOUS# Golpe doloroso asesta un daño brutal a los enemigos enfrente tuya a costa de tu propia salud.,"#0xF50E0EFF#GÜÇ:#PREVIOUS# Acı Darbesi, kendi canın pahasına önündeki düşmanlara ağır hasar verir."
506,0x33D2F8B3,Painstrike,Douleur originelle,Schmerzattacke,Colpo doloroso,Golpe doloroso,Acı Darbesi
507,0x33F5B123,Castle Arcanus,Château Arcanus,Schloss Arcanus,Castel Arcanus,Castillo Arcanus,Arcanus Kalesi
508,0x3429B640,#0xBB75C2FF#PASSIVE:#PREVIOUS# Relic Hunter gives you a chance to activate a buff that enhances your damage or energy regen when you quick-sell or collect items.,#0xBB75C2FF#PASSIF#PREVIOUS# Chasseuse de reliques : vous donne parfois un bonus de dégâts supplémentaires ou de régénération d'énergie lorsque vous vendez un objet au rabais ou ramassez des objets.,"#0xBB75C2FF#PASSIV:#PREVIOUS# ""Reliquienjäger"" gibt dir die Chance einen Buff, der deinen Schaden oder deine Energieregeneration erhöht, zu erhalten, wenn du Gegenstände schnell verkaufst oder einsammelst.",#0xBB75C2FF#PASSIVO:#PREVIOUS# Cacciatore di reliquie ti dà la possibilità di attivare un effetto che migliora il danno o la rigenerazione energetica quando vendi o raccogli un oggetto.,"#0xBB75C2FF#PASIVO:#PREVIOUS# Cazador de reliquias te da la oportunidad de activar un extra, el cual aumenta tu daño o tu regeneración de energía cada vez que vendes rápidamente o recoges objetos.","#0xBB75C2FF#PASİF:#PREVIOUS# Yadigâr Avcısı, eşyaları hızlı sattığında veya topladığında hasarını ya da enerji yenilenmeni artıran bir bonus etkinleştirme şansı verir."
509,0x342D177B,"The Amulet of Nexus remains strangely inert as you touch the waystone. 

Magical interference of some kind prevents you from returning to Nexus. Rigel seems to be the likely source.","L'Amulette de Nexus reste étrangement inerte lorsque vous touchez la pierre de téléportation.

Certaines interférences magiques vous empêchent de retourner à Nexus. Rigel en est vraisemblablement la source.","Das Amulett von Nexus bleibt seltsam inaktiv, als du den Wegstein berührst. 

Irgendwelche magischen Interferenzen verhindern deine Rückkehr nach Nexus. Vermutlich ist Rigel der Grund dafür.","L'Amuleto di Nexus rimane stranamente inerte quando tocchi la pietra portale. 

Una misteriosa interferenza magica ti impedisce di fare ritorno a Nexus. Probabilmente è Rigel a generarla.","Es extraño, pero el amuleto de Nexus permanece inerte cuando tocas la piedra mágica.

Una interferencia mágica de algún tipo te impide volver a Nexus. Probablemente la fuente sea Rigel.","Yol taşına dokunduğunda Nexus Muskasının garip biçimde tepkisiz kaldığını görüyorsun.

Bir tür büyüsel parazit Nexus’a dönmeni engelliyor. Kaynak büyük olasılıkla Rigel."
510,0x342E323A,Relic Hunter,Chasseuse de reliques,Reliquienjäger,Cacciatore di reliquie,Cazador de reliquias,Yadigâr Avcısı
511,0x3448BE00,Are you sure you want to deactivate SpotPass? Deactivating SpotPass will prevent your system from receiving notifications (including advertisements and promotions).,"Souhaitez-vous vraiment désactiver SpotPass ? En le désactivant, vous ne pourrez pas recevoir de notifications (dont publicités et promotions).","Möchtest du SpotPass wirklich deaktivieren? Wenn du SpotPass deaktivierst, kann dein System keine Mitteilungen (inklusive Werbung und Promotionen) empfangen.",Sei sicuro di voler disattivare SpotPass? La disattivazione di SpotPass impedirà alla tua console di ricevere notifiche (inclusi avvisi pubblicitari e promozioni).,"¿Seguro que quieres desactivar SpotPass? Al desactivarlo, tu consola ya no podrá recibir notificaciones (incluyendo anuncios y promociones).",SpotPass’i devre dışı bırakmak istediğinden emin misin? SpotPass’i kapatırsan sistemin bildirimleri (reklam ve tanıtımlar dâhil) alamaz.
512,0x34626453,An ally is entangled - attack his bindings!,Un membre de votre groupe a été pris au piège : attaquez les liens qui le retiennent !,Ein Verbündeter ist gefangen. Attackiere seine Fesseln!,Un alleato è in trappola! Cerca di liberarlo!,Uno de tus aliados está enredado. ¡Ataca sus ataduras!,Bir müttefikin bağlandı; onu tutan bağlara saldır!
513,0x346A78A7,You are entangled - rapidly press {{0xE001}} to escape!,Appuyez vite sur {{0xE001}} pour vous sortir du piège !,"Du bist gefangen. Drücke in schneller Folge {{0xE001}}, um zu entkommen!",Sei in trappola! Premi rapidamente {{0xE001}} per liberarti!,Te han enredado. ¡Pulsa rápidamente {{0xE001}} para escapar!,Bağlandın! Kurtulmak için {{0xE001}} tuşuna hızla art arda bas!
514,0x347E6332,Investigate the area.,Explorer les environs.,Untersuche das Gebiet.,Esamina l'area.,Investiga el área.,Bölgeyi araştır.
515,0x34B5DED5,THE SOUL VOID,LE NÉANT DES ÂMES,DAS NICHTS,IL VUOTO DELL'ANIMA,VACÍO DE LAS ALMAS,RUH BOŞLUĞU
516,0x34ECB40C,TOGGLE OFFERED,INCLURE OUI/NON,"UM-
SCHALTEN",OFFRI / RITIRA,ACTIVAR SÍ/NO,TEKLİFİ AÇ/KAPAT
517,0x34EF8DF3,Damage and duration significantly increased,Dégâts et durée grandement accrus,Schaden und Dauer deutlich erhöht.,Danno e durata incrementati notevolmente,Daño y duración muy aumentados.,Hasar ve süre önemli ölçüde arttı
518,0x3504C2F0,I'll leave you to it.,"Très bien. Je vous laisse, alors.",Das überlasse ich Euch.,Ti lascerò alle tue considerazioni.,Te dejo a lo tuyo.,Seni bununla baş başa bırakayım.
519,0x35835558,"#0xF50E0EFF#POWER:#PREVIOUS# Raging Smash crushes a nearby enemy. If you kill an enemy with the attack, you boost your attack strength and speed.","#0xF50E0EFF#POUVOIR#PREVIOUS# Martèlement : écrase un ennemi à proximité. Si vous parvenez à le tuer de cette manière, vous bénéficiez d'un bonus de puissance et de vitesse d'attaque.","#0xF50E0EFF#KRAFT:#PREVIOUS# ""Wütender Angriff"" zerschmettert einen Gegner in deiner Nähe. Tötest du einen Gegner mit diesem Angriff, erhöht sich deine Angriffskraft und dein Tempo.","#0xF50E0EFF#POTERE:#PREVIOUS# Schiacciata furiosa schiaccia un nemico vicino. Uccidendo un nemico con questo attacco, aumenti forza d'attacco e velocità.","#0xF50E0EFF#PODER:#PREVIOUS# Golpe furioso aplasta a un enemigo cercano. Si lo matas con esto, mejoras tu fuerza de ataque y tu velocidad.",#0xF50E0EFF#GÜÇ:#PREVIOUS# Öfkeli Ezme yakındaki bir düşmanı ezer. Bu saldırıyla düşmanı öldürürsen saldırı gücün ve hızın artar.
520,0x3587D152,Raging Smash,Martèlement,Wütender Angriff,Schiacciata furiosa,Golpe furioso,Öfkeli Ezme
521,0x358F2BC7,Energy Potion,Potion d'énergie,Energietrank,Pozione dell'energia,Poción de energía,Enerji İksiri
522,0x35DE8EDF,"#0xBB75C2FF#PASSIVE:#PREVIOUS# War Mage increases the damage of all of your spells, and gives you a chance to drastically regain energy when you kill an enemy.",#0xBB75C2FF#PASSIF#PREVIOUS# Mage de guerre : augmente les dégâts de tous vos sorts et vous donne une chance de récupérer une importante quantité d'énergie lorsque vous tuez un ennemi.,"#0xBB75C2FF#PASSIV:#PREVIOUS# ""Kriegsmagier"" erhöht den Schaden aller deiner Zauber und gewährt dir die Chance, eine große Menge Energie zu regenerieren, wenn du einen Gegner tötest.",#0xBB75C2FF#PASSIVO:#PREVIOUS# Mago guerriero aumenta il danno inflitto da tutti i tuoi incantesimi e ti fornisce la possibilità di recuperare molta energia quando uccidi un nemico.,#0xBB75C2FF#PASIVO:#PREVIOUS# Mago de guerra aumenta el daño de todos tus hechizos y te otorga la probabilidad de recuperar mucha energía cuando matas a un enemigo.,#0xBB75C2FF#PASİF:#PREVIOUS# Savaş Büyücüsü tüm büyülerinin hasarını artırır ve düşman öldürdüğünde büyük miktarda enerji yenileme şansı verir.
523,0x35E30AD9,War Mage,Mage de guerre,Kriegsmagier,Mago guerriero,Mago de guerra,Savaş Büyücüsü
524,0x3637B03D,HUNTSMAN TREE,ARBRE DU CHASSEUR,JÄGER,CACCIATORE,ÁRBOL DE CAZADOR,AVCI AĞACI
525,0x3645C7BE,RAVAGER TREE,ARBRE DU RAVAGEUR,VERWÜSTER,VANDALO,ÁRBOL DE DESOLADOR,YIKICI AĞACI
526,0x3653DF3F,MANIAC TREE,ARBRE DU DÉMENT,FANATIKER,PAZZO,ÁRBOL DE MANÍACO,ÇILGIN AĞACI
527,0x3677A9A4,"I'll even mark him on your map, seeing as we're such good friends.

Come chat again sometime, hero—I won't send you off on errands like Solon will.","Puisque nous sommes de si bons amis, je vais même vous indiquer son emplacement sur votre carte.

N'hésitez pas à revenir me voir, mercenaire. Et ne vous en faites pas, je ne vous enverrai pas faire mes basses besognes, comme ce cher Solon.","Ich markiere ihn sogar auf Eurer Karte, weil wir so gute Freunde sind.

Besucht mich wieder mal ... ich werde Euch gewiss nicht auf Botengänge schicken wie Solon.","Ti indicherò anche il luogo sulla mappa, considerato che siamo buoni amici.

Torna a trovarmi quando ti va, eroe. Non ti spedirò a compiere commissioni, come fa Solon.","Ya que somos tan amigos, lo marcaré en tu mapa.

Ven a verme alguna vez. No te mandaré a hacer recados como Solon.","Madem bu kadar iyi arkadaşız, onu haritanda bile işaretleyeyim.

Bir ara yine sohbete gel, kahraman. Seni Solon gibi angaryalara yollamam."
528,0x3697852A,No prerequisite skills,Aucun talent parent requis,Keine benötigten Talente,Nessun requisito di abilità,Habilidades sin condición previa,Ön koşul becerisi yok
529,0x36B2B011,Online - Worldwide,En ligne - Mondial,Online - Weltweit,Online - Globale,En línea: mundial,Çevrimiçi - Küresel
530,0x36B7114C,Take picture,Prendre une photo,Fotografieren,Scatta,Hacer foto,Fotoğraf çek
531,0x37230642,Has Offer,A reçu une offre,Hat Angebot,Offerta ricevuta,Ha ofrecido,Teklif Var
532,0x37382DF7,"#0xF50E0EFF#POWER:#PREVIOUS# Rupture is a powerful combination attack that wounds enemies it strikes, dealing damage over time.",#0xF50E0EFF#POUVOIR#PREVIOUS# Rupture : porte une puissante attaque combinée qui blesse les ennemis qu'elle touche et leur inflige des dégâts de manière progressive.,"#0xF50E0EFF#KRAFT:#PREVIOUS# ""Ruptur"" ist ein mächtiger Kombinationsangriff, der getroffene Gegner verletzt und Schaden über Zeit verursacht.",#0xF50E0EFF#POTERE:#PREVIOUS# Frattura è un potente attacco combinato che ferisce i nemici colpiti e infligge danni nel tempo.,#0xF50E0EFF#PODER:#PREVIOUS# Ruptura es un poderoso ataque de combinación que hiere a los enemigos a los que alcanza y causa daño recurrente.,"#0xF50E0EFF#GÜÇ:#PREVIOUS# Yarılma, vurduğu düşmanları yaralayan ve zamanla hasar veren güçlü bir kombo saldırısıdır."
533,0x373CA9F1,Rupture,Rupture,Ruptur,Frattura,Ruptura,Yarılma
534,0x3777D42D,Fair,Claire,Hell,Media,Claro,Açık Ten
535,0x3777D42E,Mystic Blue,Bleu mystique,Mystik-Blau,Blu mistico,Azul místico,Mistik Mavi
536,0x3777D42F,Forest Olive,Vert de la forêt,Waldgrün,Verde foresta,Oliva bosque,Orman Zeytini
537,0x3777D430,Arcane Red,Rouge des arcanes,Arkanrot,Rosso arcano,Rojo arcano,Büyü Kırmızısı
538,0x3777D431,Scholar Pale,Pâle d'érudit,Scholarenblass,Smunta da studioso,Pálido erudito,Bilgin Solgunu
539,0x3777D432,Sun-Touched,Hâlée,Gebräunt,Bruciata dal sole,Tocada por el sol,Güneş Öpücüğü
540,0x377FD7F9,"PLAYER TRADING

Rather than trading directly with another adventurer, Player Trading allows you to put items “on the market” that other players can make offers for, and lets you accept or reject those offers. You can also make offers for other player’s items, as well as review or cancel offers you have already made. Items set for trade still count toward the total number of items you can carry in your inventory.","MARCHÉ

Le Marché permet de mettre des objets ""sur le marché"" afin que d'autres puissent vous faire des offres d'échange. Libre à vous de les accepter ou de les refuser. Vous pouvez aussi faire des offres à d'autres joueurs et consulter ou annuler vos offres en cours. Les objets mis sur le marché sont toujours comptés dans votre inventaire.","HANDELSMENÜ

Das Handelsmenü erlaubt es dir Objekte ""auf den Markt zu werfen"", so dass andere Spieler Angebote dafür abgeben können und lässt dich die Angebote anderer Spieler akzeptieren oder ablehnen. Natürlich kannst auch du Angebote für Objekte anderer Spieler abgeben oder bereits abgegebene Angebote zurückziehen. Freigegebene Objekte zählen weiterhin zu den Objekten in deinem Inventar.","SCAMBI TRA GIOCATORI

Gli scambi tra giocatori ti permettono di mettere ""sul mercato"" degli oggetti e attendere le offerte degli altri, che potrai accettare o rifiutare. Anche tu puoi fare offerte per gli oggetti altrui ed esaminare o annullare le offerte che hai già fatto. Gli oggetti ""sul mercato"" vengono conteggiati nel tuo inventario.","COMERCIO

En vez de comerciar directamente con otro aventurero, la opción de Comercio te permite poner los objetos en el mercado para que otros jugadores realicen ofertas que puedes aceptar o rechazar. También puedes hacer ofertas por los objetos de otros jugadores y repasar o cancelar ofertas que ya hayas realizado.  Los objetos que hayas puesto en el mercado siguen contando para el máximo de objetos que puedes llevar en tu inventario.","OYUNCU TİCARETİ

Oyuncu Ticareti, başka bir maceracıyla doğrudan takas etmek yerine eşyalarını diğer oyuncuların teklif verebileceği şekilde “pazara” koymana ve bu teklifleri kabul ya da reddetmene imkân verir. Başka oyuncuların eşyalarına teklif verebilir, verdiğin teklifleri inceleyebilir veya iptal edebilirsin. Ticarete koyduğun eşyalar envanter taşıma sınırına dâhil olmaya devam eder."
541,0x3782A975,Skill not yet purchased.,Talent non acquis,Talent noch nicht gekauft.,Abilità non ancora acquistata,Habilidad no comprada todavía.,Yetenek henüz satın alınmadı.
542,0x37A87A17,This holds all the magics in the forest the wisp had absorbed over its lifetime.,Cette essence renferme toutes les magies de la forêt que le Feu follet a absorbées durant son existence.,"Enthält die gesamte Energie, die das Irrlicht im Laufe seines Lebens absorbiert hat.",Qui dentro si trova tutta la magia della foresta che il fuoco fatuo ha assorbito durante la sua esistenza.,Esto alberga toda la magia del bosque que el fatuo ha absorbido a lo largo de su vida.,"Bu öz, fatuğun ömrü boyunca ormandan emdiği tüm büyüyü barındırıyor."
543,0x37ACF611,Wisp Essence,Essence de Feu follet,Irrlichtessenz,Essenza di fuoco fatuo,Esencia de fatuo,Işık Ruhu Özü
544,0x37C028D2,SKILL TREE,MENU DES TALENTS,TALENTBAUM,MENU DELLE ABILITÀ,MENÚ DE HABILIDADES,BECERİ AĞACI
545,0x37DE44F9,SELL POTIONS,VENDRE,TRÄNKE VERKAUFEN,VENDI POZIONI,VENDER,İKSİR SAT
546,0x38477F17,Unlink website account,Dissocier le compte en ligne,Website-Konto-Verknüpfung entfernen,Scollega account online,Desvincular cuenta en línea,İnternet hesabı bağlantısını kaldır
