file	id	format	source_en	source_fr	source_de	source_es	source_it	source_nl	source_pt	source_ru	tr	source_sha1	notes
common/materialslibrary-en.stb	35	STB1.0										da39a3ee5e6b	
common/materialslibrary-en.stb	36	STB1.0	Sarman Kedi									25dfcb1f8931	
common/materialslibrary-en.stb	37	STB1.0										da39a3ee5e6b	
common/materialslibrary-en.stb	38	STB1.0	Tekir Kedi									3adab6b21dc6	
common/materialslibrary-en.stb	39	STB1.0										da39a3ee5e6b	
common/materialslibrary-en.stb	40	STB1.0	Horoz									ae2e5729c260	
common/materialslibrary-en.stb	41	STB1.0										da39a3ee5e6b	
common/materialslibrary-en.stb	42	STB1.0	Ýki Civciv									c6c17d8db0a7	
common/materialslibrary-en.stb	43	STB1.0										da39a3ee5e6b	
common/materialslibrary-en.stb	44	STB1.0	Ördek Yavrusu									eb6c74700290	
common/materialslibrary-en.stb	45	STB1.0										da39a3ee5e6b	
common/materialslibrary-en.stb	46	STB1.0	Tavþan									9401e7e1534c	
common/materialslibrary-en.stb	47	STB1.0										da39a3ee5e6b	
common/materialslibrary-en.stb	48	STB1.0	Aðaç Kurbaðasÿ									2c1754893b2d	
common/materialslibrary-en.stb	49	STB1.0										da39a3ee5e6b	
common/materialslibrary-en.stb	50	STB1.0	Yeþil Kurbaða									60aacf04e538	
common/materialslibrary-en.stb	51	STB1.0										da39a3ee5e6b	
common/materialslibrary-en.stb	52	STB1.0	Kara Kaplumbaðasÿ									7462ea4cc4e4	
common/materialslibrary-en.stb	53	STB1.0										da39a3ee5e6b	
common/materialslibrary-en.stb	54	STB1.0	Aðaçta Böcek									cfea2e719cc5	
common/materialslibrary-en.stb	55	STB1.0										da39a3ee5e6b	
common/materialslibrary-en.stb	56	STB1.0	Kertenkele									85984baff9f3	
common/materialslibrary-en.stb	57	STB1.0										da39a3ee5e6b	
common/materialslibrary-en.stb	58	STB1.0	Yaprakta Böcek									690010b5c55b	
common/materialslibrary-en.stb	59	STB1.0										da39a3ee5e6b	
common/materialslibrary-en.stb	60	STB1.0	Sincap									91c42ee0143f	
common/materialslibrary-en.stb	61	STB1.0										da39a3ee5e6b	
common/materialslibrary-en.stb	62	STB1.0	Çekirge									42731809d92a	
common/materialslibrary-en.stb	63	STB1.0										da39a3ee5e6b	
common/materialslibrary-en.stb	64	STB1.0	Geyik Böceði									1a9fda00f6b5	
common/materialslibrary-en.stb	65	STB1.0										da39a3ee5e6b	
common/materialslibrary-en.stb	66	STB1.0	Balÿkçÿl									9f96165404e7	
common/materialslibrary-en.stb	67	STB1.0										da39a3ee5e6b	
common/materialslibrary-en.stb	68	STB1.0	Dalda Kuþ									5833c02e66c1	
common/materialslibrary-en.stb	69	STB1.0										da39a3ee5e6b	
common/materialslibrary-en.stb	70	STB1.0	Doðu Akgözü									0f71a8e2a982	
common/materialslibrary-en.stb	71	STB1.0										da39a3ee5e6b	
common/materialslibrary-en.stb	72	STB1.0	Çiçekler Arasÿnda Kuþ									90cf48eef368	
common/materialslibrary-en.stb	73	STB1.0										da39a3ee5e6b	
common/materialslibrary-en.stb	74	STB1.0	Kütükte Kuþ									4860eb4a8e55	
common/materialslibrary-en.stb	75	STB1.0										da39a3ee5e6b	
common/materialslibrary-en.stb	76	STB1.0	Büyük Ak Balÿkçÿl									dc6afe8e5e72	
common/materialslibrary-en.stb	77	STB1.0										da39a3ee5e6b	
common/materialslibrary-en.stb	78	STB1.0	Küçük Ak Balÿkçÿl									bcd9bf8118b5	
common/materialslibrary-en.stb	79	STB1.0										da39a3ee5e6b	
common/materialslibrary-en.stb	80	STB1.0	Kral Penguen									ba57c0752b85	
common/materialslibrary-en.stb	81	STB1.0										da39a3ee5e6b	
common/materialslibrary-en.stb	82	STB1.0	Ýmparator Penguen									3bb41c8c1b17	
common/materialslibrary-en.stb	83	STB1.0										da39a3ee5e6b	
common/materialslibrary-en.stb	84	STB1.0	Penguen Ailesi									5987c7c07bc4	
common/materialslibrary-en.stb	85	STB1.0										da39a3ee5e6b	
common/materialslibrary-en.stb	86	STB1.0	Ýki Penguen									23d5cdc5ccc5	
common/materialslibrary-en.stb	87	STB1.0										da39a3ee5e6b	
common/materialslibrary-en.stb	88	STB1.0	Buz Üstünde Penguenler									bc3c04b8ee2b	
common/materialslibrary-en.stb	89	STB1.0										da39a3ee5e6b	
common/materialslibrary-en.stb	90	STB1.0	Afalina									85824f1704ff	
common/materialslibrary-en.stb	91	STB1.0										da39a3ee5e6b	
common/materialslibrary-en.stb	92	STB1.0	Zÿplayan Yunus									717877717752	
common/materialslibrary-en.stb	93	STB1.0										da39a3ee5e6b	
common/materialslibrary-en.stb	94	STB1.0	Sÿçrayan Yunus									e449e5ffd93e	
common/materialslibrary-en.stb	95	STB1.0										da39a3ee5e6b	
common/materialslibrary-en.stb	96	STB1.0	Orka									75623b52b0aa	
common/materialslibrary-en.stb	97	STB1.0										da39a3ee5e6b	
common/materialslibrary-en.stb	98	STB1.0	Balina Kuyruðu									14678653d160	
common/materialslibrary-en.stb	99	STB1.0										da39a3ee5e6b	
common/materialslibrary-en.stb	100	STB1.0	Köprü Manzarasÿ									721a2f1fda03	
common/materialslibrary-en.stb	101	STB1.0										da39a3ee5e6b	
common/materialslibrary-en.stb	102	STB1.0	Daðda Gün Batÿmÿ									b1d25d4463c4	
common/materialslibrary-en.stb	103	STB1.0										da39a3ee5e6b	
common/materialslibrary-en.stb	104	STB1.0	Ormanlÿk Dað Gölü									61bf38911263	
common/materialslibrary-en.stb	105	STB1.0										da39a3ee5e6b	
common/materialslibrary-en.stb	106	STB1.0	Dað Zirvesi									945dcbddcd6d	
common/materialslibrary-en.stb	107	STB1.0										da39a3ee5e6b	
common/materialslibrary-en.stb	108	STB1.0	Dað Vadisi									b4e8e97be8cd	
common/materialslibrary-en.stb	109	STB1.0										da39a3ee5e6b	
common/materialslibrary-en.stb	110	STB1.0	Dað Kulübesi									2ecf26fca0a7	
common/materialslibrary-en.stb	111	STB1.0										da39a3ee5e6b	
common/materialslibrary-en.stb	112	STB1.0	Göl ve Orman									ed853b80b932	
common/materialslibrary-en.stb	113	STB1.0										da39a3ee5e6b	
common/materialslibrary-en.stb	114	STB1.0	Dað Demiryolu									ca97ae2cb9b0	
common/materialslibrary-en.stb	115	STB1.0										da39a3ee5e6b	
common/materialslibrary-en.stb	116	STB1.0	Dað ve Deniz									6639581d5dbe	
common/materialslibrary-en.stb	117	STB1.0										da39a3ee5e6b	
common/materialslibrary-en.stb	118	STB1.0	Dað ve Göl									b70482b75be6	
common/materialslibrary-en.stb	119	STB1.0										da39a3ee5e6b	
common/materialslibrary-en.stb	120	STB1.0	Ormanlÿk Ovada Göl									dae4853d493e	
common/materialslibrary-en.stb	121	STB1.0										da39a3ee5e6b	
common/materialslibrary-en.stb	122	STB1.0	Karlÿ Dað									6fe5e990a6b9	
common/materialslibrary-en.stb	123	STB1.0										da39a3ee5e6b	
common/materialslibrary-en.stb	124	STB1.0	Krater Gölü									564b779cb17b	
common/materialslibrary-en.stb	125	STB1.0										da39a3ee5e6b	
common/materialslibrary-en.stb	126	STB1.0	Fuji Daðÿ									cad9f608e8f2	
common/materialslibrary-en.stb	127	STB1.0										da39a3ee5e6b	
common/materialslibrary-en.stb	128	STB1.0	Þafakta Fuji Daðÿ									b552c2a08a1e	
common/materialslibrary-en.stb	129	STB1.0										da39a3ee5e6b	
common/materialslibrary-en.stb	130	STB1.0	Sahil Þeridi									30416412453c	
common/materialslibrary-en.stb	131	STB1.0										da39a3ee5e6b	
common/materialslibrary-en.stb	132	STB1.0	Tropik Plaj									6f0a2b1fb951	
common/materialslibrary-en.stb	133	STB1.0										da39a3ee5e6b	
common/materialslibrary-en.stb	134	STB1.0	Tropik Ada									130f2373c9c4	
common/materialslibrary-en.stb	135	STB1.0										da39a3ee5e6b	
common/materialslibrary-en.stb	136	STB1.0	Hafif Dalga									c44373fe0522	
common/materialslibrary-en.stb	137	STB1.0										da39a3ee5e6b	
common/materialslibrary-en.stb	138	STB1.0	Deniz Uçaðÿ									cf5f3f4d9870	
common/materialslibrary-en.stb	139	STB1.0										da39a3ee5e6b	
common/materialslibrary-en.stb	140	STB1.0	Issÿz Plaj									0f5cc034d61f	
common/materialslibrary-en.stb	141	STB1.0										da39a3ee5e6b	
common/materialslibrary-en.stb	142	STB1.0	Tatil Plajÿ									cca67de4d429	
common/materialslibrary-en.stb	143	STB1.0										da39a3ee5e6b	
common/materialslibrary-en.stb	144	STB1.0	Alacakaranlÿkta Tekne									6554fd2196b1	
common/materialslibrary-en.stb	145	STB1.0										da39a3ee5e6b	
common/materialslibrary-en.stb	146	STB1.0	Denizde Gün Batÿmÿ									922fc6b8171b	
common/materialslibrary-en.stb	147	STB1.0										da39a3ee5e6b	
common/materialslibrary-en.stb	148	STB1.0	Gün Batÿmÿnda Plaj									d42d6b386e0c	
common/materialslibrary-en.stb	149	STB1.0										da39a3ee5e6b	
common/materialslibrary-en.stb	150	STB1.0	Nilüfer									f2e6f6e53219	
common/materialslibrary-en.stb	151	STB1.0										da39a3ee5e6b	
common/materialslibrary-en.stb	152	STB1.0	Beyaz Çiçek									342ba83419ef	
common/materialslibrary-en.stb	153	STB1.0										da39a3ee5e6b	
common/materialslibrary-en.stb	154	STB1.0	Pembe Çiçek									2cbcec9d9443	
common/materialslibrary-en.stb	155	STB1.0										da39a3ee5e6b	
common/materialslibrary-en.stb	156	STB1.0	Sarÿ Nergis									b6626eb5a366	
common/materialslibrary-en.stb	157	STB1.0										da39a3ee5e6b	
common/materialslibrary-en.stb	158	STB1.0	Beyaz Zambak									3a789695c937	
common/materialslibrary-en.stb	159	STB1.0										da39a3ee5e6b	
common/materialslibrary-en.stb	160	STB1.0	Kÿrmÿzÿ Gül									f9bee0ac2a51	
common/materialslibrary-en.stb	161	STB1.0										da39a3ee5e6b	
common/materialslibrary-en.stb	162	STB1.0	Mavimsi Çiçekler									41b8b367a4a4	
common/materialslibrary-en.stb	163	STB1.0										da39a3ee5e6b	
common/materialslibrary-en.stb	164	STB1.0	Turuncu Çiçek									fb4f7d759bbf	
common/materialslibrary-en.stb	165	STB1.0										da39a3ee5e6b	
common/materialslibrary-en.stb	166	STB1.0	Domatesler									abecea63c4bc	
common/materialslibrary-en.stb	167	STB1.0										da39a3ee5e6b	
common/materialslibrary-en.stb	168	STB1.0	Domates									8a683ccfa00f	
common/materialslibrary-en.stb	169	STB1.0										da39a3ee5e6b	
common/materialslibrary-en.stb	170	STB1.0	Dilimlenmiþ Elma									2ec4f2218085	
common/materialslibrary-en.stb	171	STB1.0										da39a3ee5e6b	
common/materialslibrary-en.stb	172	STB1.0	Mandalina									559acf637841	
common/materialslibrary-en.stb	173	STB1.0										da39a3ee5e6b	
common/materialslibrary-en.stb	174	STB1.0	Çilek									e40ce7de8f42	
common/materialslibrary-en.stb	175	STB1.0										da39a3ee5e6b	
common/materialslibrary-en.stb	176	STB1.0	Ýki Limon									ed93e01c44ee	
common/materialslibrary-en.stb	177	STB1.0										da39a3ee5e6b	
common/materialslibrary-en.stb	178	STB1.0	Ýki Portakal									4dd6be213a63	
common/materialslibrary-en.stb	179	STB1.0										da39a3ee5e6b	
common/materialslibrary-en.stb	180	STB1.0	Dilimlenmiþ Portakal									889ad7d60d53	
common/materialslibrary-en.stb	181	STB1.0										da39a3ee5e6b	
common/materialslibrary-en.stb	182	STB1.0	Trabzon Hurmasÿ									cb87a601641f	
common/materialslibrary-en.stb	183	STB1.0										da39a3ee5e6b	
common/materialslibrary-en.stb	184	STB1.0	Yapraklÿ Narenciye									73f15ae6edde	
common/materialslibrary-en.stb	185	STB1.0										da39a3ee5e6b	
common/materialslibrary-en.stb	186	STB1.0	Ýki Þeftali									da43728f0b30	
common/materialslibrary-en.stb	187	STB1.0										da39a3ee5e6b	
common/materialslibrary-en.stb	188	STB1.0	Karpuz									a1b6dea0e561	
common/materialslibrary-en.stb	189	STB1.0										da39a3ee5e6b	
common/materialslibrary-en.stb	190	STB1.0	Ýki Ýncir									e79e066f11f8	
common/materialslibrary-en.stb	191	STB1.0										da39a3ee5e6b	
common/materialslibrary-en.stb	192	STB1.0	Bir Hevenk Muz									ce8aa24feb86	
common/materialslibrary-en.stb	193	STB1.0										da39a3ee5e6b	
common/materialslibrary-en.stb	194	STB1.0	Bir Salkÿm Üzüm									c68634a9a52e	
common/materialslibrary-en.stb	195	STB1.0										da39a3ee5e6b	
common/materialslibrary-en.stb	196	STB1.0	Çilekli Pasta									80c47f4b4559	
common/materialslibrary-en.stb	197	STB1.0										da39a3ee5e6b	
common/materialslibrary-en.stb	198	STB1.0	Karÿþÿk Çikolatalar									ebfaff5f3ed3	
common/materialslibrary-en.stb	199	STB1.0										da39a3ee5e6b	
common/materialslibrary-en.stb	200	STB1.0	Kalp Çikolata									dd388cbad1ef	
common/materialslibrary-en.stb	201	STB1.0										da39a3ee5e6b	
common/materialslibrary-en.stb	202	STB1.0	Renkli Þekerlemeler									a18ae26b8a9a	
common/materialslibrary-en.stb	203	STB1.0										da39a3ee5e6b	
lessons/Free_Paint_Tutorial/fp_tutorial-en.stb	0	STB1.1	[f2]Serbest Çizim[]'e hoş geldin! Burada [f2]New Art Academy'nin tüm araçlarını[] kullanarak dilediğin şeyi yaratabilirsin.									8f2edb84d336	
lessons/Free_Paint_Tutorial/fp_tutorial-en.stb	1	STB1.1	Başlamadan önce bir [f2]referans resmi[] seçme fırsatın olacak.									d136d31c2414	
lessons/Free_Paint_Tutorial/fp_tutorial-en.stb	2	STB1.1	Referans kullanmak zorunda değilsin; daha sonra [f2]Vince Menüsü[]'nden istediğin zaman değiştirebilirsin.									690fb96dd631	
lessons/Free_Paint_Tutorial/fp_tutorial-en.stb	3	STB1.1	Birçok referans resminin farklı ışık veya açıya sahip [f2]çeşitleri[] bulunur.									b9a88dbcbe5b	
lessons/Free_Paint_Tutorial/fp_tutorial-en.stb	4	STB1.1	Kullanmak istediğini [f2]+Kontrol Tuşu[]'nda Sol veya Sağ'a basarak seçebilirsin.									f781432b804c	
lessons/Free_Paint_Tutorial/fp_tutorial-en.stb	5	STB1.1	Ayrıca çalışmanın [f2]dokusunu[] etkileyecek [f2]tuval veya kâğıdı[] da seçebilirsin.									0747519e9de6	
lessons/Free_Paint_Tutorial/fp_tutorial-en.stb	6	STB1.1	Boyalardan pastellere kadar tüm farklı araçlara Serbest Çizim'deki [f2]araç kutusundan[] ulaşabilirsin.									9a45fd9d81f3	
lessons/Free_Paint_Tutorial/fp_tutorial-en.stb	7	STB1.1	Başka tür bir araca geçtiğinde [f2]çalışman sabitlenir[]; önceki izleri artık birbirine yediremezsin.									e0f0928a424f	
lessons/Free_Paint_Tutorial/fp_tutorial-en.stb	8	STB1.1	Serbest Çizim'de, Derslerde kullandığımız on renkten daha geniş bir [f2]boya tüpü[] seçeneği vardır...									a72038428286	
lessons/Free_Paint_Tutorial/fp_tutorial-en.stb	9	STB1.1	...bu yüzden tüpler arasında gezinmek için [f2]kalemi üzerlerinde kaydırabileceğini[] unutma.									dba773576f04	
lessons/Free_Paint_Tutorial/fp_tutorial-en.stb	10	STB1.1	[f2]Renkli kalem[] ve [f2]pastel[] setlerinde [f2]ek renk tablaları[] da bulunur!									3b8f1d635857	
lessons/Free_Paint_Tutorial/fp_tutorial-en.stb	11	STB1.1	Tüm araçları denemekte bol şans. Neler yaratacağını görmek için sabırsızlanıyorum!									acb9cafaf66e	
lessons/GAME_INTRO/intro-en.stb	0	STB1.1	Merhaba! Ben [f2]Vince[]. [f2]New Art Academy[]'ye hoş geldin!									7d4ffe29f53c	
lessons/GAME_INTRO/intro-en.stb	1	STB1.1	Belki beni ve köpeğim [f2]Bacon[]'ı hatırlarsın; afacan biraz büyüdü artık!									1ccab3148127	
lessons/GAME_INTRO/intro-en.stb	2	STB1.1	Birlikte [f2]resim ve çizimin[] harika dünyasını keşfedeceğiz.									2cdf62bb94c2	
lessons/GAME_INTRO/intro-en.stb	3	STB1.1	Nintendo DS'teki önceki kursumu o kadar çok kişi sevdi ki [f2]stüdyomu büyütmeye[] karar verdim.									c2cc033cd729	
lessons/GAME_INTRO/intro-en.stb	4	STB1.1	Sana hem bir [f2]Başlangıç Kursu[] hem de bir [f2]İleri Düzey Kurs[] vereceğim.									686dd38ad059	
lessons/GAME_INTRO/intro-en.stb	5	STB1.1	Tüm [f2]sanat araçlarını[] tanımak için en iyisi [f2]Başlangıç Kursu[] ile başlamak...									668a608f3da3	
lessons/GAME_INTRO/intro-en.stb	6	STB1.1	...ve çizim ile resmin [f2]temel ilkelerini[] tazelemek.									ea49ab60009e	
lessons/GAME_INTRO/intro-en.stb	7	STB1.1	Araçları kendi başına keşfetmekten çekinmiyorsan doğrudan [f2]İleri Düzey Kurs[]'a geçebilirsin!									07ca387af13f	
lessons/GAME_INTRO/intro-en.stb	8	STB1.1	[f2]Perspektif[] ve [f2]portre sanatı[] gibi pek çok önemli konuyu ele alacağım.									b85cd29a45fd	
lessons/GAME_INTRO/intro-en.stb	9	STB1.1	Bu kalem çizimi sana karmaşık ve zor mu görünüyor?									9a93c42ea98b	
lessons/GAME_INTRO/intro-en.stb	10	STB1.1	Ya bu pastel çalışma?									6d05e905f1e2	
lessons/GAME_INTRO/intro-en.stb	11	STB1.1	Peki bu resme ne dersin? Sana küçük bir sır vereyim.									403b273de463	
lessons/GAME_INTRO/intro-en.stb	12	STB1.1	Bunların her biri, sanata tamamen yeni başlayan bir [f2]New Art Academy öğrencisi[] tarafından yapıldı!									180641c9f38e	
lessons/GAME_INTRO/intro-en.stb	13	STB1.1	Bir dene; kendine şaşıracaksın. Her adımda yanında olacağım!									5b0925407377	
lessons/GAME_INTRO/intro-en.stb	14	STB1.1	Çizim ve resimde zaten ustaysan [v]kendini özgürce bırakıp[] [f2]Serbest Çizim[]'de dilediğin gibi yaratabilirsin...									f0229b41d791	
lessons/GAME_INTRO/intro-en.stb	15	STB1.1	...böylece New Art Academy, [f2]nerede olursan ol yaratıcılığını konuşturmak[] için harika bir araç olur!									cecf1485f8bf	
lessons/GAME_INTRO/intro-en.stb	16	STB1.1	Stüdyoda görüşürüz!									f1b7671fb8ae	
lessons/GRADUATION_1/grad_intro-en.stb	0	STB1.1	Yine merhaba. [f2]Başlangıç Kursu[]'mun [f2]tamamını[] bitirmeyi başardın!									80e592f200b3	
lessons/GRADUATION_1/grad_intro-en.stb	1	STB1.1	Artık [v]kendini özgür bıraktın[]; [f2]boyalarla[] oynadın, [f2]pastelleri[] doya doya dağıtıp yedirdin...									8b0fc3360e20	
lessons/GRADUATION_1/grad_intro-en.stb	2	STB1.1	...grafit ve renkli [f2]kalemlerle[] gerçeğe yakın eskizler oluşturdun.									0c1968814c0c	
lessons/GRADUATION_1/grad_intro-en.stb	3	STB1.1	Gerçekten [f2]tebrikler[]; bu hiç de küçümsenecek bir başarı değil. Bence bunu [f2]kutlamak[] gerek!									7ad5a1cfbff1	
lessons/GRADUATION_1/grad_intro-en.stb	4	STB1.1	Haydi gel; [f2]Mezuniyet Törenin[] için [f2]galeriye[] gitme zamanı!									ce55aaec8943	
lessons/GRADUATION_1/grad_intro-en.stb	5	STB1.1	Bacon da bu özel gün için [f2]papyonunu[] taktı. Ne kadar da ağırbaşlı görünüyor, değil mi?									ba7e9d81718b	
lessons/GRADUATION_1/grad_intro-en.stb	6	STB1.1	Elbette yolculuğun burada bitmiyor. [f2]Çalışmaya[] devam ettikçe [f2]gelişmeye[] de devam edeceksin.									2b5768a4fec1	
lessons/GRADUATION_1/grad_intro-en.stb	7	STB1.1	Önünde hâlâ [f2]İleri Düzey Kurs[] var; gelecekte tek seferlik yeni dersler de olacağına eminim.									2aad086a198c	
lessons/GRADUATION_1/grad_intro-en.stb	8	STB1.1	[f2]Serbest Çizim[]'i de mutlaka dene. Artık [f2]yaratıcılığını serbest bırakma[] zamanı!									0cb11bb5f3bd	
lessons/GRADUATION_1/grad_intro-en.stb	9	STB1.1	İşte geldik. Tam zamanında: havai fişekler başlamış bile!									6733051e2566	
lessons/GRADUATION_1/grad_intro-en.stb	10	STB1.1	Mezuniyetinin şerefine, [f2]galerini[] bir sonraki ziyaretinde seni bir [f2]sürpriz[] bekliyor.									2d93fb63a6af	
lessons/GRADUATION_1/grad_intro-en.stb	11	STB1.1	Sana ders vermek benim için büyük bir zevkti. Bundan sonrası için bol şans!									7bc6fe0b2dbb	
lessons/GRADUATION_2/grad_advanced-en.stb	0	STB1.1	[f2]İleri Düzey Kursu[] bitirdiğine göre geriye tek bir şey kaldı.									051c520a0be3	
lessons/GRADUATION_2/grad_advanced-en.stb	1	STB1.1	[f2]Impasto[], [f2]figür çizimi[] ve [f2]perspektif[] hakkında her şeyi öğrendin...									c77ee1ec0f97	
lessons/GRADUATION_2/grad_advanced-en.stb	2	STB1.1	...ve [f2]natürmort[], [f2]manzara[] ve [f2]portre[] çalışmalarında becerilerini geliştirdin.									7064dad3109e	
lessons/GRADUATION_2/grad_advanced-en.stb	3	STB1.1	Bunca birikimle artık [f2]mezun[] sayılırsın: [f2]New Art Academy[]'den mezun oldun.									506562478778	
lessons/GRADUATION_2/grad_advanced-en.stb	4	STB1.1	Umarım [f2]Serbest Çizim[]'de resim ve çizim yapmaya devam eder, çalışmalarını dünyayla paylaşırsın.									c77ba3b54e1e	
lessons/GRADUATION_2/grad_advanced-en.stb	5	STB1.1	Ben de gözümü açık tutacağım. Öğrencilerimin yeni çalışmalarını görmek beni her zaman mutlu eder!									3c6629d0bd0b	
lessons/GRADUATION_2/grad_advanced-en.stb	6	STB1.1	Belki sen de bu döngüyü sürdürür, öğrendiklerini başkalarına öğretirsin.									5a72a23a6d61	
lessons/GRADUATION_2/grad_advanced-en.stb	7	STB1.1	Özel Ders aracıyla burada, stüdyoda kendi derslerini oluşturabilirsin!									9540f51e6307	
lessons/GRADUATION_2/grad_advanced-en.stb	8	STB1.1	Şimdi sıra törende! [f2]Galerine[] yeni bir [f2]sertifika[] astım...									39cec578b0f3	
lessons/GRADUATION_2/grad_advanced-en.stb	9	STB1.1	...ve seni [f2]New Art Academy'nin en yeni mezunu[] olarak karşılamaktan büyük mutluluk duyuyorum!									119244364f6d	
lessons/GRADUATION_2/grad_advanced-en.stb	10	STB1.1	Hip hip, hurra!									937e8fbbe2c1	
lessons/Gallery_Tutorial/gallery_tutorial-en.stb	0	STB1.1	[f2]Kişisel Galerine[] hoş geldin! Burada [f2]çalışmalarını sergileyebilir[] ve arkadaşlarına gösterebilirsin.									2b61eb68c9c7	
lessons/Gallery_Tutorial/gallery_tutorial-en.stb	1	STB1.1	[f2]Circle Pad[] ile etrafına bakabilir, [f2]+Kontrol Tuşu[] ile uygun yönlerde hareket edebilirsin.									4388bf561dfe	
lessons/Gallery_Tutorial/gallery_tutorial-en.stb	2	STB1.1	Duvarlara [f2]resim asmak[] için bir duvara yaklaş ve [f2]Portföyünden[] bir çalışma seç.									78fd9af56b41	
lessons/Gallery_Tutorial/gallery_tutorial-en.stb	3	STB1.1	Çalışmayı astıktan sonra [f2]çerçevesini[] ve [f2]yönünü[] değiştirerek istediğin gibi sergileyebilirsin.									c2a16ee2c24a	
lessons/Gallery_Tutorial/gallery_tutorial-en.stb	4	STB1.1	Henüz hiç çalışman yoksa [f2]Dersler[]'i veya [f2]Serbest Çizim[]'i deneyip birkaç tane oluşturmaya ne dersin?									fc49ebf077ac	
lessons/Gallery_Tutorial/gallery_tutorial-en.stb	5	STB1.1	Bu simgeye dokunarak galeriden çıkabilir ve oyunun geri kalanını keşfedebilirsin.									4915c62667af	
lessons/Gallery_Tutorial/gallery_tutorial-en.stb	6	STB1.1	Sergilerini görmek için sabırsızlanıyorum!									24d63eb2dc6c	
lessons/LESSON_01_Tulip/tulip-en.stb	0	STB1.1	Tekrar merhaba! Yeni bir [f2]resim dersine[] hazır mısın?									a1d22965b7f9	
lessons/LESSON_01_Tulip/tulip-en.stb	1	STB1.1	Aa, [f2]Bacon[] da burada! O da ne getirdin öyle, oğlum?									9c363b96d047	
lessons/LESSON_01_Tulip/tulip-en.stb	2	STB1.1	Bak sen, bize resmini yapabileceğimiz güzel bir [f2]lale[] getirmişsin! Şöyle hoş bir fonun önüne yerleştireyim...									7079c77a30c4	
lessons/LESSON_01_Tulip/tulip-en.stb	3	STB1.1	İşte oldu! Güzel ve sade bir biçimi var; kirazdan yalnızca biraz daha karmaşık.									ffd69dc5cb5f	
lessons/LESSON_01_Tulip/tulip-en.stb	4	STB1.1	Daha önce yaptığımız gibi, bu konuyu da [f2]aşama aşama[] ele alalım.									3e3a4a043fd6	
lessons/LESSON_01_Tulip/tulip-en.stb	5	STB1.1	4 Aşamanın 1.si - Arka Plan									c817ee8d2186	
lessons/LESSON_01_Tulip/tulip-en.stb	6	STB1.1	[f2]Birinci Aşamada[] [f2]temel şekilleri[] boyayacak ve boya araçlarımızın bazılarına alışacağız.									253208c41253	
lessons/LESSON_01_Tulip/tulip-en.stb	7	STB1.1	Önce lalenin arkasındaki [f2]kumaşı[] temsil edecek bir [f2]zemin rengi[] boyayacağız.									f15fbd0687fe	
lessons/LESSON_01_Tulip/tulip-en.stb	8	STB1.1	Yapmamız gereken tek şey [f2]tüm tuvali[] mavi boyayla kaplamak. Ben hemen benimkini yapayım...									a87ddd7d9cfc	
lessons/LESSON_01_Tulip/tulip-en.stb	9	STB1.1	İşte! Büyük bir fırçayı ve mavi boyayı senin için hazırladım; hemen başlayabilirsin!									1b7edfea33a8	
lessons/LESSON_01_Tulip/tulip-en.stb	10	STB1.1	4 Aşamanın 1.si - Arka Plan									c817ee8d2186	
lessons/LESSON_01_Tulip/tulip-en.stb	11	STB1.1	[f1]Aşama 1, Adım 1[][b1][i1]Tüm tuvali mavi bir [f2]zemin rengiyle[] boya.[]									39f15ae4ddcb	
lessons/LESSON_01_Tulip/tulip-en.stb	12	STB1.1	Zemini boyadığımıza göre kumaştaki [f2]kıvrımlar[] için [f2]daha koyu bir ton[] eklemeye başlayabiliriz.									6840e9c2b2b9	
lessons/LESSON_01_Tulip/tulip-en.stb	13	STB1.1	Bunun için [f2]büyük, yuvarlak bir fırça[] gerekecek; her zamanki gibi ışıklı bölgeleri takip etmen yeterli.									705bb6e62741	
lessons/LESSON_01_Tulip/tulip-en.stb	14	STB1.1	Çok hassas olmamız gerekmiyor; yalnızca en koyu kıvrımların [f2]izlenimini[] vermek istiyoruz.									a71c52c0c568	
lessons/LESSON_01_Tulip/tulip-en.stb	15	STB1.1	İşte böyle. Hadi bakalım, biraz [f2][v]boyalarla oyna[][].									cc8fdb55644b	
lessons/LESSON_01_Tulip/tulip-en.stb	16	STB1.1	Bitirdiğinde [f2]Vince simgesine[] dokunup beni yeniden çağırmayı unutma!									c8dc5577295d	
lessons/LESSON_01_Tulip/tulip-en.stb	17	STB1.1	4 Aşamanın 1.si - Arka Plan									c817ee8d2186	
lessons/LESSON_01_Tulip/tulip-en.stb	18	STB1.1	[f1]Aşama 1, Adım 2[][b1][i1][f2]Arka plana[] biraz doku ekleyerek [f2]koyu kıvrımların[] izlenimini oluştur.[]									b9d49c8e63b4	
lessons/LESSON_01_Tulip/tulip-en.stb	19	STB1.1	Harika! Şimdi koyu maviyi açık maviye [f2]yedirmek[] için [f2]temiz, nemli bir fırça[] alalım.									ffdcd570974c	
lessons/LESSON_01_Tulip/tulip-en.stb	20	STB1.1	İki renk arasında [f2]yumuşak bir geçiş[] istiyoruz. Benim nasıl yaptığıma bir bak.									2f489ffaec4d	
lessons/LESSON_01_Tulip/tulip-en.stb	21	STB1.1	Hepsi bu kadar. Şimdi sıra sende.									7d6af0f7bd0a	
lessons/LESSON_01_Tulip/tulip-en.stb	22	STB1.1	4 Aşamanın 1.si - Arka Plan									c817ee8d2186	
