Key,ReferenceIndex,Label,EU_Dutch,EU_English,EU_French,EU_German,EU_Italian,EU_Spanish,US_English,US_French,US_Spanish,TR_Patch
Nou_ExplainJintori_08,36,Nou_ExplainJintori_08,"Als het spel voorbij is, [[U+000E]][[U+0000]][[U+0003]][[U+0004]]ÿ[[U+FF00]]wint [[U+000E]][[U+0000]][[U+0003]][[U+0004]][[U+0000]][[U+FF00]]de
speler met de meeste punten.","When the game ends, the [[U+000E]][[U+0000]][[U+0003]][[U+0004]]ÿ[[U+FF00]]winner
[[U+000E]][[U+0000]][[U+0003]][[U+0004]][[U+0000]][[U+FF00]]is the one with the most points.","À la fin de la partie, celui qui a le
plus de points [[U+000E]][[U+0000]][[U+0003]][[U+0004]]ÿ[[U+FF00]]l'emporte[[U+000E]][[U+0000]][[U+0003]][[U+0004]][[U+0000]][[U+FF00]].","Wer am Ende die meisten Punkte
hat, [[U+000E]][[U+0000]][[U+0003]][[U+0004]]ÿ[[U+FF00]]gewinnt[[U+000E]][[U+0000]][[U+0003]][[U+0004]][[U+0000]][[U+FF00]].","[[U+000E]][[U+0000]][[U+0003]][[U+0004]]ÿ[[U+FF00]]Vince [[U+000E]][[U+0000]][[U+0003]][[U+0004]][[U+0000]][[U+FF00]]chi ha totalizzato
il punteggio più alto al
termine della partita.","Al finalizar la partida, [[U+000E]][[U+0000]][[U+0003]][[U+0004]]ÿ[[U+FF00]]gana [[U+000E]][[U+0000]][[U+0003]][[U+0004]][[U+0000]][[U+FF00]]quien
tenga más puntos.","When the game ends, the [[U+000E]][[U+0000]][[U+0003]][[U+0004]]ÿ[[U+FF00]]winner
[[U+000E]][[U+0000]][[U+0003]][[U+0004]][[U+0000]][[U+FF00]]is the one with the most points.","À la fin de la partie, celui qui a le
plus de points [[U+000E]][[U+0000]][[U+0003]][[U+0004]]ÿ[[U+FF00]]l'emporte[[U+000E]][[U+0000]][[U+0003]][[U+0004]][[U+0000]][[U+FF00]].","Al finalizar la partida, [[U+000E]][[U+0000]][[U+0003]][[U+0004]]ÿ[[U+FF00]]gana [[U+000E]][[U+0000]][[U+0003]][[U+0004]][[U+0000]][[U+FF00]]quien
tenga más puntos.","Oyun bittiğinde en çok puanı alan
[[U+000E]][[U+0000]][[U+0003]][[U+0004]]ÿ[[U+FF00]]kazanan [[U+000E]][[U+0000]][[U+0003]][[U+0004]][[U+0000]][[U+FF00]] olur."
Nou_ExplainJintori_09,37,Nou_ExplainJintori_09,Ben je klaar voor Veldslag?,"Are you ready to play some
Block Head?","Et c'est parti pour le duel de
cases !","Also, fangen wir an!","Bene, possiamo iniziare con
Prendi posizione.","¿Empezamos con
El rey de la colina?","Are you ready to play some
Block Head?","Et c'est parti pour le duel de
cases!","¿Empezamos con
El rey de la colina?","Alan Kapmaca
oynamaya hazır mısın?"
Nou_ExplainJintori_02_01,38,Nou_ExplainJintori_02_01,Jouw pion,Your piece,Votre pion,Ihre Figur,La tua pedina,Tu ficha,Your piece,Votre pion,Tu ficha,Senin taşın
Nou_ExplainJintori_02_02,39,Nou_ExplainJintori_02_02,Pion van de tegenstander,Opponent's piece,Pion adverse,Gegner,La pedina avversaria,Ficha del contrario,Opponent's piece,Pion adverse,Ficha del contrario,Rakibin taşı
Nou_ExplainJintori_03_01,40,Nou_ExplainJintori_03_01,"Het nummer geeft de
grootte van het blok aan",The number indicates the block's size,"Les chiffres indiquent
la taille des cases.","Zahlen zeigen den Wert der
Felder.",Valore della casella,Este número indica el tamaño del bloque,The number indicates the block's size.,"Les chiffres indiquent
la taille des cases.",Este número indica el tamaño del bloque,"Sayı, bloğun büyüklüğünü gösterir"
Nou_ExplainJintori_06_01,41,Nou_ExplainJintori_06_01,Jouw score,Your score,Votre score,Ihre Punkte,Il tuo punteggio,Tu puntuación,Your score,Votre pointage,Tu puntuación,Senin puanın
Nou_ExplainJintori_06_02,42,Nou_ExplainJintori_06_02,Score van de tegenstander,Opponent's score,Score adverse,Punkte des Gegners,Il punteggio dell'avversario,Puntuación del contrario,Opponent's score,Pointage adverse,Puntuación del contrario,Rakibin puanı
Nou_Jin_tutorial_01,43,Nou_Jin_tutorial_01,"Verplaats je pion door het
knipperende blok aan te raken.","Move your piece
by touching the
flashing block.","Touchez une case qui clignote
pour vous y déplacer.","Berühren Sie zuerst ein
blinkendes Feld, um Ihre
Figur dorthin zu bewegen.","Prova a muovere
la tua pedina
toccando una
casella lampeggiante.","Mueve tu ficha tocando
un bloque adyacente.","Move your piece by tapping
the flashing block.","Touchez une case qui clignote
pour vous y déplacer.","Mueve tu ficha tocando
un bloque adyacente.","Yanıp sönen bloğa
dokunarak
taşını hareket ettir."
Nou_Jin_tutorial_02,44,Nou_Jin_tutorial_02,"Probeer verschillende zetten uit
om te winnen.","In order to win, it's
important to try
moving in a variety
of different ways.","Essayez différentes combinaisons
de déplacements pour remporter
la victoire.","Um zu gewinnen, ist es
wichtig, verschiedene Züge
auszuprobieren.","Per vincere è
essenziale sperimentare
diverse tattiche e
combinazioni di mosse.","Es fundamental que aprendas
a moverte de forma variada si
quieres tener alguna posibilidad
de ganar.","In order to win, it's important
to try moving in a variety
of different ways.","Essayez différentes combinaisons
de déplacements pour remporter
la victoire.","Es fundamental que aprendas
a moverte de forma variada si
quieres tener alguna posibilidad
de ganar.","Kazanmak için, farklı farklı
şekillerde hareket etmeyi
denemek önemlidir."
Nou_Jin_tutorial_03,45,Nou_Jin_tutorial_03,"Als een speler geen blokken
meer kan veroveren, is hij of
zij [[U+000E]][[U+0000]][[U+0003]][[U+0004]]ÿ[[U+FF00]]ingesloten[[U+000E]][[U+0000]][[U+0003]][[U+0004]][[U+0000]][[U+FF00]]. Probeer je
tegenstander in te sluiten.","If a player cannot occupy
any more blocks, they are
considered[[U+000E]][[U+0000]][[U+0003]][[U+0004]]ÿ[[U+FF00]] blocked[[U+000E]][[U+0000]][[U+0003]][[U+0004]][[U+0000]][[U+FF00]].
Try blocking your opponent.","Il y a [[U+000E]][[U+0000]][[U+0003]][[U+0004]]ÿ[[U+FF00]]blocus[[U+000E]][[U+0000]][[U+0003]][[U+0004]][[U+0000]][[U+FF00]] lorsqu'un
protagoniste ne peut plus
prendre de cases. Essayez donc !","Kann sich ein Spieler auf kein
freies Feld mehr bewegen, nennt
man das dann eine [[U+000E]][[U+0000]][[U+0003]][[U+0004]]ÿ[[U+FF00]]Blockade[[U+000E]][[U+0000]][[U+0003]][[U+0004]][[U+0000]][[U+FF00]].
Versuchen Sie jetzt, mich zu
blockieren!","Se uno dei due non può
più raggiungere nessuna
casella libera, si dice che è
[[U+000E]][[U+0000]][[U+0003]][[U+0004]]ÿ[[U+FF00]]in trappola[[U+000E]][[U+0000]][[U+0003]][[U+0004]][[U+0000]][[U+FF00]]. Vediamo come
escogitarne una.","Cuando un jugador no puede
llegar a más bloques, se dice
que ha quedado [[U+000E]][[U+0000]][[U+0003]][[U+0004]]ÿ[[U+FF00]]bloqueado[[U+000E]][[U+0000]][[U+0003]][[U+0004]][[U+0000]][[U+FF00]].
Trata de atrapar a tu oponente.","If a player cannot occupy
any more blocks, they are
considered[[U+000E]][[U+0000]][[U+0003]][[U+0004]]ÿ[[U+FF00]] blocked[[U+000E]][[U+0000]][[U+0003]][[U+0004]][[U+0000]][[U+FF00]].
Try blocking your opponent.","Si un joueur ne peut plus occuper
de cases, on le considère comme
[[U+000E]][[U+0000]][[U+0003]][[U+0004]]ÿ[[U+FF00]]bloqué[[U+000E]][[U+0000]][[U+0003]][[U+0004]][[U+0000]][[U+FF00]]. Essayez donc de bloquer
votre adversaire!","Cuando un jugador no puede
llegar a más bloques, se dice
que ha quedado [[U+000E]][[U+0000]][[U+0003]][[U+0004]]ÿ[[U+FF00]]bloqueado[[U+000E]][[U+0000]][[U+0003]][[U+0004]][[U+0000]][[U+FF00]].
Trata de atrapar a tu oponente.","Bir oyuncu artık
hiçbir bloğu ele geçiremezse
[[U+000E]][[U+0000]][[U+0003]][[U+0004]]ÿ[[U+FF00]] bloklandı [[U+000E]][[U+0000]][[U+0003]][[U+0004]][[U+0000]][[U+FF00]]
sayılır.
Rakibini bloklamaya çalış."
Nou_Jin_tutorial_04,46,Nou_Jin_tutorial_04,"Je kunt je tegenstander
insluiten als het je lukt hem
te blokkeren. Let op de zetten
van je tegenstander.","The secret of blocking is to
obstruct your opponent's path.
Keep an eye on your opponent's
movements as you go along.","Essayez de couper la route à
votre adversaire pour provoquer
un blocus.","Sie können dem Gegner den
Weg versperren.
Achten Sie auf meine
Bewegungen und versuchen
Sie es!","Il trucco sta nell'ostacolare
il percorso all'avversario.
Cerca sempre di prevedere
dove si sposterà.","El secreto de El rey de la colina
está en detener el avance del
contrario. Presta atención a los
movimientos de tu rival en todo
momento.","The secret of blocking is to
obstruct your opponent's path.
Keep an eye on your opponent's
movements as you go along.","Pour bloquer votre adversaire,
essayez de lui couper la route en
obstruant le passage. Observez
ses mouvements pour mieux
le contrer.","El secreto de El rey de la colina
está en detener el avance del
contrario. Presta atención a los
movimientos de tu rival en todo
momento.","Bloklamanın sırrı,
rakibinin yolunu kesmektir.
İlerlerken rakibinin
hareketlerini izle."
Nou_Jin_tutorial_05,47,Nou_Jin_tutorial_05,"Je tegenstander beweegt volgens
een voorbedacht [[U+000E]][[U+0000]][[U+0003]][[U+0004]]ÿ[[U+FF00]]patroon[[U+000E]][[U+0000]][[U+0003]][[U+0004]][[U+0000]][[U+FF00]]. Probeer
zijn bewegingen te voorspellen.","Your opponent's movements
follow a [[U+000E]][[U+0000]][[U+0003]][[U+0004]]ÿ[[U+FF00]]pattern[[U+000E]][[U+0000]][[U+0003]][[U+0004]][[U+0000]][[U+FF00]]. Try to
work out which block your
opponent will try to occupy.","Les mouvements de votre
adversaire sont [[U+000E]][[U+0000]][[U+0003]][[U+0004]]ÿ[[U+FF00]]prévisibles[[U+000E]][[U+0000]][[U+0003]][[U+0004]][[U+0000]][[U+FF00]].
Essayez de les deviner.","Ich bewege mich auf eine
[[U+000E]][[U+0000]][[U+0003]][[U+0004]]ÿ[[U+FF00]]bestimmte Weise[[U+000E]][[U+0000]][[U+0003]][[U+0004]][[U+0000]][[U+FF00]]. Nutzen
Sie das zu Ihrem Vorteil!","Le mosse dell'avversario
seguono delle [[U+000E]][[U+0000]][[U+0003]][[U+0004]]ÿ[[U+FF00]]regole [[U+000E]][[U+0000]][[U+0003]][[U+0004]][[U+0000]][[U+FF00]]ben
precise. Se le individui
la vittoria sarà tua.","Los movimientos de tu oponente
siguen un [[U+000E]][[U+0000]][[U+0003]][[U+0004]]ÿ[[U+FF00]]patrón [[U+000E]][[U+0000]][[U+0003]][[U+0004]][[U+0000]][[U+FF00]]determinado.
Intenta predecir los bloques
que más le pueden interesar
y adelántate a su jugada.","Your opponent's movements
follow a [[U+000E]][[U+0000]][[U+0003]][[U+0004]]ÿ[[U+FF00]]pattern[[U+000E]][[U+0000]][[U+0003]][[U+0004]][[U+0000]][[U+FF00]]. Try to
work out which block your
opponent will try to occupy.","Les mouvements de votre
adversaire sont [[U+000E]][[U+0000]][[U+0003]][[U+0004]]ÿ[[U+FF00]]prévisibles[[U+000E]][[U+0000]][[U+0003]][[U+0004]][[U+0000]][[U+FF00]].
Essayez de les deviner.","Los movimientos de tu oponente
siguen un [[U+000E]][[U+0000]][[U+0003]][[U+0004]]ÿ[[U+FF00]]patrón [[U+000E]][[U+0000]][[U+0003]][[U+0004]][[U+0000]][[U+FF00]]determinado.
Intenta predecir los bloques
que más le pueden interesar
y adelántate a su jugada.","Rakibinin hareketleri
bir [[U+000E]][[U+0000]][[U+0003]][[U+0004]]ÿ[[U+FF00]]desen[[U+000E]][[U+0000]][[U+0003]][[U+0004]][[U+0000]][[U+FF00]] izler. Rakibinin
hangi bloğu ele geçirmeye
çalışacağını çözmeye çalış."
