Key,ReferenceIndex,Label,EU_Dutch,EU_English,EU_French,EU_German,EU_Italian,EU_Spanish,US_English,US_French,US_Spanish,TR_Patch
Etc_SetBoss_msg_main4+,290,Etc_SetBoss_msg_main4+,"Je gegevens helpen ons bij het
ontwikkelen van toekomstige
producten en leveren een bijdrage
aan het onderzoek in het
laboratorium van dr. Kawashima.","The records will help us with the
development of future products
and aid the Kawashima
Laboratory in its research.","Vos résultats nous aideront à
développer de futurs produits et
serviront aux recherches du
laboratoire Kawashima.","Die Aufzeichnungen helfen uns
bei der Entwicklung zukünftiger
Produkte und unterstützen das
Kawashima-Labor bei seiner
Forschungsarbeit.","I risultati inviati saranno d'aiuto a
noi per lo sviluppo dei prodotti
futuri e ai laboratori del
Dr. Kawashima per gli studi
di ricerca.","Tus datos servirán de base
para el desarrollo de nuevos
productos y nos ayudarán a
proseguir nuestros estudios
en el laboratorio Kawashima.","The records will help us with the
development of future products
and aid the Kawashima
Laboratory in its research.","Vos résultats nous aideront à
développer de futurs produits et
serviront aux recherches du 
laboratoire Kawashima.","Tus datos servirán de base
para el desarrollo de nuevos
productos y nos ayudarán a
proseguir nuestros estudios
en el laboratorio Kawashima.","Kayıtlar, gelecekteki ürünlerin
geliştirilmesine yardımcı olacak
ve Kawashima Laboratuvarı’nın
araştırmalarına katkı sağlayacak."
Etc_SetBoss_msg_main5,291,Etc_SetBoss_msg_main5,Wil je deelnemen?,Would you like to participate?,Souhaitez-vous contribuer ?,Möchten Sie teilnehmen?,Vuoi contribuire anche tu?,¿Quieres participar?,Would you like to participate?,Souhaitez-vous participer?,¿Quieres participar?,Katılmak ister misin?
Etc_SetBoss_msg_refuse1,292,Etc_SetBoss_msg_refuse1,Echt waar?,Oh really?,Vraiment ?,Ich verstehe.,"Ah, capisco...",Vaya... ¿En serio?,Oh really?,Vraiment?,Vaya... ¿En serio?,Gerçekten mi?
Etc_SetBoss_msg_refuse2,293,Etc_SetBoss_msg_refuse2,"Als je later toch mee wilt doen, ga
dan naar [[U+000E]][[U+0000]][[U+0003]][[U+0004]]ÿ[[U+FF00]]MIJN GEGEVENS
VERSTUREN [[U+000E]][[U+0000]][[U+0003]][[U+0004]][[U+0000]][[U+FF00]]in de instellingen.","If you change your mind, please
go to [[U+000E]][[U+0000]][[U+0003]][[U+0004]]ÿ[[U+FF00]]Send Us Your Records
[[U+000E]][[U+0000]][[U+0003]][[U+0004]][[U+0000]][[U+FF00]]in Settings.","Si vous changez d'avis, consultez
la section [[U+000E]][[U+0000]][[U+0003]][[U+0004]]ÿ[[U+FF00]]« envoi des résultats »
[[U+000E]][[U+0000]][[U+0003]][[U+0004]][[U+0000]][[U+FF00]]du menu « options ».","Sie können die Option
[[U+000E]][[U+0000]][[U+0003]][[U+0004]]ÿ[[U+FF00]]Aufzeichnungen senden[[U+000E]][[U+0000]][[U+0003]][[U+0004]][[U+0000]][[U+FF00]] auch
später in den Optionen aktivieren.","Nel caso tu cambiassi idea,
vai alla voce [[U+000E]][[U+0000]][[U+0003]][[U+0004]]ÿ[[U+FF00]]Invio dei risultati
[[U+000E]][[U+0000]][[U+0003]][[U+0004]][[U+0000]][[U+FF00]]del menu Imposta.","Si cambias de opinión, dirígete
a [[U+000E]][[U+0000]][[U+0003]][[U+0004]]ÿ[[U+FF00]]Envíanos tus datos[[U+000E]][[U+0000]][[U+0003]][[U+0004]][[U+0000]][[U+FF00]], en Ajustes.","If you change your mind, please
go to [[U+000E]][[U+0000]][[U+0003]][[U+0004]]ÿ[[U+FF00]]Send Us Your Records
[[U+000E]][[U+0000]][[U+0003]][[U+0004]][[U+0000]][[U+FF00]]in Settings.","Si vous changez d'avis, consultez
la section [[U+000E]][[U+0000]][[U+0003]][[U+0004]]ÿ[[U+FF00]]envoi des résultats [[U+000E]][[U+0000]][[U+0003]][[U+0004]][[U+0000]][[U+FF00]]du
menu options.","Si cambias de opinión, dirígete
a [[U+000E]][[U+0000]][[U+0003]][[U+0004]]ÿ[[U+FF00]]Envíanos tus datos[[U+000E]][[U+0000]][[U+0003]][[U+0004]][[U+0000]][[U+FF00]], en Ajustes.","Fikrini değiştirirsen lütfen
Ayarlar'daki [[U+000E]][[U+0000]][[U+0003]][[U+0004]]ÿ[[U+FF00]]Kayıtlarını Bize
Gönder [[U+000E]][[U+0000]][[U+0003]][[U+0004]][[U+0000]][[U+FF00]]seçeneğine git."
Etc_SetBoss_msg_err1,294,Etc_SetBoss_msg_err1,"SpotPass kan niet
worden ingeschakeld.",SpotPass could not be set up.,"SpotPass n'a pas pu être
configuré.","SpotPass konnte nicht
aktiviert werden.","Non è stato possibile attivare
la funzione SpotPass.","No se ha podido activar
SpotPass.",SpotPass could not be set up.,"SpotPass n'a pas pu être
configuré.","No se ha podido activar
SpotPass.",SpotPass ayarlanamadı.
Etc_SetBoss_msg_setting1,295,Etc_SetBoss_msg_setting1,"Wil je ons je trainingsresultaten
sturen?","Would you like to send us your
training records?","Voudriez-vous nous envoyer les
résultats de votre entraînement ?","Möchten Sie uns Ihre
Trainingsaufzeichnungen senden?","Ti va di spedirci i risultati
del tuo allenamento?","¿Quieres enviarnos tus
datos de entrenamiento?","Would you like to send us your
training records?","Voulez-vous nous envoyer les
résultats de votre entraînement?","¿Quieres enviarnos tus
datos de entrenamiento?","Antrenman kayıtlarını
bize göndermek ister misin?"
Etc_SetBoss_msg_setting1+,296,Etc_SetBoss_msg_setting1+,"Hiermee help je ons bij de
ontwikkeling van onze producten
en lever je een bijdrage aan het
onderzoek in het laboratorium
van dr. Kawashima.","It will aid us with the development
of our products and the
Kawashima Laboratory with its
research.","Cela nous sera utile pour le
développement de nos produits et
aidera le laboratoire Kawashima
dans ses recherches.","Das würde uns bei der
Entwicklung unserer Produkte
und dem Kawashima-Labor
bei der Forschung helfen.","Il tuo contributo sarà d'aiuto a noi
per lo sviluppo dei nostri prodotti
e ai laboratori del Dr. Kawashima
per gli studi di ricerca.","Estarás contribuyendo a nuestras
investigaciones y al desarrollo
de futuros productos en el
laboratorio Kawashima.","It will aid us with the development
of our products and the
Kawashima Laboratory with its
research.","Cela nous sera utile pour le
développement de nos produits et
aidera le laboratoire Kawashima
dans ses recherches.","Estarás contribuyendo a nuestras
investigaciones y al desarrollo
de futuros productos en el
laboratorio Kawashima.","Bu, ürünlerimizi geliştirmemize ve
Kawashima Laboratuvarı'nın
araştırmalarına
yardımcı olacaktır."
Etc_SetBoss_msg_setting2,297,Etc_SetBoss_msg_setting2,"Heel erg bedankt!
SpotPass is ingeschakeld.","Thank you very much! SpotPass
has been set up.","Merci beaucoup ! SpotPass a été
configuré.","Vielen Dank!
SpotPass wurde aktiviert.","Grazie infinite!
La funzione SpotPass
è stata attivata.","¡Muchas gracias!
Se ha activado SpotPass.","Thank you very much!
SpotPass has been set up.","Merci beaucoup! SpotPass a été
configuré.","¡Muchas gracias!
Se ha activado SpotPass.","Çok teşekkür ederim! SpotPass
ayarlandı."
Etc_SetBoss_msg_setting3,298,Etc_SetBoss_msg_setting3,"Je gegevens worden gebruikt bij
het ontwikkelen van toekomstige
producten en leveren een bijdrage
aan de 'hersenwetenschap', ofwel
de cognitiewetenschap!","Your precious records will be used
to help us with the development
of future products and aid the
future of brain science!","Vos précieuses données nous
aideront à mettre au point nos
futurs produits et contribueront
au développement des
neurosciences !","Ihre Aufzeichnungen werden
verwendet, um uns bei der
Entwicklung zukünftiger Produkte
zu helfen und die Gehirnforschung
zu unterstützen!","I tuoi preziosi risultati verranno
usati per aiutarci nello sviluppo
dei prodotti futuri e per aiutare
il futuro degli studi sul cervello.","¡Tus valiosos datos serán
de gran ayuda para el futuro
de la investigación cerebral
y el desarrollo de nuevos
productos!","Your precious records will be used
to help us with the development
of future products and aid the
future of brain science!","Vos précieuses données nous
aideront à mettre au point nos
futurs produits et contribueront
au développement des
neurosciences!","¡Tus valiosos datos serán
de gran ayuda para el futuro
de la investigación cerebral
y el desarrollo de nuevos
productos!","Değerli kayıtların, gelecekteki
ürünlerin geliştirilmesine yardımcı
olmak ve beyin biliminin geleceğine
katkı sağlamak için kullanılacak!"
Etc_SetBoss_msg_setting4,299,Etc_SetBoss_msg_setting4,"Ik wil je alvast belonen met met
een bedankbrief.","Forgive me for being so forward,
but I'd like to pass you a letter
expressing my gratitude.","Aussi, permettrez-moi de vous
décerner un certificat en
remerciement.","Ich habe hier einen kleinen
Dankesbrief für Sie.","Permettimi di consegnarti
questo attestato di
ringraziamento.","Disculpa que sea tan directo,
pero me gustaría entregarte
una carta en señal de gratitud.","I'd even like to give you a letter
expressing my gratitude.","Aussi, permettez-moi de vous
décerner un certificat en
remerciement.","Disculpa que sea tan directo,
pero me gustaría entregarte
una carta en señal de gratitud.","Açık sözlülüğümü bağışla;
sana teşekkürümü anlatan
bir mektup vermek istiyorum."
Etc_SetBoss_msg_setting5,300,Etc_SetBoss_msg_setting5,"Deze bedankbrief is te vinden
onder [[U+000E]][[U+0000]][[U+0003]][[U+0004]]ÿ[[U+FF00]]PRIJZEN [[U+000E]][[U+0000]][[U+0003]][[U+0004]][[U+0000]][[U+FF00]]in het archief.","This Thank You Letter will be
proudly displayed under [[U+000E]][[U+0000]][[U+0003]][[U+0004]]ÿ[[U+FF00]]Awards
[[U+000E]][[U+0000]][[U+0003]][[U+0004]][[U+0000]][[U+FF00]]in Archives.","Vous pourrez le trouver dans la
section [[U+000E]][[U+0000]][[U+0003]][[U+0004]]ÿ[[U+FF00]]« certificats » [[U+000E]][[U+0000]][[U+0003]][[U+0004]][[U+0000]][[U+FF00]]du menu
« archives ».","Diesen Brief finden Sie unter
[[U+000E]][[U+0000]][[U+0003]][[U+0004]]ÿ[[U+FF00]]Auszeichnungen[[U+000E]][[U+0000]][[U+0003]][[U+0004]][[U+0000]][[U+FF00]] im Archiv.","Sarà esposto in bella mostra
nella sezione [[U+000E]][[U+0000]][[U+0003]][[U+0004]]ÿ[[U+FF00]]Attestati[[U+000E]][[U+0000]][[U+0003]][[U+0004]][[U+0000]][[U+FF00]]
del menu Archivio.","Esta carta de agradecimiento
se expondrá con orgullo en
[[U+000E]][[U+0000]][[U+0003]][[U+0004]]ÿ[[U+FF00]]Diplomas[[U+000E]][[U+0000]][[U+0003]][[U+0004]][[U+0000]][[U+FF00]], dentro del menú
Progreso.","This Thank-You Letter will be
proudly displayed under [[U+000E]][[U+0000]][[U+0003]][[U+0004]]ÿ[[U+FF00]]Awards
[[U+000E]][[U+0000]][[U+0003]][[U+0004]][[U+0000]][[U+FF00]]in Archives.","Vous pourrez le trouver dans la
section [[U+000E]][[U+0000]][[U+0003]][[U+0004]]ÿ[[U+FF00]]Certificats [[U+000E]][[U+0000]][[U+0003]][[U+0004]][[U+0000]][[U+FF00]]du menu
archives.","Esta carta de agradecimiento
se expondrá con orgullo en
[[U+000E]][[U+0000]][[U+0003]][[U+0004]]ÿ[[U+FF00]]Diplomas[[U+000E]][[U+0000]][[U+0003]][[U+0004]][[U+0000]][[U+FF00]], dentro del menú
Progreso.","Bu Teşekkür Mektubu,
Arşivler'deki [[U+000E]][[U+0000]][[U+0003]][[U+0004]]ÿ[[U+FF00]]Ödüller[[U+000E]][[U+0000]][[U+0003]][[U+0004]][[U+0000]][[U+FF00]]
bölümünde sergilenecek."
Etc_SetBoss_msg_resetting1,301,Etc_SetBoss_msg_resetting1,"Je kunt de instellingen
voor het versturen van
je gegevens veranderen.","You can change the settings for
sending your records.","Vous pouvez activer l'envoi de vos
données d'entraînement.","Sie können die Einstellungen für
das Senden Ihrer Aufzeichnungen
ändern.","Qui puoi cambiare
le impostazioni dell'invio
dei risultati dell'allenamento.","Desde aquí puedes modificar
los ajustes del envío de datos.","You can change the settings for
sending your records.","Vous pouvez activer l'envoi de vos
données d'entraînement.","Desde aquí puedes modificar
los ajustes del envío de datos.","Kayıtlarını gönderme ayarlarını
buradan değiştirebilirsin."
Etc_SetBoss_msg_resetting2,302,Etc_SetBoss_msg_resetting2,"Wil je ons je trainingsresultaten
sturen via SpotPass?","Would you like to send your
training records to us via
SpotPass?","Souhaitez-vous envoyer vos
données d'entraînement via
SpotPass ?","Möchten Sie uns Ihre
Aufzeichnungen über
SpotPass senden?","Vuoi inviarmi i risultati
del tuo allenamento
tramite SpotPass?","¿Quieres enviarnos de vez en
cuando tus datos a través de
SpotPass?","Would you like to send your
training records to us via
SpotPass?","Souhaitez-vous envoyer vos
données d'entraînement via
SpotPass?","¿Quieres enviarnos de vez en
cuando tus datos a través de
SpotPass?","Antrenman kayıtlarını
SpotPass üzerinden
bize göndermek ister misin?"
Etc_SetBoss_btn_resetting3ok,303,Etc_SetBoss_btn_resetting3ok,Ja,Send,Oui,Senden,Invia,Enviar,Send,Oui,Enviar,Gönder
Etc_SetBoss_btn_resetting3ng,304,Etc_SetBoss_btn_resetting3ng,Nee,Don't Send,Non,Nicht senden,Non inviare,No enviar,Don't Send,Non,No enviar,Gönderme
Etc_SetBoss_msg_resetting3ok,305,Etc_SetBoss_msg_resetting3ok,"Je trainingsresultaten
worden verstuurd.","Training records are set to ""Send"".","SpotPass est activé. Vos données
seront envoyées.","Ihre Aufzeichnungen werden
gesendet.","L'invio dei risultati
è attivato.",Has activado el envío de datos.,Training records are set to Send.,"SpotPass est activé. Vos données
seront envoyées.",Has activado el envío de datos.,"Antrenman kayıtları ""Gönder"" olarak
ayarlandı."
Etc_SetBoss_msg_resetting3ng,306,Etc_SetBoss_msg_resetting3ng,"Je trainingsresultaten worden
niet verstuurd.","Training records are set to
""Don't Send"".","SpotPass n'est pas activé.
Vos données ne seront pas
envoyées.","Ihre Aufzeichnungen werden
nicht gesendet.","L'invio dei risultati
è disattivato.","Has desactivado
el envío de datos.","Training records are set to
Don't Send.","SpotPass n'est pas activé.
Vos données ne seront pas
envoyées.","Has desactivado
el envío de datos.","Antrenman kayıtları
""Gönderme"" olarak ayarlandı."
Etc_SetBoss_msg_error_sd1,307,Etc_SetBoss_msg_error_sd1,"De SD-kaart is niet
toegankelijk. SpotPass kan
niet worden ingeschakeld.","Could not access the SD Card, so
SpotPass cannot be activated.","L'accès à la carte SD a échoué.
Les paramètres SpotPass n'ont
pas été enregistrés.","Es konnte nicht auf die SD Card
zugegriffen werden, daher konnte
SpotPass nicht aktiviert werden.","Impossibile accedere
alla scheda SD.
Impossibile attivare
la funzione SpotPass.","No se ha podido activar
SpotPass porque no se
ha podido acceder a la
tarjeta SD.","The SD Card could not be
accessed. Therefore, SpotPass
could not be set up.","La lecture de la carte SD a
échoué. Les paramètres SpotPass
n'ont pas été enregistrés.","No se ha podido activar
SpotPass porque no se
ha podido acceder a la
tarjeta SD.","SD Kart'a erişilemediği için
SpotPass etkinleştirilemiyor."
Etc_SetBoss_msg_error_sd1_full,308,Etc_SetBoss_msg_error_sd1_full,"Er is niet genoeg vrije ruimte op
de SD-kaart. SpotPass kan niet
worden ingeschakeld.","There is not enough free space on
the SD Card, so SpotPass cannot
be activated.","Espace libre insuffisant sur
la carte SD. Les paramètres
SpotPass n'ont pas été
enregistrés.","Es ist nicht genügend freier
Speicherplatz auf der SD Card
vorhanden, daher konnte
SpotPass nicht aktiviert werden.","Non c'è abbastanza spazio
libero nella scheda SD.
Impossibile attivare
la funzione SpotPass.","No se ha podido activar
SpotPass porque no queda
suficiente espacio libre
en la tarjeta SD.","There is not enough free space on
the SD Card. Therefore, SpotPass
could not be set up.","Espace libre insuffisant sur
la carte SD. Les paramètres
SpotPass n'ont pas été
enregistrés.","No se ha podido activar
SpotPass porque no queda
suficiente espacio libre
en la tarjeta SD.","SD Kart'ta yeterli boş alan
olmadığından SpotPass
etkinleştirilemiyor."
Etc_SetBoss_msg_error_sd1_lock,309,Etc_SetBoss_msg_error_sd1_lock,"De SD-kaart kon niet worden
beschreven. SpotPass kan
niet worden ingeschakeld.","The SD Card is write-protected,
so SpotPass cannot be activated.","La carte SD est protégée en
écriture. Les paramètres
SpotPass n'ont pas été
enregistrés.","Die SD Card ist schreibgeschützt,
daher konnte SpotPass nicht
aktiviert werden.","La scheda SD è
protetta da scrittura.
Impossibile attivare
la funzione SpotPass.","No se ha podido activar
SpotPass porque no se
ha podido escribir en la
tarjeta SD.","Could not write to the SD Card.
Therefore, SpotPass could not
be set up.","La carte SD est protégée en
écriture. Les paramètres
SpotPass n'ont pas été
enregistrés.","No se ha podido activar
SpotPass porque no se
ha podido escribir en la
tarjeta SD.","SD Kart yazma korumalı,
SpotPass etkinleştirilemiyor."
Etc_SetBoss_msg_error_sd2,310,Etc_SetBoss_msg_error_sd2,"In de instellingen heb je ervoor
gekozen je trainingsresultaten
niet te versturen.","Send Records Settings have been
set to ""Don't Send"".","SpotPass n'est pas activé.
Vos données ne seront pas
envoyées.","Ihre Aufzeichnungen werden
nicht gesendet.","L'invio dei risultati
è disattivato.","Se ha desactivado
el envío de datos.","Send Us Your Records settings
have been set to Don't Send.","SpotPass n'est pas activé.
Vos données ne seront pas
envoyées.","Se ha desactivado
el envío de datos.","Kayıt Gönderme Ayarı
""Gönderme"" olarak ayarlandı."
Etc_SetBoss_btn_yes,311,Etc_SetBoss_btn_yes,Ja,Yes,Oui,Ja,Sì,Sí,Yes,Oui,Sí,Evet
Etc_SetBoss_btn_no,312,Etc_SetBoss_btn_no,Nee,No,Non,Nein,No,No,No,Non,No,Hayır
Etc_SetBoss_btn_next,313,Etc_SetBoss_btn_next,Volgende,Next,Suite,Weiter,Avanti,Seguir,Next,Suite,Seguir,İleri
Etc_SetBoss_btn_back,314,Etc_SetBoss_btn_back,Terug,Back,Retour,Zurück,Indietro,Atrás,Back,Retour,Atrás,Geri
Etc_SetBoss_btn_listen,315,Etc_SetBoss_btn_listen,Uitleg,Hear Explanation,Écouter les explications,Info,Maggiori informazioni,Explicación,Hear Explanation,Écouter les explications,Explicación,Açıklamayı Dinle
Etc_SetBoss_btn_change,316,Etc_SetBoss_btn_change,Instellingen veranderen,Change Settings,Changer les paramètres,Optionen,"Modifica le
impostazioni",Configurar,Change Settings,Changer les paramètres,Configurar,Ayarları Değiştir
Etc_ChangeMii,317,Etc_ChangeMii,,,,,,,,,,
Etc_ChangeMii_title,318,Etc_ChangeMii_title,Gezicht kiezen,Change Face,Changer de tête,Gesicht ändern,Cambia viso,Selección de personaje,Change Face,Changer de tête,Selección de personaje,Yüzü Değiştir
Etc_ChangeMii_msg_main1,319,Etc_ChangeMii_msg_main1,"Je kunt het [[U+000E]][[U+0000]][[U+0003]][[U+0004]]ÿ[[U+FF00]]gezicht[[U+000E]][[U+0000]][[U+0003]][[U+0004]][[U+0000]][[U+FF00]] veranderen
dat in je profiel is opgeslagen.","You can change the [[U+000E]][[U+0000]][[U+0003]][[U+0004]]ÿ[[U+FF00]]face[[U+000E]][[U+0000]][[U+0003]][[U+0004]][[U+0000]][[U+FF00]] that
is saved in your profile.","Vous pouvez changer le [[U+000E]][[U+0000]][[U+0003]][[U+0004]]ÿ[[U+FF00]]visage[[U+000E]][[U+0000]][[U+0003]][[U+0004]][[U+0000]][[U+FF00]]
correspondant à votre profil.","Sie können das [[U+000E]][[U+0000]][[U+0003]][[U+0004]]ÿ[[U+FF00]]Gesicht [[U+000E]][[U+0000]][[U+0003]][[U+0004]][[U+0000]][[U+FF00]]ändern,
das in Ihrem Profil gespeichert ist.","Qui puoi modificare il [[U+000E]][[U+0000]][[U+0003]][[U+0004]]ÿ[[U+FF00]]viso[[U+000E]][[U+0000]][[U+0003]][[U+0004]][[U+0000]][[U+FF00]]
del tuo profilo personale.","Recuerda que puedes modificar
el [[U+000E]][[U+0000]][[U+0003]][[U+0004]]ÿ[[U+FF00]]personaje [[U+000E]][[U+0000]][[U+0003]][[U+0004]][[U+0000]][[U+FF00]]de[[U+000E]][[U+0000]][[U+0003]][[U+0004]]ÿ[[U+FF00]][[U+000E]][[U+0000]][[U+0003]][[U+0004]][[U+0000]][[U+FF00]] tu perfil siempre
que quieras.","You can change the [[U+000E]][[U+0000]][[U+0003]][[U+0004]]ÿ[[U+FF00]]face[[U+000E]][[U+0000]][[U+0003]][[U+0004]][[U+0000]][[U+FF00]] that
is saved in your profile.","Vous pouvez changer le [[U+000E]][[U+0000]][[U+0003]][[U+0004]]ÿ[[U+FF00]]visage[[U+000E]][[U+0000]][[U+0003]][[U+0004]][[U+0000]][[U+FF00]]
correspondant à votre profil.","Recuerda que puedes cambiar
el [[U+000E]][[U+0000]][[U+0003]][[U+0004]]ÿ[[U+FF00]]personaje [[U+000E]][[U+0000]][[U+0003]][[U+0004]][[U+0000]][[U+FF00]]de[[U+000E]][[U+0000]][[U+0003]][[U+0004]]ÿ[[U+FF00]][[U+000E]][[U+0000]][[U+0003]][[U+0004]][[U+0000]][[U+FF00]] tu perfil siempre
que quieras.","Profilinde kayıtlı[[U+000E]][[U+0000]][[U+0003]][[U+0004]]ÿ[[U+FF00]] [[U+000E]][[U+0000]][[U+0003]][[U+0004]][[U+0000]][[U+FF00]]olan
yüzü değiştirebilirsin."
Etc_ChangeMii_msg_main2,320,Etc_ChangeMii_msg_main2,"Als je een [[U+000E]][[U+0000]][[U+0003]][[U+0004]]ÿ[[U+FF00]]Mii-personage[[U+000E]][[U+0000]][[U+0003]][[U+0004]][[U+0000]][[U+FF00]] creëert
in Mii-maker, kun je zijn of haar
[[U+000E]][[U+0000]][[U+0003]][[U+0004]]ÿ[[U+FF00]]gezicht[[U+000E]][[U+0000]][[U+0003]][[U+0004]][[U+0000]][[U+FF00]] gebruiken in je profiel.","If you create a [[U+000E]][[U+0000]][[U+0003]][[U+0004]]ÿ[[U+FF00]]Mii [[U+000E]][[U+0000]][[U+0003]][[U+0004]][[U+0000]][[U+FF00]]using Mii Maker,
you can use it as the [[U+000E]][[U+0000]][[U+0003]][[U+0004]]ÿ[[U+FF00]]face[[U+000E]][[U+0000]][[U+0003]][[U+0004]][[U+0000]][[U+FF00]] in your
profile.","Si vous avez créé des [[U+000E]][[U+0000]][[U+0003]][[U+0004]]ÿ[[U+FF00]]Mii [[U+000E]][[U+0000]][[U+0003]][[U+0004]][[U+0000]][[U+FF00]]dans
l'éditeur Mii, vous pouvez aussi
utiliser leurs [[U+000E]][[U+0000]][[U+0003]][[U+0004]]ÿ[[U+FF00]]visages[[U+000E]][[U+0000]][[U+0003]][[U+0004]][[U+0000]][[U+FF00]].","Wenn Sie ein [[U+000E]][[U+0000]][[U+0003]][[U+0004]]ÿ[[U+FF00]]Mii [[U+000E]][[U+0000]][[U+0003]][[U+0004]][[U+0000]][[U+FF00]]im Mii-Maker
erstellt haben, können Sie auch
dieses als [[U+000E]][[U+0000]][[U+0003]][[U+0004]]ÿ[[U+FF00]]Gesicht[[U+000E]][[U+0000]][[U+0003]][[U+0004]][[U+0000]][[U+FF00]] für Ihr Profil
verwenden.","Se hai creato dei [[U+000E]][[U+0000]][[U+0003]][[U+0004]]ÿ[[U+FF00]]Mii [[U+000E]][[U+0000]][[U+0003]][[U+0004]][[U+0000]][[U+FF00]]nel
Centro di creazione Mii,
puoi sceglierne uno come [[U+000E]][[U+0000]][[U+0003]][[U+0004]]ÿ[[U+FF00]]profilo[[U+000E]][[U+0000]][[U+0003]][[U+0004]][[U+0000]][[U+FF00]].","Además, también puedes utilizar
un [[U+000E]][[U+0000]][[U+0003]][[U+0004]]ÿ[[U+FF00]]Mii[[U+000E]][[U+0000]][[U+0003]][[U+0004]][[U+0000]][[U+FF00]] que hayas creado en el
editor de Mii como [[U+000E]][[U+0000]][[U+0003]][[U+0004]]ÿ[[U+FF00]]personaje
[[U+000E]][[U+0000]][[U+0003]][[U+0004]][[U+0000]][[U+FF00]]para tu perfil.","If you create a [[U+000E]][[U+0000]][[U+0003]][[U+0004]]ÿ[[U+FF00]]Mii [[U+000E]][[U+0000]][[U+0003]][[U+0004]][[U+0000]][[U+FF00]]using Mii Maker,
you can use it as the [[U+000E]][[U+0000]][[U+0003]][[U+0004]]ÿ[[U+FF00]]face[[U+000E]][[U+0000]][[U+0003]][[U+0004]][[U+0000]][[U+FF00]] in your
profile.","Si vous avez créé des [[U+000E]][[U+0000]][[U+0003]][[U+0004]]ÿ[[U+FF00]]Mii [[U+000E]][[U+0000]][[U+0003]][[U+0004]][[U+0000]][[U+FF00]]dans
l'éditeur Mii, vous pouvez aussi
utiliser leurs [[U+000E]][[U+0000]][[U+0003]][[U+0004]]ÿ[[U+FF00]]visages[[U+000E]][[U+0000]][[U+0003]][[U+0004]][[U+0000]][[U+FF00]].","Además, también puedes utilizar
un [[U+000E]][[U+0000]][[U+0003]][[U+0004]]ÿ[[U+FF00]]Mii[[U+000E]][[U+0000]][[U+0003]][[U+0004]][[U+0000]][[U+FF00]] que hayas creado en el
editor de Mii como [[U+000E]][[U+0000]][[U+0003]][[U+0004]]ÿ[[U+FF00]]personaje
[[U+000E]][[U+0000]][[U+0003]][[U+0004]][[U+0000]][[U+FF00]]para tu perfil.","Mii Maker kullanarak[[U+000E]][[U+0000]][[U+0003]][[U+0004]]ÿ[[U+FF00]] [[U+000E]][[U+0000]][[U+0003]][[U+0004]][[U+0000]][[U+FF00]]bir Mii
 oluşturursan, onu profilindeki yüz
[[U+000E]][[U+0000]][[U+0003]][[U+0004]]ÿ[[U+FF00]]olarak[[U+000E]][[U+0000]][[U+0003]][[U+0004]][[U+0000]][[U+FF00]] kullanabilirsin."
Etc_ChangeMii_btn_next,321,Etc_ChangeMii_btn_next,Volgende,Next,Suite,Weiter,Avanti,Seguir,Next,Suite,Seguir,İleri
Etc_ChangeMii_btn_back,322,Etc_ChangeMii_btn_back,Terug,Back,Retour,Zurück,Indietro,Atrás,Back,Retour,Atrás,Geri
Etc_ChangeMii_btn_change,323,Etc_ChangeMii_btn_change,Gezicht veranderen,Edit Face,Changer de tête,Gesicht ändern,Modifica il viso,Editar personaje,Edit Face,Changer de tête,Cambiar personaje,Yüzü Düzenle
Etc_ChangeClothes,324,Etc_ChangeClothes,,,,,,,,,,
Etc_ChangeClothes_title,325,Etc_ChangeClothes_title,Kleding kiezen,Change Outfit,Vestiaire,Kleidung ändern,Cambia aspetto,Selección de estilo,Change Outfit,Vestiaire,Selección de estilo,Kıyafet Değiştir
