Key,ReferenceIndex,Label,EU_Dutch,EU_English,EU_French,EU_German,EU_Italian,EU_Spanish,US_English,US_French,US_Spanish,TR_Patch
Flip_Graph_SideTime1,371,Flip_Graph_SideTime1,[[U+000E]][[U+0001]][[U+0001]][[U+0000]],[[U+000E]][[U+0001]][[U+0001]][[U+0000]],[[U+000E]][[U+0001]][[U+0001]][[U+0000]],[[U+000E]][[U+0001]][[U+0001]][[U+0000]],[[U+000E]][[U+0001]][[U+0001]][[U+0000]],[[U+000E]][[U+0001]][[U+0001]][[U+0000]],[[U+000E]][[U+0001]][[U+0001]][[U+0000]],[[U+000E]][[U+0001]][[U+0001]][[U+0000]],[[U+000E]][[U+0001]][[U+0001]][[U+0000]],[[U+000E]][[U+0001]][[U+0001]][[U+0000]]
Flip_Graph_SideTime2,372,Flip_Graph_SideTime2,[[U+000E]][[U+0001]][[U+0002]][[U+0000]],[[U+000E]][[U+0001]][[U+0002]][[U+0000]],[[U+000E]][[U+0001]][[U+0002]][[U+0000]],[[U+000E]][[U+0001]][[U+0002]][[U+0000]],[[U+000E]][[U+0001]][[U+0002]][[U+0000]],[[U+000E]][[U+0001]][[U+0002]][[U+0000]],[[U+000E]][[U+0001]][[U+0002]][[U+0000]],[[U+000E]][[U+0001]][[U+0002]][[U+0000]],[[U+000E]][[U+0001]][[U+0002]][[U+0000]],[[U+000E]][[U+0001]][[U+0002]][[U+0000]]
Flip_Graph_SideTime3,373,Flip_Graph_SideTime3,[[U+000E]][[U+0001]][[U+0003]][[U+0000]],[[U+000E]][[U+0001]][[U+0003]][[U+0000]],[[U+000E]][[U+0001]][[U+0003]][[U+0000]],[[U+000E]][[U+0001]][[U+0003]][[U+0000]],[[U+000E]][[U+0001]][[U+0003]][[U+0000]],[[U+000E]][[U+0001]][[U+0003]][[U+0000]],[[U+000E]][[U+0001]][[U+0003]][[U+0000]],[[U+000E]][[U+0001]][[U+0003]][[U+0000]],[[U+000E]][[U+0001]][[U+0003]][[U+0000]],[[U+000E]][[U+0001]][[U+0003]][[U+0000]]
Flip_Graph_SideTime4,374,Flip_Graph_SideTime4,[[U+000E]][[U+0001]][[U+0004]][[U+0000]],[[U+000E]][[U+0001]][[U+0004]][[U+0000]],[[U+000E]][[U+0001]][[U+0004]][[U+0000]],[[U+000E]][[U+0001]][[U+0004]][[U+0000]],[[U+000E]][[U+0001]][[U+0004]][[U+0000]],[[U+000E]][[U+0001]][[U+0004]][[U+0000]],[[U+000E]][[U+0001]][[U+0004]][[U+0000]],[[U+000E]][[U+0001]][[U+0004]][[U+0000]],[[U+000E]][[U+0001]][[U+0004]][[U+0000]],[[U+000E]][[U+0001]][[U+0004]][[U+0000]]
Flip_Falter,375,Flip_Falter,,,,,,,,,,
Flip_Falter_TrnName_Nback,376,Flip_Falter_TrnName_Nback,Duivelse sommen,Devilish Calculations,Calcul infernal,Zahlenmerken,Calcolo infernale,Cálculo infernal,Devilish Calculations,Calcul infernal,Cálculo infernal,Şeytani Hesaplamalar
Flip_Falter_TrnName_SpaceMemory,377,Flip_Falter_TrnName_SpaceMemory,Duivelse blokken,Devilish Blocks,Cubes infernaux,Blöcke,Cubi infernali,Bloques infernales,Devilish Blocks,Cubes infernaux,Bloques infernales,Şeytani Bloklar
Flip_Falter_TrnName_Pelmanism,378,Flip_Falter_TrnName_Pelmanism,Duivelse duo's,Devilish Pairs,Cartes infernales,Paarsuche,Coppie infernali,Baraja infernal,Devilish Pairs,Cartes infernales,Baraja infernal,Şeytani Çiftler
Flip_Falter_TrnName_Reading,379,Flip_Falter_TrnName_Reading,Duivels lezen,Devilish Reading,Lecture infernale,Vorlesen,Lettura infernale,Lectura infernal,Devilish Reading,Lecture infernale,Lectura infernal,Şeytani Okuma
Flip_Falter_TrnName_Slide,380,Flip_Falter_TrnName_Slide,Duivels kat-en-muis,Devilish Mice,Souris infernales,Mäusejagd,Cercatopi infernale,Escondite infernal,Devilish Mice,Souris infernales,Escondite infernal,Şeytani Fareler
Flip_Falter_TrnName_Shuffle,381,Flip_Falter_TrnName_Shuffle,Duivelse bekers,Devilish Cups,Gobelets infernaux,Hütchenspiel,Bicchieri infernali,Vasos infernales,Devilish Cups,Gobelets infernaux,Vasos infernales,Şeytani Bardaklar
Flip_Falter_TrnName_NBListen,382,Flip_Falter_TrnName_NBListen,Duivels luisteren,Devilish Listening,Calcul infernal dicté,Rechendiktat,Ascoltacalcolo infernale,Aritmética infernal,Devilish Listening,Calcul infernal dicté,Aritmética infernal,Şeytani Dinleme
Flip_Falter_TrnName_NBSymbol,383,Flip_Falter_TrnName_NBSymbol,Duivelse symbolen,Devilish Shapes,Symboles infernaux,Symbolemerken,Memosimbolo infernale,Formas infernales,Devilish Shapes,Symboles infernaux,Formas infernales,Şeytani Şekiller
Flip_Falter_RivalMii_Name,384,Flip_Falter_RivalMii_Name,[[U+000E]][[U+0001]][[U+0000]][[U+0000]],[[U+000E]][[U+0001]][[U+0000]][[U+0000]],[[U+000E]][[U+0001]][[U+0000]][[U+0000]],[[U+000E]][[U+0001]][[U+0000]][[U+0000]],[[U+000E]][[U+0001]][[U+0000]][[U+0000]],[[U+000E]][[U+0001]][[U+0000]][[U+0000]],[[U+000E]][[U+0001]][[U+0000]][[U+0000]],[[U+000E]][[U+0001]][[U+0000]][[U+0000]],[[U+000E]][[U+0001]][[U+0000]][[U+0000]],[[U+000E]][[U+0001]][[U+0000]][[U+0000]]
Flip_Falter_RivalMes_Back,385,Flip_Falter_RivalMes_Back,"De overgang van %d-terug
naar %d-terug
duurde %d dagen.","From %d-Back to
%d-Back took
%d days.","Passer de %d d'écart à %d d'écart
m'a pris %d jours.","Von %d-Zurück auf
%d-Zurück in %d Tagen!","Per passare da %d-Indietro
a %d-Indietro ho faticato
%d giorni!","De «%d antes»
a «%d antes»
en %d días.","From %d-Back to
%d-Back took
%d days.","Passer de %d d'écart à %d d'écart
m'a pris %d jours.","De ""%d antes""
a ""%d antes""
en %d días.","%d-Geri'den
%d-Geri'ye çıkmak
%d gün sürdü."
Flip_Falter_RivalMes_Cup,386,Flip_Falter_RivalMes_Cup,"De overgang van niveau %d
naar niveau %d
duurde %d dagen.","From %d-Cup to
%d-Cup took
%d days.","Passer de %d gobelets à %d gobelets
m'a pris %d jours.","Von %der-Hütchen auf
%der-Hütchen in %d Tagen!","Per passare da %d bicchieri
a %d bicchieri ho faticato
%d giorni!","De «%d vasos»
a «%d vasos»
en %d días.","From %d-Cup to
%d-Cup took
%d days.","Passer de %d gobelets à %d gobelets
m'a pris %d jours.","De ""%d vasos""
a ""%d vasos""
en %d días.","%d-Kupa'dan
%d-Kupa'ya çıkmak
%d gün sürdü."
Flip_Falter_RivalMes_Slide,387,Flip_Falter_RivalMes_Slide,"De overgang van niveau %d
naar niveau %d
duurde %d dagen.","From %d-Mouse to
%d-Mouse took
%d days.","Passer de %d souris à %d souris
m'a pris %d jours.","Von %der-Maus auf
%der-Maus in %d Tagen!","Per passare da %d-Cercatopi
a %d-Cercatopi ho faticato
%d giorni!","Del nivel %d
al nivel %d
en %d días.","From %d-Mouse to
%d-Mouse took
%d days.","Passer de %d souris à %d souris
m'a pris %d jours.","Del nivel %d
al nivel %d
en %d días.","%d-Fare'den
%d-Fare'ye çıkmak
%d gün sürdü."
Flip_Falter_RivalMes_Level,388,Flip_Falter_RivalMes_Level,"De overgang van niveau %d
naar niveau %d
duurde %d dagen.","From Level %d to
Level %d took
%d days.","Passer du niveau %d au niveau %d
m'a pris %d jours.","Von Stufe %d auf
Stufe %d in %d Tagen!","Per passare dal livello %d
al livello %d ho faticato
%d giorni!","Del nivel %d
al nivel %d
en %d días.","From Level %d to
Level %d took
%d days.","Passer du niveau %d au niveau %d
m'a pris %d jours.","Del nivel %d
al nivel %d
en %d días.","Seviye %d'den
Seviye %d'ye çıkmak
%d gün sürdü."
WmtMenu_EndCheck,389,WmtMenu_EndCheck,,,,,,,,,,
WmtMenu_EndCheck_Ask,390,WmtMenu_EndCheck_Ask,,,,,,,,,,
WmtMenu_EndCheck_End,391,WmtMenu_EndCheck_End,,,,,,,,,,
WmtMenu_Btn_EndCheck_Cnt,392,WmtMenu_Btn_EndCheck_Cnt,,,,,,,,,,
WmtMenu_Btn_EndCheck_End,393,WmtMenu_Btn_EndCheck_End,,,,,,,,,,
Main_Seq_Greeding,394,Main_Seq_Greeding,,,,,,,,,,
Main_Seq_Greeding_Greed_0,395,Main_Seq_Greeding_Greed_0,Proficiat met je verjaardag!,Happy birthday!,Joyeux anniversaire !,"Herzlichen Glückwunsch
zum Geburtstag!","Tanti auguri di
buon compleanno!",¡Feliz cumpleaños!,Happy birthday!,Bonne fête!,¡Feliz cumpleaños!,Doğum günün kutlu olsun!
Main_Seq_Greeding_Greed_1,396,Main_Seq_Greeding_Greed_1,"Goedemorgen!
Jij bent vroeg op.","Good morning!
You're up early!",Bonjour. Il est encore très tôt.,Guten Morgen! Sie sind ja früh auf!,"Buongiorno!
È molto presto, oggi!","¡Buenos días!
¡Menudo madrugón te has pegado hoy!","Good morning!
You're up early!",Bonjour! Il est encore tôt.,"¡Buenos días!
¡Cuánto has madrugado hoy!","Günaydın!
Erken kalkmışsın!"
Main_Seq_Greeding_Greed_2,397,Main_Seq_Greeding_Greed_2,Goedemorgen!,Good morning!,Bonjour.,Guten Morgen!,Buongiorno!,¡Buenos días!,Good morning!,Bonjour!,¡Buenos días!,Günaydın!
Main_Seq_Greeding_Greed_3,398,Main_Seq_Greeding_Greed_3,Hallo.,Hello there!,Bonjour.,Guten Tag!,Ciao!,¡Hola!,Hello there!,Bonjour!,¡Hola!,Merhaba!
Main_Seq_Greeding_Greed_4,399,Main_Seq_Greeding_Greed_4,Goedenavond.,Good evening!,Bonsoir.,Guten Abend!,Buonasera!,¡Buenas!,Good evening!,Bonsoir!,¡Hola!,İyi akşamlar!
Main_Seq_Greeding_Greed_5,400,Main_Seq_Greeding_Greed_5,"Goedenavond.
O jee, wat is het al laat!","Good evening!
Burning the midnight oil, I see!",Bonsoir ! Ou devrais-je dire bonne nuit ?,Guten Abend! Sie sind ja noch spät auf!,"Buonasera!
Abbiamo fatto tardi, eh!","¡Buenas!
¡Menudas horas!","Good evening!
Burning the midnight oil, eh!",Bonsoir! Ou devrais-je dire bonne nuit?,"¡Hola! ¡Algo me dice que hoy
no tienes mucho sueño!","İyi akşamlar!
Geceyi çalışarak geçiriyorsun, anlaşılan!"
Main_Seq_Greeding_Greed_6,401,Main_Seq_Greeding_Greed_6,Gelukkig nieuwjaar!,Happy New Year!,Bonne et heureuse année !,Frohes Neues Jahr!,Felice anno nuovo!,¡Feliz Año Nuevo!,Happy New Year!,Bonne et heureuse année!,¡Feliz Año Nuevo!,Mutlu Yıllar!
Main_Seq_Greeding_Greed_7,402,Main_Seq_Greeding_Greed_7,Leuk je weer te zien!,How nice to see you again!,Vous revoilà.,Hallo!,Che bello rivederti!,¡Qué alegría volver a verte!,How nice to see you again!,Vous revoilà.,¡Qué alegría volver a verte!,Seni yine görmek ne güzel!
Main_Seq_Greeding_Greed_8,403,Main_Seq_Greeding_Greed_8,Daar ben je weer!,"Ah, we meet again!",Comme on se retrouve !,"Schön, Sie wiederzusehen!",Sono felice di rivederti!,¡Qué bien que volvamos a vernos!,"Ah, we meet again!",Comme on se retrouve!,¡Qué bien que volvamos a vernos!,"Ah, yine karşılaştık!"
Main_Seq_Greeding_Greed_9,404,Main_Seq_Greeding_Greed_9,Hallo!,Hello again!,On se voit souvent aujourd'hui.,"Heute sehen wir uns
ja ganz schön oft!","Ci incontriamo
spesso oggi, eh!",¡Hola otra vez!,Hello again!,On se voit souvent aujourd'hui.,¡Hola otra vez!,Yeniden merhaba!
Main_Seq_Greeding_Greed_10,405,Main_Seq_Greeding_Greed_10,Vrolijk kerstfeest!,Merry Christmas!,Joyeux Noël !,Frohe Feiertage!,Buon Natale!,"¡Jo, jo, jo!
¡Feliz Navidad!",Happy holidays!,Joyeuses fêtes!,¡Felices fiestas!,Mutlu Noeller!
Main_Seq_Greeding_Greed_11,406,Main_Seq_Greeding_Greed_11,Je bent morgen toch jarig?,"It's your birthday tomorrow, isn't it?","Demain, c'est votre anniversaire,
si je ne m'abuse.",Morgen haben Sie ja Geburtstag!,"Domani è il tuo
compleanno!","Mañana cumples años, ¿verdad?","Hey! It's your birthday tomorrow, right?","Demain, c'est votre fête,
si je ne me trompe.","Mañana cumples años, ¿verdad?","Yarın doğum günün, değil mi?"
Main_Seq_Restamp,407,Main_Seq_Restamp,,,,,,,,,,
Main_Seq_Restamp_Select_0,408,Main_Seq_Restamp_Select_0,,,,,,,,,,
Main_Seq_Restamp_Select_1,409,Main_Seq_Restamp_Select_1,,,,,,,,,,
Main_Seq_Restamp_Select_2,410,Main_Seq_Restamp_Select_2,,,,,,,,,,
Main_Seq_Restamp_Btn_0,411,Main_Seq_Restamp_Btn_0,,,,,,,,,,
Main_Seq_Restamp_Btn_1,412,Main_Seq_Restamp_Btn_1,,,,,,,,,,
Main_Seq_Wmt,413,Main_Seq_Wmt,,,,,,,,,,
Main_Seq_Wmt_Nback_Start_0,414,Main_Seq_Wmt_Nback_Start_0,,,,,,,,,,
Main_Seq_Wmt_Nback_Start_0a,415,Main_Seq_Wmt_Nback_Start_0a,,,,,,,,,,
Main_Seq_Wmt_Nback_Start_1,416,Main_Seq_Wmt_Nback_Start_1,,,,,,,,,,
Main_Seq_Wmt_Nback_Start_1a,417,Main_Seq_Wmt_Nback_Start_1a,,,,,,,,,,
Main_Seq_Concent,418,Main_Seq_Concent,,,,,,,,,,
Main_Seq_Concent_Start,419,Main_Seq_Concent_Start,Start!,Go!,C'est parti !,Los!,Iniziamo!,¡Ya!,Go!,C'est parti!,¡Ya!,Başla!
Main_Seq_Concent_Result,420,Main_Seq_Concent_Result,,,,,,,,,,
Main_Seq_Concent_Result_Mes_0,421,Main_Seq_Concent_Result_Mes_0,Goed gedaan.,Good work.,Bon travail.,Gut gemacht!,"Bene, abbiamo finito.",¡Buen trabajo!,Good work.,Bon travail.,¡Buen trabajo!,İyi iş.
Main_Seq_Concent_Result_Mes_1,422,Main_Seq_Concent_Result_Mes_1,Dat is een nieuw record!,That's a new record!,Vous avez établi un nouveau record !,Neuer Rekord!,Hai stabilito un nuovo record!,¡Has logrado un nuevo récord!,That's a new record!,Vous avez établi un nouveau record!,¡Has logrado un nuevo récord!,Bu yeni bir rekor!
Main_Seq_Concent_Result_Graph_0,423,Main_Seq_Concent_Result_Graph_0,"[[U+000E]][[U+0000]][[U+0003]][[U+0004]]￿￿Je kunt de volgende keer het niveau
[[U+000E]][[U+0000]][[U+0003]][[U+0004]]￿[[U+FF00]]Moeilijk [[U+000E]][[U+0000]][[U+0003]][[U+0004]]￿￿proberen.[[U+000E]][[U+0000]][[U+0003]][[U+0004]]￿￿",[[U+000E]][[U+0000]][[U+0003]][[U+0004]]￿￿Why not try it on[[U+000E]][[U+0000]][[U+0003]][[U+0004]]￿￿[[U+000E]][[U+0000]][[U+0003]][[U+0004]]￿[[U+FF00]] Hard[[U+000E]][[U+0000]][[U+0003]][[U+0004]]￿￿[[U+000E]][[U+0000]][[U+0003]][[U+0004]]￿￿ next?[[U+000E]][[U+0000]][[U+0003]][[U+0004]]￿￿,"[[U+000E]][[U+0000]][[U+0003]][[U+0004]]￿￿La prochaine fois, essayez le niveau [[U+000E]][[U+0000]][[U+0003]][[U+0004]]￿[[U+FF00]]difficile[[U+000E]][[U+0000]][[U+0003]][[U+0004]]￿￿.[[U+000E]][[U+0000]][[U+0003]][[U+0004]]￿￿","[[U+000E]][[U+0000]][[U+0003]][[U+0004]]￿￿Probieren Sie es das nächste
Mal doch mit „[[U+000E]][[U+0000]][[U+0003]][[U+0004]]￿[[U+FF00]]Schwierig[[U+000E]][[U+0000]][[U+0003]][[U+0004]]￿￿“![[U+000E]][[U+0000]][[U+0003]][[U+0004]]￿￿","[[U+000E]][[U+0000]][[U+0003]][[U+0004]]￿￿La prossima volta prova
il livello[[U+000E]][[U+0000]][[U+0003]][[U+0004]]￿￿ [[U+000E]][[U+0000]][[U+0003]][[U+0004]]￿[[U+FF00]]difficile[[U+000E]][[U+0000]][[U+0003]][[U+0004]]￿￿[[U+000E]][[U+0000]][[U+0003]][[U+0004]]￿￿![[U+000E]][[U+0000]][[U+0003]][[U+0004]]￿￿","La próxima vez deberías elegir
la opción [[U+000E]][[U+0000]][[U+0003]][[U+0004]]￿[[U+FF00]]Difícil[[U+000E]][[U+0000]][[U+0003]][[U+0004]]￿￿.",[[U+000E]][[U+0000]][[U+0003]][[U+0004]]￿￿Why not try it on[[U+000E]][[U+0000]][[U+0003]][[U+0004]]￿￿[[U+000E]][[U+0000]][[U+0003]][[U+0004]]￿[[U+FF00]] Hard[[U+000E]][[U+0000]][[U+0003]][[U+0004]]￿￿[[U+000E]][[U+0000]][[U+0003]][[U+0004]]￿￿ next?[[U+000E]][[U+0000]][[U+0003]][[U+0004]]￿￿,"[[U+000E]][[U+0000]][[U+0003]][[U+0004]]￿￿La prochaine fois, essayez le niveau [[U+000E]][[U+0000]][[U+0003]][[U+0004]]￿[[U+FF00]]difficile[[U+000E]][[U+0000]][[U+0003]][[U+0004]]￿￿.[[U+000E]][[U+0000]][[U+0003]][[U+0004]]￿￿","La próxima vez deberías elegir
la opción [[U+000E]][[U+0000]][[U+0003]][[U+0004]]￿[[U+FF00]]Difícil[[U+000E]][[U+0000]][[U+0003]][[U+0004]]￿￿.",[[U+000E]][[U+0000]][[U+0003]][[U+0004]]￿￿Bir sonraki sefer[[U+000E]][[U+0000]][[U+0003]][[U+0004]]￿￿[[U+000E]][[U+0000]][[U+0003]][[U+0004]]￿[[U+FF00]] Zor[[U+000E]][[U+0000]][[U+0003]][[U+0004]]￿￿[[U+000E]][[U+0000]][[U+0003]][[U+0004]]￿￿ denemeye ne dersin?[[U+000E]][[U+0000]][[U+0003]][[U+0004]]￿￿
Main_Seq_Concent_Result_Graph_1,424,Main_Seq_Concent_Result_Graph_1,Kon je je goed concentreren?,Were you able to concentrate fully?,"Avez-vous pu focaliser toute
votre concentration ?",Konnten Sie sich gut konzentrieren?,"Com'è andata, hai messo all'opera
la tua concentrazione?","¿Has logrado mantener completamente
la concentración?",Were you able to concentrate fully?,"Avez-vous pu vous concentrer
pleinement?","¿Has logrado mantener completamente
la concentración?",Tam olarak odaklanabildin mi?
Main_Seq_Concent_Result_Graph_2,425,Main_Seq_Concent_Result_Graph_2,Wat een fantastische score!,What an amazing score!,Voilà un record impressionnant !,Das ist ja ein tolles Ergebnis!,Hai dato ottimi risultati!,¡Es un resultado fantástico!,What an amazing score!,Voilà un record impressionnant!,¡Es un resultado fantástico!,Ne muhteşem bir skor!
Main_Seq_Concent_Result_Graph_3,426,Main_Seq_Concent_Result_Graph_3,Probeer je te blijven concentreren!,Try to stay focused!,Ne vous laissez pas distraire.,Geben Sie jetzt nicht auf!,Cerca di non distrarti.,¡Intenta no perder la concentración!,Try to stay focused!,Ne vous laissez pas distraire.,¡Intenta no perder la concentración!,Odaklanmaya çalış!
Main_Seq_Concent_Result_Graph_4,427,Main_Seq_Concent_Result_Graph_4,"Kijk zo nu en dan ook eens
terug naar je resultaten.",Let's check on this from time to time.,Faites ce test de temps en temps.,"Sehen Sie sich doch von Zeit
zu Zeit Ihre Ergebnisse an.","Vieni a sfidare la tua concentrazione
di tanto in tanto!","Deberías hacer esta prueba
cada cierto tiempo.",Let's work on this from time to time.,Faites ce test de temps en temps.,"Deberías hacer esta prueba
cada cierto tiempo.",Bunu ara ara kontrol edelim.
Main_Seq_Concent_Result_Graph_5,428,Main_Seq_Concent_Result_Graph_5,Blijf oefenen met Duivelse Training!,Keep up your Devilish Training!,"Exercez-vous davantage avec
l'entraînement infernal.","Durch das Diabolische Training
können Sie sich sicher noch steigern!","Continua ad allenarti
con l'Allenamento infernale!","¡No abandones el entrenamiento
con Práctica infernal!",Keep up your Devilish Training!,"Exercez-vous davantage avec
l'entraînement infernal.","¡No abandones el entrenamiento
con Práctica infernal!",Şeytani Antrenmana devam et!
Main_Seq_Concent_Result_Graph_6,429,Main_Seq_Concent_Result_Graph_6,"Probeer het de volgende keer nog beter
te doen!",Try to aim even higher next time!,"Essayez de faire encore
mieux la prochaine fois !","Beim nächsten Mal sind Sie
sicher noch etwas besser!","La prossima volta punta
ancora più in alto!",¡Intenta superarte la próxima vez!,Try to aim even higher next time!,"Essayez de faire encore
mieux la prochaine fois!",¡Intenta superarte la próxima vez!,"Bir dahaki sefer daha da yükseği
hedefle!"
Main_Seq_Concent_Result_Graph_7,430,Main_Seq_Concent_Result_Graph_7,"Je hebt je even lang kunnen concentreren
als de vorige keer.","Your concentration span has stayed
consistent!","Vous avez réussi à maintenir
votre temps de concentration.","Ihre Konzentrationsdauer
bleibt konstant!","Vedo che mantieni costante
il tuo tempo di concentrazione.",Sigues obteniendo los mismos resultados.,"Your concentration span has stayed
consistent!","Vous avez réussi à maintenir
votre temps de concentration.",Sigues obteniendo los mismos resultados.,"Odak süren
tutarlı kaldı!"
Main_Seq_Concent_Result_Graph_8,431,Main_Seq_Concent_Result_Graph_8,"Je hebt je langer kunnen concentreren dan
de vorige keer.",Your concentration span is improving!,Votre temps de concentration augmente !,Ihre Konzentrationsdauer nimmt zu!,"Il tuo tempo di concentrazione
sta aumentando!",Hoy has mejorado tu concentración.,Your concentration span is improving!,Votre temps de concentration augmente!,Hoy has mejorado tu concentración.,Odak süren gelişiyor!
Main_Seq_Concent_Result_Graph_9,432,Main_Seq_Concent_Result_Graph_9,Je kon je vandaag beter concentreren.,You managed to focus better today.,"Vous avez réussi à mieux vous
concentrer aujourd'hui !","Heute konnten Sie sich
besser konzentrieren!","Oggi hai mantenuto la concentrazione
più a lungo!",Hoy has mejorado tu concentración.,You managed to focus better today.,"Vous avez réussi à mieux vous
concentrer aujourd'hui!",Hoy has mejorado tu concentración.,Bugün daha iyi odaklanabildin.
Main_Seq_Concent_Result_Graph_10,433,Main_Seq_Concent_Result_Graph_10,Het gaat de laatste tijd niet zo goed.,"You haven't been performing at your best,
recently.","Vous n'avez pas l'air très
en forme ces derniers temps.","In letzter Zeit kommen Sie nicht so
recht in Schwung, nicht wahr?","Mi sembra che ultimamente
tu non riesca a dare il massimo.","Últimamente estás teniendo
alguna que otra dificultad.","You haven't been performing
at your best recently.","Vous n'avez pas l'air très
en forme ces derniers temps.","Últimamente estás teniendo
alguna que otra dificultad.","Son zamanlarda
en iyi performansını sergileyemiyorsun."
Main_Seq_Concent_Result_Graph_11,434,Main_Seq_Concent_Result_Graph_11,Heb je vandaag een slechte dag?,You must be having a bad day.,"Aujourd'hui, c'était un jour sans.",Heute lief es nicht so gut...,"Forse oggi non è
la tua giornata.",Parece que hoy no es tu día.,Maybe you're having an off day.,"Aujourd'hui, c'était une
mauvaise journée.",Parece que hoy no es tu día.,"Bugün kötü bir gün geçiriyor
olmalısın."
Main_Seq_Concent_Result_Graph_12,435,Main_Seq_Concent_Result_Graph_12,Je staat aan de top!,You're overtaking the competition!,Vous avez battu votre rival !,Sie haben einen Rivalen übertroffen!,Ora sei tu in testa!,¡Menuda exhibición!,You're overtaking the competition!,Vous avez battu votre rival!,¡Qué gran exhibición!,Rakiplerini geçiyorsun!
Main_Seq_Concent_Result_Graph_13,436,Main_Seq_Concent_Result_Graph_13,Je concentratie duurde...,You were able to concentrate for,"Le temps pendant lequel vous pouvez
vous concentrer est de...",Ihre Konzentrationsdauer beträgt...,Riesci a mantenere la concentrazione per...,Tu tiempo de concentración actual es...,You were able to concentrate for,"Le temps pendant lequel vous pouvez
vous concentrer est de...",Tu tiempo de concentración actual es...,Şu süre boyunca odaklanabildin:
Main_Seq_Concent_Result_Graph_14,437,Main_Seq_Concent_Result_Graph_14,Interessant om te weten is...,By the way,Pour votre information...,"Ganz nebenbei,",Per inciso...,"Para tu información,","By the way,",Pour votre information...,"Para tu información,",Bu arada
Main_Seq_Concent_Result_Graph_15,438,Main_Seq_Concent_Result_Graph_15,"dat wanneer een twintiger deze uitdaging
voor de eerste keer aangaat...","A person in their 20s
measuring for the first time","Lorsque les personnes qui ont la vingtaine
font le test pour la première fois...","wenn ein etwa 20- bis 30-jähriger den
Test zum ersten Mal machen würde,",il primo risultato di una persona di 20 anni,"si una persona de veintitantos años
afronta este desafío por primera vez,","people in their 20s taking
this challenge for the first time","lorsque les personnes dans la vingtaine
font le test pour la première fois...","si una persona de veintitantos años
afronta este desafío por primera vez,","İlk kez ölçüm yapan
20'li yaşlarda biri"
Main_Seq_Concent_Result_Graph_16,439,Main_Seq_Concent_Result_Graph_16,hij of zij het doorgaans 90 seconden volhoudt.,"should aim for a time of
around 1 minute, 30 seconds.",elles arrivent environ à 1 minute 30.,"sollte er versuchen, ungefähr
90 Sekunden durchzuhalten.",si aggira su 1 minuto e 30 secondi.,"su tiempo debería estar en torno a
1 minuto y 30 segundos.","should aim for a time of
around 1 minute, 30 seconds.",elles arrivent environ à 1 minute 30.,"su tiempo debería estar en torno a
1 minuto y 30 segundos.","yaklaşık 1 dakika, 30 saniye civarında
bir süreyi hedeflemeli."
Main_Seq_Concent_Result_Graph_17,440,Main_Seq_Concent_Result_Graph_17,Interessant om te weten is...,By the way,Pour votre information...,"Ganz nebenbei,",Per inciso...,"Para tu información,","By the way,",Pour votre information...,"Para tu información,",Bu arada
Main_Seq_Concent_Result_Graph_18,441,Main_Seq_Concent_Result_Graph_18,"dat wanneer een dertiger deze uitdaging
voor de eerste keer aangaat...","A person in their 30s
measuring for the first time","Lorsque les personnes qui ont la trentaine
font le test pour la première fois...","wenn ein etwa 30- bis 40-jähriger den
Test zum ersten Mal machen würde,",il primo risultato di una persona di 30 anni,"si una persona de treinta y tantos años
afronta este desafío por primera vez,","people in their 30s taking
this challenge for the first time","lorsque les personnes dans la trentaine
font le test pour la première fois...","si una persona de treinta y tantos años
afronta este desafío por primera vez,","İlk kez ölçüm yapan
30'li yaşlarda biri"
Main_Seq_Concent_Result_Graph_19,442,Main_Seq_Concent_Result_Graph_19,hij of zij het doorgaans 75 seconden volhoudt.,"should aim for a time of
around 1 minute, 15 seconds.",elles arrivent environ à 1 minute 15.,"sollte er versuchen, ungefähr
75 Sekunden durchzuhalten.",si aggira su 1 minuto e 15 secondi.,"su tiempo debería estar en torno a
1 minuto y 15 segundos.","should aim for a time of
around 1 minute, 15 seconds.",elles arrivent environ à 1 minute 15.,"su tiempo debería estar en torno a
1 minuto y 15 segundos.","yaklaşık 1 dakika, 15 saniye civarında
bir süreyi hedeflemeli."
Main_Seq_Concent_Result_Graph_20,443,Main_Seq_Concent_Result_Graph_20,Interessant om te weten is...,By the way,Pour votre information...,"Ganz nebenbei,",Per inciso...,"Para tu información,","By the way,",Pour votre information...,"Para tu información,",Bu arada
Main_Seq_Concent_Result_Graph_21,444,Main_Seq_Concent_Result_Graph_21,"dat wanneer een veertiger deze uitdaging
voor de eerste keer aangaat...","A person in their 40s
measuring for the first time","Lorsque les quadragénaires font
le test pour la première fois...","wenn ein etwa 40- bis 50-jähriger den
Test zum ersten Mal machen würde,",il primo risultato di una persona di 40 anni,"si una persona de cuarenta y tantos años
afronta este desafío por primera vez,","people in their 40s taking
this challenge for the first time","lorsque les quadragénaires font
le test pour la première fois...","si una persona de cuarenta y tantos años
afronta este desafío por primera vez,","İlk kez ölçüm yapan
40'li yaşlarda biri"
