Key,ReferenceIndex,Label,EU_Dutch,EU_English,EU_French,EU_German,EU_Italian,EU_Spanish,US_English,US_French,US_Spanish,TR_Patch
SettingMenu_Hand,347,SettingMenu_Hand,Schrijfhand wijzigen,Change Handedness,Main dominante,Schreibhand ändern,Cambia mano,¿Con qué mano escribes?,Change Handedness,Main dominante,¿Con qué mano escribes?,El Tercihini Değiştir
SettingMenu_Kyoju,348,SettingMenu_Kyoju,"De verschijning
van dr. Kawashima","Doctor's
Appearance",Affichage du docteur,"Dr. Kawashimas
Erscheinung","Modifica
il Dr. Kawashima","Opciones
del doctor","Doctor's
Appearance",Affichage du docteur,"Opciones
del doctor","Doktorun
Görünümü"
SettingMenu_Erase,349,SettingMenu_Erase,Mijn profiel wissen,Delete Profile,Effacer le profil,Profil löschen,Cancella dati,Borrar perfil,Delete Profile,Effacer le profil,Borrar perfil,Profili Sil
SettingMenu_Hanko,350,SettingMenu_Hanko,Stempel,Stamp Design,Tampon,Stempel,Design timbro,"Diseño
del marcador",Stamp Design,Tampon,"Diseño
del marcador","Mühür
Tasarımı"
SettingMenu_Cloth,351,SettingMenu_Cloth,Kleding kiezen,Change Outfit,Vestiaire,Kleidung ändern,Cambia aspetto,"Selección
de estilo",Change Outfit,Vestiaire,"Selección
de estilo","Kıyafet
Değiştir"
SettingMenu_unknown,352,SettingMenu_unknown,???,???,???,???,???,(?),???,???,(?),???
SettingMenu_Flip_Number,353,SettingMenu_Flip_Number,Nr. [[U+000E]][[U+0001]][[U+0000]][[U+0000]],No. [[U+000E]][[U+0001]][[U+0000]][[U+0000]],Nº [[U+000E]][[U+0001]][[U+0000]][[U+0000]],Nr. [[U+000E]][[U+0001]][[U+0000]][[U+0000]],Nº [[U+000E]][[U+0001]][[U+0000]][[U+0000]],N.º [[U+000E]][[U+0001]][[U+0000]][[U+0000]],No. [[U+000E]][[U+0001]][[U+0000]][[U+0000]],N°[[U+000E]][[U+0001]][[U+0000]][[U+0000]],N.º [[U+000E]][[U+0001]][[U+0000]][[U+0000]],No: [[U+000E]][[U+0001]][[U+0000]][[U+0000]]
SettingMenu_Flip_Caption,354,SettingMenu_Flip_Caption,Instellingen,Settings,Options,Optionen,Imposta,Ajustes,Settings,Options,Ajustes,Ayarlar
Firstboot_,355,Firstboot_,,,,,,,,,,
Firstboot_Greeding_Greed_0,356,Firstboot_Greeding_Greed_0,,,,,,,,,,
Firstboot_Greeding_Greed_1,357,Firstboot_Greeding_Greed_1,"Goedemorgen!
Jij bent vroeg op.","Good morning!
You're up early.",Bonjour. Il est encore très tôt.,Guten Morgen! Sie sind ja früh auf!,"Buongiorno! È molto presto, oggi!","¡Buenos días!
¡Menudo madrugón te has pegado hoy!","Good morning!
You're up early.",Bonjour! Il est encore très tôt.,"¡Buenos días!
¡Cuánto has madrugado hoy!","Günaydın!
Erken kalkmışsın."
Firstboot_Greeding_Greed_2,358,Firstboot_Greeding_Greed_2,Goedemorgen!,Good morning!,Bonjour.,Guten Morgen!,Buongiorno!,¡Buenos días!,Good morning!,Bonjour!,¡Buenos días!,Günaydın!
Firstboot_Greeding_Greed_3,359,Firstboot_Greeding_Greed_3,Hallo.,Hello there!,Bonjour.,Guten Tag!,Ciao!,¡Hola!,Hello there!,Bonjour!,¡Hola!,Merhaba!
Firstboot_Greeding_Greed_4,360,Firstboot_Greeding_Greed_4,Goedenavond.,Good evening!,Bonsoir.,Guten Abend!,Buonasera!,¡Buenas!,Good evening!,Bonsoir!,¡Buenas tardes!,İyi akşamlar!
Firstboot_Greeding_Greed_5,361,Firstboot_Greeding_Greed_5,"Goedenavond.
O jee, wat is het al laat!","Good evening.
Burning the midnight oil, I see!",Bonsoir ! Ou devrais-je dire bonne nuit ?,Guten Abend! Sie sind ja noch spät auf!,"Buonasera!
Abbiamo fatto tardi, eh!","¡Buenas!
¡Menudas horas!","Good evening.
Burning the midnight oil, eh!",Bonsoir! Ou devrais-je dire bonne nuit?,"¡Buenas tardes! ¡Algo me dice
que hoy no tienes mucho sueño!","İyi akşamlar. Gece geç saatlere kadar
çalışıyorsun, anlaşılan!"
Firstboot_Greeding_Greed_6,362,Firstboot_Greeding_Greed_6,Gelukkig Nieuwjaar!,Happy New Year!,Bonne et heureuse année !,Frohes Neues Jahr!,Felice anno nuovo!,¡Feliz Año Nuevo!,Happy New Year!,Bonne et heureuse année!,¡Feliz Año Nuevo!,Mutlu Yıllar!
Firstboot_Greeding_Greed_7,363,Firstboot_Greeding_Greed_7,Leuk je weer te zien!,How nice to see you again!,Vous revoilà.,Hallo!,Che bello rivederti!,¡Qué alegría volver a verte!,How nice to see you again!,Vous revoilà.,¡Qué alegría volver a verte!,Seni tekrar görmek ne güzel!
Firstboot_Greeding_Greed_8,364,Firstboot_Greeding_Greed_8,Daar ben je weer!,"Ah, we meet again!",Comme on se retrouve !,"Schön, Sie wiederzusehen!",Sono felice di rivederti!,¡Qué bien que volvamos a vernos!,"Ah, we meet again!",Comme on se retrouve!,¡Qué bien que volvamos a vernos!,"Ah, yine karşılaştık!"
Firstboot_Greeding_Greed_9,365,Firstboot_Greeding_Greed_9,Hallo!,Hello again!,On se voit souvent aujourd'hui.,"Heute sehen wir uns
ja ganz schön oft!","Ci incontriamo
spesso oggi, eh!",¡Hola otra vez!,Hello again!,On se voit souvent aujourd'hui.,¡Hola otra vez!,Yeniden merhaba!
Firstboot_Greeding_Greed_10,366,Firstboot_Greeding_Greed_10,Vrolijk kerstfeest!,Merry Christmas!,Joyeux Noël !,Frohe Feiertage!,Buon Natale!,"¡Jo, jo, jo!
¡Feliz Navidad!",Happy holidays!,Joyeuses fêtes!,¡Felices fiestas!,Mutlu Noeller!
Firstboot_Greeding_Greed_11,367,Firstboot_Greeding_Greed_11,,,,,,,,,,
Firstboot_Caption_0,368,Firstboot_Caption_0,"Dankzij smartphones, tablet-pc's
en laptops...","[[U+000E]][[U+0000]][[U+0002]][[U+0002]]dSmart phones, tablet
computers and laptops.[[U+000E]][[U+0000]][[U+0002]][[U+0002]]d","Grâce aux téléphones
portables et aux ordinateurs...",Mit einem Mobiltelefon oder Computer,"Cellulari, palmari e dispositivi portatili!","[[U+000E]][[U+0000]][[U+0002]][[U+0002]]dOrdenadores, tabletas,
teléfonos inteligentes...[[U+000E]][[U+0000]][[U+0002]][[U+0002]]d","Smartphones, tablets, laptops...","Grâce aux téléphones
cellulaires et aux ordinateurs...","[[U+000E]][[U+0000]][[U+0002]][[U+0002]]dComputadoras, tabletas,
celulares...[[U+000E]][[U+0000]][[U+0002]][[U+0002]]d","[[U+000E]][[U+0000]][[U+0002]][[U+0002]]dAkıllı telefonlar, tablet
bilgisayarlar ve dizüstü bilgisayarlar[[U+000E]][[U+0000]][[U+0002]][[U+0002]]d."
Firstboot_Caption_1,369,Firstboot_Caption_1,"hebben we een wereld van
informatie binnen handbereik!",A world of information at your fingertips!,"nous avons un accès
immédiat à l'information.",ist man immer über alles informiert.,"Un mondo di informazioni
sempre a portata di mano!","¡El mundo de la información
siempre a nuestro alcance!",A world of information at your fingertips!,"nous avons un accès
immédiat à l'information.","¡El mundo de la información
a nuestro alcance!",Parmaklarının ucunda bir bilgi dünyası!
Firstboot_Caption_1_1,370,Firstboot_Caption_1_1,Erg praktisch!,[[U+000E]][[U+0000]][[U+0002]][[U+0002]]dHow convenient![[U+000E]][[U+0000]][[U+0002]][[U+0002]]d,C'est super pratique !,Das ist so praktisch!,Che gran comodità!,"[[U+000E]][[U+0000]][[U+0002]][[U+0002]]d¡Es muy cómodo
y práctico![[U+000E]][[U+0000]][[U+0002]][[U+0002]]d",How convenient!,C'est vraiment pratique!,¡Resulta muy práctico!,[[U+000E]][[U+0000]][[U+0002]][[U+0002]]dNe kadar kullanışlı[[U+000E]][[U+0000]][[U+0002]][[U+0002]]d!
Firstboot_Caption_2,371,Firstboot_Caption_2,"Althans, dat zou je denken.",Or so you might think!,"C'est sûrement ce que
vous pensez, non ?",Finden Sie nicht auch?,O almeno così penseresti!,O eso nos pensamos.,Or so you might think.,"C'est sûrement ce que
vous pensez, non?",O eso pensamos.,Ya da öyle sanırsın!
Firstboot_Message_0,372,Firstboot_Message_0,Maar...,However...,Hinhin... Eh bien moi...,Aaaaaaber Vorsicht!,Tut-ta-vi-a...,Sin embargo...,Is there a downside?,Hinhin… Eeeh bieeen moooi...,Sin embargo...,Ancak...
Firstboot_Message_1,373,Firstboot_Message_1,kijk uit!,Don't be fooled!,je vous arrête tout de suite !,Es gibt einen Haken!,Non è affatto così!,¡no lo es tanto!,I think so!,je vous arrête tout de suite!,¡no lo es tanto!,Sakın kanma!
Firstboot_Message_2,374,Firstboot_Message_2,"Al deze handige apparaten
hebben ook nadelen.",Thanks to these 'convenient' contraptions,"Ces outils, certes très pratiques,","Denn genau diese eigentlich recht
praktischen Geräte sind der Grund,","La comodità ha un suo prezzo, purtroppo!","La presencia de toda esta tecnología
también tiene su lado negativo.","These modern devices, always connected...","Ces outils, certes très pratiques,","La presencia de toda esta tecnología
también tiene su lado negativo.",Bu 'kullanışlı' aletler sayesinde
Firstboot_Message_3,375,Firstboot_Message_3,We kunnen ons niet meer goed concentreren!,we have lost our ability to focus!,réduisent notre pouvoir de concentration !,"aus dem unsere
Konzentrationsfähigkeit nachlässt!","Abbiamo infatti perso la nostra
capacità di concentrazione!","¡Nuestra capacidad de concentración
es cada vez menor!","They may be eroding our ability
to concentrate!",réduisent notre pouvoir de concentration!,"¡Nuestra capacidad de concentración
es cada vez menor!",odaklanma yeteneğimizi kaybettik!
Firstboot_Message_4,376,Firstboot_Message_4,Komt dit je bekend voor?,See if this rings a bell.,Vous l'avez certainement déjà remarqué.,Kennen Sie das auch?,Questo discorso ti suona familiare?,"Vamos a ver si los siguientes ejemplos
te resultan familiares.",Does this sound familiar?,Vous l'avez certainement déjà remarqué.,"Veamos si los siguientes ejemplos
te resultan familiares.",Bunu tanıdık buluyor musun?
Firstboot_Message_5,377,Firstboot_Message_5,Je probeert je op je werk te concentreren...,You're trying to focus on study or work,"Alors que vous devriez vous
concentrer sur votre travail...","Sie versuchen, sich ganz auf
Ihre Arbeit zu konzentrieren,","Quando proviamo a concentrarci
nello studio o nel lavoro,","Te encuentras en tu escritorio
trabajando o estudiando,","You're trying to focus on study or work,","Alors que vous devriez vous
concentrer sur votre travail...","Te encuentras en tu escritorio
trabajando o estudiando,",Dersine ya da işine odaklanmaya çalışıyorsun
Firstboot_Message_6,378,Firstboot_Message_6,"maar toch wil je voortdurend
je e-mail bekijken.","yet you feel compelled to check
your email every few minutes.","vous ne pouvez pas vous empêcher de
consulter votre messagerie électronique.","doch ständig haben Sie das
Bedürfnis, Ihre E-Mails zu überprüfen.","sentiamo di continuo l'urgenza
di controllare le e-mail.","¡pero sientes la necesidad de mirar
tu correo electrónico cada cinco minutos!","yet you feel compelled to check
your e-mail every few minutes.","vous ne pouvez pas vous empêcher de
consulter votre messagerie électronique.","¡pero sientes la necesidad de revisar tu
correo electrónico cada cinco minutos!","ama yine de birkaç dakikada bir
e-postanı kontrol etmek istiyorsun."
Firstboot_Message_7,379,Firstboot_Message_7,"Je bevindt je in een situatie waarin je je
mobiele telefoon niet kunt gebruiken...","You're in a situation where you
can't use your mobile phone","Lorsque vous ne pouvez pas utiliser
votre téléphone portable...","Wenn Sie Ihr Mobiltelefon
einmal nicht verwenden können,","E quando non possiamo
utilizzare il cellulare","Estás en algún acto social en el que
no puedes usar el teléfono móvil,","Or you're in a situation where you
can't use your phone,","Lorsque vous ne pouvez pas utiliser
votre téléphone cellulaire...","Estás en algún acto social en el que
no puedes usar tu celular...","Cep telefonunu kullanamadığın
bir durumdasın"
Firstboot_Message_8,380,Firstboot_Message_8,en je voelt je daar onrustig door.,"and you find yourself getting restless and
fidgety.","vous êtes nerveux et vous
ne tenez pas en place.",werden Sie unruhig und nervös.,ci sentiamo nervosi e a disagio.,y te entran los nervios y el agobio.,"and you find yourself getting restless
and fidgety.","vous êtes nerveux et vous
ne tenez pas en place.",y empiezas a impacientarte y agobiarte.,"ve huzursuz olup
kıpır kıpır olursun."
Firstboot_Message_9,381,Firstboot_Message_9,Deze kwaal heeft een naam.,There's a name for this.,C'est ce qu'on appelle...,"Es gibt eine Bezeichnung
für dieses Verhalten:",Questa condizione ha un nome.,"Pues bien, esto tiene un nombre...",There's a name for this.,C'est ce qu'on appelle...,"Pues bien, esto tiene un nombre...",Bunun bir adı var.
Firstboot_Message_10,382,Firstboot_Message_10,[[U+000E]][[U+0000]][[U+0003]][[U+0004]]￿[[U+FF00]]Informatieverslaving[[U+000E]][[U+0000]][[U+0003]][[U+0004]]￿￿!,[[U+000E]][[U+0000]][[U+0003]][[U+0004]]￿￿It's called [[U+000E]][[U+0000]][[U+0003]][[U+0004]]￿￿[[U+000E]][[U+0000]][[U+0003]][[U+0004]]￿[[U+FF00]]Information Addiction[[U+000E]][[U+0000]][[U+0003]][[U+0004]]￿￿[[U+000E]][[U+0000]][[U+0003]][[U+0004]]￿￿![[U+000E]][[U+0000]][[U+0003]][[U+0004]]￿￿,[[U+000E]][[U+0000]][[U+0003]][[U+0004]]￿￿la [[U+000E]][[U+0000]][[U+0003]][[U+0004]]￿￿[[U+000E]][[U+0000]][[U+0003]][[U+0004]]￿[[U+FF00]]dépendance à l'information [[U+000E]][[U+0000]][[U+0003]][[U+0004]]￿￿[[U+000E]][[U+0000]][[U+0003]][[U+0004]]￿￿![[U+000E]][[U+0000]][[U+0003]][[U+0004]]￿￿,„[[U+000E]][[U+0000]][[U+0003]][[U+0004]]￿[[U+FF00]]Informationssucht[[U+000E]][[U+0000]][[U+0003]][[U+0004]]￿￿“,[[U+000E]][[U+0000]][[U+0003]][[U+0004]]￿￿Si chiama [[U+000E]][[U+0000]][[U+0003]][[U+0004]]￿[[U+FF00]]dipendenza da informazioni[[U+000E]][[U+0000]][[U+0003]][[U+0004]]￿￿.[[U+000E]][[U+0000]][[U+0003]][[U+0004]]￿￿,¡Se llama [[U+000E]][[U+0000]][[U+0003]][[U+0004]]￿[[U+FF00]]adicción a la información[[U+000E]][[U+0000]][[U+0003]][[U+0004]]￿￿!,It's called [[U+000E]][[U+0000]][[U+0003]][[U+0004]]￿[[U+FF00]]information addiction[[U+000E]][[U+0000]][[U+0003]][[U+0004]]￿￿.,[[U+000E]][[U+0000]][[U+0003]][[U+0004]]￿￿la [[U+000E]][[U+0000]][[U+0003]][[U+0004]]￿￿[[U+000E]][[U+0000]][[U+0003]][[U+0004]]￿[[U+FF00]]dépendance à l'information[[U+000E]][[U+0000]][[U+0003]][[U+0004]]￿￿[[U+000E]][[U+0000]][[U+0003]][[U+0004]]￿￿![[U+000E]][[U+0000]][[U+0003]][[U+0004]]￿￿,¡Se llama [[U+000E]][[U+0000]][[U+0003]][[U+0004]]￿[[U+FF00]]adicción a la información[[U+000E]][[U+0000]][[U+0003]][[U+0004]]￿￿!,[[U+000E]][[U+0000]][[U+0003]][[U+0004]]￿￿Buna Bilgi [[U+000E]][[U+0000]][[U+0003]][[U+0004]]￿￿[[U+000E]][[U+0000]][[U+0003]][[U+0004]]￿[[U+FF00]]Bağımlılığı deniyor[[U+000E]][[U+0000]][[U+0003]][[U+0004]]￿￿[[U+000E]][[U+0000]][[U+0003]][[U+0004]]￿￿[[U+000E]][[U+0000]][[U+0003]][[U+0004]]￿￿!
Firstboot_Message_11,383,Firstboot_Message_11,De gevolgen van informatieverslaving zijn...,"The consequences of information addiction
are...",Et si cette dépendance se développe...,Die Folgen der Sucht nach Informationen,Gli effetti di questa dipendenza,Los efectos de la adicción a la información,"The consequences of information
addiction are",Et si cette dépendance se développe...,Los efectos de la adicción a la información,"Bilgi bağımlılığının sonuçları
şunlar..."
Firstboot_Message_12,384,Firstboot_Message_12,best akelig!,Very scary indeed!,les conséquences peuvent être terribles !,können sehr negativ sein.,sono davvero spaventosi!,¡pueden llegar a ser espeluznantes!,very scary indeed!,les conséquences peuvent être terribles!,¡pueden llegar a ser espeluznantes!,Gerçekten çok korkutucu!
Firstboot_Message_13,385,Firstboot_Message_13,"We worden voortdurend afgeleid
door nieuwe informatie.","Being constantly distracted by new
information","On ne pense plus qu'à obtenir
de nouvelles informations...","Sie werden ständig von
neuen Informationen abgelenkt","Essere costantemente distratti
da nuove informazioni","Al estar siempre pendientes
de la nueva información que recibimos,","Being constantly distracted by new
information","On ne pense plus qu'à obtenir
de nouvelles informations...","Al estar siempre pendientes
de la nueva información que recibimos,","Yeni bilgilerle sürekli
dikkatinin dağılması"
Firstboot_Message_14,386,Firstboot_Message_14,"Zo kunnen we ons niet op onze huidige
taak concentreren.","means that we can't focus on the task at
hand.","et on est incapable de faire
ce qu'on a à faire !","und können sich nicht mehr darauf
konzentrieren, was Sie gerade tun.",ci impedisce di concentrarci sui nostri compiti.,"no nos centramos adecuadamente
en lo que estamos haciendo.","means that we can't focus on the task
at hand.","et on est incapable de faire
ce qu'on a à faire!","no nos centramos adecuadamente
en lo que estamos haciendo.","iş başındaki göreve
odaklanamadığımız anlamına gelir."
Firstboot_Message_15,387,Firstboot_Message_15,O! Ik zou het bijna vergeten.,Ah! I almost forgot.,"Ah, j'en oublie les présentations.","Ah, Verzeihung.","Ah, stavo quasi per
dimenticarmene!",¡Uy! ¡Casi se me olvida!,Ah! I almost forgot.,"Ah, j'en oublie les présentations.",¡Oh! ¡Casi se me olvida!,Ah! Az kalsın unutuyordum.
Firstboot_Message_16,388,Firstboot_Message_16,Ik ben dr. Kawashima.,I'm Dr Kawashima.,Je suis le docteur Kawashima.,Ich bin Dr. Kawashima.,"Io sono Ryuta Kawashima di una
nota università giapponese.",Soy el Dr. Kawashima.,I'm Dr. Ryuta Kawashima.,Je suis le docteur Kawashima.,Soy el Dr. Kawashima.,Ben Dr Kawashima.
Firstboot_Message_17,389,Firstboot_Message_17,Aangenaam kennis te maken.,Very nice to meet you.,Tout le plaisir est pour moi !,"Schön, Sie kennenzulernen!",Piacere mio!,¡El placer es mío!,Nice to meet you!,Tout le plaisir est pour moi!,¡El placer es mío!,Tanıştığımıza memnun oldum.
Firstboot_Message_18,390,Firstboot_Message_18,"Ik onderzoek de werking van de hersenen
aan een Japanse universiteit.","I conduct research into brain function
at my university.","Je conduis des recherches sur le cerveau
au sein de l'université où je travaille.","Ich erforsche die
Funktionen unseres Gehirns.","All'università mi occupo di ricerche
sulle funzioni cerebrali.","Dirijo los estudios sobre la función cerebral
en una prestigiosa universidad de Japón.","I study the science of the brain
at a top Japanese university.","Je conduis des recherches sur le cerveau
au sein de l'université où je travaille.","Dirijo los estudios sobre la función cerebral
en una prestigiosa universidad de Japón.","Üniversitemde beyin işlevleri üzerine
araştırmalar yapıyorum."
Firstboot_Message_19,391,Firstboot_Message_19,Lang niet gezien.,Long time no see.,Tout le plaisir est pour moi !,"Schön, Sie wiederzusehen!",È un piacere rivederti!,¡Y tanto!,Long time no see.,Tout le plaisir est pour moi!,¡Desde luego!,Görüşmeyeli uzun zaman oldu.
Firstboot_Message_20,392,Firstboot_Message_20,"Ik onderzoek nog steeds
de werking van de hersenen.","I'm still busy conducting research
into brain function.","Aujourd'hui encore, je poursuis
mes recherches sur le cerveau.","Ich erforsche noch immer die
Funktionen unseres Gehirns.","Continuo a occuparmi di ricerche
sulle funzioni cerebrali!","Sigo dedicándome a los estudios
sobre la función cerebral.","I'm still busy conducting research
into brain function.","Aujourd'hui encore, je poursuis
mes recherches sur le cerveau.","Sigo dedicándome a los estudios
sobre la función cerebral.","Beyin işlevleri üzerine araştırma
yapmakla hâlâ meşgulüm."
Firstboot_Message_21,393,Firstboot_Message_21,Ik wil je helpen je hersenen te trainen!,I'm here to whip your brain into shape!,"Ensemble, nous allons entraîner
votre cerveau !","Lassen Sie uns von nun an zusammen an
den Fähigkeiten Ihres Gehirns arbeiten!","E sono qui per aiutarti a rimettere
in forma il tuo cervello!","¡Estoy aquí para ayudarte
a poner en forma tu cerebro!",I'm here to help you train your brain!,"Ensemble, nous allons entraîner
votre cerveau!","¡Estoy aquí para ayudarte
a poner en forma tu cerebro!",Beynini forma sokmak için buradayım!
Firstboot_Message_22,394,Firstboot_Message_22,"Als gevolg van de informatiemaatschappij
waarin we leven...",Thanks to our information driven society,"La société de l'information dans
laquelle nous vivons...",In der heutigen Informationsgesellschaft,"In questa società così informatizzata,","Debido a la llamada
sociedad de la información,",I worry that our information-driven society,"La société de l'information dans
laquelle nous vivons...","Debido a la llamada
sociedad de la información,",Bilgi odaklı toplumumuz sayesinde
Firstboot_Message_23,395,Firstboot_Message_23,kunnen we ons niet meer concentreren.,we have lost the ability to focus.,"réduit de plus en plus la capacité de
l'homme moderne à se concentrer.","verlieren wir immer mehr
unsere Konzentrationsfähigkeit.","le persone hanno perso la
capacità di concentrarsi.","nuestra capacidad de concentración
se ha visto mermada.",is affecting our ability to concentrate.,"réduit de plus en plus la capacité de
l'homme moderne à se concentrer.","nuestra capacidad de concentración
se ha visto mermada.",odaklanma yeteneğimizi yitirdik.
Firstboot_Message_24,396,Firstboot_Message_24,"Informatie is natuurlijk niet
het enige wat ons afleidt.",Information isn't solely to blame.,"Et l'information n'est pas
la seule responsable.","Selbstverständlich sind Informationen
nicht die einzigen Ablenkungen.","Certo, le informazioni non sono
l'unica distrazione presente.","Es cierto que la información
no es lo único que nos distrae;","Of course, information isn't solely to blame.","Et l'information n'est pas
la seule responsable.","Es cierto que la información
no es lo único que nos distrae;",Suç tamamen bilginin değil.
Firstboot_Message_24_1,397,Firstboot_Message_24_1,"Overal vind je afleidingen en het worden er
steeds meer.","The world is full of distractions, and they're
only growing in number!","Les obstacles à la concentration
sont en effet nombreux.","Auch andere Faktoren stören
unsere Konzentrationsfähigkeit.","Molti altri fattori interferiscono con la
nostra capacità di concentrazione.","hay muchos otros factores que afectan
a nuestra capacidad de concentración.","The world is full of distractions,
and they're only growing in number!","Les obstacles à la concentration
sont en effet nombreux.","hay otros muchos factores que afectan
a nuestra capacidad de concentración.","Dünya dikkat dağıtıcılarla dolu ve
sayıları giderek artıyor!"
Firstboot_Message_25,398,Firstboot_Message_25,Maar je hoeft je geen zorgen te maken!,But fear not!,Mais rassurez-vous !,Doch es gibt keinen Grund zur Besorgnis!,Ma non c'è da preoccuparsi!,¡Pero que no cunda el pánico!,But fear not!,"Mais, rassurez-vous!",¡Pero que no cunda el pánico!,Ama korkma!
Firstboot_Message_26,399,Firstboot_Message_26,"Om het concentratieprobleem van onze
maatschappij op te lossen...","In an effort to cure the epidemic of low
concentration spans","Pour venir en aide à l'homme moderne
incapable de se concentrer,","Ich habe für alle, die in der heutigen Welt
mit Konzentrationsproblemen kämpfen,","Per risolvere il problema della scarsa
concentrazione che affligge la nostra società,","Me he propuesto intentar solucionar
este problema de concentración,","To try to help the problem of poor
concentration,","Pour venir en aide à l'homme moderne
incapable de se concentrer,","Me he propuesto intentar solucionar
este problema de concentración,","Kısa konsantrasyon süresi salgınına
çare bulmak için"
Firstboot_Message_27,400,Firstboot_Message_27,"heb ik een splinternieuw
trainingsregime ontwikkeld.","I have developed some brand new training
exercises!","j'ai mis au point un tout
nouveau programme !",ein brandneues Training vorbereitet!,"ho sviluppato un modo di
allenarsi del tutto nuovo!","y con esta idea en mente he desarrollado
un novedoso programa de ejercicios.","I've developed some devilishly tricky
new training exercises!","j'ai mis au point un tout
nouveau programme!","y con esta idea en mente he desarrollado
un novedoso programa de ejercicios.","Yepyeni antrenman
egzersizleri geliştirdim!"
Firstboot_Message_28,401,Firstboot_Message_28,Ik noem het...,I call them...,Je l'ai appelé...,Ich nenne es...,Il suo nome è...,Lo he bautizado...,"In fact, I call them...",Je l'ai appelé...,Lo llamo...,Onlara şöyle diyorum...
Firstboot_Message_29,402,Firstboot_Message_29,Duivelse Training!,Devilish Training!,l'entraînement infernal !,Diabolisches Training!,Allenamento infernale!,¡Práctica infernal!,Devilish Training!,l'entraînement infernal!,¡Práctica infernal!,Şeytani Antrenman!
Firstboot_Message_30,403,Firstboot_Message_30,Aan de slag dan maar!,So what are we waiting for?,Essayons tout de suite !,"Lassen Sie es uns gleich
einmal ausprobieren!","Allora, cosa stiamo aspettando?","¿Qué me dices?
¿Entramos en materia?",So what are we waiting for?,Essayons tout de suite!,¡Muy bien! ¿Empezamos ya?,O hâlde neyi bekliyoruz?
Firstboot_Message_31_0,404,Firstboot_Message_31_0,"Het is tijd om met Duivelse Training
te beginnen!",Let's start Devilish Training!,Commençons l'entraînement infernal !,"Beginnen wir mit dem
Diabolischen Training!",Iniziamo con l'Allenamento infernale!,"¡Ha llegado el momento de afrontar
la sección Práctica infernal!",Let's start Devilish Training!,Commençons l'entraînement infernal!,"¡Ha llegado el momento de afrontar
la sección Práctica infernal!",Şeytani Antrenman'a başlayalım!
Firstboot_Message_31_1,405,Firstboot_Message_31_1,Duivelse Training...,Devilish Training...,« Entraînement infernal »...,Diabolisches Training...,Infernale...,Práctica infernal...,Devilish Training...,Entraînement infernal...,Práctica infernal...,Şeytani Antrenman...
Firstboot_Message_32,406,Firstboot_Message_32,"Dat klinkt best lastig, vind je niet?","Sounds pretty tough, eh?","Ça fait peur, vous ne trouvez pas ?","Das klingt schon schwierig, oder?","Dà l'idea di qualcosa di
molto severo, eh?",¿A que el nombre impone mucho?,"Sounds pretty tough, huh?","Ça fait peur, vous ne trouvez pas?","Parece difícil, ¿verdad?","Epey zor görünüyor, değil mi?"
Firstboot_Message_33,407,Firstboot_Message_33,Duivelse Training is zéker lastig!,You'd better believe it's tough!,"Mais oui, c'est un entraînement très difficile !",Natürlich ist es schwierig!,"Infatti, non è una passeggiata!","¡Pues ve haciéndote a la idea
de que va a ser un horror!",You'd better believe it's tough!,"Mais oui, c'est un entraînement très difficile!","¡Pues ve haciéndote a la idea
de que va a ser un horror!",Elbette zor!
Firstboot_Message_33_1,408,Firstboot_Message_33_1,Wat? Geloof je me niet?,What? You don't think so?,Ah... Ah bon ?,"Oh, finden Sie nicht?",Da-davvero?!,"Reconozco que me sorprende
tu incredulidad...","Oh, really?",Ah... Ah bon?,"Reconozco que me sorprende
tu incredulidad...",Ne? Öyle düşünmüyor musun?
Firstboot_Message_33_2,409,Firstboot_Message_33_2,Maar Duivelse Training ís lastig!,But it IS tough!,"Pourtant, c'est un entraînement très difficile !",Aber da haben Sie sich getäuscht!,"Invece vedrai che
cambierai idea!",¡Si lo digo es porque es verdad!,"Well, I assure you it is tough.","Pourtant, c'est un entraînement très difficile!",¡Si lo digo es porque es verdad!,Ama gerçekten zor!
Firstboot_Message_34,410,Firstboot_Message_34,Nu haal ik mijn innerlijke duivel naar boven...,"This is where I summon my inner monster
and make life...","Laissez-moi revêtir une apparence
plus adéquate...","Lassen Sie mich nur kurz ein
passenderes Äußeres annehmen...","Tirerò fuori il demone
che c'è in me!","Ahora es cuando dejo que salga
el diablillo que llevo dentro...","In fact, I have to become a bit devilish myself","Laissez-moi revêtir une apparence
plus adéquate...","Ahora es cuando dejo que salga
el monstruo que llevo adentro...","İşte burada içimdeki canavarı ortaya çıkarır
ve hayatı..."
Firstboot_Message_35,411,Firstboot_Message_35,Ik ben er klaar voor!,Devilishly difficult for you!,Je serai impitoyable !,"So, ich wäre dann so weit!",Per renderti la vita un inferno!,¡para hacer de tu vida un infierno!,to make it devilishly tricky!,Je serai sans merci!,"¡para hacerte la vida endemoniadamente
difícil!",Senin için şeytani derecede zor!
Firstboot_Message_36,412,Firstboot_Message_36,Maar ben jij dat ook?,Are you prepared for what's coming?,On peut y aller ?,Sind Sie auch bereit?,Saprai affrontare ciò che ti aspetta?,¿Te atreves?,Are you ready?,On peut y aller?,¿Te atreves?,Gelecek olana hazır mısın?
