file	id	format	source_en	source_fr	source_de	source_es	source_it	source_nl	source_pt	source_ru	tr	source_sha1	notes
common/global-en.stb	139	STB1.1	*UNUSED STRING - PLEASE IGNORE*	*UNUSED STRING - PLEASE IGNORE*		*UNUSED STRING - PLEASE IGNORE*	*UNUSED STRING - PLEASE IGNORE*	*UNUSED STRING - PLEASE IGNORE*	*UNUSED STRING - PLEASE IGNORE*	*UNUSED STRING - PLEASE IGNORE*	*KULLANILMAYAN METİN - LÜTFEN YOK SAYIN*	9a7c198aa022	
common/global-en.stb	140	STB1.1	Writing... Please wait.	Écriture... Veuillez patienter.	Schreibvorgang... Bitte warten.	Guardando... Espera un momento.	Scrittura in corso... Attendi.	Bezig met verwerken ... Een moment geduld.	A guardar... Aguarde um momento.	Идет запись. Пожалуйста, подожди...	Yazılıyor... Lütfen bekleyin.	a0880784de24	
common/global-en.stb	141	STB1.1	Switch to Paints?	Passer à la peinture?	Zu Pinseln wechseln?	¿Quieres pasar a las pinturas?	Vuoi passare ai colori?	Switch to Paints?	Switch to paints?	Switch to Paints?	Boyalara Geçilsin mi?	73a2514bd2c5	
common/global-en.stb	142	STB1.1	Once you switch to paints, you won't be able to use pencils or the eraser.\n\nAre you sure you want to switch?	"""Si vous choisissez cette option, vous n'aurez plus accès aux crayons, ni à la gomme.\nPasser à la peinture?"""	"""Wenn du zu den Pinseln wechselst, kannst du Bleistift und Radiergummi nicht mehr verwenden.\nMöchtest du wirklich wechseln?"""	"""Si pasas a las pinturas, no podrás usar ni los lápices ni la goma.\n\n¿Seguro que quieres pasar?"""	"""Una volta selezionati i colori, non potrai più usare le matite o la gomma.\n\nVuoi davvero selezionare i colori?"""	"""Once you switch to paints, you won't be able to use pencils or the eraser.\n\nAre you sure you want to switch?"""	"""Once you switch to paints, you won't be able to use pencils or the eraser.\n\nAre you sure you want to switch?"""	"""Once you switch to paints, you won't be able to use pencils or the eraser.\n\nAre you sure you want to switch?"""	Boyalara geçtiğinizde kalemleri veya silgiyi artık kullanamazsınız.\n\nGeçmek istediğinizden emin misiniz?	abdf64821ac5	
common/global-en.stb	143	STB1.1	The subject image has been deleted and cannot be reloaded.	L'image du sujet a été effacée et ne peut pas\nêtre chargée à nouveau.	Die Vorlage wurde gelöscht und kann nicht wieder geladen werden.	Se ha borrado la imagen de referencia y no se puede cargar.	L'immagine del soggetto è stata eliminata\ne non verrà caricata.	Het referentiebeeld is gewist en kan niet opnieuw worden geladen.	A imagem do motivo foi apagada\ne não pode ser recuperada.	Исходное изображение было удалено\nи не может быть загружено заново.	Konu resmi silinmiş ve yeniden yüklenemiyor.	516df6c9bc50	
common/global-en.stb	144	STB1.1	Select Frame	Choisir un cadre	Rahmen wählen	Selecciona un marco	Scegli una cornice	Lijst kiezen	Selecionar Moldura	Выбор рамы	Çerçeve Seç	e33d777c10e3	
common/global-en.stb	145	STB1.1	On	Oui	Ein	Sí	Sì	Aan	Sim	Вкл.	Açık	e0049a66519c	
common/global-en.stb	146	STB1.1	Off	Non	Aus	No	No	Uit	Não	Выкл.	Kapalı	e3de5ab0ca4c	
common/global-en.stb	147	STB1.1	Flat	Plat	Flach	Ancho	Dorso	Flat	Flat	Flat	Yassı	79c9e13ab7d5	
common/global-en.stb	148	STB1.1	Continue	Continuer	Fortsetzen	Continuar	Continua	Verdergaan	Continuar	Продолжить	Devam Et	2e02623966f9	
common/global-en.stb	149	STB1.1	Demo Lesson: Apple	Leçon démo: La pomme	Demo-Lektion: Apfel	Lección de demostración: Manzana	Lezione demo: Mela	Demo Lesson: Apple	Demo Lesson: Apple	Demo Lesson: Apple	Demo Ders: Elma	df0d990e79a7	
common/global-en.stb	150	STB1.1	A demonstration of Art Academy's tools and features.	Une démonstration des outils et des fonctions d'Art Academy.	Eine Demonstration der Hilfsmittel und Möglichkeiten von Art Academy	Presentación de los utensilios y las funciones de Art Academy.	Una dimostrazione degli strumenti e delle funzioni di Art Academy.	A demonstration of Art Academy's tools and features.	A demonstration of Art Academy's tools and features.	A demonstration of Art Academy's tools and features.	Art Academy'nin araç ve özelliklerinin tanıtımı.	b45eb91a4587	
common/global-en.stb	151	STB1.1	Mini Lesson: Tomato	Exercice: La tomate	Mini-Lektion: Tomate	Clase extra: Tomate	Mini lezione: Pomodoro	Mini Lesson: Tomato	Mini-Lesson: Tomato	Mini Lesson: Tomato	Mini Ders: Domates	9e18ea00a1f2	
common/global-en.stb	152	STB1.1	Master the skills you learnt in the previous mini lesson.	Exercice libre reprenant les principes abordés dans l'exercice précédent.	"""Perfektioniere die Fähigkeiten, die du in der vorherigen Mini-Lektion gelernt hast."""	Ejercicio libre para perfeccionar las técnicas aprendidas en la clase extra anterior.	Metti in pratica le abilità acquisite nella mini lezione precedente.	Master the skills you learnt in the previous mini lesson.	Master the skills you learnt in the previous mini-lesson.	Master the skills you learnt in the previous mini lesson.	Önceki mini derste öğrendiğiniz becerilerde ustalaşın.	5cb7e40362fc	
common/global-en.stb	153	STB1.1	Mini Lesson: Dolphin	Exercice: Le dauphin	Mini-Lektion: Delfin	Clase extra: Delfín	Mini lezione: Delfino	Mini Lesson: Dolphin	Mini-Lesson: Dolphin	Mini Lesson: Dolphin	Mini Ders: Yunus	b75cf2763cb5	
common/global-en.stb	154	STB1.1	Master the skills you learnt in the previous mini lesson.	Exercice libre reprenant les principes abordés dans la leçon 6.	"""Verfeinere die Fähigkeiten, die du in der Wellen-Lektion gelernt hast, in dieser freien Übung."""	Ejercicio libre para perfeccionar las técnicas aprendidas en la lección de la ola.	Affina le tecniche che hai appreso nella sesta lezione (onda) in questo esercizio a forma libera.	Master the skills you learnt in the previous mini lesson.	Hone the skills you learnt from the Wave lesson in this free-form exercise.	Master the skills you learnt in the previous mini lesson.	Önceki mini derste öğrendiğiniz becerilerde ustalaşın.	5cb7e40362fc	
common/global-en.stb	155	STB1.1	Mini Lesson: Flower	Exercice: La fleur	Mini-Lektion: Blume	Clase extra: Flor	Mini lezione: Fiore	Mini Lesson: Flower	Mini-Lesson: Flower	Mini Lesson: Flower	Mini Ders: Çiçek	6d0639ce458b	
common/global-en.stb	156	STB1.1	Master the skills you learnt in the previous mini lesson.	Exercice libre reprenant les principes abordés dans l'exercice précédent.	"""Perfektioniere die Fähigkeiten, die du in der vorherigen Mini-Lektion gelernt hast."""	Ejercicio libre para perfeccionar las técnicas aprendidas en la clase extra anterior.	Metti in pratica le abilità acquisite nella mini lezione precedente.	Master the skills you learnt in the previous mini lesson.	Master the skills you learnt in the previous mini-lesson.	Master the skills you learnt in the previous mini lesson.	Önceki mini derste öğrendiğiniz becerilerde ustalaşın.	5cb7e40362fc	
common/global-en.stb	157	STB1.1	Mini Lesson: Rooster	Exercice: Le coq	Mini-Lektion: Hahn	Clase extra: Gallo	Mini lezione: Gallo	Mini Lesson: Rooster	Mini-Lesson: Cockerel	Mini Lesson: Rooster	Mini Ders: Horoz	7f5c53a03b8b	
common/global-en.stb	158	STB1.1	Master the skills you learnt in the previous mini lesson.	Exercice libre reprenant les principes abordés dans la leçon 9.	"""Verfeinere die Fähigkeiten, die du in der Schwanen-Lektion gelernt hast, in dieser freien Übung."""	Ejercicio libre para perfeccionar las técnicas aprendidas en la lección del cisne.	Affina le tecniche che hai appreso nella nona lezione (cigno) in questo esercizio a forma libera.	Master the skills you learnt in the previous mini lesson.	Hone the skills you learnt from the Swan lesson in this free-form exercise.	Master the skills you learnt in the previous mini lesson.	Önceki mini derste öğrendiğiniz becerilerde ustalaşın.	5cb7e40362fc	
common/global-en.stb	159	STB1.1	Mini Lesson: Mountain	Exercice: La montagne	Mini-Lektion: Berg	Clase extra: Montaña	Mini lezione: Montagna	Mini Lesson: Mountain	Mini-Lesson: Mountain	Mini Lesson: Mountain	Mini Ders: Dağ	b5395334a708	
common/global-en.stb	160	STB1.1	Master the skills you learnt in the previous mini lesson.	Exercice libre reprenant les principes abordés dans la leçon 10.	"""Verfeinere die Fähigkeiten, die du in der Landschafts-Lektion gelernt hast, in dieser freien Übung."""	Ejercicio libre para perfeccionar las técnicas aprendidas en la lección del paisaje.	Affina le tecniche che hai appreso nella decima lezione (paesaggio) in questo esercizio a forma libera.	Master the skills you learnt in the previous mini lesson.	Hone the skills you learnt from the Landscape lesson in this free-form exercise.	Master the skills you learnt in the previous mini lesson.	Önceki mini derste öğrendiğiniz becerilerde ustalaşın.	5cb7e40362fc	
common/global-en.stb	161	STB1.1	Gallery	Galerie	Galerie	Galería	Galleria	Galerie	Galeria	Галерея	Galeri	9c30a3485a58	
common/global-en.stb	162	STB1.1	Demo	Démo	Demo	Demo	Demo	Demo	Demo	Demo	Demo	e52c854d5631	
common/global-en.stb	163	STB1.1	Camera	App. photo	Kamera	Cámara	Fotocamera	Camera	Camera	Camera	Kamera	4da9c9af9631	
common/global-en.stb	164	STB1.1	Delete image?	Effacer l'image ?	Bild löschen?	¿Borrar imagen?	Vuoi eliminare l'immagine?	Wil je dit werk wissen?	Deseja apagar a imagem?	Удалить изображение?	Resim silinsin mi?	722d76656aa1	
common/global-en.stb	165	STB1.1	Overwrite Existing Free Paint?	Écraser le dessin libre sauvegardé ?	Freies-Zeichnen-Bild überschreiben?	¿Sobrescribir los datos del archivo?	Vuoi sovrascrivere questa immagine?	Wil je het huidige werk overschrijven?	Deseja substituir os dados\nde Pintura Livre?	Перезаписать данные сохранения\nсвободного режима?	Mevcut Serbest Çizim Kaydının Üzerine Yazılsın mı?	27071e64be96	
common/global-en.stb	166	STB1.1	Overwrite Existing Lesson?	Écraser la leçon sauvegardée ?	Vorhandene Lektion überschreiben?	¿Sobrescribir los datos del archivo?	Vuoi sovrascrivere la lezione?	Wil je de huidige opgeslagen les overschrijven?	Substituir os dados da aula?	Перезаписать данные сохранения\nзанятия?	Mevcut Ders Kaydının Üzerine Yazılsın mı?	3059afa1e1bc	
common/global-en.stb	167	STB1.1	Saving Game Data...	Sauvegarde des données	Speichervorgang...	Espera un momento...	Salvataggio dati di gioco...	Bezig met opslaan ...	A guardar...	Идет сохранение данных игры...	Oyun Verileri Kaydediliyor...	093ab0f1a48b	
common/global-en.stb	168	STB1.1	Image Library	Bibliothèque d'images	Bilderverzeichnis	Archivo de imágenes	Catalogo immagini	Image Library	Image Library	Image Library	Resim Kitaplığı	65454039117d	
common/global-en.stb	169	STB1.1	Gallery	Galerie	Galerie	Galería	Galleria	Galerie	Galeria	Галерея	Galeri	9c30a3485a58	
common/global-en.stb	170	STB1.1	Transmitting Data, please wait...	Transfert des données. Veuillez patienter...	Daten werden übermittelt. Bitte warten...	Transmitiendo datos...	Trasmissione dati... Attendi.	Bezig met spelgegevens versturen ... Een moment geduld.	A transmitir os dados... Aguarde um momento.	Идет передача данных. Пожалуйста, подожди...	Veriler aktarılıyor, lütfen bekleyin...	2e9c44c40782	
common/global-en.stb	171	STB1.1	Send Demo	Envoyer la démo	Sende Demo	Enviar demo	Invia demo	Send Demo	Send Demo	Send Demo	Demoyu Gönder	a1f09a7a8f9e	
common/global-en.stb	172	STB1.1	Select 'DS Download Play' on another Nintendo DS system to receive demo.	Sélectionnez Téléchargement DS sur une autre console Nintendo DS pour recevoir la démo.	"""Berühre 'DS-Download-Spiel' auf einem anderen Nintendo DS-System, um die Demo zu erhalten."""	Selecciona 'Descarga DS' en otra consola Nintendo DS para recibir la demo.	Seleziona Download DS su un'altra console Nintendo DS per ricevere la demo.	Select 'DS Download Play' on another Nintendo DS system to receive demo.	Select 'DS Download Play' on another Nintendo DS system to receive the demo.	Select 'DS Download Play' on another Nintendo DS system to receive demo.	Demoyu almak için başka bir Nintendo DS sisteminde 'DS Download Play'i seçin.	1054d0535ca2	
common/global-en.stb	173	STB1.1	Art Academy	Art Academy - Version démo	Art Academy - Demo	Art Academy - Demo	Art Academy - Versione demo	Art Academy	Art Academy - Demo Version	Art Academy	Art Academy	e241c50ca8e6	
common/global-en.stb	174	STB1.1	Learn to draw and paint!	Apprenez le dessin et la peinture!	Lerne zu zeichnen und zu malen!	¡Aprende a dibujar y pintar!	Impara a disegnare e a dipingere!	Learn to draw and paint!	Learn to draw and paint!	Learn to draw and paint!	Çizim ve resim yapmayı öğrenin!	61249c260ff3	
common/global-en.stb	175	STB1.1	Select a Free Paint Save to Use:	Sélectionnez un fichier de sauvegarde :	Wähle einen Freies Zeichnen-Speicherstand.	Elige el archivo que quieres usar:	Scegli un file	Kies een 'Vrij schilderen'-bestand om te gebruiken.	Selecione o ficheiro de Pintura Livre a utilizar:	Использовать файл сохр. свободного режима:	Kullanılacak Serbest Çizim Kaydını Seçin:	e36eb252b82c	
common/global-en.stb	176	STB1.1	Select a Free Paint Save to Resume:	Sélectionnez un fichier de sauvegarde :	Wähle einen Freies Zeichnen-Speicherstand.	Elige el archivo que quieres continuar:	Scegli un file	Kies een 'Vrij schilderen'-bestand om mee verder te gaan.	Selecione o ficheiro de Pintura Livre a continuar:	Продолжить файл сохр. свободного режима:	Devam Edilecek Serbest Çizim Kaydını Seçin:	078e8290350a	
common/global-en.stb	177	STB1.1	Select a Free Paint Save to Delete:	Sélectionnez un fichier de sauvegarde :	Wähle einen Freies Zeichnen-Speicherstand.	Elige el archivo que quieres borrar:	Scegli un file	Kies een 'Vrij schilderen'-bestand om te wissen.	Selecione o ficheiro de Pintura Livre a apagar:	Удалить файл сохр. свободного режима:	Silinecek Serbest Çizim Kaydını Seçin:	c778d227ebc1	
common/global-en.stb	178	STB1.1	Select a Free Paint Save to Copy:	Sélectionnez un fichier de sauvegarde:	Wähle einen Freies Zeichnen-Speicherstand.	Elige el archivo que quieres copiar:	Scegli un file	Select a Free Paint Save to Copy:	Select a Free Paint Save to copy:	Select a Free Paint Save to Copy:	Kopyalanacak Serbest Çizim Kaydını Seçin:	b52e8ee6de91	
common/global-en.stb	179	STB1.1	Select a Lesson Save to Use:	Sélectionnez un fichier de sauvegarde :	Wähle einen Lektion-Speicherstand.	Elige el archivo que quieres usar:	Scegli un file	Kies een lesbestand om te gebruiken.	Selecione o ficheiro de aula a utilizar:	Использовать файл сохранения занятия:	Kullanılacak Ders Kaydını Seçin:	a5c17dd7add7	
common/global-en.stb	180	STB1.1	Select a Lesson Save to Resume:	Sélectionnez un fichier de sauvegarde :	Wähle einen Lektion-Speicherstand.	Elige el archivo que quieres continuar:	Scegli un file	Kies een lesbestand om mee verder te gaan.	Selecione o ficheiro de aula a continuar:	Продолжить файл сохранения занятия:	Devam Edilecek Ders Kaydını Seçin:	efd437b6313c	
common/global-en.stb	181	STB1.1	Select a Lesson Save to Delete:	Sélectionnez un fichier de sauvegarde :	Wähle einen Lektion-Speicherstand.	Elige el archivo que quieres borrar:	Scegli un file	Kies een lesbestand om te wissen.	Selecione o ficheiro de aula a apagar:	Удалить файл сохранения занятия:	Silinecek Ders Kaydını Seçin:	ddd0256d1604	
common/global-en.stb	182	STB1.1	Select a Lesson Save to Copy:	Sélectionnez un fichier de sauvegarde:	Wähle einen Lektion-Speicherstand.	Elige el archivo que quieres copiar:	Scegli un file	Select a Lesson Save to Copy:	Select a Lesson Save to copy:	Select a Lesson Save to Copy:	Kopyalanacak Ders Kaydını Seçin:	5d78e9c40318	
common/global-en.stb	183	STB1.1	Wait...	Veuillez patienter...	Bitte warten...	Espera...	Attendi...	Een moment geduld ...	Aguarde...	Подожди...	Bekleyin...	f241ee78c83f	
common/global-en.stb	184	STB1.1	Select Target Save:	Sélectionnez un fichier:	Wähle den Ziel-Speicherstand.	Elige el archivo de destino:	Scegli dove salvare	Select Target Save:	Select Target Save:	Select Target Save:	Hedef Kaydı Seçin:	fb8d882884e6	
common/global-en.stb	185	STB1.1	Saving Game Data, Please Wait...	Sauvegarde des données. Veuillez patienter...	Speichervorgang. Bitte warten...	Guardando datos de juego...	Salvataggio dati... Attendi.	Bezig met opslaan ... Een moment geduld.	Gravação em curso... Aguarde um momento.	Идет сохранение данных игры.\nПожалуйста, подожди...	Oyun verileri kaydediliyor, lütfen bekleyin...	234c6d6ddc49	
common/global-en.stb	186	STB1.1	View	Afficher	Ansehen	Ver	Vedi	View	View	View	Görüntüle	69bd4ef9fbd0	
common/global-en.stb	187	STB1.1	Delete	Effacer	Löschen	Borrar	Elimina	Wissen	Apagar	Удалить	Sil	f6fdbe48dc54	
common/global-en.stb	188	STB1.1	Slide Show	Diaporama	Diaschau	Exposición	Slideshow	Slide Show	Slide Show	Slide Show	Slayt Gösterisi	e7fead587e11	
common/global-en.stb	189	STB1.1	No images to display.	Aucune image disponible.	Keine Bilder vorhanden	No hay imágenes.	Nessuna immagine disponibile.	No images to display.	No images to display.	No images to display.	Görüntülenecek resim yok.	68f84b588f50	
common/global-en.stb	190	STB1.1	Take Photo	Prendre la photo	Foto schießen	Hacer foto	Scatta foto	Take Photo	Take Photo	Take Photo	Fotoğraf Çek	e9765b270b4f	
common/global-en.stb	191	STB1.1	Switch	Vue	Wechseln	Cambiar de cámara	Cambia	Switch	Switch	Switch	Değiştir	3e44c920427e	
common/global-en.stb	192	STB1.1	Not enough space to take more photos.	Espace libre insuffisant pour prendre une photo supplémentaire.	"""Nicht genügend freier Speicherplatz, um weitere Fotos zu schießen."""	No hay espacio suficiente para guardar más fotos.	Non c'è spazio per altre foto.	Not enough space to take more photos.	Not enough space to take more photos.	Not enough space to take more photos.	Daha fazla fotoğraf çekmek için yeterli alan yok.	6b42c7adda12	
common/global-en.stb	193	STB1.1	Images Remaining: %d	Images restantes: %d	Verbleibende Bilder: %d	Imágenes restantes: %d	Immagini: ancora %d	Images Remaining: %d	Images Remaining: %d	Images Remaining: %d	Kalan Fotoğraf: %d	92f0b4531c60	
common/global-en.stb	194	STB1.1	Do you want to save this photo?	Voulez-vous sauvegarder cette photo ?	Möchtest du dieses Foto speichern?	¿Quieres guardar esta foto?	Vuoi salvare questa foto?	Do you want to save this photo?	Do you want to save this photo?	Do you want to save this photo?	Bu fotoğrafı kaydetmek istiyor musunuz?	8ee062872e69	
common/global-en.stb	195	STB1.1	SpotPass Settings	SpotPass	SpotPass	SpotPass	SpotPass	SpotPass	SpotPass	SpotPass	SpotPass Ayarları	1b9c05ba20c7	
common/global-en.stb	196	STB1.1	Transitions	Transitions	Übergänge	Transiciones	Transizione	Transitions	Transitions	Transitions	Geçişler	ab39260fea78	
common/global-en.stb	197	STB1.1	Music	Musique	Musik	Música	Musica	Music	Music	Music	Müzik	131260cbfbb0	
common/global-en.stb	198	STB1.1	Time	Intervalles	Zeit	Tiempo	Tempo	Time	Time	Time	Süre	6c82e6dd8680	
common/global-en.stb	199	STB1.1	Image Type	Type d'images	Bildtyp	Tipo de imágenes	Immagini	Image Type	Image Type	Image Type	Resim Türü	e768e84fd431	
common/global-en.stb	200	STB1.1	Please wait...	Veuillez patienter...	Bitte warten...	Espera un momento...	Attendi...	Een moment geduld ...	Aguarde...	Пожалуйста, подожди...	Lütfen bekleyin...	89e944f8eb37	
common/global-en.stb	201	STB1.1	Fade to Black	Fondu au noir	Schwarz	A negro	Sfumato nero	Fade to Black	Fade to Black	Fade to Black	Siyaha Geçiş	140038a127ae	
common/global-en.stb	202	STB1.1	Fade to White	Fondu au blanc	Weiß	A blanco	Sfumato bianco	Fade to White	Fade to White	Fade to White	Beyaza Geçiş	ade803e58356	
common/global-en.stb	203	STB1.1	Slide	Défilement	Schieben	Diapositivas	Scorrimento	Slide	Slide	Slide	Kaydırma	a5d5b46a7720	
common/global-en.stb	204	STB1.1	Mosaic	Mosaïque	Mosaik	Mosaico	Mosaico	Mosaic	Mosaic	Mosaic	Mozaik	eede504253e7	
common/global-en.stb	205	STB1.1	Random	Aléatoire	Zufällig	Aleatorias	Casuale	Random	Random	Random	Rastgele	58d888c08aa5	
common/global-en.stb	206	STB1.1	Music Type %d	Thème %d	Musikart %d	Tema %d	Tipo %d	Music Type %d	Music Type %d	Music Type %d	Müzik Türü %d	bdad72ddae40	
common/global-en.stb	207	STB1.1	%d secs	%d s	%d Sekunde(n)	%d s	%d sec	%d secs	%d secs	%d secs	%d sn	5e29d471338f	
common/global-en.stb	208	STB1.1	All	Tout	Alle	Todas	Tutte	All	All	All	Tümü	6a72085653e4	
common/global-en.stb	209	STB1.1	Paintings	Œuvre	Bilder	Cuadros	Opere	Paintings	Artwork	Paintings	Resimler	ce007250641f	
common/global-en.stb	210	STB1.1	Photos	Photos	Fotos	Fotos	Foto	Photos	Photos	Photos	Fotoğraflar	c8b2e864eccb	
common/global-en.stb	211	STB1.1	Deleting Corrupted Data	Effacement des données corrompues...	Beschädigte Daten löschen...	Borrando datos dañados...	Cancellazione dati danneggiati...	Deleting Corrupted Data	Deleting corrupted data...	Deleting Corrupted Data	Bozuk Veriler Siliniyor	6717825ae823	
common/global-en.stb	212	STB1.1	Copy Save	Copier	Daten kopieren	Copiar archivo	Copia salvataggio	Copy Save	Copy Save	Copy Save	Kaydı Kopyala	e2655047ccdf	
common/global-en.stb	213	STB1.1	Play Demo Lesson	Faire la leçon démo	Demo-Lektion starten	Ver demo	Vedi lezione demo	Play Demo Lesson	Play Demo Lesson	Play Demo Lesson	Demo Dersi Oyna	29b3d9bc401c	
common/global-en.stb	214	STB1.1	Send Demo Lesson	Envoyer la leçon démo	Demo-Lektion senden	Enviar demo	Invia lezione demo	Send Demo Lesson	Send Demo Lesson	Send Demo Lesson	Demo Dersi Gönder	ddf9246855c2	
common/global-en.stb	215	STB1.1	Restart Demo	Refaire la démo	Demo neu starten	Repetir demo	Ricomincia demo	Restart Demo	Restart Demo	Restart Demo	Demoyu Yeniden Başlat	e40a04780f45	
common/global-en.stb	216	STB1.1	The save data could not be accessed. Please turn off the power and reinsert the DS Game Card.	Impossible de lire les données de sauvegarde. Veuillez éteindre la console et réinsérer la carte de jeu.	Daten nicht lesbar. Schalte das System aus und stecke die Karte erneut ein.	No se ha podido acceder a los datos de guardado. Apaga la consola y vuelve a insertar la tarjeta de juego.	Impossibile accedere ai dati. Spegni la console e reinserisci la scheda di gioco.	The save data could not be accessed. Please turn off the power and reinsert the DS Game Card.	The save data could not be accessed. Please turn off the power and reinsert the Game Card.	The save data could not be accessed. Please turn off the power and reinsert the DS Game Card.	Kayıt verilerine erişilemedi. Lütfen gücü kapatıp DS Oyun Kartını yeniden takın.	41f3e7efc8b5	
common/global-en.stb	217	STB1.1	Select Reference from Image Library	Choisir une image de référence	Wähle eine Vorlage	Selecciona una imagen de referencia.	Scegli immagine dal catalogo	Select Reference from Image Library	Select Reference from Image Library	Select Reference from Image Library	Resim Kitaplığından Referans Seç	ced00f37e535	
common/global-en.stb	218	STB1.1	Empty	Vide	Leer	Vacío	Vuoto	Leeg	Vazio	Пусто	Boş	3159fe421b32	
common/global-en.stb	219	STB1.1	Do you want to start Nintendo DS Wireless Communications?	Démarrer la communication sans fil DS?	Möchtest du die drahtlose Verbindung starten?	¿Quieres iniciar la comunicación inalámbrica de Nintendo DS?	Vuoi avviare la comunicazione wireless DS?	Do you want to start Nintendo DS Wireless Communications?	Do you want to start DS Wireless Communications?	Do you want to start Nintendo DS Wireless Communications?	Nintendo DS Kablosuz İletişimi başlatılsın mı?	78e755d6d68d	
common/global-en.stb	220	STB1.1	Wireless communications are turned OFF. To use the 'Send Demo Lesson' feature, turn wireless communications ON in the System Settings.	"""Pour envoyer la leçon démo, la fonction de communication sans fil doit être activée dans les paramètres de la console."""	Die drahtlose Verbindung ist deaktiviert (AUS). Aktiviere die drahtlose Verbindung in den Systemeinstellungen (EIN).	La comunicación inalámbrica está desactivada. Para enviar la demo activa la comunicación inalámbrica\nen la configuración de la consola.	"""La comunicazione wireless è disattivata. Per inviare la lezione demo, attivala nelle Impostazioni della console."""	"""Wireless communications are turned OFF. To use the 'Send Demo Lesson' feature, turn wireless communications ON in the System Settings."""	"""Wireless communications are turned OFF. To send a demo lesson, turn wireless communications ON in the System Settings."""	"""Wireless communications are turned OFF. To use the 'Send Demo Lesson' feature, turn wireless communications ON in the System Settings."""	Kablosuz iletişim KAPALI. 'Demo Dersi Gönder' özelliğini kullanmak için Sistem Ayarları'ndan kablosuz iletişimi AÇIN.	c3908c5d8102	
common/global-en.stb	221	STB1.1	Save data has been corrupted. Please wait while this is repaired...	Données de sauvegarde corrompues.\nRéinitialisation des données en cours...	Die Speicherdaten sind fehlerhaft und werden wiederhergestellt. Bitte warten...	Los datos de guardado están dañados y van a repararse. Espera un momento...	I dati di salvataggio sono danneggiati.\nAttendi che vengano recuperati.	De opgeslagen gegevens zijn beschadigd en worden hersteld. Een moment geduld ...	Dados de gravação danificados.\nAguarde enquanto são reparados...	Данные сохранения повреждены.\nИдет восстановление.\nПожалуйста, подожди...	Kayıt verileri bozulmuş. Onarılırken lütfen bekleyin...	37f6266362c8	
common/global-en.stb	222	STB1.1	Demo Lesson	Leçon démo	Demo-Lektion	Lección de demostración	Lezione demo	Demo Lesson	Demo Lesson	Demo Lesson	Demo Ders	072202b6f524	
common/global-en.stb	223	STB1.1	Lesson 1: Tulip	Leçon 1 - Tulipe	Lektion 1: Tulpe	Lección 1: Tulipán	Lezione 1: Tulipano	Les 1: tulp	Aula 1: Tulipa	Занятие 1. Тюльпан	Ders 1: Lale	d8cefc105ee6	
common/global-en.stb	224	STB1.1	A simple still life that expands upon the basics of painting in New Art Academy.	Une nature morte simple qui\ndéveloppe les bases de la\npeinture dans New Art Academy.	Ein einfaches Stillleben, mit dessen Hilfe die Grundlagen des Malens in New Art Academy erklärt werden.	Naturaleza muerta sencilla. Ampliación de los conceptos básicos de pintura de New Art Academy.	Una semplice natura morta con cui perfezionare\nle nozioni base di pittura di New Art Academy.	Schilder een eenvoudig stilleven dat ingaat op de basisprincipes van schilderen.	Uma simples natureza-morta\nque nos permite explorar\nos fundamentos da pintura\nno New Art Academy.	Несложный натюрморт,\nкоторый поможет лучше\nпонять основы живописи\nв игре New Art Academy.	New Art Academy'de resim yapmanın temellerini geliştiren basit bir natürmort.	1b4f3ac2b68b	
common/global-en.stb	225	STB1.1	Lesson 2: Tree	Leçon 2 - Arbre	Lektion 2: Baum	Lección 2: Árbol	Lezione 2: Albero	Les 2: boom	Aula 2: Árvore	Занятие 2. Дерево	Ders 2: Ağaç	967472b91304	
common/global-en.stb	226	STB1.1	An introduction to the New Art Academy pencil set while drawing from nature.	Cette étude de la nature sert\nd'introduction au set de\ncrayons de New Art Academy.	Eine einfache Naturzeichnung, bei der die Bleistifte in New Art Academy erklärt werden.	Dibujo del natural. Introducción a los lápices que se usan en New Art Academy.	Introduzione al disegno a\nmatita di New Art Academy\ncon una riproduzione all'aria\naperta.	Maak kennis met de potloodset voor je eerste natuurtekening.	Introdução ao kit de desenho\ndo New Art Academy numa\naula de pintura ao ar livre.	Рисунок на пленэре.\nЗнакомство с карандашами\nв игре New Art Academy.	Doğadan çizim yaparken New Art Academy'nin kalem setiyle tanışın.	10b879cacc7a	
common/global-en.stb	227	STB1.1	Lesson 3: Melon	Leçon 3 - Melon	Lektion 3: Melone	Lección 3: Melón	Lezione 3: Melone	Les 3: meloen	Aula 3: Melão	Занятие 3. Дыня	Ders 3: Kavun	e7034cb9a36b	
