file	id	en	fr	de	it	es	old_tr	new_tr	reason_codes	reason
strings.csv	0x2CFE0407	Mercenary Dusters	Gantelets de mercenaire	Söldner-Klappen	Coprimani del mercenario	Guantes de mercenario	Paralı Asker Muşta	Paralı Asker Eldivenleri	dusters	FR Gantelets, IT Coprimani ve ES Guantes aynı biçimde eldiven türünü doğruluyor; “Muşta” anlam sapmasıydı.
strings.csv	0x2CFE0408	Sellsword Dusters	Gantelets de nervi	Mietschwert-Klappen	Coprimani del soldato di ventura	Guantes de esbirro	Kiralık Kılıç Muşta	Kiralık Kılıç Eldivenleri	dusters	FR Gantelets, IT Coprimani ve ES Guantes aynı biçimde eldiven türünü doğruluyor; “Muşta” anlam sapmasıydı.
strings.csv	0x2CFE0409	Duelist's Dusters	Gantelets de duelliste	Klappen des Duellanten	Coprimani del duellante	Guantes de duelista	Düellocu Muşta	Düellocu Eldivenleri	dusters	FR Gantelets, IT Coprimani ve ES Guantes aynı biçimde eldiven türünü doğruluyor; “Muşta” anlam sapmasıydı.
strings.csv	0x2CFE040A	Adventurer's Dusters	Gantelets d'aventurier	Klappen des Abenteurers	Coprimani dell'avventuriero	Guantes de aventurero	Maceracı Muşta	Maceracı Eldivenleri	dusters	FR Gantelets, IT Coprimani ve ES Guantes aynı biçimde eldiven türünü doğruluyor; “Muşta” anlam sapmasıydı.
strings.csv	0x2CFE040B	Elfmail Dusters	Gantelets de métal elfique	Elfenstahl-Klappen	Coprimani elfici	Guantes de malla élfica	Elf Zırhı Muşta	Elf Zırhı Eldivenleri	dusters	FR Gantelets, IT Coprimani ve ES Guantes aynı biçimde eldiven türünü doğruluyor; “Muşta” anlam sapmasıydı.
strings.csv	0x2CFE040C	Primalhide Dusters	Gantelets de peau d'Archéen	Urfell-Klappen	Coprimani di primeve	Guantes de piel de primario	Kadim Post Muşta	Kadim Post Eldivenleri	dusters	FR Gantelets, IT Coprimani ve ES Guantes aynı biçimde eldiven türünü doğruluyor; “Muşta” anlam sapmasıydı.
strings.csv	0x2CFE0422	Bulletdancer Dusters	Gantelets de fine gâchette	Kugeltänzer-Klappen	Coprimani del ballerino	Guantes de balarrápida	Mermi Dansçısı Muşta	Mermi Dansçısı Eldivenleri	dusters	FR Gantelets, IT Coprimani ve ES Guantes aynı biçimde eldiven türünü doğruluyor; “Muşta” anlam sapmasıydı.
strings.csv	0x2CFE0423	Ruinwalker Dusters	Gantelets de sillonneur de Ruin	Ruinenschreiter-Klappen	Coprimani della rovina	Guantes de caminante de Ruina	Yıkım Gezgini Muşta	Yıkım Gezgini Eldivenleri	dusters	FR Gantelets, IT Coprimani ve ES Guantes aynı biçimde eldiven türünü doğruluyor; “Muşta” anlam sapmasıydı.
strings.csv	0x2CFE0424	Pathfinder Dusters	Gantelets du baroudeur	Pfadfinder-Klappen	Coprimani del ricognitore	Guantes de rastreador	Yol Bulucu Muşta	Yol Bulucu Eldivenleri	dusters	FR Gantelets, IT Coprimani ve ES Guantes aynı biçimde eldiven türünü doğruluyor; “Muşta” anlam sapmasıydı.
strings.csv	0x2CFE0425	Northwarden Dusters	Gantelets de Gardien du nord	Nordhüter-Klappen	Coprimani del guardiano del nord	Guantes de custodio del norte	Kuzey Muhafızı Muşta	Kuzey Muhafızı Eldivenleri	dusters	FR Gantelets, IT Coprimani ve ES Guantes aynı biçimde eldiven türünü doğruluyor; “Muşta” anlam sapmasıydı.
strings.csv	0x2CFE0426	Polarhunt Dusters	Gantelets de chasseur des neiges	Polarjagd-Klappen	Coprimani della caccia polare	Guantes de caza polar	Kutup Avı Muşta	Kutup Avı Eldivenleri	dusters	FR Gantelets, IT Coprimani ve ES Guantes aynı biçimde eldiven türünü doğruluyor; “Muşta” anlam sapmasıydı.
strings.csv	0x2CFE0427	Spellweave Dusters	Gantelets ensorcelés	Zauberwirker-Klappen	Coprimani incantati	Guantes encantadas	Büyü Dokuması Muşta	Büyü Dokuması Eldivenleri	dusters	FR Gantelets, IT Coprimani ve ES Guantes aynı biçimde eldiven türünü doğruluyor; “Muşta” anlam sapmasıydı.
strings.csv	0x2CFE0428	Royalguard Dusters	Gantelets de garde royal	Königswachen-Klappen	Coprimani della guardia reale	Guantes de guardia real	Kraliyet Muhafızı Muşta	Kraliyet Muhafızı Eldivenleri	dusters	FR Gantelets, IT Coprimani ve ES Guantes aynı biçimde eldiven türünü doğruluyor; “Muşta” anlam sapmasıydı.
strings.csv	0x2CFE0429	Bladeflair Dusters	Gantelets de fine lame	Klingengespür-Klappen	Coprimani dell'eleganza	Guantes de hojabella	Kılıç Parıltısı Muşta	Kılıç Parıltısı Eldivenleri	dusters	FR Gantelets, IT Coprimani ve ES Guantes aynı biçimde eldiven türünü doğruluyor; “Muşta” anlam sapmasıydı.
strings.csv	0x2CFE042A	Wildstep Dusters	Gantelets de pionnier	Wildschritt-Klappen	Coprimani selvaggi	Guantes de pasoloco	Vahşi Adım Muşta	Vahşi Adım Eldivenleri	dusters	FR Gantelets, IT Coprimani ve ES Guantes aynı biçimde eldiven türünü doğruluyor; “Muşta” anlam sapmasıydı.
strings.csv	0x2CFE042B	Deviliron Dusters	Gantelets en fer maléfique	Teufelseisen-Klappen	Coprimani di ferro maledetto	Guantes de demonio	İblis Demiri Muşta	İblis Demiri Eldivenleri	dusters	FR Gantelets, IT Coprimani ve ES Guantes aynı biçimde eldiven türünü doğruluyor; “Muşta” anlam sapmasıydı.
strings.csv	0x2CFE0441	Feyweave Dusters	Gantelets des damnés	Feengewebe-Klappen	Coprimani della visione	Guantes de fata	Peri Dokuması Muşta	Peri Dokuması Eldivenleri	dusters	FR Gantelets, IT Coprimani ve ES Guantes aynı biçimde eldiven türünü doğruluyor; “Muşta” anlam sapmasıydı.
strings.csv	0x2CFE0442	Agmeran Dusters	Gantelets d'Agméra	Agmeranische Klappen	Coprimani di Agmera	Guantes de Agmera	Agmera Muşta	Agmera Eldivenleri	dusters	FR Gantelets, IT Coprimani ve ES Guantes aynı biçimde eldiven türünü doğruluyor; “Muşta” anlam sapmasıydı.
strings.csv	0x2CFE0443	Voidstar Dusters	Gantelets de l'étoile du Néant	Nichtsstern-Klappen	Coprimani della stella del Vuoto	Guantes de Vacío estelar	Boşluk Yıldızı Muşta	Boşluk Yıldızı Eldivenleri	dusters	FR Gantelets, IT Coprimani ve ES Guantes aynı biçimde eldiven türünü doğruluyor; “Muşta” anlam sapmasıydı.
strings.csv	0x2CFE0444	Preymark Dusters	Gantelets du destructeur	Opfermal-Klappen	Coprimani della preda	Guantes de marcapresa	Av İşareti Muşta	Av İşareti Eldivenleri	dusters	FR Gantelets, IT Coprimani ve ES Guantes aynı biçimde eldiven türünü doğruluyor; “Muşta” anlam sapmasıydı.
strings.csv	0x2CFE0445	Noblestar Dusters	Gantelets du firmament	Edelstern-Klappen	Coprimani della nobile stella	Guantes de noblestrella	Soylu Yıldız Muşta	Soylu Yıldız Eldivenleri	dusters	FR Gantelets, IT Coprimani ve ES Guantes aynı biçimde eldiven türünü doğruluyor; “Muşta” anlam sapmasıydı.
strings.csv	0x2CFE0446	Antlerking Dusters	Gantelets du cerf-roi	Geweihkönig-Klappen	Coprimani del re dei cervi	Guantes de rey astado	Boynuz Kralı Muşta	Boynuz Kralı Eldivenleri	dusters	FR Gantelets, IT Coprimani ve ES Guantes aynı biçimde eldiven türünü doğruluyor; “Muşta” anlam sapmasıydı.
strings.csv	0x2CFE0447	Faithcrest Dusters	Gantelets aux armoiries célestes	Glaubenswappen-Klappen	Coprimani della fede	Guantes de cresta de fe	İnanç Arması Muşta	İnanç Arması Eldivenleri	dusters	FR Gantelets, IT Coprimani ve ES Guantes aynı biçimde eldiven türünü doğruluyor; “Muşta” anlam sapmasıydı.
strings.csv	0x2CFE0448	Forestknight Dusters	Gantelets de chevalier forestier	Waldritter-Klappen	Coprimani del cavaliere della foresta	Guantes de caballero del bosque	Orman Şövalyesi Muşta	Orman Şövalyesi Eldivenleri	dusters	FR Gantelets, IT Coprimani ve ES Guantes aynı biçimde eldiven türünü doğruluyor; “Muşta” anlam sapmasıydı.
strings.csv	0x2CFE0449	Ashthrone Dusters	Gantelets de Cendreval	Aschenthron-Klappen	Coprimani di Ashthrone	Guantes de Tronoceniza	Ashthrone Muşta	Ashthrone Eldivenleri	dusters	FR Gantelets, IT Coprimani ve ES Guantes aynı biçimde eldiven türünü doğruluyor; “Muşta” anlam sapmasıydı.
strings.csv	0x2CFE044A	Deephome Dusters	Gantelets d'Hypogée	Tiefenheim-Klappen	Coprimani di Deephome	Guantes de Refugio Profundo	Derinyurt Muşta	Derinyurt Eldivenleri	dusters	FR Gantelets, IT Coprimani ve ES Guantes aynı biçimde eldiven türünü doğruluyor; “Muşta” anlam sapmasıydı.
strings.csv	0x2CFE0460	Salveran Dusters	Gantelets salvérans	Salveranische Klappen	Coprimani di Salvera	Guantes de Salvera	Salvera Muşta	Salvera Eldivenleri	dusters	FR Gantelets, IT Coprimani ve ES Guantes aynı biçimde eldiven türünü doğruluyor; “Muşta” anlam sapmasıydı.
strings.csv	0x2CFE0461	Nexus Dusters	Gantelets de Nexus	Nexus-Klappen	Coprimani di Nexus	Guantes de Nexus	Nexus Muşta	Nexus Eldivenleri	dusters	FR Gantelets, IT Coprimani ve ES Guantes aynı biçimde eldiven türünü doğruluyor; “Muşta” anlam sapmasıydı.
strings.csv	0x74068E51	Frigid 1 - The Permafrost	GameStage_PartOne_Frigid_Frigid1 not localized.	GameStage_PartOne_Frigid_Frigid1 not localized.	GameStage_PartOne_Frigid_Frigid1 not localized.	GameStage_PartOne_Frigid_Frigid1 not localized.	Don 1 - Kalıcı Buz	Don 1 - Kalıcı Don	permafrost	FR/DE Permafrost, IT Permagelo ve ES Tundra soğuk donmuş bölgeyi doğruluyor; “Kalıcı Don” Türkçede doğru terim.
strings.csv	0x916EEAFE	The Frost Reaches	Les Domaines de glace	Die Frostweiten	Le Vette gelide	La Extensión Helada	Don Uçları	Ayaz Diyarları	frost_reaches	FR Domaines de glace, DE Frostweiten, IT Vette gelide, ES Extensión Helada geniş bir buzlu bölgeyi ifade ediyor; “Don Uçları” yapay/literaldi.
strings.csv	0x99D82B38	#0xFFFFFFFF,0x7D1616FF#Krakenspawn Magus#PREVIOUS#	#0xFFFFFFFF,0x7D1616FF#Mage krakenard#PREVIOUS#	#0xFFFFFFFF,0x7D1616FF#Krakenbrut-Magus#PREVIOUS#	#0xFFFFFFFF,0x7D1616FF#Gran sacerdote dei Krakeniani#PREVIOUS#	#0xFFFFFFFF,0x7D1616FF#Magus krakeniano#PREVIOUS#	#0xFFFFFFFF,0x7D1616FF#Krakenspawn Büyücüsü#PREVIOUS#	#0xFFFFFFFF,0x7D1616FF#Krakenli Büyücüsü#PREVIOUS#	krakenspawn	FR Krakenard, DE Krakenbrut, IT/ES Krakeniano tür adını yerelleştiriyor; Türkçede de “Krakenli” ile tutarlılaştırıldı.
strings.csv	0x9B8D03D7	#0xFFFFFFFF,0x7D1616FF#Krakenspawn Lich#PREVIOUS#	#0xFFFFFFFF,0x7D1616FF#Liche krakenard#PREVIOUS#	#0xFFFFFFFF,0x7D1616FF#Krakenbrut-Lich#PREVIOUS#	#0xFFFFFFFF,0x7D1616FF#Lich dei Krakeniani#PREVIOUS#	#0xFFFFFFFF,0x7D1616FF#Liche krakeniano#PREVIOUS#	#0xFFFFFFFF,0x7D1616FF#Krakenspawn Lich’i#PREVIOUS#	#0xFFFFFFFF,0x7D1616FF#Krakenli Lich’i#PREVIOUS#	krakenspawn	FR Krakenard, DE Krakenbrut, IT/ES Krakeniano tür adını yerelleştiriyor; Türkçede de “Krakenli” ile tutarlılaştırıldı.
strings.csv	0xA2916CB5	of Fortis	de puissance	der Kräftigkeit	della robustezza	de fortis	Kuvvet	Sağlamlık	affix	FR/DE/IT/ES eşya eki anlamları, Türkçede birleşmiş/yanlış eş anlamlıları ayırmayı gerektiriyor.
strings.csv	0xA9719F39	WARLOCK TREE	ARBRE DU MAGICIEN	HEXERIN	STREGONE	ÁRBOL DE BRUJO	BÜYÜCÜ AĞACI	KARA BÜYÜCÜ AĞACI		
strings.csv	0xBC01C044	Frost Reaches	GameStage_PartOne_Frigid not localized.	GameStage_PartOne_Frigid not localized.	GameStage_PartOne_Frigid not localized.	GameStage_PartOne_Frigid not localized.	Don Uçları	Ayaz Diyarları	frost_reaches	FR Domaines de glace, DE Frostweiten, IT Vette gelide, ES Extensión Helada geniş bir buzlu bölgeyi ifade ediyor; “Don Uçları” yapay/literaldi.
strings.csv	0xBE3D0E41	"You can now visit the Frost Reaches!

Follow the new atlas icon on the map to find Dane Collins in the northern part of the Noble District, in the north half of Nexus. He can take you to the Frost Reaches' dungeons, including the first one: The Permafrost."	"Vous pouvez désormais explorer les Domaines de glace !

Suivez la nouvelle icône sur votre carte pour retrouver Dane Collins,
 au-delà du quartier des nobles, dans la partie nord de Nexus. Il pourra vous guider jusqu'aux donjons des Domaines de glace, dont le tout premier d'entre eux : le Permafrost."	"Du kannst nun die Frostweiten besuchen.

Folge dem neuen Atlas-Symbol auf der Karte zu Dane Collins im nördlichen Teil des Adelsviertels, in der Nordhälfte von Nexus. Er kann dich zu den Dungeons der Frostweiten bringen, einschließlich des ersten Dungeons: Der Permafrost."	"Ora puoi visitare le Vette gelide!

Segui la nuova icona dell'atlante sulla mappa per trovare Dane Collins nella zona nord del distretto dei nobili, nel settore nord di Nexus. Lui potrà accompagnarti ai dungeon delle Vette gelide, compreso il primo: il Permagelo."	"¡Ahora puedes visitar la Extensión Helada!

Sigue el nuevo icono de atlas en el mapa para encontrar a Dane Collins en la parte norte del Distrito noble. Puede llevarte a las mazmorras de la Extensión Helada, incluida la primera: la Tundra."	"Artık Don Uçları’nı ziyaret edebilirsin!

Haritadaki yeni atlas simgesini izleyerek Nexus’un kuzey yarısındaki Soylular Bölgesi’nin kuzeyinde Dane Collins’i bul. Seni Don Uçları zindanlarına, ilk zindan olan Kalıcı Buz dâhil, götürebilir."	"Artık Ayaz Diyarları’nı ziyaret edebilirsin!

Haritadaki yeni atlas simgesini izleyerek Nexus’un kuzey yarısındaki Soylular Bölgesi’nin kuzeyinde Dane Collins’i bul. Seni Ayaz Diyarları zindanlarına, ilk zindan olan Kalıcı Don dâhil, götürebilir."	frost_reaches,permafrost	FR Domaines de glace, DE Frostweiten, IT Vette gelide, ES Extensión Helada geniş bir buzlu bölgeyi ifade ediyor; “Don Uçları” yapay/literaldi. | FR/DE Permafrost, IT Permagelo ve ES Tundra soğuk donmuş bölgeyi doğruluyor; “Kalıcı Don” Türkçede doğru terim.
strings.csv	0xD5492DA8	Dusters	Gantelets	Klappen	Abiti	Guantes	Muşta	Eldivenler	dusters	FR Gantelets, IT Coprimani ve ES Guantes aynı biçimde eldiven türünü doğruluyor; “Muşta” anlam sapmasıydı.
strings.csv	0xD78CE815	of Potence	de virilité	der Potenz	dell'esuberanza	de potencia	Heybet	Kudret	affix	FR/DE/IT/ES eşya eki anlamları, Türkçede birleşmiş/yanlış eş anlamlıları ayırmayı gerektiriyor.
strings.csv	0xD78CE816	of Force	de véhémence	der Wucht	dell'energia	de fuerza	Zor	Şiddet	affix	FR/DE/IT/ES eşya eki anlamları, Türkçede birleşmiş/yanlış eş anlamlıları ayırmayı gerektiriyor.
strings.csv	0xD78CE817	of Courage	de courage	der Beherztheit	dell'animo	de coraje	Yürek	Yüreklilik	affix	FR/DE/IT/ES eşya eki anlamları, Türkçede birleşmiş/yanlış eş anlamlıları ayırmayı gerektiriyor.
strings.csv	0xD89C2887	of Exultion	de jubilation	des Frohlockens	dell'esultanza	de júbilo	Coşku	Sevinç	affix	FR/DE/IT/ES eşya eki anlamları, Türkçede birleşmiş/yanlış eş anlamlıları ayırmayı gerektiriyor.
strings.csv	0xD8C27F46	Warlock	Magicien	Hexerinnen-Baum	Via dello stregone	Brujo	Büyücü	Kara Büyücü	warlock	DE Hexer, IT stregone ve ES brujo; Wizard/mago/Zauberer ayrımından ayrı bir sınıf/rol olduğunu doğruluyor.
strings.csv	0xDDB6804E	Executive Producer	Producteur exécutif	Executive Producer	Produttore esecutivo	Productor ejecutivo	Yapımcı	Yürütücü Yapımcı	credit	FR/IT/ES “exécutif/esecutivo/ejecutivo” Producer’dan ayrı kredi rolünü doğruluyor.
strings.csv	0xF160297F	The Permafrost	Le Permafrost	Der Permafrost	Il Permagelo	La Tundra	Kalıcı Buz	Kalıcı Don	permafrost	FR/DE Permafrost, IT Permagelo ve ES Tundra soğuk donmuş bölgeyi doğruluyor; “Kalıcı Don” Türkçede doğru terim.
strings.csv	0xF165E18A	The Undersprawl	Les Profondeurs	Die Tiefenstollen	Caos profondo	El Bajomundo	Alt Yayılım	Derin Dehlizler	undersprawl	FR Profondeurs, DE Tiefenstollen, IT Caos profondo, ES Bajomundo yeraltı/derinlik alanını doğruluyor; “Alt Yayılım” literaldi.
strings.csv	0xFF8A0EA0	#0xFFFFFFFF,0xCFCFCFFF#Malfunctioning Magical Guardian#PREVIOUS#	#0xFFFFFFFF,0xCFCFCFFF#Gardien magique défectueux#PREVIOUS#	#0xFFFFFFFF,0xCFCFCFFF#Defekter magischer Wächter#PREVIOUS#	#0xFFFFFFFF,0xCFCFCFFF#Guardiano magico malfunzionante#PREVIOUS#	#0xFFFFFFFF,0xCFCFCFFF#Guardián mágico averiado#PREVIOUS#	#0xFFFFFFFF,0xCFCFCFFF#Arızalı Büyülü Muhafız#PREVIOUS#	#0xFFFFFFFF,0xCFCFCFFF#Arızalı Büyülü Koruyucu#PREVIOUS#	guardian	DE Wächter/Schutz-, IT guardiano ve ES guardián; Warden/Hüter/custode ayrımını korumak için Guardian “Koruyucu” yapıldı.
strings.csv	0xFFB034F4	#0xFFFFFFFF,0x7D1616FF#Crystal Guardian#PREVIOUS#	#0xFFFFFFFF,0x7D1616FF#Gardien du cristal#PREVIOUS#	#0xFFFFFFFF,0x7D1616FF#Kristallwächter#PREVIOUS#	#0xFFFFFFFF,0x7D1616FF#Guardiano di cristallo#PREVIOUS#	#0xFFFFFFFF,0x7D1616FF#Guardián de cristal#PREVIOUS#	#0xFFFFFFFF,0x7D1616FF#Kristal Muhafız#PREVIOUS#	#0xFFFFFFFF,0x7D1616FF#Kristal Koruyucu#PREVIOUS#	guardian	DE Wächter/Schutz-, IT guardiano ve ES guardián; Warden/Hüter/custode ayrımını korumak için Guardian “Koruyucu” yapıldı.
weapons.csv	0x003CB5DB	Guardian's	de gardien	Wächter-	del guardiano	del guardián	Muhafız	Koruyucu	guardian	DE Wächter/Schutz-, IT guardiano ve ES guardián; Warden/Hüter/custode ayrımını korumak için Guardian “Koruyucu” yapıldı.
weapons.csv	0x05CF1873	Guardian's	de gardien	Wächter-	del guardiano	del guardián	Muhafız	Koruyucu	guardian	DE Wächter/Schutz-, IT guardiano ve ES guardián; Warden/Hüter/custode ayrımını korumak için Guardian “Koruyucu” yapıldı.
weapons.csv	0x10943592	Guardian's	de gardien	Wächter-	del guardiano	del guardián	Muhafız	Koruyucu	guardian	DE Wächter/Schutz-, IT guardiano ve ES guardián; Warden/Hüter/custode ayrımını korumak için Guardian “Koruyucu” yapıldı.
weapons.csv	0x1D8071F1	Guardian's	de gardien	Wächter-	del guardiano	del guardián	Muhafız	Koruyucu	guardian	DE Wächter/Schutz-, IT guardiano ve ES guardián; Warden/Hüter/custode ayrımını korumak için Guardian “Koruyucu” yapıldı.
weapons.csv	0x34351FF4	Warlock's Boots	Bottes du sorcier	Stiefel des Hexers	Stivali dello stregone	Botas de brujo	Büyücü Çizmeleri	Kara Büyücü Çizmeleri	warlock	DE Hexer, IT stregone ve ES brujo; Wizard/mago/Zauberer ayrımından ayrı bir sınıf/rol olduğunu doğruluyor.
weapons.csv	0x3532D226	Warlock's Robes	Robe du sorcier	Roben des Hexers	Vesti dello stregone	Túnica de brujo	Büyücü Cübbesi	Kara Büyücü Cübbesi	warlock	DE Hexer, IT stregone ve ES brujo; Wizard/mago/Zauberer ayrımından ayrı bir sınıf/rol olduğunu doğruluyor.
weapons.csv	0x5ACCD947	Warlock's Gloves	Gants du sorcier	Handschuhe des Hexers	Guanti dello stregone	Guantes de brujo	Büyücü Eldivenleri	Kara Büyücü Eldivenleri	warlock	DE Hexer, IT stregone ve ES brujo; Wizard/mago/Zauberer ayrımından ayrı bir sınıf/rol olduğunu doğruluyor.
weapons.csv	0xB0C57AB5	Idol of the Hydra	Idole de l'Hydre	Götze der Hydra	Idolo dell'idra	Ídolo de hidra	Hydra Putu	Hidra Putu	hydra	FR Hydre, IT Idra ve ES Hidra standart mitolojik adın yerelleştirildiğini doğruluyor; Türkçede “Hidra”.
weapons.csv	0xB3729A30	Guardian's	de gardien	Wächter-	del guardiano	del guardián	Muhafız	Koruyucu	guardian	DE Wächter/Schutz-, IT guardiano ve ES guardián; Warden/Hüter/custode ayrımını korumak için Guardian “Koruyucu” yapıldı.
weapons.csv	0xD6D15586	Warlock's Mantle	Cape du sorcier	Mantel des Hexers	Mantello dello stregone	Manto de brujo	Büyücü Pelerini	Kara Büyücü Pelerini	warlock	DE Hexer, IT stregone ve ES brujo; Wizard/mago/Zauberer ayrımından ayrı bir sınıf/rol olduğunu doğruluyor.
dialogues.csv	0x09EA6BA9	Get me some #0x98B7D4FF#krakenspawn tentacles#PREVIOUS#, pal. Simple as that.	Il faudrait que vous me rapportiez des #0x98B7D4FF#tentacules de Krakenards#PREVIOUS#. Rien de bien compliqué, vous voyez.	Besorgt mir einige #0x98B7D4FF#Krakenbrut-Tentakel#PREVIOUS#. Ganz einfach.	Portami alcuni #0x98B7D4FF#tentacoli dei Krakeniani#PREVIOUS#. Tutto qui.	Consígueme unos #0x98B7D4FF#tentáculos de krakeniano#PREVIOUS#, por favor. Es así de fácil.	Bana biraz #0x98B7D4FF#Krakenspawn dokunacı#PREVIOUS# getir, dostum. Hepsi bu.	Bana biraz #0x98B7D4FF#Krakenli dokunacı#PREVIOUS# getir, dostum. Hepsi bu.	multilang_followup	FR Krakenards, DE Krakenbrut, IT Krakeniani ve ES krakeniano tür adının yerelleştirilmesini doğruluyor.
dialogues.csv	0x148DB1DD	The Krakenspawn Magus?! I've slain you once before - I'll do it again!	Le Mage krakenard ? Je vous ai déjà tué une fois, je le referai avec plaisir !	Der Krakenbrut-Magus?! Ich habe Euch schon einmal getötet ... und werde es wieder tun.	Il Gran sacerdote dei Krakeniani? Ti ho già ucciso una volta... e lo farò di nuovo!	¡¿El magus krakeniano?! Ya te he matado una vez. ¡Y volveré a hacerlo!	Krakenli Büyücüsü mü!? Seni daha önce bir kez öldürdüm, yine öldürürüm!	Krakenli Magus mu!? Seni daha önce bir kez öldürdüm, yine öldürürüm!	multilang_followup	DE/ES doğrudan “Magus” kullanıyor; Mage/Wizard’dan ayrı düşman varyantı korunuyor.
dialogues.csv	0x2143FF9E	You saw the #0x98B7D4FF#membrane#PREVIOUS#, right? If you can get me close to it, I can use my powers to get you through! It will be up to you to take down the #0x98B7D4FF#Krakenspawn Magus#PREVIOUS#, who rules this place!	Vous avez remarqué cette #0x98B7D4FF#membrane#PREVIOUS#, n'est-ce pas ? Si vous me placez à proximité, je pourrai utiliser mes pouvoirs pour vous ouvrir la voie ! Ce sera alors à vous de décider si vous souhaitez combattre le #0x98B7D4FF#Mage krakenard#PREVIOUS# qui dirige cet endroit !	Ihr habt die #0x98B7D4FF#Membran#PREVIOUS# gesehen, oder? Bringt mich in ihre Nähe, und ich sorge dafür, dass Ihr sie passieren könnt. Dann ist es an Euch, den #0x98B7D4FF#Krakenbrut-Magus#PREVIOUS# zu vernichten, der über diesen Ort herrscht.	Hai visto la #0x98B7D4FF#membrana#PREVIOUS#, vero? Se riesci a farmi avvicinare a essa posso usare i miei poteri per farti passare! Dopo spetterà a te sconfiggere il #0x98B7D4FF#Gran sacerdote dei Krakeniani#PREVIOUS# che regna in questo luogo!	Has visto la #0x98B7D4FF#membrana#PREVIOUS#, ¿verdad? ¡Si puedes acercarme a ella lo bastante, puedo usar mis poderes para franquearte el paso! ¡Dependerá de ti vencer al #0x98B7D4FF#magus krakeniano#PREVIOUS#!	#0x98B7D4FF#Zarı#PREVIOUS# gördün, değil mi? Beni yakınına götürürsen güçlerimle seni içeri geçirebilirim! Buraya hükmeden #0x98B7D4FF#Krakenli Büyücüsü’nü#PREVIOUS# indirmek sana kalacak!	#0x98B7D4FF#Zarı#PREVIOUS# gördün, değil mi? Beni yakınına götürürsen güçlerimle seni içeri geçirebilirim! Buraya hükmeden #0x98B7D4FF#Krakenli Magus’u#PREVIOUS# indirmek sana kalacak!	multilang_followup	DE Krakenbrut-Magus ve ES magus krakeniano, Magus varyantının ayrı tutulduğunu doğruluyor.
dialogues.csv	0x42CC52C9	Do not be like that! I'm a shaman, and I'm working on protective incense. An incense made from #0x98B7D4FF#special roots#PREVIOUS# found in the Reaches. Roots that I need someone to gather!	Ne réagissez pas ainsi ! Je travaille sur un encens de protection, fabriqué à partir de #0x98B7D4FF#racines spéciales#PREVIOUS# que l'on trouve dans les Domaines de glace. Et j'ai besoin que quelqu'un aille m'en chercher !	Ach, kommt schon! Ich bin Schamane und arbeite an schützendem Weihrauch. Der Weihrauch wird aus #0x98B7D4FF#besonderen Wurzeln#PREVIOUS# des Oberlaufs gemacht. Und ich brauche jemanden, der sie sammelt!	Non dire così! Sono uno sciamano e sto lavorando a un incenso protettivo fatto con #0x98B7D4FF#radici speciali#PREVIOUS# che si trovano sulle Vette. Mi serve qualcuno che me ne procuri un po'!	¡No seas así! Soy un chamán y estoy trabajando en un incienso protector. Se hace con #0x98B7D4FF#raíces especiales#PREVIOUS# de la Extensión Helada. ¡Y necesito que alguien recoja esas raíces!	Öyle olma! Ben şamanım ve koruyucu tütsü üzerinde çalışıyorum. Don Uçları'nda bulunan #0x98B7D4FF#özel köklerden#PREVIOUS# yapılan bir tütsü. O kökleri birinin toplaması gerekiyor!	Öyle olma! Ben şamanım ve koruyucu tütsü üzerinde çalışıyorum. Ayaz Diyarları'nda bulunan #0x98B7D4FF#özel köklerden#PREVIOUS# yapılan bir tütsü. O kökleri birinin toplaması gerekiyor!	multilang_followup	FR Domaines de glace, IT Vette ve ES Extensión Helada “the Reaches” kısaltmasının Frost Reaches alanı olduğunu doğruluyor.
names.csv	0xE5844776	Krakenspawn Lich	Liche krakenard	Krakenbrut-Lich	Lich dei Krakeniani	Liche krakeniano	Krakenli Lich'i	Krakenli Lich	multilang_followup	FR/DE/IT/ES yalın “Krakenspawn Lich” düşman adı; Türkçede Lich’e gereksiz -i eki olmamalı.
names.csv	0xFAEC43CF	Krakenspawn Lich	Liche krakenard	Krakenbrut-Lich	Lich dei Krakeniani	Liche krakeniano	Krakenli Lich'i	Krakenli Lich	multilang_followup	FR/DE/IT/ES yalın “Krakenspawn Lich” düşman adı; Türkçede Lich’e gereksiz -i eki olmamalı.
strings.csv	0x2D3AD564	This map reveals the location of the crystal cavern in the Reaches.	Cette carte révèle l'emplacement de la grotte aux cristaux des Domaines de glace.	Auf dieser Karte ist die Kristallhöhle in den Frostweiten eingezeichnet.	Questa mappa indica la posizione della caverna di cristallo sulle Vette gelide.	Este mapa revela la localización de la caverna de cristal en la Extensión Helada.	Bu harita, Don Uçları’ndaki kristal mağarasının yerini gösteriyor.	Bu harita, Ayaz Diyarları’ndaki kristal mağarasının yerini gösteriyor.	multilang_followup	FR Domaines de glace, DE Frostweiten, IT Vette gelide ve ES Extensión Helada aynı bölgeyi doğruluyor.
