"Label","TR","EUen","USen","EUfr","USfr","EUde","EUit","EUes","USes","JPja"
"Manhole","Game & Watch: Manhole","Game & Watch: Manhole","Game & Watch: Manhole","Game & Watch: Manhole","Game & Watch: Manhole","Game & Watch: Manhole","Game & Watch: Manhole","Game & Watch: Manhole","Game & Watch: Manhole","ゲーム<MSBT:0000:0000:02000600A230F330C930>＆ウオッチ マンホール"
"Marathon","Ve Kazanan...","And the Winner Is...","And the Winner Is...","Le gagnant est...","Le gagnant est...","Und der Sieger ist...","Il vincitore è...","¡Y el ganador es...!","¡Y el ganador es...!","マラソンランナー"
"Mario","Super Wario Bros.","Super Wario Bros.","Super Wario Bros.","Super Wario Bros.","Super Wario Bros.","Super Wario Bros.","Super Wario Bros.","Super Wario Bros.","Super Wario Bros.","スーパーワリオ"
"MarioBros","Mario Bros.","Mario Bros.","Mario Bros.","Mario Bros.","Mario Bros.","Mario Bros.","Mario Bros.","Mario Bros.","Mario Bros.","マリオブラザーズ"
"MarioCrash","Mario Clash","Mario Clash","Mario Clash","Mario Clash","Mario Clash","Mario Clash","Mario Clash","Mario Clash","Mario Clash","マリオクラッシュ"
"MarioKart","Super Mario Kart","Super Mario Kart","Super Mario Kart","Super Mario Kart","Super Mario Kart","Super Mario Kart","Super Mario Kart","Super Mario Kart","Super Mario Kart","スーパーマリオカート"
"MarioSunshine","Super Mario Sunshine","Super Mario Sunshine","Super Mario Sunshine","Super Mario Sunshine","Super Mario Sunshine","Super Mario Sunshine","Super Mario Sunshine","Super Mario Sunshine","Super Mario Sunshine","スーパーマリオサンシャイン"
"MarioPaint","Mario Paint - Sinek Öldürücü","Mario Paint - Flyswatter","Mario Paint - Flyswatter","Mario Paint / Fly Swatter","Mario Paint - Flyswatter","Mario Paint – Fliegenjagd","Mario Paint - Fly Swatter","Mario Paint - Matamoscas","Mario Paint - Matamoscas","マリオペイント～ハエたたき"
"Matches","Çak Gitsin","On Strike","On Strike","Bâtonnet ardent","Bâtonnet ardent","Streichholzen","Legna da ardere","Cerillas","Fósforos","マッチ"
"Maze","Labirent Harikası","A-maze-ing","A-maze-ing","Labillerinthe","Labillerinthe","Roto-Labyrinth","Nel labirinto","Laberinto giratorio","Laberinto giratorio","まんまるめいろ"
"MazeLove","Uzun Süredir Kayıp Aşk","Long Lost Love","Long Lost Love","Amour égaré","Amour égaré","Lang vermisste Liebe","Un amore verso il cielo","Mi amor perdido","Mi amor perdido","めいろでさいかい"
"MemorialPhoto","Çerçevelik","Fit for a Frame","Fit for a Frame","Photo souvenir","Photo souvenir","Im Rahmen","Foto memorabile","Un recuerdo inolvidable","Un recuerdo inolvidable","きねんしゃしん"
"MeterDash","100 Metre Koşusu","100 Meter Dash","100 Meter Dash","Cent mètres","Cent mètres","100-Meter-Sprint","Il centometrista","100 metros lisos","100 metros lisos","100メートルそう"
"Metroid","Metroid","Metroid","Metroid","Metroid","Metroid","Metroid-Morph Ball","Metroid","Metroid","Metroid","メトロイド"
"MiiStudio","Mii Channel","Mii Channel","Mii Channel","Dans la chaîne Mii","Dans la chaîne Mii","Mii-Kanal","Canale Mii","Canal Mii","Canal Mii","<MSBT:0000:0000:060008006B304C304A304830>似顔絵チャンネル"
"Mirror","Bir Yansıma Anı","A Moment of Reflection","A Moment of Reflection","Réflexion intense","Réflexion intense","Gut reflektiert!","Riflessi","Momento de reflexión","Momento de reflexión","ミラービーム"
"ModelWalk","Böyle Yürü","Walk This Way","Walk This Way","Sur le podium","Sur le podium","Hier entlang","In passerella","Estrella de la pasarela","Estrella de la pasarela","モデルウォーク"
"Mole","Vurma Çarkı","Wheel of Whack","Wheel of Whack","Roué de coups","Roué de coups","Auf Zack!","Ruota magica","Rueda de martillazos","Rueda de martillazos","かいてんハンマー"
"Mouth","Zorla Besleme","Force Feeding","Force Feeding","Gavage","Gavage","Zwangsernährung","Nutrizione forzata","Abre esa boquita","Abre esa boquita","のびるほっぺた"
"MouthCatch","Dışarıda Yemek","Eating Out","Eating Out","À pleine bouche","À pleine bouche","Mundfang","Spuntino fuori casa","Merendola a la carrera","Comida rápida","くちキャッチ"
"MudBall","Yuvarla Gitsin","Round It Out","Round It Out","Boule de boue","Boule de boue","Eine runde Sache","Tonda e lucida","Pule que te pule","No todo lo que brilla es oro","どろだんご"
"MuscleNo1","Say Bakalım","Count 'Em Up","Count 'Em Up","Compteur","Compteur","Nr.-1-Athlet","Flessioni","Flexiones","Repeticiones","マッスル<MSBT:0000:0000:08000C00CA30F330D030FC30EF30F330>No.1"
"Muscles","Demir Basmak","Pumping Iron","Pumping Iron","Un peu de muscu","Un peu de muscu","Muskeltraining","Uomini veri","Mancuernas","Mancuernas","きんトレ"
"MyMemory","İyi Ki Doğdun","Happy Birthday","Happy Birthday","Joyeux anniversaire","Bonne fête","Happy Birthday","Buon compleanno","¡Feliz cumpleaños!","¡Feliz cumpleaños!","マイメモリー"
"Nakanaori","Baltayı Göm","Burying the Hatchet","Burying the Hatchet","Enterrer la hache de guerre","Enterrer la hache de guerre","Kriegsbeil begraben?","Fare la pace","Hacer las paces","Hacer las paces","なかなおり"
"NameShot","Söz Sende","Word Up","Word Up","Le mot qu'il faut","Le mot qu'il faut","Wortsuche","Parole, parole","Palabra secreta","Palabra secreta","パネルショット"
"NBA","Yüksek Pota","High Hoops","High Hoops","Hautes sphères","Hautes sphères","Hoher Wurf","A canestro","Tiro a canasta","Tiro a canasta","フリースロー"
"Needle","Tam Göze","Right in the Eye","Right in the Eye","Droit dans le chas","Droit dans le chas","Öhr-ten","Centra il bersaglio","En el ojo","En el ojo","ハリ<MSBT:0000:0000:02000600A230F330C930>&イト"
"Nintendogs","Nintendogs","Nintendogs","Nintendogs","Nintendogs","Nintendogs","Nintendogs","Nintendogs","Nintendogs","Nintendogs","ニンテンドッグス"
"Nintenman","Klasik Kapışma","Classic Clash","Classic Clash","Classic Clash","Classic Clash","Classic Clash","Scontro totale","Combate clásico","Combate clásico","ニンテンマン"
"Noraneko","Kedi Kavgası","Catterwall","Catterwall","Chats de gouttière","Chats de gouttière","Katzenjagd","Tana dei felini","Minino perdido","Gatito perdido","ろじうらのネコ"
"Nose","Altın Avcısı","Gold Digger","Gold Digger","Chercheur d'or","Chercheur d'or","Bohrexperte","Cercatore di pepite","Hurgador","Hurgador","はなのあな"
"NoseSneeze","Hapşır Lütfen!","Sneeze, Please!","Sneeze, Please!","Tue-l'amour","Tue-l'amour","Kille-Kille","Starnutomatico","¡Achís! Gracias","Un estornudito","クシャミ"
"Notre","Kafa Sayımı","Head Count","Head Count","Décompte","Décompte","Volkszählung","Viavai","Casa loca","Casa loca","<MSBT:0000:0000:020004006E304630>脳を<MSBT:0000:0000:020004004D305F30>鍛える<MSBT:0000:0000:040006004A3068306A30>大人の<MSBT:0000:0000:04000A00C730A330FC30A830B930>DSトレーニング"
"Ocarina","Zamanın Okarinası","Ocarina of Time","Ocarina of Time","Ocarina of Time","Ocarina of Time","Ocarina of Time","Ocarina of Time","Ocarina of Time","Ocarina of Time","ゼルダの<MSBT:0000:0000:04000800673093305B306430>伝説 <MSBT:0000:0000:0200040068304D30>時のオカリナ"
"Okashimon","Atıştırmalık Oburu","Snack Sucker","Snack Sucker","Mange tout","Mange tout","Vielfraß","Mostro snack","Tragaldabas","Tragaldabas","おかしモン"
"OpenGolf","NES Open Tournament Golf","NES Open Tournament Golf","NES Open Tournament Golf","NES Open Tournament Golf","NES Open Tournament Golf","NES Open Tournament Golf","NES Open Tournament Golf","NES Open Tournament Golf","NES Open Tournament Golf","マリオオープンゴルフ"
"Otsukai","Salata Telaşı","Salad Daze","Salad Daze","Courses","Courses","So ein Salat","Al mercato","Ensalada","Ensalada","おつかい"
"Pachinko","Bitki Yemi","Plant Food","Plant Food","Arrosage de plante","Arrosage de plante","Pflanzennahrung","Brina nutriente","Sed vegetal","Sed vegetal","みずやり"
"Palutena","Kid Icarus","Kid Icarus","Kid Icarus","Kid Icarus","Kid Icarus","Kid Icarus","Kid Icarus","Kid Icarus","Kid Icarus","パルテナの<MSBT:0000:0000:020006004B304C307F30>鏡"
"Panel","Köpek Kapısı","Doggy Door","Doggy Door","Drôle de porte","Drôle de porte","Hundeklappe","Porte da cani","Dirigible","Dirigible","ひこうせん"
"Panetrate","Öz Savunma","Self-Defense","Self-Defense","Auto-défense","Auto-défense","Selbstverteidigung","Autodifesa","Defensa personal","Defensa personal","すべてみきっておる"
"Parking","Otopark Sorunları","Parking Lot Problems","Parking Lot Problems","Problème de parking","Problème de stationnement","Parkplatzprobleme","Dove ho messo l'auto?","¿Dónde he aparcado?","¿Dónde me estacioné?","ちゅうしゃじょう"
"Pat","Micro Golf","Micro Golf","Micro Golf","Mini-golf","Mini-golf","Micro Golf","Micro Golf","Microgolf","Microgolf","ホールインワン"
"Pelmanism","İkiz Yüzücüler","Twin Swimmers","Twin Swimmers","Jumeaux nageurs","Jumeaux nageurs","Zwillingsschwimmer","Gemelli in acqua","Natación a dúo","Natación a dúo","ふたごスイマー"
"Penguin","Kürek Geçidi","Paddle Parade","Paddle Parade","Parade palmée","Parade palmée","Paddelparade","Parata palmata","Desfile de patos","Desfile de patos","カルガモ"
"Penmanship","Yaz Bakalım Dostum","Write On, Dude","Write On, Dude","Calligraphie","Calligraphie","Schönschrift","Prova calligrafica","Escribe en japonés","Escribe en japonés","しゅうじ"
"Phone","Telesekreter","Answering Machine","Answering Machine","Allô ?","Allô?","Anrufbeantworter","Pronto?","¿Dígame?","¿Dígame?","もしもし"
"Pianist","Akordu Boz","Tune Out","Tune Out","Gaffe à la prof","Gare à la prof","Klavierstunde","Piccolo Mozart","Lección de piano","Lección de piano","ピアノ"
"Pick","Tavuk Kıstırmaca","Chicken Pinch","Chicken Pinch","Pince à piaf","Pince à poulet","Kükenklauen","Prendi il pollo","Pincha-pollo","Atrapa al pollito","ピンセット"
"PickUpMoney","Bozukluk","Loose Change","Loose Change","Petite monnaie","Petite monnaie","Kleinvieh macht auch Mist","Il portamonete","Pasta gansa","Guarda el cambio","ガマグチさいふ"
"Pikmin","Pikmin II","Pikmin 2","Pikmin 2","Pikmin 2","Pikmin 2","Pikmin 2","Pikmin 2","Pikmin 2","Pikmin 2","ピクミン２"
"PileUp","Kasa Kaçışı","The Crate Escape","The Crate Escape","Abus de bagages","Abus de bagages","Koffer stapeln","Sfacchina facchino!","Preparando el equipaje","Preparando el equipaje","つみあげ"
"Pinball","Pinbol","Pinball","Pinball","Pinball","Machine à boules","Pinball","Pinball","Pinball","Pinball","ピンボール"
"Pinchi","Satıcılar Giremez","No Solicitors","No Solicitors","Démarchage interdit","Démarchage interdit","Keine Hausierer!","Non ci serve niente!","¡Vuelva usted otro día!","¡Vuelva usted otro día!","ほうもんしゃ"
"PitStop","Mola Noktası","Pit Stop","Pit Stop","Arrêt au stand","Ravitaillement","Boxenstopp","Pit Stop","Parada en boxes","Parada técnica","ピットイン"
"PK","Tekte Gol","Goal in One","Goal in One","Pénalty","Pénalité","Elferkönig","Rigore","Penalti decisivo","Penal decisivo","フリーキック"
"Plane","Yer Kontrolü","Ground Control","Ground Control","Contrôle aérien","Contrôle aérien","Flugblatt","Aereo foglia","Aerohoja","Aerohoja","はっぱヒコーキ"
"Popop","Kurbağa Çırpınışı","The Frog Flap","The Frog Flap","Grenouille aérienne","Grenouille aérienne","Froschhüpfer","Il salto della pulce","Baño batracio","Baño batracio","カエルジャンプ"
"Praise","Övgü mü Sis mi II","Praise or Haze II","Praise or Haze II","Critique ou félicite II","Critique ou félicite II","Lob und Schande","Bello o brutto?","Elogio o insulto","Elogio o insulto","ほめろ／けなせ"
"PunchRush","Günbatımına Doğru","Into the Sunset","Into the Sunset","Soleil couchant","Soleil couchant","Ballermann","Al tramonto","Duelo al atardecer","Duelo al atardecer","ひゃくれつパンチ"
"Puppet","Evrensel Kukla","Universal Marionette","Universal Marionette","Qui tire les ficelles ?","Qui tire les ficelles?","Marionettentheater","Storia di una marionetta","Títere acorralado","Títere acorralado","あやつりにんぎょう"
"Pushing","Sınırları Zorla","Extreme Patty-Cake","Extreme Patty-Cake","Tope là !","Tope là!","Gib mir 10!","Battimani estremo","A empujones","A empujones","ておしずもう"
"Racing112","Racing 112","Racing 112","Racing 112","Racing 112","Racing 112","Racing 112","Racing 112","Racing 112","Racing 112","レーシング<MSBT:0000:0000:06000A0044306130443061306B30>112"
"Radio","İnce Ayar","Fine Tune","Fine Tune","Radio","Radio","Sendersuche","Segnale pulito","En sintonía","En sintonía","ラジオのアンテナ"
"Rain","Kediyi Kolla","Kitty Cover","Kitty Cover","Chat au sec","Chat au sec","Regenkätzchen","Gatto viziato","Minino mojado","Gatito mojado","あめネコ"
"RaiseAnArmy","Bayrak Sallayan","Flag Waver","Flag Waver","Signaux","Signaux","Signalgeber","Bandiere","Banderas","Banderas","はたあげ"
"RedDragonfly","Deli Dönüyor","Goin' Loopy","Goin' Loopy","Séance d'hypnose","Séance d'hypnose","Drehwurm","Vortice ipnotico","Mareo mareo","Mareo mareo","グルグルおめめ"
"RedThreadOfFate","Kancaya Takıl","Hookin' Up","Hookin' Up","Liaison","Liaison","Partnersuche","Primo amore","De ligue","Ligando","あかいイト"
"ReftyRX","Lefty RX","Lefty RX","Lefty RX","Lefty RX","Lefty RX","Lefty RX","Lefty RX","Lefty RX","Lefty RX","レフティ<MSBT:0000:0000:04000E00A230FC30EB30A830C330AF30B930>RX"
"Rescue","Azılı Sebzeler","Vicious Veggies","Vicious Veggies","Légumes de l'espace","Légumes de l'espace","Kraut und Rüben","Verdure pericolose","Verduras alienígenas","Verduras alienígenas","ちきゅうぼうえい"
"Reverse","Popomu Bul","Find My Behind","Find My Behind","Trouve mon derrière","Trouve mon derrière","Doppelgänger","Trovami","Encuéntrame","Encuéntrame","うしろすがた"
"RevolvingSusi","Seçici Yiyici","Picky Eater","Picky Eater","Pas de sushi","Pas de sushi","Etepetete","Mangiatore schizzinoso","Exigente cliente","Exigente cliente","かいてんズシ"
"Rhythm","Ritim Cımbızı","Rhythm Tweezers","Rhythm Tweezers","Pince en rythme","Pince en rythme","Rhythmus-Rupfung","A ritmo di pinzette","Un asunto peliagudo","Un asunto peliagudo","リズム<MSBT:0000:0000:040008006630933054304F30>天国～リズム<MSBT:0000:0000:040008006030643082304630>脱毛"
"Road","Yol Çalışması","Road Work","Road Work","Construction de route","Construction de route","Straßenarbeiten","Lavori in corso","Camino en obras","Camino en obras","みちづくり"
"Robo","Çılgın Tamirci","Manic Mechanic","Manic Mechanic","Pièces détachées","Pièces détachées","Robo Top","Mekka meccanico","Montaje robótico","Montaje robótico","ガッタイガーV"
"Robot","R.O.B. Blok Seti","R.O.B. Block Set","R.O.B. Block Set","Blocs de R.O.B.","Blocs de R.O.B.","R.O.B.-Block-Set","Gioca con R.O.B.","Los bloques de R.O.B.","Los bloques de R.O.B.","ブロックセット～ロボット"
"Rocket","Sığınmak İçin Süzül","Hover for Cover","Hover for Cover","Fusée rusée","Fusée rusée","Schnellstart","Prendi il volo","Cohete de bambú","Cohete de bambú","たけとりロケット"
"Roll","Rulo Model","Roll Model","Roll Model","Se faire rouler","Se faire rouler","Rollenverteilung","Rotoballa","Chuzos de punta","Giro esquivo","ゴロゴロワリオ"
"Rolling3DS","Kalem Avı","Stylus Hunt","Stylus Hunt","Chasse au stylet","Chasse au stylet","Wo ist der Touchpen?","Caccia allo stilo","En busca del lápiz táctil","En busca del lápiz táctil","ニンテンドー<MSBT:0000:0000:06001000B930EA30FC30C730A330FC30A830B930>3DS～タッチペン"
"RollingBall","Wario Nerede?","Where's Wario","Where's Wario","Où est Wario ?","Où est Wario?","Wo Ist Wario?","Caccia a Wario","En las antípodas","Encuentra a Wario","コロコロボール"
"RollKick","Siklon Tekmesi","Cyclone Kick","Cyclone Kick","Coup de pied fouetté","Coup de pied fouetté","Zyklonenkick","Piedi pericolosi","Piernaslargas","Piernaslargas","まわしげり"
"Rope","İp Atlama","Jumpin' Rope","Jumpin' Rope","Corde à sauter","Corde à sauter","Seilspringen","Salta la corda","Salta comba","Salta la cuerda","なわとび"
"RPG","Zindan İkilemi","Dungeon Dilemma","Dungeon Dilemma","Dilemme du donjon","Dilemme du donjon","Kerkerdilemma","Dilemma sotterraneo","Dragones y dilemas","Dragones y dilemas","ダンジョン・クエスチョン"
"Rupe","Yanma Hissi","Burning Sensation","Burning Sensation","Examen loupé","Examen loupé","Insektenbekämpfung","Senso di bruciore","Aquí huele a chamusquina","Aquí huele a chamuscado","むしめがね"
"Rush","Hapır Hupur","Munch a Bunch","Munch a Bunch","Grosse fringale","Grosse fringale","Mampf-O-Mat","Mangia mangia","Monstruo famélico","Monstruo famélico","たべるカメ"
"Saikai","Taşlı Kavuşma","Rocky Reunion","Rocky Reunion","Pierre de réunion","Pierre de réunion","Stolperstein","L'incontro","Rencuentro accidentado","Rencuentro accidentado","さいかい"
"Saw","Geldim, Gördüm","I Came, I Saw","I Came, I Saw","Pas de sous ? Scie !","Pas de sous? Scie!","Ich sah und sägte!","Ceppo dopo ceppo","Sierra afilada","Sierra afilada","のこぎり"
"Scan","Kod Bağımlılığı","Code Dependency","Code Dependency","Code du travail","Code du travail","Code-Eingabe","Alla cassa","Negro sobre blanco","Lector de códigos","バーコード"
"Scatter","GRAAAARRRGGGHH","RAAAARRRRGGGHH","RAAAARRRRGGGHH","Booooouuuuuh","Booooouuuuuh","RAAAARRRRGGGHH!","RAAAARRRRGGGHH","RAAAARRRRGGGHH","RAAAARRRRGGGHH","わるもの"
"Scrap","Hepsini Yık","Wrecking All","Wrecking All","Démolition","Démolition","Abrissbirne","Il distruttore","El derribo","El derribo","かいたいさぎょう"
"ScratchCard","Kazı ve Eşleştir","Scratch and Match","Scratch and Match","Gratte le bon","Gratte le bon","Rubbellos","Gratta e trova","Sigue buscando","Busca y rasca","スクラッチカード"
"SewingMachine","Dikmesi Kolay","Sew Easy","Sew Easy","Atelier couture","Atelier couture","Nähmaschine","Macchina da cucire","Coser y cantar","Sigue el hilo","ミシン"
"Sharpener","Uca Getir","Get to the Point","Get to the Point","Mine de rien","Mine de rien","Auf den Punkt","La punta dell'iceberg","El afilador","Sacapuntas","エンピツけずり"
"Shooting","Patates de Olsun mu?","Fries With That?","Fries With That?","Avec des frites ?","Avec des frites?","Fast Food","Fast food","Ketchup","Cátsup","フードシューティング"
"ShopsPretend","Jeton Sayımı","Coin Count","Coin Count","À la caisse","À la caisse","Kaufladen","Contamonete","Contando monedas","Contando monedas","しはらい"
"Shutter","Kusursuz Kare","Picture Perfect","Picture Perfect","Photo parfaite","Photo parfaite","Schnappschuss","Bella foto","Foto perfecta","Foto perfecta","シャッターチャンス"
"SingleStroke","Tek Çizgi","One-Liner","One-Liner","D'un seul trait","D'un seul trait","Ein Strich","Tuttodifila","De un trazo","De un trazo","ひとふでがき"
"Skateboard","Şehir Sörfçüsü","City Surfer","City Surfer","Surfeur des villes","Surfeur des villes","City Surfer","In viaggio","Patinaje urbano","Patinaje urbano","スケボー"
"Slalom","Bitiş Çizgisi","Finish Line","Finish Line","Slalom géant","Slalom géant","Mini-Slalom","Slalom gigante","Eslalon","Eslalon","スラロームスキー"
"SlamDunk","Smaç","Slam Dunk","Slam Dunk","Slam Dunk","Slam Dunk","Korbleger","Slam Dunk","¡Canasta!","¡Canasta!","スラムダンク"
"SlidingDoor","Kayan Kapılar","Sliding Doors","Sliding Doors","Porte coulissante","Porte coulissante","Schiebetüren","Porte scorrevoli","Puertas correderas","Puertas correderas","ひきど"
"SMB3","Super Mario Bros. 3","Super Mario Bros. 3 ","Super Mario Bros. 3 ","Super Mario Bros. 3","Super Mario Bros. 3","Super Mario Bros. 3","Super Mario Bros. 3","Super Mario Bros. 3","Super Mario Bros. 3","スーパーマリオブラザーズ<MSBT:0000:0000:02000600B930EA30FC30>３"
"SML","Super Mario Land","Super Mario Land","Super Mario Land","Super Mario Land","Super Mario Land","Super Mario Land","Super Mario Land","Super Mario Land","Super Mario Land","スーパーマリオランド"
"SMM","Super Mario Maker","Super Mario Maker","Super Mario Maker","Super Mario Maker","Super Mario Maker","Super Mario Maker","Super Mario Maker","Super Mario Maker","Super Mario Maker","スーパーマリオメーカー"
"SMW","Super Mario World","Super Mario World","Super Mario World","Super Mario World","Super Mario World","Super Mario World","Super Mario World","Super Mario World","Super Mario World","スーパーマリオワールド"
"Sniper","Üzüm Nişanı","Grape Aim","Grape Aim","Coups de grains","Coups de grains","Traubentreffer","Tiro all'uva","Tiro a las uvas","Tiro a las uvas","ブドウスナイパー"
"Soccer","Şık Ayak Hareketleri","Fancy Footwork","Fancy Footwork","Beau jeu de jambes","Beau jeu de jambes","Profikicker","Palleggio","As del balón","As del balón","リフティング"
"Spy","Yakalandın!","Busted!","Busted!","Espion","Espion","Erwischt!","Spione","Síguelo","Síguelo","スパイ"
"Squat","Hiçbir Şey","Diddly Squat","Diddly Squat","Flexion, extension","Flexion, extension","Leibesübung","Se bello vuoi apparire...","Sentadillas","Sentadillas","スクワット"
"StandEgg","Kırılgan!","Fragile!","Fragile!","Fragile !","Fragile!","Zerbrechlich!","Fragile!","¡Frágil!","¡Frágil!","たまごたて"
"Starfox","Star Fox","Star Fox","Star Fox","Starwing","Star Fox","Starwing","Starwing","Starwing","Star Fox","スターフォックス"
"StatuesGame","Dur! Git!","Stop! Go!","Stop! Go!","1, 2, 3... Soleil !","1, 2, 3... Soleil!","Stopp! Los!","1, 2, 3...","Escondite inglés","¡Hazte estatua!","うちゅうじんが…"
"StoicBoxer","Büyük Damla","Big Drip","Big Drip","Grosse goutte","Grosse goutte","Schauer boxen","La grande goccia","Deporte acuático","Deporte acuático","ストイックボクサー"
"Stomach","İçe Dışa Göbek","Down & Outie","Down & Outie","Ventre à l'air","En bedaine","Runter & Raus","Pancia al fresco","Tripa dentro","Escondepanza","ハラかくし"
"Stop","Wario Dönüyor","Wario Whirled","Wario Whirled","Manège Wario","Manège Wario","Wario wirbelt","Wario rotante","Wario girando","Wario girando","かいてんばん"
"StopDisk","Çırpılmış Yumurta","Scrambled Egg","Scrambled Egg","Œuf brouillé","Œuf brouillé","Nicht rumeiern!","Freno a mano","Huevo revuelto","Huevo revuelto","はぐるま"
"StreetPass","Geçiş Hakkı","Right of Way","Right of Way","Gare au piéton","Gare au piéton","Begegnungen","Cedi il passo","Abran paso","Abran paso","すれちがい"
"Stripe","Çizgili Deniz","Stripy Sea","Stripy Sea","Cache-cache","Cache-cache","Streifenmeer","Mimetizzati","A rayas","A rayas","しましま"
"SuperDK","Donkey Kong Ülkesi","Donkey Kong Country","Donkey Kong Country","Donkey Kong Country","Donkey Kong Country","Donkey Kong Country","Donkey Kong Country","Donkey Kong Country","Donkey Kong Country","スーパードンキーコング"
"SuperMarioSE","Sounds of Super Mario Bros.","Sounds of Super Mario Bros.","Sounds of Super Mario Bros.","Sons de Super Mario Bros","Sons de Super Mario Bros.","Super Mario Bros. - Sounds","I suoni di Super Mario Bros.","Sonidos Super Mario Bros.","Sonidos Super Mario Bros.","スーパーマリオブラザーズ～こうかおん"
"SuperMetroid","Metroid-Samus","Metroid-Samus","Metroid-Samus","Metroid-Samus","Metroid-Samus","Metroid-Samus","Metroid-Samus","Metroid-Samus","Metroid-Samus","スーパーメトロイド"
"Surfing","Dalgaya Bin","Ride the Wave","Ride the Wave","Sur la vague","Sur la vague","Hang Ten","Equilibrio sull'onda","En la cresta de la ola","En la cresta de la ola","サーフィン"
"Sweeping","Tertemiz","Clean Sweep","Clean Sweep","Grand nettoyage","Grand nettoyage","Flotter Feger","Scopa portentosa","Barrer es un placer","Barrer es un placer","はきそうじ"
"Swim","Deha Kulaçı","Stroke of Genius","Stroke of Genius","Nage libre","Nage libre","Schwimmwettkampf","Colpo di mano","Campeón acuático","Campeón acuático","スイミング"
"Synchro","Uyum Sağla, Batma","Sync or Sink","Sync or Sink","Synchro ou zéro","Synchro ou zéro","Sinkron","Coreografia marina","Aquarítmica","Aquarítmica","シンクロ"
"TakeIt","Kapma Zamanı","Up for Grabs","Up for Grabs","À l'arraché","À l'arraché","Zum Zugreifen","Prendi e strappa","Todo para ti","Todo para ti","アレぬいて"
"Takoika","Kalabalıktan Güç Doğar","Strength In Numbers","Strength In Numbers","L'union fait la force","L'union fait la force","Mehrheit siegt","La forza del gruppo","Fuerza militar","Fuerza militar","タコイカ"
"Takt","Rüzgârın Uyandırıcısı","The Wind Waker","The Wind Waker","The Wind Waker","The Wind Waker","The Wind Waker","The Wind Waker","The Wind Waker","The Wind Waker","ゼルダの<MSBT:0000:0000:04000800673093305B306430>伝説 <MSBT:0000:0000:020004004B305C30>風のタクト"
"TekuTeku","Tökezbot","Stumblebot","Stumblebot","Robot empoté","Robot empoté","Wackelpeter","Camminobot","Torpón","Tropezón","おさんぽテクテク"
"Telescope","Odak Hokus Pokusu","Focus Pocus","Focus Pocus","Objectif","Objectif","Mikrosfokus","Immagini sfocate","Vista borrosa","Vista borrosa","ぼうえんきょう"
"TenBillion","On Milyarlık Varil","Ten Billion Barrel","Ten Billion Barrel","Ten Billion Barrel","Ten Billion Barrel","Teufelstonne","Ten Billion Barrel","Ten Billion Barrel","Ten Billion Barrel","テンビリオン"
"TennisReferee","Kıl Payı Karar","Close Call","Close Call","Sur la ligne","Sur la ligne","Eine knappe Sache!","Dentro o fuori?","Ojo de halcón","Ojo de halcón","テニスしんぱん"
"ThrowingKnife","Tabii Atarsın","Sure, You Can","Sure, You Can","Ninjaillissant","Ninjaillissant","Präzisionsangriff","Mossa a sorpresa","El ninja","El ninja","リズムニンジャ"
"Tickle","Tüh, Koptu!","Oh, Snap!","Oh, Snap!","Je te tiens, tu me tiens !","Je te tiens, tu me tiens!","Achsel kitzeln","Prova di forza","Gomazo en la cara","Ligazo en la cara","くすぐり"
"TimeBomb","Kısa Fitil","Short Fuse","Short Fuse","Couleur préférée","Couleur préférée","Zeitbombe","All'ultimo secondo","Artificiero en apuros","Bomba de tiempo","じげんバクダン"
"Toast","Beceriksiz Eller","Butterfingers","Butterfingers","Tartine furtive","Tartine furtive","Buttertoast","Dita di burro","Tosta-loca","Tosta-loca","トーストキャッチ"
"ToiletDoor","Kapıda Kaldın","Stalled Out","Stalled Out","Plus le temps !","Plus le temps!","Lokus Fokus","Mi scappa...","¡Que me lo hago!","¡Me gana!","トイレまち"
"ToiletPaper","Tıka Gitsin","Clog It","Clog It","Dérouleur de mécaniques","Dérouleur de mécaniques","Abfluss voll ","Tutto intasato","Menudo gasto","¡No hay papel!","トイレットペーパー"
"Tomocolle","Tomodachi Life","Tomodachi Life","Tomodachi Life","Tomodachi Life","Tomodachi Life","Tomodachi Life","Tomodachi Life","Tomodachi Life","Tomodachi Life","トモダチコレクション <MSBT:0000:0000:06000C00573093305B3044304B306430>新生活"
"Tonight","Hilal Rulosu","Crescent Roll","Crescent Roll","Rouleau de lune","Rouleau de lune","Mondschaukel","Luna crescente","Luna creciente","Luna creciente","ときめきムーン"
"Tooth","Fırçala Gitsin","The Brush Off","The Brush Off","3 fois par jour","3 fois par jour","Zahnpflege","Spazzolino","Cepillo y pasta","Cepillo y pasta","はみがき"
"Toothpaste","Dişe Acele","Tooth Haste","Tooth Haste","Fin du tube","Fin du tube","Tubenprofi","Dentifricio","Aseo bucal","Aseo bucal","のこりわずか"
"ToothPick","Ağız Şakaları","Oral Hijinks","Oral Hijinks","Garde-manger","Garde-manger","Mundflora","Igiene orale","Higiene bucal","Higiene bucal","つまようじ"
"Tree","Ağaç İhaneti","High Treeson","High Treeson","Cueillette","Cueillette","Dicke Früchte","Albero ricco","¡A la rica fruta!","¡A la rica fruta!","ツリーゆらし"
