index	label	English	French	German	Italian	Spanish	Turkish	status	qa_status	qa_note
87	rvl_robot_L_Ng	We'll recycle these...right?	Cette vue me fend le cœur...	Warum nur, warum...?	Che cumulo di ferraglia...	Esto no marcha...	Bunları geri dönüştürürüz... değil mi?		OK_AUTO	No structural or high-risk comparative warning from automated EN/FR/DE/IT/ES audit.
88	rvl_rocket_L_Hi	We've made contact!	De belles rencontres\nen perspective !	Unser Rendezvous mit der Zukunft!	Incontro ravvicinato con un\nmisterioso disco volante!	¡Encuentro con lo desconocido!	Temas kurduk!		LENGTH_OUTLIER	Turkish visible length is far outside the other localized versions; check for omitted/duplicated meaning.
89	rvl_rocket_L_Ok	One giant leap...	Espace intersidéral, nous voici !	Es geht voran... Mitten im All!	A tutta forza!	¡Adelante!	İnsanlık için dev bir adım...		OK_AUTO,V12_STYLE_FIXED	No structural or high-risk comparative warning from automated EN/FR/DE/IT/ES audit. | V12: EN “One giant leap...” Apollo alıntısını çağrıştırıyor. Türkçe yerleşik “insanlık için dev bir adım” ifadesi referansı görünür kılıyor.
90	rvl_rocket_L_Ng	Um...where are we?	Mais où sommes-nous ?	Wo sind wir hier?	Che posto è mai questo?!	¿Qué es este sitio?	Şey... biz neredeyiz?		OK_AUTO	No structural or high-risk comparative warning from automated EN/FR/DE/IT/ES audit.
91	rvl_rotation_L_Hi	Congratulations, Mr. Chairman!	Cette réunion était un succès !	Die Konferenz war ein voller Erfolg!	La riunione è andata alla grande!	¡La reunión de hoy\nha sido un éxito!	Tebrikler, Sayın Başkan!		OK_AUTO	No structural or high-risk comparative warning from automated EN/FR/DE/IT/ES audit.
92	rvl_rotation_L_Ok	Business is turning around!	Cet excellent bilan\nvaut bien une pirouette !	Heute ging's richtig rund!	Gira bene per la nostra azienda!	¡Las cosas han salido\nrodadas!	İşler dönmeye başladı!		OK_AUTO,V12_STYLE_FIXED	No structural or high-risk comparative warning from automated EN/FR/DE/IT/ES audit. | V12: EN turning around, FR pirouette, DE “rund”, IT gira ve ES rodadas dönme temasını koruyor; Türkçede ofis dönüş hareketine bağlandı.
93	rvl_rotation_L_Ng	Let's table this for now...	La pause s'impose...	Wir sollten eine Pause einlegen...	Meglio fare una pausa...	Mejor será que nos tomemos\nun descansito.	Şimdilik bunu erteleyelim...		OK_AUTO	No structural or high-risk comparative warning from automated EN/FR/DE/IT/ES audit.
94	rvl_samurai_L_Hi	Thanks, mister! You're the best!	Merci, Monsieur le samouraï !	Danke, lieber Samurai!	Grazie, signor samurai!	¡Gracias, señor samurái!	Sağ ol, abi! Sen en iyisisin!		OK_AUTO	No structural or high-risk comparative warning from automated EN/FR/DE/IT/ES audit.
95	rvl_samurai_L_Ok	I hear he's an OK samurai...	Il n'est pas si fort\nque ça, ce samouraï.	Kein besonders toller Samurai...	Sei sicura che sia\nun vero samurai...?	¿Seguro que este señor\nes un samurái?...	Duyduğuma göre idare eder bir samuraymış...		OK_AUTO	No structural or high-risk comparative warning from automated EN/FR/DE/IT/ES audit.
96	rvl_samurai_L_Ng	Mister... Mister!\nAre you all right?	N'en faites pas trop,\nMonsieur le samouraï...	Lassen Sie es lieber ruhig\nangehen, Herr Samurai...	Ehi, signor samurai!\nVuole fare una pausa?	Mire, mejor déjelo estar,\nseñor samurái...	Bayım... Bayım!\nİyi misiniz?		OK_AUTO	No structural or high-risk comparative warning from automated EN/FR/DE/IT/ES audit.
97	rvl_seesaw_L_Hi	That's a GOOD seesaw...	Vers l'infini, et un\npeu plus encore !	Wir wippen uns bis\nzu den Sternen!	I nostri salti non conoscono limiti!	¡Más alto, más!	İşte buna tahterevalli denir!		OK_AUTO,V12_STYLE_FIXED	No structural or high-risk comparative warning from automated EN/FR/DE/IT/ES audit. | V12: “That’s a GOOD seesaw” kelimesi kelimesine çevrilince yapaydı. Resmî çeviriler serbest bir başarı ünlemi kullanıyor; Türkçe sahneye doğal bir övgü veriyor.
98	rvl_seesaw_L_Ok	Nothing wrong with that one!	Aucun problème avec\ncette bascule !	Unsere Wippe ist supersicher!	L'altalena è perfettamente a posto!	¡El balancín funciona!	Onda bir sorun yoktu!		OK_AUTO	No structural or high-risk comparative warning from automated EN/FR/DE/IT/ES audit.
99	rvl_seesaw_L_Ng	Is this thing on?	Il y a quelque chose qui ne\nfonctionne pas correctement...	Die Wippe muss wohl kaputt sein...	Il problema dev'essere qui sotto...	¿Se habrá roto el balancín?	Bu şey çalışıyor mu?		OK_AUTO	No structural or high-risk comparative warning from automated EN/FR/DE/IT/ES audit.
100	rvl_sort_L_Hi	Completely spider free! Well done!	Employé du mois !	Auch heute wieder eine\nfantastische Leistung!	Abbiamo rispettato la consegna!	¡Gracias por tu trabajo!	Pırıl pırıl! Tek örümcek yok!		OK_AUTO	No structural or high-risk comparative warning from automated EN/FR/DE/IT/ES audit.
101	rvl_sort_L_Ok	Whew! Tough shift!	Pfiouh... C'est le tri qui tue !	Puh! Geschafft... so gerade noch!	In un modo o nell'altro\nce l'ho fatta!	Está todo más o menos\nordenado...	Of! Ne vardiyaydı ama!		OK_AUTO	No structural or high-risk comparative warning from automated EN/FR/DE/IT/ES audit.
102	rvl_sort_L_Ng	Wait! Is there ANY candy in here?!	Au cours du tri, c'est le\ndésordre qui a régné...	Oh nein... Heute schon wieder\nÜberstunden machen?	Dovrò fare un bel po' di\nstraordinari...	Habrá que seguir haciendo\nhoras extras...	Dur! Burada HİÇ şeker yok mu?!		OK_AUTO	No structural or high-risk comparative warning from automated EN/FR/DE/IT/ES audit.
103	rvl_watch_L_Hi	This is without a doubt the\ncutest watch I've ever owned.	Une montre unique, pour\nles hommes qui réussissent.	Besondere Männer tragen\nbesondere Uhren.	Le persone di successo si notano\ndall'orologio che indossano.	El monorreloj es el reloj\nde la gente con clase.	Bu, kesinlikle şimdiye kadar\nsahip olduğum en sevimli saat.		OK_AUTO	No structural or high-risk comparative warning from automated EN/FR/DE/IT/ES audit.
104	rvl_watch_L_Ok	Lunch should be ready right...\nnow!	Mes pâtes sont prêtes !	Essen ist fertig in drei...\nzwei... eins... JETZT!	La zuppa dovrebbe essere\npronta proprio... adesso!	¡Hora de comer!	Öğle yemeği tam da...\nşimdi hazır!		OK_AUTO	No structural or high-risk comparative warning from automated EN/FR/DE/IT/ES audit.
105	rvl_watch_L_Ng	I'm so sorry I'm late! It was\nthe monkeys' fault!	Je suis désolé d'être en retard !\nC'est la faute des singes !	Nein! Schon wieder zu spät...	Non volevo arrivare\nin ritardo, perdonamiii!	Este reloj atrasa...	Çok özür dilerim, geç kaldım! Suçu\nmaymunlara atıyorum!		OK_AUTO	No structural or high-risk comparative warning from automated EN/FR/DE/IT/ES audit.
106	rvl_assemble_L_caption	Efficiency Report	Production journalière :	Unser Produktionsreport:	Rapporto di produzione	Grado de eficiencia:	Verimlilik Raporu		OK_AUTO	No structural or high-risk comparative warning from automated EN/FR/DE/IT/ES audit.
107	rvl_assemble_L_cp_DEF_Hi	You got the parts where they were going.	Pas ou peu de pièces détachées perdues.	Sehr ordentliche Transportleistung!	Hai trasportato bene i pezzi.	Has transportado bien las piezas.	Parçaları doğru yere ulaştırdın.		OK_AUTO	No structural or high-risk comparative warning from automated EN/FR/DE/IT/ES audit.
108	rvl_assemble_L_cp_DEF_Ng	You had trouble moving the parts.	Trop de pièces détachées perdues.	 Transport liegt dir wohl nicht so...	Hai fatto fatica a spostare i pezzi.	Te ha costado mover las piezas.	Parçaları taşımakta zorlandın.		OK_AUTO	No structural or high-risk comparative warning from automated EN/FR/DE/IT/ES audit.
109	rvl_assemble_L_cp_FINISH_Hi	Your assembly was right on!	Quelle qualité d'assemblage !	Der Zusammenbau lief problemlos.	L'assemblaggio era perfetto!	¡Has nacido para ensamblar!	Montajın tam yerine oturdu!		OK_AUTO,V12_STYLE_FIXED	No structural or high-risk comparative warning from automated EN/FR/DE/IT/ES audit. | V12: İyelik eki düzeltildi; EN/FR/DE/IT/ES montajın kusursuzluğunu vurguluyor, Türkçe daha doğal sonuç cümlesine çekildi.
110	rvl_assemble_L_cp_FINISH_Ng	Your assembly technique was off.	Les objets ronds doivent\naller dans les trous ronds.	Der Zusammenbau lief suboptimal.	L'assemblaggio non è il tuo forte.	Apúntate a un curso de ensamblaje.	Montaj tekniğin biraz aksadı.		OK_AUTO	No structural or high-risk comparative warning from automated EN/FR/DE/IT/ES audit.
111	rvl_badminton_S_caption	Observations from the Oasis	Observation depuis l'oasis :	Von der Oase aus gesehen:	Osservazioni dal cielo:	Observaciones desde el cielo:	Vahadan Gözlemler		OK_AUTO	No structural or high-risk comparative warning from automated EN/FR/DE/IT/ES audit.
112	rvl_badminton_S_cp_DEF_Hi	Solid rallying.	Des coups de haute volée !	Ein paar wunderschöne Ballwechsel!	È stato un incontro formidabile!	Ha sido un buen partido.	Sağlam ralli.		LENGTH_OUTLIER	Turkish visible length is far outside the other localized versions; check for omitted/duplicated meaning.
113	rvl_badminton_S_cp_DEF_Ng	Your rally needed more pep.	Les échanges n'étaient pas longs.	Das waren doch keine Ballwechsel!	Che partita noiosa!	El partido ha quedado deslucido.	Ralline biraz daha enerji lazımdı.		OK_AUTO	No structural or high-risk comparative warning from automated EN/FR/DE/IT/ES audit.
114	rvl_badminton_S_cp_SLOW_Hi	The slow ones didn't trip you up.	Belle présence sur les coups courbes.	Perfekt im Rhythmus geblieben!	I cambi di ritmo erano ottimi!	Has cambiado de ritmo con fluidez.	Yavaş olanlar seni tökezletmedi.		OK_AUTO	No structural or high-risk comparative warning from automated EN/FR/DE/IT/ES audit.
115	rvl_badminton_S_cp_SLOW_Ng	The slow ones were a problem for you.	Les coups courbes étaient trop fourbes...	Du lagst oft neben dem Rhythmus.	Devi lavorare sui cambi di ritmo.	Has perdido el ritmo...	Yavaş olanlarda zorlandın.		OK_AUTO	No structural or high-risk comparative warning from automated EN/FR/DE/IT/ES audit.
116	rvl_badminton_L_caption	Local Birds' Thoughts	Avis des oiseaux migrateurs :	Die Zugvögel zwitschern:	Le oche dicono...	Lo que pían los pájaros:	Mahallenin Kuşlarından		OK_AUTO	No structural or high-risk comparative warning from automated EN/FR/DE/IT/ES audit.
117	rvl_badminton_L_cp_DEF_Hi	You kept that rally going!	Quel rythme dans l'échange !	Viele exzellente Ballwechsel!	Ottima partita!	¡Buen partido!	Ralliyi sürdürdün!		OK_AUTO	No structural or high-risk comparative warning from automated EN/FR/DE/IT/ES audit.
118	rvl_badminton_L_cp_DEF_Ng	You missed a lot of returns.	C'est bien la peine de\nmaltraiter ce pauvre volant...	Du hast viele Rückgaben verpasst.	Hai mancato un sacco di colpi.	Has fallado muchas veces.	Bir sürü karşılamayı kaçırdın.		OK_AUTO;V17_MANUAL_FIXED	No structural or high-risk comparative warning from automated EN/FR/DE/IT/ES audit. | V17: Badmintondaki returns için daha doğal spor karşılığı kullanıldı.
119	rvl_badminton_L_cp_SLOW_Hi	You matched the changes well.	Un jeu varié de toute beauté !	 Tempowechsel hast du gut gemeistert.	I cambi di ritmo sono stati perfetti.	Has cambiado bien de ritmo.	Tempo değişimlerine iyi ayak uydurdun.		FIXED_V20	No structural or high-risk comparative warning from automated EN/FR/DE/IT/ES audit.; V20: Changes = tempo değişimleri; değerlendirme netleştirildi.
120	rvl_badminton_L_cp_SLOW_Ng	The changes really threw you.	Les coups variés vous ont fait couler.	 Tempowechsel musst du noch üben!	Che fatica i cambi di ritmo!	Te ha costado cambiar de ritmo.	Tempo değişimleri seni bayağı şaşırttı.		FIXED_V20	No structural or high-risk comparative warning from automated EN/FR/DE/IT/ES audit.; V20: Changes = tempo değişimleri; thrown doğal aktarıldı.
121	rvl_badminton_L_cp_FAST_Hi	You handled the long shots well.	Belle longueur de volant !	Die langen Bälle klappten gut.	Ottima gestione delle palle lunghe.	Has estado a la altura de los tiros largos.	Uzun atışları iyi idare ettin.		OK_AUTO	No structural or high-risk comparative warning from automated EN/FR/DE/IT/ES audit.
122	rvl_badminton_L_cp_FAST_Ng	The long shots zipped past you.	Aucune maîtrise dans les coups longs.	Lange Bälle hast du oft verpasst.	Hai mancato molte palle lunghe...	Los tiros largos te han podido.	Uzun atışlar vınlayıp geçti.		OK_AUTO	No structural or high-risk comparative warning from automated EN/FR/DE/IT/ES audit.
123	rvl_batting_L_caption	Monkey Umpire's Call	Décision de l'arbitre :	Das Äffchen meint:	La scimmia dice...	El veredicto del árbitro:	Maymun Hakemin Kararı		OK_AUTO	No structural or high-risk comparative warning from automated EN/FR/DE/IT/ES audit.
124	rvl_batting_L_cp_DEF_Hi	You had a nice, solid swing there!	Le swing était plein d'assurance.	Sehr schöne Schläge!	Hai battuto con destrezza.	Has bateado con destreza.	Mis gibi, tok bir vuruştu!		OK_AUTO	No structural or high-risk comparative warning from automated EN/FR/DE/IT/ES audit.
125	rvl_batting_L_cp_DEF_Ng	Your swing seemed a bit shaky.	Le swing manquait d'assurance !	Die Schläge gingen zu oft daneben.	La tua battuta non è il massimo.	Te has descuidado bateando.	Vuruşun biraz sallantılıydı.		OK_AUTO	No structural or high-risk comparative warning from automated EN/FR/DE/IT/ES audit.
126	rvl_batting_L_cp_MUTE_Hi	You hit it even without audio cues!	Même sans aucun son, c'était bon.	Du triffst sogar ohne hinzuhören!	Hai battuto anche senza segnale.	Has sabido golpear incluso sin señal.	Sesli işaret olmadan da vurdun!		OK_AUTO	No structural or high-risk comparative warning from automated EN/FR/DE/IT/ES audit.
127	rvl_batting_L_cp_MUTE_Ng	You had trouble when it got quiet.	L'absence de son vous a fait perdre les pédales.	Ohne Ton hast du Schwierigkeiten.	Hai fatto fatica senza segnale.	No has sabido golpear sin señal.	Ortalık sessizleşince zorlandın.		OK_AUTO	No structural or high-risk comparative warning from automated EN/FR/DE/IT/ES audit.
128	rvl_bird_L_caption	Words of the Feathered	Piaillements alentours :	Der Schwarm sagt:	I fenicolorotteri dicono...	La opinión de la bandada:	Tüylülerden Sözler		OK_AUTO	No structural or high-risk comparative warning from automated EN/FR/DE/IT/ES audit.
129	rvl_bird_L_cp_DEF_Hi	Great synchronized footwork!	La marche était en cadence.	Dein Schritttempo war gut angepasst.	Hai marciato proprio a tempo.	Sabes dónde pones las patas.	Adımların kusursuz uyumluydu!		FIXED_V20	No structural or high-risk comparative warning from automated EN/FR/DE/IT/ES audit.; V20: Synchronized footwork doğal Türkçe.
130	rvl_bird_L_cp_DEF_Ng	Your footwork needs work.	Le défilé n'avançait pas du tout.	Du warst nicht im Gleichschritt!	Hai pestato spesso le zampe altrui.	Te has hecho un lío de patas.	Ayak oyunlarına biraz daha çalışmalısın.		OK_AUTO,V12_STYLE_FIXED	No structural or high-risk comparative warning from automated EN/FR/DE/IT/ES audit. | V12: EN “footwork needs work”; resmi çeviriler yürüyüş/uyum becerisine odaklanıyor. “Ayakların çalışmalı”daki yapaylık giderildi.
131	rvl_bird_L_cp_JUMP_Hi	Nice jump flaps!	Les sauts étaient magnifiques !	Deine Sprünge waren sehr elegant!	Sai sbattere le ali con abilità!	¡Tus saltos son increíbles!	Zıplarken kanatların\nharikaydı!		OK_AUTO;V15_MANUAL_FIXED	No structural or high-risk comparative warning from automated EN/FR/DE/IT/ES audit. | V15: 'jump flaps' kuşun zıplarken kanat çırpışı/performance; 'zıplama çırpınışları' yapaydı. Resmî diller performans övgüsünü doğruluyor.
132	rvl_bird_L_cp_JUMP_Ng	Are you ethically opposed to jumping?	Les sauts n'étaient pas une réussite.	Du magst Springen wohl nicht besonders?	Saltare non è il tuo forte.	Tienes que mejorar esos saltos.	Zıplamaya etik olarak mı karşısın?		OK_AUTO	No structural or high-risk comparative warning from automated EN/FR/DE/IT/ES audit.
133	rvl_book_L_caption	Cheers and Jeers	Avis des rats de bibliothèque :	Die Mädels meinen:	Le Cheer Readers dicono...	La asociación de estudiantes dice:	Alkışlar ve Yuhlar		V4_MANUAL_FIXED	WORDPLAY/UI: Plural parallelism better carries “Cheers and Jeers” as a result-screen heading; the old singular “Alkış ve Yuh” sounded clipped.
134	rvl_book_L_cp_DEF_Hi	Great cheering!	C'était une belle chorégraphie !	Das war eine gute Vorstellung.	Ottima coreografia!	¡Has animado con mucha energía!	Harika tezahürat!		OK_AUTO	No structural or high-risk comparative warning from automated EN/FR/DE/IT/ES audit.
135	rvl_book_L_cp_DEF_Ng	You were kinda out of sync...	Vous avez manqué de coordination.	Das war aber nicht ganz im Takt...	Non eri ben sincronizzata...	Has estado un poco torpe.	Birbirinize pek ayak uyduramadınız...		OK_AUTO,V12_STYLE_FIXED	No structural or high-risk comparative warning from automated EN/FR/DE/IT/ES audit. | V12: EN/FR/DE/IT koordinasyon/uyum eksikliğini anlatıyor. “senkron dışı” teknik ve nötr kalıyordu; Türkçede ekip hareketine doğal “ayak uydurmak” deyimi kullanıldı.
136	rvl_book_L_cp_ROLL_Hi	You kept in sync where it counted.	La synchronisation était très travaillée.	Wo's wichtig war, warst du synchron.	In generale, eri ben sincronizzata.	Te has compenetrado bien con las demás.	Önemli yerde senkronu tutturdun.		OK_AUTO	No structural or high-risk comparative warning from automated EN/FR/DE/IT/ES audit.
137	rvl_book_L_cp_ROLL_Ng	You fell to pieces near the end.	La synchro, c'est pas votre truc...	Am Ende warst du unkonzentriert.	Sei andata in crisi verso la fine...	Te has venido abajo.	Sonda dağıldın.		OK_AUTO	No structural or high-risk comparative warning from automated EN/FR/DE/IT/ES audit.
138	rvl_date_L_caption	Words from the Weasels	Impression des belettes :	Das Wieselpärchen meint:	La coppia di furetti dice...	La opinión de los hurones:	Gelinciklerden Sözler		OK_AUTO	No structural or high-risk comparative warning from automated EN/FR/DE/IT/ES audit.
139	rvl_date_L_cp_DEF_Hi	It's like you were born to kick!	Tu as un sacré coup de pied !	Echt starke Kicks!	Ottimi calci, non c'è che dire!	Patear se te da de miedo.	Sanki tekme atmak için doğmuşsun!		OK_AUTO	No structural or high-risk comparative warning from automated EN/FR/DE/IT/ES audit.
140	rvl_date_L_cp_DEF_Ng	Kicking isn't your strong suit.	Les ballons sont passés au travers.	Ziemlich oft den Ball verpasst...	Hai mancato troppi palloni.	Has fallado demasiado.	Tekme pek senlik değil.		OK_AUTO	No structural or high-risk comparative warning from automated EN/FR/DE/IT/ES audit.
141	rvl_date_L_cp_BASKET_Hi	The basketball team appreciated the rebounds!	Des rebonds dignes d'un vrai basketteur !	Das Basketball-Team war begeistert!	Bel lavoro con i palloni da basket!	¡Buen trabajo con los balones de baloncesto!	Basketbol takımı ribaundlarına bayıldı!		OK_AUTO	No structural or high-risk comparative warning from automated EN/FR/DE/IT/ES audit.
142	rvl_date_L_cp_BASKET_Ng	The basketball team ran out of balls...	Les basketteurs cherchent\nencore leurs ballons.	Dem Basketball-Team fehlen Bälle...	I palloni da basket? Non ci siamo...	Un desastre con los balones de baloncesto...	Basketbol takımının topları tükendi...	V21_MANUAL_FIXED	V21_MANUAL_FIXED	Çoğul 'balls' anlamı düzeltildi; tek bir topun bitmesi gibi duran ifade giderildi.
143	rvl_date_L_cp_RUGBY_Hi	The football team grunted happily at you!	Quel talent pour le foot américain !	Den Football trittst du wie ein Profi!	Gran controllo dei palloni da football!	Has desviado los balones de rugby.	Futbol takımı sana mutlu mutlu homurdandı!		OK_AUTO,V10_CONTEXT_FIXED	No structural or high-risk comparative warning from automated EN/FR/DE/IT/ES audit. V10: EN/FR/DE/IT/ES comparative context/style/alignment pass; First Contact slash rhythm is preserved where applicable.
144	rvl_date_L_cp_RUGBY_Ng	The football team grunted angrily at you!	Le foot américain, ce n'est pas vraiment ça.	Den Football triffst du eher selten...	I palloni da football ti fanno disperare.	No has desviado los balones de rugby.	Amerikan futbolcuları sana homurdanıp durdu!		OK_AUTO	No structural or high-risk comparative warning from automated EN/FR/DE/IT/ES audit.
145	rvl_fishing_L_caption	Fishing Tips	Conseil de pêcheur :	Tipps vom Profi-Angler:	L'esperto dice...	La opinión del experto:	Balıkçılık Tüyoları		OK_AUTO	No structural or high-risk comparative warning from automated EN/FR/DE/IT/ES audit.
146	rvl_fishing_L_cp_DEF_Hi	You hooked a lot of fish!	Y a du bon.	Gut gefischt, Fischer!	Sai come far abboccare i pesci.	¡Pescar se te da de maravilla!	Bir sürü balık yakaladın!		OK_AUTO	No structural or high-risk comparative warning from automated EN/FR/DE/IT/ES audit.
147	rvl_fishing_L_cp_DEF_Ng	Your technique needed work.	Faut titiller le bouchon mieux que ça !	Dir entwischen zu viele Fische!	Devi lavorare sulla tecnica.	Debes mejorar la posición de la caña.	Balıkları biraz fazla kaçırdın.		OK_AUTO	No structural or high-risk comparative warning from automated EN/FR/DE/IT/ES audit.
148	rvl_fishing_L_cp_HITOYASUMI_Hi	You waited for just the right moment.	Un bon pêcheur, ça sait attendre.	Du ziehst nie zu früh an der Leine!	Hai pazienza da vendere!	Los nervios no te traicionan nunca.	Tam doğru anı bekledin.		OK_AUTO	No structural or high-risk comparative warning from automated EN/FR/DE/IT/ES audit.
149	rvl_fishing_L_cp_HITOYASUMI_Ng	You had trouble being patient.	Faut ferrer au bon moment !	Du hast Probleme mit dem Timing!	Dovresti migliorare il tuo tempismo.	Te ha fallado la coordinación.	Sabırlı olmakta zorlandın.		OK_AUTO,V12_STYLE_FIXED	No structural or high-risk comparative warning from automated EN/FR/DE/IT/ES audit. | V12: Yanlış i/ı düzeltildi; resmi diller sabır/zamanlama eksikliğinde birleşiyor.
150	rvl_fishing_L_cp_MIMACHI_Hi	You caught Threefish by surprise!	Vous avez bien eu le tritempiscus.	Den Köderwartling hast du überrascht!	L'Ingannasio non ti ha ingannato.	El Engañabobos no te ha engañado.	Üçbalık'ı gafil avladın!		FIXED_V20	No structural or high-risk comparative warning from automated EN/FR/DE/IT/ES audit.; V20: Threefish yerelleştirmesiyle tutarlılık.
151	rvl_fishing_L_cp_MIMACHI_Ng	Threefish is laughing at you.	Le tritempiscus vous a bien eu !	Der Köderwartling lacht über dich!	L'Ingannasio ride ancora di te.	El Engañabobos se está riendo de ti.	Üçbalık sana gülüyor.		FIXED_V20	No structural or high-risk comparative warning from automated EN/FR/DE/IT/ES audit.; V20: Threefish yerelleştirmesiyle komşu sonuç satırı tutarlılığı.
152	rvl_flea_S_caption	Scientific Findings	Publication de recherche :	Wissenschaftliche Erkenntnisse:	L'assistente dichiara...	Tu ayudante dice:	Bilimsel Bulgular		OK_AUTO	No structural or high-risk comparative warning from automated EN/FR/DE/IT/ES audit.
153	rvl_flea_S_cp_DEF_Hi	Nice, strong single steps.	Une nage des plus gracieuses et ordonnées.	Die Einzelaktionen waren einmalig!	I passi semplici erano perfetti!	¡Buen trabajo con los pasos simples!	Güzel, güçlü tek adımlar.		OK_AUTO	No structural or high-risk comparative warning from automated EN/FR/DE/IT/ES audit.
154	rvl_flea_S_cp_DEF_Ng	Stuttering single steps.	Une nage disgracieuse et désordonnée.	Die Einzelaktionen wirkten verzweifelt.	Devi esercitarti con i passi semplici.	Sigue practicando los pasos simples.	Tek adımların kekeliyordu.		OK_AUTO	No structural or high-risk comparative warning from automated EN/FR/DE/IT/ES audit.
155	rvl_flea_S_cp_WALK_3_Hi	You handled the triple steps trippingly!	Des triples propulsions d'anthologie.	Den Dreischritt beherrschst du!	Che abilità con i passi tripli!	¡Has clavado los pasos triples!	Üçlü adımları takılmadan yaptın!		OK_AUTO	No structural or high-risk comparative warning from automated EN/FR/DE/IT/ES audit.
156	rvl_flea_S_cp_WALK_3_Ng	You tripped over the triple steps.	Des triple propulsions triplement décevantes.	Dein Dreischritt ist zweifelhaft...	Hai incespicato sui passi tripli...	Has fallado en los pasos triples.	Üçlü adımlarda takıldın.		OK_AUTO	No structural or high-risk comparative warning from automated EN/FR/DE/IT/ES audit.
157	rvl_flea_L_caption	Published Results	Conclusion du chercheur :	So urteilt der Laborant:	Il microbiologo dice...	El científico concluye:	Yayınlanan Sonuçlar		OK_AUTO	No structural or high-risk comparative warning from automated EN/FR/DE/IT/ES audit.
158	rvl_flea_L_cp_DEF_Hi	Your single steps went well.	Une nage efficace et élégante.	Die Einzelaktionen liefen gut.	Sai padroneggiare i passi semplici.	Tienes dominados los pasos sencillos.	Tek adımların iyiydi.		OK_AUTO	No structural or high-risk comparative warning from automated EN/FR/DE/IT/ES audit.
159	rvl_flea_L_cp_DEF_Ng	Your single steps were wonky.	C'est un peu lourdaud, comme nage, non ?	Die Einzelaktionen liefen gar nicht.	Devi lavorare sui passi semplici.	Sigue trabajando en esos pasos simples.	Tek adımların yamuktu.		OK_AUTO	No structural or high-risk comparative warning from automated EN/FR/DE/IT/ES audit.
160	rvl_flea_L_cp_WALK_3_Hi	Silky-smooth swimming!	Une nage rapide d'une grande douceur.	Sehr flüssig geschwommen!	Hai nuotato a meraviglia!	Has nadado de maravilla.	İpek gibi yüzüş!		OK_AUTO,V5_STYLE2_FIXED	Fixes “yüzüs” typo while preserving EN/DE smoothness image.
161	rvl_flea_L_cp_WALK_3_Ng	You swam like a brick.	Vous confondez vitesse et précipitation.	So gut geschwommen wie ein Senkblei.	Hai nuotato come un mattone.	Has nadado como un ladrillo.	Tuğla gibi yüzdün.		OK_AUTO,V5_STYLE2_FIXED	EN/IT explicitly say “like a brick”; “taş gibi” can sound complimentary in Turkish, so “tuğla” preserves the insult.
162	rvl_fork_L_caption	Etiquette Check	Guide du savoir-vivre :	Zu deinen Tischmanieren:	Il critico culinario dice...	Manual del sibarita:	Görgü Kontrolü		OK_AUTO	No structural or high-risk comparative warning from automated EN/FR/DE/IT/ES audit.
163	rvl_fork_L_cp_DEF_Hi	Your fork technique was quite elegant.	Maniement distingué de la fourchette.	Geschickter Umgang mit der Gabel!	Usi la forchetta con eleganza.	Mueves el tenedor con elegancia.	Çatal tekniğin epey zarifti.		OK_AUTO	No structural or high-risk comparative warning from automated EN/FR/DE/IT/ES audit.
164	rvl_fork_L_cp_DEF_Ng	Your fork technique was rather uncouth.	Réapprenez les bonnes manières !	Diese Gabelführung ist inakzeptabel!	Non sei abile con la forchetta.	El tenedor no es lo tuyo...	Çatal kullanışın pek görgülü değildi.		OK_AUTO,V12_STYLE_FIXED	No structural or high-risk comparative warning from automated EN/FR/DE/IT/ES audit. | V12: “kullanisin” yazım hatası düzeltildi; EN uncouth ve FR/DE görgü vurgusu doğal Türkçeye taşındı.
165	rvl_fork_L_cp_MANY_Hi	Your consecutive stabs were excellent.	Les salves étaient très réussies.	Sehr geschickt beim Serienstechen!	Sai infilzare il cibo a ripetizione!	Se te da bien pinchar varios seguidos.	Arka arkaya saplamaların mükemmeldi.		OK_AUTO	No structural or high-risk comparative warning from automated EN/FR/DE/IT/ES audit.
166	rvl_fork_L_cp_MANY_Ng	Your consecutive stabs needed work.	Vous avez raté plusieurs salves.	 Serienstechen ist nicht deine Stärke.	Non sai infilzare il cibo a ripetizione.	No pillas ni dos seguidos.	Arka arkaya saplamalara\nbiraz daha çalışmalısın.		V4_MANUAL_FIXED,V12_STYLE_FIXED	RESULT/LAYOUT: Shorter natural result feedback. | V12: Nesne eki ve emir yapısı düzeltildi; resmi diller ardışık saplama becerisinin çalışılması gerektiğini söylüyor.
167	rvl_golf_L_caption	Simian Feedback	Réaction des singes :	Und das sagen die Affen:	I caddie dicono...	Los simios dicen:	Maymunların Yorumu		V4_MANUAL_FIXED	NATURALNESS/UI: “Simian Feedback” is presented by the other locales as what the monkeys say; Turkish now uses the same natural caption wording as the related monkey feedback screens.
168	rvl_golf_L_cp_DEF_Hi	The monkey was very impressed!	Le singe a le sourire !	Das Äffchen ist sooo glücklich!	 Mr. Scimmia è soddisfatto!	 Monito está muy contento.	Maymun çok etkilendi!		OK_AUTO	No structural or high-risk comparative warning from automated EN/FR/DE/IT/ES audit.
