index	label	English	French	German	Italian	Spanish	Turkish	status	qa_status	qa_note
121	ctr_tango_L_title	Tangotronic 3000	Tangotronic 3000	Tang-o-mat 2050	Tangotronic 3000	Tangotronic 3000	Tangotronik 3000		OK_AUTO	No structural or high-risk comparative warning from automated EN/FR/DE/IT/ES audit.
122	ctr_teppan_L_title	Kitties!	Clac chats clac !	Katzen klatschen!	Gattini!	Mininos danzarines	Kedicikler!		OK_AUTO	No structural or high-risk comparative warning from automated EN/FR/DE/IT/ES audit.
123	ctr_woodCat_S_title	LumBEARjack	Bûches ron-ron	Katzen klotzen!	Gatti legnaioli	Gatos leñadores	Oduncu Ayı		OK_AUTO	No structural or high-risk comparative warning from automated EN/FR/DE/IT/ES audit.
124	ctr_woodCat_L_title	LumBEARjack 2	Super\nbûches ron-ron	Katzen klotzen! 2	Gatti legnaioli 2	Gatos leñadores 2	Oduncu Ayı 2		OK_AUTO	No structural or high-risk comparative warning from automated EN/FR/DE/IT/ES audit.
125	remix_LED_title	Lush Remix	Remix abondance	Saftgrün-Remix	Remix bosco	Remix Frondoso	Gür Remiksi		OK_AUTO	No structural or high-risk comparative warning from automated EN/FR/DE/IT/ES audit.
126	remix_TED_title	Final Remix	Remix final	Finaler Remix	Remix finale	Remix Final	Final Remiksi		OK_AUTO	No structural or high-risk comparative warning from automated EN/FR/DE/IT/ES audit.
127	remix_00_title	Honeybee Remix	Remix bzzz	Bienchen-Remix	Remix miele	Remix de la Abeja	Bal Arısı Remiksi		OK_AUTO	No structural or high-risk comparative warning from automated EN/FR/DE/IT/ES audit.
128	remix_01_title	Machine Remix	Remix vroum	Maschinchen-Remix	Remix auto	Remix Automovilístico	Makine Remiksi		OK_AUTO	No structural or high-risk comparative warning from automated EN/FR/DE/IT/ES audit.
129	remix_02_title	Citrus Remix	Remix orange	Zitrus-Remix	Remix agrumi	Remix Cítrico	Narenciye Remiksi		OK_AUTO	No structural or high-risk comparative warning from automated EN/FR/DE/IT/ES audit.
130	remix_03_title	Donut Remix	Remix donut	Donuts-Remix	Remix ciambella	Remix de la Rosquilla	Donut Remiksi		OK_AUTO	No structural or high-risk comparative warning from automated EN/FR/DE/IT/ES audit.
131	remix_04_title	Barbershop Remix	Remix coup'tif	Barbier-Remix	Remix barbiere	Remix del Peluquero	Berber Remiksi		OK_AUTO	No structural or high-risk comparative warning from automated EN/FR/DE/IT/ES audit.
132	remix_05_title	Songbird Remix	Remix cui-cui	Tirilier-Remix	Remix usignolo	Remix Pío Pío	Ötücü Kuş Remiksi		OK_AUTO	No structural or high-risk comparative warning from automated EN/FR/DE/IT/ES audit.
133	remix_06_title	Left-Hand \nRemix	Remix\ntour gauche	Linker-Hand-Remix	Remix\ntorre sinistra	Remix Izquierdo	Sol El\nRemiksi		OK_AUTO	No structural or high-risk comparative warning from automated EN/FR/DE/IT/ES audit.
134	remix_07_title	Right-Hand \nRemix	Remix\ntour droite	Rechter-Hand-Remix	Remix\ntorre destra	Remix Derecho	Sağ El\nRemiksi		OK_AUTO	No structural or high-risk comparative warning from automated EN/FR/DE/IT/ES audit.
135	gate_agbVirus_title	Sick Beats	Tempo labo	Kranke Beats	Ritmo virale	Ritmo contagioso	Hasta Ritimler		OK_AUTO	No structural or high-risk comparative warning from automated EN/FR/DE/IT/ES audit.
136	gate_agbVirus00_title	Saffron Trial	Adagio	Gelbkurt	Mr. Adagio	Limoncio	Saffron Denemesi		OK_AUTO	No structural or high-risk comparative warning from automated EN/FR/DE/IT/ES audit.
137	gate_agbVirus01_title	Saltwater Trial	Moderato	Blaukurt	Mr. Moderato	Arandino	Saltwater Denemesi		OK_AUTO	No structural or high-risk comparative warning from automated EN/FR/DE/IT/ES audit.
138	gate_agbVirus02_title	Paprika Trial	Presto	Rotkurt	Mr. Presto	Fresio	Paprika Denemesi		OK_AUTO	No structural or high-risk comparative warning from automated EN/FR/DE/IT/ES audit.
139	gate_ntrCoinToss_title	Coin Toss	Jet de pièce	Münzwurf	La monetina	Lanza la moneda	Para Atma		OK_AUTO	No structural or high-risk comparative warning from automated EN/FR/DE/IT/ES audit.
140	gate_ntrCoinToss00_title	Saffron Trial	Adagio	Gelbkurt	Mr. Adagio	Limoncio	Saffron Denemesi		OK_AUTO	No structural or high-risk comparative warning from automated EN/FR/DE/IT/ES audit.
141	gate_ntrCoinToss01_title	Saltwater Trial	Moderato	Blaukurt	Mr. Moderato	Arandino	Saltwater Denemesi		OK_AUTO	No structural or high-risk comparative warning from automated EN/FR/DE/IT/ES audit.
142	gate_ntrCoinToss02_title	Paprika Trial	Presto	Rotkurt	Mr. Presto	Fresio	Paprika Denemesi		OK_AUTO	No structural or high-risk comparative warning from automated EN/FR/DE/IT/ES audit.
143	gate_ntrCoinTossEndless_title	Coin Toss: Endless	Jet de pièce\ninfini	Münzwurf: Endlos	La monetina: infinito	Lanza la moneda: sin fin	Para Atma: Sonsuz		OK_AUTO	No structural or high-risk comparative warning from automated EN/FR/DE/IT/ES audit.
144	gate_rvlSword_title	Clap Trap	Défense synchro	Handkanten-Konter	Acchiappamano	Golpe al canto	Alkış Tuzağı		OK_AUTO	No structural or high-risk comparative warning from automated EN/FR/DE/IT/ES audit.
145	gate_rvlSword00_title	Saffron Trial	Adagio	Gelbkurt	Mr. Adagio	Limoncio	Saffron Denemesi		OK_AUTO	No structural or high-risk comparative warning from automated EN/FR/DE/IT/ES audit.
146	gate_rvlSword01_title	Saltwater Trial	Moderato	Blaukurt	Mr. Moderato	Arandino	Saltwater Denemesi		OK_AUTO	No structural or high-risk comparative warning from automated EN/FR/DE/IT/ES audit.
147	gate_rvlSword02_title	Paprika Trial	Presto	Rotkurt	Mr. Presto	Fresio	Paprika Denemesi		OK_AUTO	No structural or high-risk comparative warning from automated EN/FR/DE/IT/ES audit.
148	gate_ctrChicken_title	Charging Chicken	Poulet en roue libre	Heizende Hühnchen!	Pollo a reazione	Pollo eléctrico	Şarjlı Tavuk		OK_AUTO	No structural or high-risk comparative warning from automated EN/FR/DE/IT/ES audit.
149	gate_ctrChicken00_title	Saffron Trial	Adagio	Gelbkurt	Mr. Adagio	Limoncio	Saffron Denemesi		OK_AUTO	No structural or high-risk comparative warning from automated EN/FR/DE/IT/ES audit.
150	gate_ctrChicken01_title	Saltwater Trial	Moderato	Blaukurt	Mr. Moderato	Arandino	Saltwater Denemesi		OK_AUTO	No structural or high-risk comparative warning from automated EN/FR/DE/IT/ES audit.
151	gate_ctrChicken02_title	Paprika Trial	Presto	Rotkurt	Mr. Presto	Fresio	Paprika Denemesi		OK_AUTO	No structural or high-risk comparative warning from automated EN/FR/DE/IT/ES audit.
152	gate_state_clear	Free	Gratuit	Gratis	Gratis	Gratis	Ücretsiz		OK_AUTO	No structural or high-risk comparative warning from automated EN/FR/DE/IT/ES audit.
153	agb_batter_L_info	Ignore the camera's wild zooms!\nMake the ball zoom wildly away!\nDon't blink! Don't wipe your tears!	Concentrez-vous sur le bruit de\nla balle et ne vous laissez pas\ntromper par les effets de caméra.	Achte nicht darauf, was die Kamera\nmacht. Mach dein Ding und hau im\nTakt der Musik deinen Ball ins All.	Non farti distrarre dai frenetici\nzoom della telecamera! Spedisci\nla pallina nell'iperspazio a suon\ndi colpi!	Olvídate de lo que haga\nla cámara y lanza la pelota\nhasta la estratosfera.	Kameranın çılgın zumlarına aldırma!\nTopu da yıldırım gibi uzağa savur!\nGözünü kırpma! Gözyaşlarını silme!		OK_AUTO	No structural or high-risk comparative warning from automated EN/FR/DE/IT/ES audit.
154	agb_clap_S_info	Clap your hands in order!\nYou are the third clapper.\nKeep your eyes on the other two!	Vous êtes le troisième membre d'un\ncélèbre trio de clappeurs. Restez en\nphase avec vos deux compagnons !	Diese Drei klatschen immer der\nReihe nach. Du klatschst als Dritter.\nFolge dem Takt der beiden anderen!	Batti le mani in ordine!\nTu sei il terzo della fila,\nquindi osserva bene\ncosa fanno gli altri due!	Da palmas en orden siguiendo\nel ritmo. ¡Y observa con atención\na tus compañeros!	Ellerini sırayla çırp!\nSen üçüncü alkışçısın.\nGözünü diğer ikisinden ayırma!		OK_AUTO	No structural or high-risk comparative warning from automated EN/FR/DE/IT/ES audit.
155	agb_clap_L_info	Feel the flow of your clappy\nbrethren. Three claps right\non the beat! Can you do it?	Vous. Le clap. Le rythme.\nVotre trio ne fait plus qu'un.\nC'est la consécration.	Spüre den Flow deiner beiden\nklatschenden Kollegen. Schafft ihr\nes, perfekt im Takt zu bleiben?	Segui il ritmo dei tuoi\ncompagni e batti le mani\nal momento giusto! Sarai\nin grado di riuscirci?	Sigue el ejemplo de tus salerosos\ncompañeros y da palmas al ritmo\nde la música. ¿Lo conseguirás?	Alkışçı kardeşlerinin ritmini\nyakala. Ritme tam oturan\nüç alkış! Yapabilir misin?		V4_MANUAL_FIXED	SEMANTIC/TERM: FR/IT/ES all resolve conversational flow as rhythm here.
156	agb_clap_A_info	Look at the trio in their Western\noutfits! So stylish! So handsome!\nDare we say they look...snappy?	Inspiration western pour votre\nnouveau morceau, avec un costume\nqui clappe bien comme il faut ! 	Schau dir diese Bühnenoutfits an!\nSo elegant gekleidet fällt es gleich\nviel leichter, im Takt zu klatschen.	Guarda il trio come si è\nagghindato per l'occasione!\nChe eleganza, che stile!\nDa... standing ovation!	Pero ¡mira lo guapos que se\nhan puesto para la ocasión!\n¡Qué derroche de estilo!	Üçlünün kovboy kıyafetlerine bak!\nNe şık! Ne yakışıklı!\nDesek mi... alkışlık olmuşlar!		OK_AUTO	No structural or high-risk comparative warning from automated EN/FR/DE/IT/ES audit.
157	agb_ghost_S_info	These spirits aren't evil, exactly,\nbut they're kinda mean: they'll\nlaugh at you if you miss.	Ces ectoplasmes pâles comme\ndes linges se moquent de vous !\nFaites-leur tâter de vos flèches !	Diese Laken wollen dich wohl zum\nNarren halten! Aber das lässt du\ndir sicher nicht gefallen, oder?!	Questi spettri dispettosi si\ndivertono a prenderti in giro!\nRendigli pan per focaccia\ninfilzandoli per bene!	¡Estos fantasmas se están\nburlando de ti! ¡Van a saber\ncómo te las gastas con el arco!	Bu ruhlar tam kötü sayılmaz,\nama biraz gıcıktırlar:\nkaçırırsan sana gülerler.		V4_MANUAL_FIXED	GRAMMAR/VOICE: Fixes Turkish typo and matches EN “kinda mean” better than “kötücül”.
158	agb_ghost_L_info	Those spirits are jerks.\nLet them have it, archery\nstyle!	Ces spectres foufous ont plus\nd'un tour sous leurs draps.\nNe vous laissez pas avoir !	Diese Geister können einem auf\nden Geist gehen. Zahl es ihnen mit\ngezielten Bogenschüssen heim.	Questi fantasmi sono\ndavvero irritanti. Da' loro\nuna bella lezione a colpi\ndi arco e frecce!	Estos fantasmas se están pasando\nde la raya. ¡Dales su merecido\nde una vez por todas!	Şu ruhlar tam bir bela.\nOnlara okçuluk usulü\ngünlerini göster!		OK_AUTO	No structural or high-risk comparative warning from automated EN/FR/DE/IT/ES audit.
159	agb_hair_S_info	My roots are showing!\nCan you pluck them off?	Faites la peau aux poils\net la peau lisse à vos clients.	Huch, was sind denn das für fiese\nHaare?! Sei ein Schatz und\nzupf sie mir schnell aus!	Ho dei peli che mi crescono\nin maniera incontrollata!\nSaresti così gentile da\nstrapparmeli via?	Se me ven las raíces, ¡qué\nvergüenza! ¿Te importaría\nrepasármelas?	Diplerim çıkmış!\nYolabilir misin?		V4_MANUAL_FIXED	WORDPLAY/TERM: Keeps the hair/root joke and uses the game’s established plucking verb.
160	agb_hair_L_info	Now some of the hairs are\ncurling! Are your tweezers\ndeft enough for this challenge?	Ces poils frisottés nécessitent\nun traitement spécial.\nFaites chauffer votre pince !	Jetzt hab ich sogar ein paar\ngelockte Haare! Ist deine Pinzette\nder Herausforderung gewachsen?	Ci mancava anche questa\nadesso: alcuni dei miei peli\nsono tutti attorcigliati!\nMi serve il tuo aiuto!	Lo que me faltaba: ahora\nalgunos pelos me salen\nrizados. ¡Necesito tus pinzas\nurgentemente!	Şimdi bazı kıllar kıvrılıyor!\nCımbızların bu meydan okumaya\nyetecek kadar becerikli mi?		OK_AUTO	No structural or high-risk comparative warning from automated EN/FR/DE/IT/ES audit.
161	agb_hopping_L_info	See that ball bouncing down\nthe road? You wouldn't want\nto let it fall...would you?	Ces petites balles attendent\nun coup de pouce de votre part\npour arriver à destination.	Siehst du die hüpfenden Bälle, die\nauf dich zukommen? Die wirst du\ndoch nicht fallen lassen, oder?	Ma guarda tutte quelle palle che\nrimbalzano giù per la strada! Non\nvorrai mica farle cadere... vero?	Pero ¡qué de bolas saltarinas\nhay por aquí! No vas a permitir\nque se caigan, ¿verdad que no?	Yolda zıplaya zıplaya\ngiden topu görüyor musun?\nDüşmesine izin vermezsin... değil mi?		OK_AUTO	No structural or high-risk comparative warning from automated EN/FR/DE/IT/ES audit.
162	agb_marcher_L_info	Ready, march! Following orders\nas a unit builds a sense of\ncamaraderie. Also, rhythm.	Le rythme fait l'union... et l'union\nfait la force ! Suivez les ordres\ndu sergent bedonnant.	Kompanie angetreten! Befehle be-\nfolgen stärkt den Sinn für Kamerad-\nschaft. Und das Rhythmusgefühl.	Spirito di squadra e ritmo:\necco il segreto per seguire\ngli ordini al passo con il resto\ndel plotone!	¡Fiiiirmes! Seguir órdenes\nrefuerza la unidad del pelotón...\n¡y el sentido del ritmo!	Hazır ol, yürü! Birlik olarak\nemirlere uymak takım ruhu\nkazandırır. Hem de ritim.		OK_AUTO	No structural or high-risk comparative warning from automated EN/FR/DE/IT/ES audit.
163	agb_nightWalk_L_info	What could be better than a stroll\nin the starlight? How about a\nseries of jumps in the starlight?	Rien de tel qu'une balade\nnocturne pleine de rythme et\nde poésie pour oublier ses soucis.	Was ist besser als ein Spaziergang\nbei Nacht? Zum Beispiel ein paar\nSprünge unter dem Sternenzelt.	Cosa ci può essere di più\nbello di una passeggiata\ndi notte? Magari fare\nquattro salti tra le stelle!	¿Se te ocurre un plan mejor\nque dar un paseo dando saltos\nbajo un bonito cielo estrellado?	Yıldız ışığında yürüyüşten daha\niyi ne olabilir? Peki ya\nyıldız ışığında bir sürü zıplama?		OK_AUTO	No structural or high-risk comparative warning from automated EN/FR/DE/IT/ES audit.
164	agb_quiz_L_info	Listen to the host's pattern,\nthen copy it. Simple, right?\nSimple, but not easy.	Comptez le nombre de pressions\neffectuées par le présentateur.\nSimple ? Peut-être, mais facile... ?	Hör dir an, wie der Showmaster\nklopft und imitiere den Rhythmus.\nKlingt einfach, ist es aber nicht.	Presta attenzione alla sequenza\nproposta dal conduttore e ripetila.\nSembra facile, ma non lo è!	Presta atención al número de\nveces que el presentador pulsa\nlos botones y luego imítalo. Parece\nfácil, pero no lo es.	Sunucunun ritmini dinle,\nsonra aynısını tekrarla. Kolay\ngibi, değil mi? Ama kolay sayılmaz.		OK_AUTO	No structural or high-risk comparative warning from automated EN/FR/DE/IT/ES audit.
165	agb_rabbit_L_info	This rabbit has an impossible goal:\nto jump all the way to the moon! Can\nyou make his absurd dream reality?	Les lapins aiment sauter,\nc'est un fait, mais celui-ci\npousse le concept un peu loin...	Dieser Hase hat einen Traum: Bis\nzum Mond zu springen. Hilf ihm,\nseinen Traum wahr zu machen.	Questo coniglietto desidera\nraggiungere la luna saltellando\ne gli serve il tuo aiuto per\ncoronare il suo sogno!	Este conejo tiene un sueño\ndisparatado: ¡saltar hasta la luna!\n¿Le ayudas a hacerlo realidad?	Bu tavşanın imkânsız bir hayali var:\nAy'a kadar zıplamak! Bu saçma\nhayali gerçeğe dönüştürebilir misin?		OK_AUTO	No structural or high-risk comparative warning from automated EN/FR/DE/IT/ES audit.
166	agb_rat_L_info	You are a rat. She is a cat.\nYou love cheese. We have all the\ningredients of a tense encounter.	Que ne ferait pas un rat pour un\nbout de tomme ou d'emmental ? Mais\nattention à la terrible Mme Mousstasch !	Drei Ratten, eine Katze und ein\nwenig Käse... Mehr braucht es nicht\nfür eine spannende Begegnung.	Tu sei un topo e ami il\nformaggio, ma dovrai\ncorrere a pieno ritmo per\nnon farti sorprendere dal gatto!	Estos tres roedores quieren\nhincarle el diente a un trozo\nde queso, pero ¿podrán dar\nesquinazo al gato?	Sen bir faresin. O bir kedi.\nSen peyniri seversin. Tam\ngerilimli bir karşılaşma için her şey hazır.		OK_AUTO	No structural or high-risk comparative warning from automated EN/FR/DE/IT/ES audit.
167	agb_shuji_L_info	Have you ever tried Japanese calligraphy?\nIt requires grace, finesse, and a surprising\namount of upper-body strength.	Un calligraphe de caractère ne se\nsépare jamais de son pinceau.\nMaîtrisez les moments cruciaux !	Schreibe japanische Zeichen mit\ndem Pinsel! Gib dem Zeichen, das\ndu schreibst, den letzten Schliff.	Disegna i caratteri giapponesi\ncon il pennello. Dai il tocco\nfinale tracciando i segni al\nmomento giusto!	Escribe bellos caracteres\njaponeses. ¡Solo tienes que dar\npinceladas en el momento justo!	Hiç Japon kaligrafisi denedin mi?\nZarafet, incelik ve şaşırtıcı derecede\ngüçlü bir üst beden ister.		OK_AUTO	No structural or high-risk comparative warning from automated EN/FR/DE/IT/ES audit.
168	agb_spaceDance_L_info	You want a dancing challenge?\nTry dancing in zero gravity!\nIN SPAAAAAAAAAAAAACE!	Danser sur la terre ferme, c'est\nd'une banalité... La danse zéro\ngravité, voilà la vraie nouveauté !	Du kannst gut tanzen? Dann tanze\nin der Schwerelosigkeit und in den\nunendlichen Weiten des Weltalls!	Ti piace il ballo e cerchi\nuna sfida? Che ne dici\ndi danzare a gravità zero\nnello spazio più profondo?	¿Crees que sabes bailar? ¡Pues a\nver cómo se te da en el espacio!\n¿Será la ingravidez tu aliada?	Dans meydan okuması mı istiyorsun?\nSıfır yerçekiminde dans\netmeyi dene! UZAAYDAAAAA!		OK_AUTO	No structural or high-risk comparative warning from automated EN/FR/DE/IT/ES audit.
169	agb_spaceDance_A_info	These paragons of danciness\nhave mastered their zero-gravity\nmoves and are ready to show off!	Vous êtes devenus des experts de la\ndanse en apesanteur. Votre nouveau\nshow va conquérir l'univers !	Die Titanen des Tanzens haben das\nAll im Sturm erobert. Nun tanzen sie\nin psychedelischem Ambiente.	Le mosse a gravità zero non\nhanno più segreti per questi\nballerini dello spazio.\nÈ il momento di dimostrarlo!	Estos entusiastas de lo\npsicodélico están dispuestos\na demostrarte que dominan\nel baile en gravedad cero.	Bu dans harikaları sıfır yerçekimli\nhareketlerini iyice öğrendi ve\nşimdi gösteri yapmaya hazır!		OK_AUTO	No structural or high-risk comparative warning from automated EN/FR/DE/IT/ES audit.
170	agb_tap_L_info	You are the girl. They are\nthe monkeys. Follow them\nto tap stardom!	Suivez bien les petits singes pour\nmontrer que vous êtes la meilleure\ndanseuse de claquettes !	Du bist das Mädchen auf dem\nPodest und willst mit den beiden\nÄffchen steppen. Was auch sonst?	Fai ballare la ragazza al\nritmo delle due scimmiette\ne coordina i suoi passi con\nle loro zampe!	Baila claqué al compás\nque te marquen tus\nsimiescos compañeros.\n¡Zapatea con fuerza!	Sen kızsın, onlar maymun.\nAdımlarını takip et;\nstep yıldızı ol!		OK_AUTO,V12_STYLE_FIXED	No structural or high-risk comparative warning from automated EN/FR/DE/IT/ES audit. | V12: EN tap stardom; FR/DE/IT/ES’in tamamı bunu step/claqué dansı olarak çeviriyor. Eski “dokunuşla yıldız ol” dokunmatik kontrol gibi yanlış bağlam veriyordu.
171	agb_tap_A_info	The monkeys are bringing\ntheir A game! Can you keep up?\nDon't let them out-tap you!	Vos amis singes sont de retour avec\nune chorégraphie inédite. À vous\nde maîtriser leurs nouveaux tours !	Die Äffchen zeigen, was sie können.\nKannst du mithalten? Lass dich von\nihnen nicht aus dem Takt bringen!	Le scimmiette sono più che\nmai agguerrite! Riuscirai a\ntenere testa al loro frenetico\ntip tap?	Estos monos han estado\nensayando sin descanso.\n¡Prepárate para un\nespectáculo de primera!	Maymunlar tüm hünerlerini gösteriyor!\nAyak uydurabilecek misin?\nStepte seni geçmelerine izin verme!		OK_AUTO,V12_STYLE_FIXED	No structural or high-risk comparative warning from automated EN/FR/DE/IT/ES audit. | V12: EN “bring their A game / out-tap” deyimleri kelimesi kelimesine “A oyununu getiriyor” yapılmıştı. Resmî diller hüner/yoğun step rekabetini doğal biçimde aktarıyor.
172	agb_tono_L_info	An enemy is attacking your lord!\nBlock the arrows with your sword--\nand maybe next time bring a shield!	Votre seigneur est la cible des\narchers du clan ennemi, et vous\navez oublié votre bouclier !	Dein Lehnsherr wird angegriffen!\nWehre die Pfeile mit dem Schwert\nab! Einen Schild hast du ja nicht...	Il tuo signore è il bersaglio\ndi arcieri nemici! In mancanza\ndi uno scudo, dovrai bloccare\nle frecce con la tua spada!	¡Están atacando a tu señor!\nIntenta parar las flechas\ncon la espada... ¡Y la próxima\nvez tráete un escudo!	Efendine düşman saldırıyor!\nOkları kılıcınla engelle--\nve bir dahaki sefere kalkan da getir!		OK_AUTO	No structural or high-risk comparative warning from automated EN/FR/DE/IT/ES audit.
173	ntr_airBoard_L_info	What's more fun than surfing?\nSurfing on the air! Watch out for the\nhuge blocks someone left all over.	Bien plus fun que le surf, c'est\nl'aérosurf ! Suivez vos compagnons\net jouez-vous des blocs en rythme.	Was ist noch cooler als Surfen?\nSurfen in der Luft! Achte aber auf\ndie Blöcke, die dir im Weg stehen!	Cosa c'è di meglio del surf?\nIl surf aereo, naturalmente!\nFai attenzione ai blocchi\nlasciati lungo il percorso.	¿Hay algo más divertido\nque el surf? Pues claro,\n¡el aerosurf! Pero ¡cuidado\ncon los obstáculos!	Sörften daha eğlenceli ne var?\nHavada sörf! Her yere bırakılan\ndev bloklara dikkat et.		OK_AUTO	No structural or high-risk comparative warning from automated EN/FR/DE/IT/ES audit.
174	ntr_backbeat_L_info	This one's all about hitting the beat,\nflipping it, and then nailing the backbeat.\nExperience both sides of the rhythm!	Être dans les temps, c'est facile,\nmais lorsque les contretemps s'en\nmêlent, c'est une autre histoire...	Jeder Rhythmus hat zwei Seiten.\nFolge den Offbits auf die dunkle\nSeite des Metrums, wenn du kannst.	Qui bisogna seguire il tempo\ne poi passare al controtempo.\nFatti trasportare da entrambe\nle espressioni del ritmo!	Aquí tendrás que seguir el ritmo\nnormal ¡y también el sincopado!\nTe lo aviso: no va a ser fácil.	Bu iş, vuruşu yakalayıp tersine çevirmek ve\nardından arka vuruşu çakmakla ilgili.\nRitmin iki yüzünü de yaşa!		OK_AUTO	No structural or high-risk comparative warning from automated EN/FR/DE/IT/ES audit.
175	ntr_blueBirds_L_info	The captain is a little intense. He'll\nget mad if you mess up, but just let\nit roll like water off a duck's back.	Le sergent est plutôt colérique.\nTâchez de garder le rythme si vous\nne voulez pas l'entendre rugir !	Zeig dem Hauptkäppchen, dass\nauch ein Grünschnabel wie du das\nZeug zum Paradiervogel hat.	Il capitano è severo e se sbagli\nsi infuria, ma tu lascia correre,\ncome fosse acqua sul becco.	El capitán tiene demasiado\ncarácter. Nos grita si metemos\nla pata, pero a nosotros\nnos resbala.	Kaptan biraz sert. Hata yaparsan\nkızar ama sen ördek gibi silkelen;\ntakma kafana.		V4_MANUAL_FIXED	IDIOM/HUMOR: Rebuilds “water off a duck’s back” with a Turkish duck image instead of a malformed literal idiom.
176	ntr_boxShow_L_info	The snappy starlets called the Dazzles\nneed a new member for their TV show.\nGive them a dazzling audition!	Les charmeuses cherchent un\nnouveau membre. Passez l'audition\net montrez ce que vous savez faire !	Die Sternchen suchen Zuwachs für\nihren nächsten Auftritt. Schaffst du\ndas Kästchen-Casting?	Le Ninfe, showgirl di professione,\ncercano un nuovo membro per\nil loro show. Mostra loro cosa\nsai fare in un'audizione!	Las Chispitas necesitan una\nsexta integrante para actuar en\nla tele. ¿Superarás la audición?	Parıltılar adlı havalı yıldızlar, TV şovları\niçin yeni bir üye arıyor.\nSeçmelerde parılda!		OK_AUTO;V18_CONTEXT_FIXED	No structural or high-risk comparative warning from automated EN/FR/DE/IT/ES audit. | V18: Dazzles adı ve dazzling audition kelime alanı Türkçede ortak parıltı motifiyle yeniden kuruldu.
177	ntr_cameraMan_L_info	Capture the excitement of car\nracing on film! There's a fortune\nto be made on the racing circuit!	Tentez de capturer sur la\npellicule toute l'adrénaline\ndes courses automobiles !	Tempo, Takt und Timing: Fange die\nFaszination furioser Flitzer mit flin-\nkem Fotofinger ein! Viel Vergnügen.	Tenta di catturare\nsu pellicola tutta\nl'adrenalina delle\ncorse automobilistiche!	¡Inmortaliza la emoción de las\ncarreras de coches! ¡Seguro que\nganas una fortuna con las fotos!	Araba yarışının heyecanını\nkameraya çek! Yarış pistlerinde\nkazanılacak servet var!		OK_AUTO	No structural or high-risk comparative warning from automated EN/FR/DE/IT/ES audit.
178	ntr_chorus_S_info	Join a trio of chorus singers.\nYou're the third, so you just\nhave to keep up with the others!	Suivez le rythme et chantez\nà l'unisson pour devenir le\nchouchou de la prof de chant.	Du bist der Neuling im A-cappella-\nTrio: Hör genau hin und verschlafe\nnicht deinen Einsatz!	Fai parte del coro Trio Brio.\nTu sei la terza voce, quindi\ndevi solo andare a tempo\ncon gli altri!	Únete a este trío de cantores.\nTú cantas en tercer lugar,\nasí que basta con que te fijes\nbien en los demás.	Üç kişilik bir koroya katıl.\nSen üçüncüsün, yani tek işin\nötekilere ayak uydurmak!		OK_AUTO	No structural or high-risk comparative warning from automated EN/FR/DE/IT/ES audit.
179	ntr_chorus_L_info	Looks like the chorus kids have\ntaken their show on the road...or\nrather, to a featureless white plain!	La chorale présente sa nouvelle\nœuvre ! Le décor minimaliste\najoute sa part de mystère...	Die Chorknaben sind wieder da!\nSteig mit ihnen auf diese Bühne\nin einem kahlen, weißen Raum.	A quanto pare, il Trio Brio\nha deciso di andare in\ntournée... Sarà un altro\ngrande successo?	¡El coro vuelve a subirse al\nescenario! ¿A quién se le habrá\nocurrido hacerlo tan aséptico?...	Koro çocukları turneye çıkmış...\ndaha doğrusu bembeyaz,\nbomboş bir düzlüğe!		OK_AUTO	No structural or high-risk comparative warning from automated EN/FR/DE/IT/ES audit.
180	ntr_frog_L_info	These frogs tear up the stage, but\nwhat really sells it are the backup\ndancers! Go set that stage on fire!	Ce qui fait tout le charme de ces\nbatraciens, ce sont leurs danseurs.\nIls font un malheur !	Flotte Schenkel, heiße Hüften:\nFünf Frösche und eine feurige\nShow! Hast du Talent als Tänzer?	Queste rane sono una forza\ndella natura, ma a fare la\ndifferenza sono i ballerini!\nFai scatenare il pubblico!	Esta rana canta de miedo,\npero lo mejor del número\nson los bailarines.\n¡Menea esas ancas!	Kurbağalar sahneyi yıkıyor ama\nasıl yıldız arka plan dansçıları!\nHadi, sahneyi ateşe ver!		V4_MANUAL_FIXED	VOICE/LAYOUT: Preserves the stage-show hype while avoiding long literal phrasing.
181	ntr_frog_A_info	Today, we're going all\ninstrumental! The sax will\ncarry the vocal line.	Votre saxophoniste a le swing dans\nla peau ! À vous de trouver le bon\nrythme sur ce nouveau groove.	Heute mal instrumental!\nFetzige Frosch-Revue mit\nSaxophon statt Stimme!	Oggi suoniamo la\nversione strumentale.\nIl sassofono rimpiazzerà\nla voce.	No hay nada como un buen tema\ninstrumental. Es la misma canción,\npero con saxo en lugar de voz.	Bugün tamamen enstrümantal!\nSaksafon vokal\nçizgisini taşıyacak.		OK_AUTO	No structural or high-risk comparative warning from automated EN/FR/DE/IT/ES audit.
