index	label	English	French	German	Italian	Spanish	Turkish	status	qa_status	qa_note
123	reward_get_ball_T_praise	You received a Flow Ball!	Vous avez obtenu un orbe talent !	Rhythmuskugel erhalten!	Una sfera del ritmo\nper te!	¡Una esfera\nmusical para ti!	Bir Akış Topu aldın!		OK_AUTO	No structural or high-risk comparative warning from automated EN/FR/DE/IT/ES audit.
124	wait_player_T_wait	Waiting for other players...	En attente d'autres joueurs...	Warten auf Mitspieler...	In attesa di utenti...	Esperando a otros jugadores...	Diğer oyuncular bekleniyor...		OK_AUTO	No structural or high-risk comparative warning from automated EN/FR/DE/IT/ES audit.
125	reward_get_box_messageT	Pick one!	Choisissez un coffre !	Wähle eine!	Scegline uno!	¡Elige!	Birini seç!		OK_AUTO	No structural or high-risk comparative warning from automated EN/FR/DE/IT/ES audit.
126	goal_goalT	Goal!	Arrivée !	Ziel!	Congratulazioni!	¡Has completado el trayecto!	Hedef!		OK_AUTO	No structural or high-risk comparative warning from automated EN/FR/DE/IT/ES audit.
127	gate_score_T_score_best	Your Best	Record	Bestleistung	Record	Récord	En İyi		OK_AUTO	No structural or high-risk comparative warning from automated EN/FR/DE/IT/ES audit.
128	dlp_menu_T_top	Choose!	Faites votre choix.	Wähle aus!	Scegli	¡Elige!	Seç!		OK_AUTO	No structural or high-risk comparative warning from automated EN/FR/DE/IT/ES audit.
129	dlp_menu_T_button_00	Challenge Land	Pays défis	Meisterbahn	Sfidalandia	Parque de atracciones	Meydan Okuma Diyarı		OK_AUTO	No structural or high-risk comparative warning from automated EN/FR/DE/IT/ES audit.
130	dlp_menu_T_button_01	Introduction	Introduction	Einführung	Introduzione	Tutorial	Giriş		OK_AUTO	No structural or high-risk comparative warning from automated EN/FR/DE/IT/ES audit.
131	dlp_menu_T_button_02	Change Mii	Changer de Mii	Anderes Mii	Cambia Mii	Cambiar Mii	Mii Değiştir		OK_AUTO	No structural or high-risk comparative warning from automated EN/FR/DE/IT/ES audit.
132	dlp_menuD_T_operation_top	Control Guide	Contrôles	Steuerung	Comandi	Controles	Kontrol Kılavuzu		OK_AUTO	No structural or high-risk comparative warning from automated EN/FR/DE/IT/ES audit.
133	dlp_menuD_T_btn_change	Change	Modifier	Ändern	Cambia	Cambiar	Değiştir		OK_AUTO	No structural or high-risk comparative warning from automated EN/FR/DE/IT/ES audit.
134	dlp_menuD_T_home	Press [[PUA:E073]] to return to HOME Menu.	[[PUA:E073]] Retourner au menu HOME	[[PUA:E073]] Zurück zum HOME-Menü	Premi [[PUA:E073]] per tornare al menu HOME.	Pulsa [[PUA:E073]] para volver al menú HOME.	HOME Menüsüne dönmek için [[PUA:E073]]'ye bas.		OK_AUTO	No structural or high-risk comparative warning from automated EN/FR/DE/IT/ES audit.
135	cmn_campaign_perfect_T_perfect_campaign	Go for Perfect!	Visez le parfait !	Schaffe ein „Perfekt“!	Ottieni un Perfetto!	¡Intenta no cometer fallos!	Mükemmele oyna!		FIXED_V20	No structural or high-risk comparative warning from automated EN/FR/DE/IT/ES audit.; V20: “Go for Perfect!” oyun hedefi doğal ve kısa verildi.
136	cmn_campaign_perfect_T_perfect_miss	You missed...	Échec	Das war nichts...	Peccato...	No lo has logrado...	Kaçırdın...		OK_AUTO	No structural or high-risk comparative warning from automated EN/FR/DE/IT/ES audit.
137	pinBall_D_goat_keyCaption00	Launch Turnip	Lancer le navet	Rübe abschießen	Lancia le rape	Lanzar nabo	Şalgamı Fırlat	V22_MANUAL_FIXED	OK_AUTO;V22_MANUAL_FIXED	No structural or high-risk comparative warning from automated EN/FR/DE/IT/ES audit. | Hem açık 'Salgam' yazım hatası düzeltildi hem pinball bağlamındaki 'Launch' doğru eylem olan 'Fırlat' ile verildi.
138	pinBall_D_goat_keyCaption01	Change Turnips	Changer de navet	Rübenart ändern	Cambia le rape	Cambiar nabos	Şalgamı Değiştir	V22_MANUAL_FIXED	OK_AUTO;V22_MANUAL_FIXED	No structural or high-risk comparative warning from automated EN/FR/DE/IT/ES audit. | Açık 'Salgam' yazım hatası düzeltildi; eş düğme başlığıyla terminoloji korundu.
139	pinBall_D_goat_keyCaption02	[[PUA:E001]]   Return to Café	[[PUA:E001]] Retour au café	[[PUA:E001]] Zurück zum Café	[[PUA:E001]]   Torna al bar	[[PUA:E001]]   Volver a la cafetería	[[PUA:E001]]   Kafe’ye Dön		OK_AUTO	No structural or high-risk comparative warning from automated EN/FR/DE/IT/ES audit.
140	pinBall_logo_00	Turnip Fever!	Mode glouton !	Rübenfieber!	Rape a gogò!	¡Frenesí vegetal!	Şalgam Ateşi!		OK_AUTO	No structural or high-risk comparative warning from automated EN/FR/DE/IT/ES audit.
141	lesson_bgD_timingT_00	Early!	 Trop tôt	 zu früh 	 Troppo presto 	 ¡Pronto! 	Erken!		OK_AUTO	No structural or high-risk comparative warning from automated EN/FR/DE/IT/ES audit.
142	lesson_bgD_timingT_01	Perfect!	Extra !	Perfekt!	Perfetto!	¡Perfecto!	Mükemmel!		OK_AUTO	No structural or high-risk comparative warning from automated EN/FR/DE/IT/ES audit.
143	lesson_bgD_timingT_02	Late!	 Trop tard	 zu spät 	 Troppo tardi 	 ¡Tarde! 	Geç!		OK_AUTO	No structural or high-risk comparative warning from automated EN/FR/DE/IT/ES audit.
144	tutorial_exT_00	Press & Hold\nTap & Hold	[[TAG:0004:0000:00CD]]Appuyez et maintenez[[END:0004:0000]][[TAG:0004:0001:]]\n[[TAG:0004:0000:01CD]]Touchez et maintenez[[END:0004:0000]]	[[TAG:0004:0000:00CD]]Drücken & halten[[END:0004:0000]][[TAG:0004:0001:]]\n[[TAG:0004:0000:01CD]]Antippen und halten[[END:0004:0000]]	[[TAG:0004:0000:00CD]]Tieni premuto[[END:0004:0000]][[TAG:0004:0001:]]\n[[TAG:0004:0000:01CD]]Tieni a contatto[[END:0004:0000]]	[[TAG:0004:0000:00CD]]Mantén pulsado[[END:0004:0000]][[TAG:0004:0001:]]\n[[TAG:0004:0000:01CD]]Toca y mantén[[END:0004:0000]]	[[TAG:0004:0000:00CD]]Basılı Tut[[END:0004:0000]][[TAG:0004:0001:]]\n[[TAG:0004:0000:01CD]]Dokunup Tut[[END:0004:0000]]	CONTROL_DIFF_EN_TR,LONG_TR_LINE	OK_AUTO	No structural or high-risk comparative warning from automated EN/FR/DE/IT/ES audit.
145	tutorial_exT_01	Release	[[TAG:0004:0000:00CD]]Relâchez[[END:0004:0000]][[TAG:0004:0001:]]\n[[TAG:0004:0000:01CD]]Relevez[[END:0004:0000]]	Loslassen!	[[TAG:0004:0000:00CD]]Rilascia[[END:0004:0000]][[TAG:0004:0001:]]\n[[TAG:0004:0000:01CD]]Solleva[[END:0004:0000]]	[[TAG:0004:0000:00CD]]Suelta[[END:0004:0000]][[TAG:0004:0001:]]\n[[TAG:0004:0000:01CD]]Levanta[[END:0004:0000]]	Bırak		CONTROL_STYLE_OUTLIER	Turkish control/tag pattern differs from at least 3 of 4 official EU localizations; may be intentional formatting.
146	demo_picture_T_message	...And that's how\nHeaven World got\nits prince back.	Et c'est ainsi que le\nmonde paradis a\nretrouvé son prince...	...und so kehrte der\nPrinz in die Himmels-\nwelt zurück.	E così il mondo\nceleste riabbracciò\nil suo principe.	Y así es como\nParadisia recuperó\na su príncipe...	... Ve işte Cennet\nDiyarı prensini\nböyle geri aldı.		OK_AUTO	No structural or high-risk comparative warning from automated EN/FR/DE/IT/ES audit.
147	demo_picture_T_end	The End	Fin	Ende	Fine	Fin	Son		OK_AUTO	No structural or high-risk comparative warning from automated EN/FR/DE/IT/ES audit.
148	demo_picture_T_tebili	Bye! Thanks for everything!	Merci pour tout !	Danke für alles! Bis bald!	Grazie di tutto!	¡Gracias por todo!	Hoşça kal! Her şey için teşekkürler!		OK_AUTO	No structural or high-risk comparative warning from automated EN/FR/DE/IT/ES audit.
149	muscle_infoU_T_title	Muscle Fight	Gonflette VS	Muskelduell	Muscoli gonfiati VS	Duelo de músculos	Kas Dövüşü		OK_AUTO	No structural or high-risk comparative warning from automated EN/FR/DE/IT/ES audit.
150	muscle_infoU_T_Ready	Ready?	Prêt ?	Bereit?	Pronti?	¡Prepárate!	Hazır mısın?		DUPLICATE_TR_DIFFERENT_SOURCE	Same Turkish wording appears under a different English source elsewhere; can be legitimate, but useful copy/paste check.
151	muscle_infoU_T_Fight	Fight!	C'est parti !	Kämpft!	Combattete!	¡A luchar!	Dövüş!		OK_AUTO	No structural or high-risk comparative warning from automated EN/FR/DE/IT/ES audit.
152	muscle_infoU_T_youwin	You win!	Bravo !	Gewonnen!	Hai vinto!	¡Has ganado!	Kazandın!		OK_AUTO	No structural or high-risk comparative warning from automated EN/FR/DE/IT/ES audit.
153	muscle_infoU_T_youlose	You lose...	Dommage...	Verloren...	Hai perso...	Qué pena...	Kaybettin...		OK_AUTO	No structural or high-risk comparative warning from automated EN/FR/DE/IT/ES audit.
154	muscle_infoU_T_KO	K.O.	K.O.	K.O.	K.O.	KO	K.O.		OK_AUTO	No structural or high-risk comparative warning from automated EN/FR/DE/IT/ES audit.
155	muscle_rewardU_T_reward	You got a reward!	Récompense :	Belohnung erhalten!	Hai ottenuto un premio!	 ¡Has conseguido una recompensa!	Ödül kazandın!		OK_AUTO	No structural or high-risk comparative warning from automated EN/FR/DE/IT/ES audit.
156	muscle_gameD_T_muscleU_touch	Simple Tap	Tactile	Antippen	Stilo	Lápiz	Basit Dokunuş		OK_AUTO	No structural or high-risk comparative warning from automated EN/FR/DE/IT/ES audit.
157	info_windowD_T_wait	Be careful! If you activate Sleep\nMode you will interrupt communication.	Attention, activer le mode veille\npendant la communication sans fil\ninterrompt le transfert de données.	Vorsicht! Aktivierst du den Standby-\nModus, wird die Datenübertragung\nunterbrochen.	Fai attenzione! Se attivi la modalità\nriposo, la comunicazione verrà\ninterrotta.	¡Cuidado! Si activas el modo\nde espera, se interrumpirá\nla comunicación.	Dikkat! Uyku Modu'nu\naçarsan iletişim\nkesilir.		OK_AUTO	No structural or high-risk comparative warning from automated EN/FR/DE/IT/ES audit.
158	title_T_DL	Demo Version	Version démo	Demoversion	Versione demo	Versión demo	Demo Sürümü		OK_AUTO	No structural or high-risk comparative warning from automated EN/FR/DE/IT/ES audit.
159	titleD_T_to_shop	To Nintendo eShop	Nintendo eShop	Zum Nintendo eShop	Al Nintendo eShop	Ir a Nintendo eShop	Nintendo eShop’a		OK_AUTO	No structural or high-risk comparative warning from automated EN/FR/DE/IT/ES audit.
160	dlp_menu_T_button_00_demo_dl	Try Rhythm Games	Essayer des mini-jeux	Rhythmusspiele ausprobieren	Prova i minigiochi	Minijuegos	Ritim Oyunlarını Dene		OK_AUTO	No structural or high-risk comparative warning from automated EN/FR/DE/IT/ES audit.
161	dlp_menu_T_button_01_demo_dl	Challenge Land (Multiplayer)	Pays défis (multijoueur)	Meisterbahn (Mehrspieler-Modus)	Sfidalandia (per più giocatori)	Tren de los Desafíos (multijugador)	Meydan Okuma Diyarı (Çok Oyunculu)		OK_AUTO	No structural or high-risk comparative warning from automated EN/FR/DE/IT/ES audit.
162	promotionU_T_thankyou	Thank you for playing!	Merci d'avoir joué !	Danke fürs Spielen!	Grazie di aver giocato!	¡Gracias por jugar!	Oynadığın için teşekkürler!		OK_AUTO	No structural or high-risk comparative warning from automated EN/FR/DE/IT/ES audit.
163	promotionU_T_PR00	Full of brand new content!	Il vous reste plein de choses à découvrir !	Mit vielen brandneuen Inhalten!	Tanti contenuti nuovi di zecca!	¡Incluye muchos minijuegos\ncompletamente nuevos!	Yepyeni içerikle dolu!		OK_AUTO	No structural or high-risk comparative warning from automated EN/FR/DE/IT/ES audit.
164	promotionU_T_PR01	There's more available\nin the full version!	Il y a plus de contenu\ndans la version complète.	In der Vollversion ist\nnoch mehr enthalten!	La versione completa\nha molto di più!	¡Hay más en la versión completa!	Tam sürümde\ndaha fazlası var!		OK_AUTO	No structural or high-risk comparative warning from automated EN/FR/DE/IT/ES audit.
165	promotionD_T_btn_goTitle	To Title Screen	Retour à l'écran titre	Zum Titelbildschirm	Torna allo schermo del titolo	Ir a la pantalla del título	Başlık Ekranına		OK_AUTO	No structural or high-risk comparative warning from automated EN/FR/DE/IT/ES audit.
166	promotionD_T_btn_goShop	To Nintendo eShop	Nintendo eShop	Zum Nintendo eShop	Al Nintendo eShop	Ir a Nintendo eShop	Nintendo eShop’a		OK_AUTO	No structural or high-risk comparative warning from automated EN/FR/DE/IT/ES audit.
