Index,Label,English,French,German,Italian,Spanish,JPN,jp_hira,Simp_Chinese,Trad_Chinese,Turkish_Current,Turkish_Manual_v6,Turkish_Manual_v7,Manual_Review_Status,Manual_Decision,Manual_Reason_TR,Manual_CrossLanguage_TR,Turkish_Manual_v8,Manual_Review_Status_v8,Manual_v8_Decision,Manual_v8_Reason_TR,Manual_v8_CrossLanguage_TR,Turkish_Manual_v9,Manual_Review_Status_v9,Manual_v9_Decision,Manual_v9_Reason_TR,Manual_v9_CrossLanguage_TR,Turkish_Manual_v10,Manual_Review_Status_v10,Manual_v10_Decision,Manual_v10_Reason_TR,Manual_v10_CrossLanguage_TR,Turkish_Manual_v11,Manual_Review_Status_v11,Manual_v11_Decision,Manual_v11_Reason_TR,Manual_v11_CrossLanguage_TR,Turkish_Manual_v12,Manual_Review_Status_v12,Manual_v12_Decision,Manual_v12_Reason_TR,Manual_v12_CrossLanguage_TR,Turkish_Manual_v13,Manual_Review_Status_v13,Manual_v13_Decision,Manual_v13_Reason_TR,Manual_v13_CrossLanguage_TR,Turkish_Manual_v14,Manual_Review_Status_v14,Manual_v14_Decision,Manual_v14_Reason_TR,Manual_v14_CrossLanguage_TR,Turkish_Manual_v15,Manual_Review_Status_v15,Manual_v15_Decision,Manual_v15_Reason_TR,Manual_v15_CrossLanguage_TR,Turkish_Manual_v16,Manual_Review_Status_v16,Manual_v16_Decision,Manual_v16_Reason_TR,Manual_v16_CrossLanguage_TR,Turkish_Manual_v17,Manual_Review_Status_v17,Manual_v17_Decision,Manual_v17_Reason_TR,Manual_v17_CrossLanguage_TR,Turkish_Manual_v18,Manual_Review_Status_v18,Manual_v18_Decision,Manual_v18_Reason_TR,Manual_v18_CrossLanguage_TR
1518,SCF_CAFECUSTOMER03_CAFECUSTOMER03_110,What's up?,Qu'est-ce qu'il y a ?,Was ist?,Sì?,¿Quieres algo?,どうしたね？,どうしたね？,怎么了？,怎樣？,N'aber?,N'aber?,N'aber?,HENÜZ MANUEL İNCELENMEDİ,,,,N'aber?,HENÜZ MANUEL İNCELENMEDİ,,,,N'aber?,HENÜZ MANUEL İNCELENMEDİ,,,,N'aber?,HENÜZ MANUEL İNCELENMEDİ,,,,N'aber?,HENÜZ MANUEL İNCELENMEDİ,,,,N'aber?,HENÜZ MANUEL İNCELENMEDİ,,,,N'aber?,HENÜZ_MANUEL_İNCELENMEDİ,,,,N'aber?,HENÜZ_MANUEL_İNCELENMEDİ,,,,N'aber?,HENÜZ_MANUEL_İNCELENMEDİ,,,,N'aber?,HENÜZ_MANUEL_İNCELENMEDİ,,,,N'aber?,HENÜZ_MANUEL_İNCELENMEDİ,,,,N'aber?,HENÜZ_MANUEL_İNCELENMEDİ,,,
1519,SCF_CAFECUSTOMER03_SEL_010,About the luxury cruise ship,À propos du paquebot,Das Kreuzfahrtschiff,La nave da crociera,Este crucero,豪華客船について,ごうかきゃくせんについて,关于豪华客轮,關於豪華客輪,Lüks yolcu gemisi hakkında,Lüks yolcu gemisi hakkında,Lüks yolcu gemisi hakkında,HENÜZ MANUEL İNCELENMEDİ,,,,Lüks yolcu gemisi hakkında,HENÜZ MANUEL İNCELENMEDİ,,,,Lüks yolcu gemisi hakkında,HENÜZ MANUEL İNCELENMEDİ,,,,Lüks yolcu gemisi hakkında,HENÜZ MANUEL İNCELENMEDİ,,,,Lüks yolcu gemisi hakkında,HENÜZ MANUEL İNCELENMEDİ,,,,Lüks yolcu gemisi hakkında,HENÜZ MANUEL İNCELENMEDİ,,,,Lüks yolcu gemisi hakkında,HENÜZ_MANUEL_İNCELENMEDİ,,,,Lüks yolcu gemisi hakkında,HENÜZ_MANUEL_İNCELENMEDİ,,,,Lüks yolcu gemisi hakkında,HENÜZ_MANUEL_İNCELENMEDİ,,,,Lüks yolcu gemisi hakkında,HENÜZ_MANUEL_İNCELENMEDİ,,,,Lüks yolcu gemisi hakkında,HENÜZ_MANUEL_İNCELENMEDİ,,,,Lüks yolcu gemisi hakkında,HENÜZ_MANUEL_İNCELENMEDİ,,,
1520,SCF_CAFECUSTOMER03_SEL_020,About the men with the luggage,"À propos des hommes portant
une caisse",Die Männer mit der Kiste,Gli uomini con la cassa,Hombres cargando con una caja,荷物を持った男について,にもつをもったおとこについて,关于拿着货物的男人,關於拿著貨物的男人,Valizli adamlar hakkında,Sandık taşıyan adamlar hakkında,Sandık taşıyan adamlar hakkında,HENÜZ MANUEL İNCELENMEDİ,,,,Sandık taşıyan adamlar hakkında,HENÜZ MANUEL İNCELENMEDİ,,,,Sandık taşıyan adamlar hakkında,HENÜZ MANUEL İNCELENMEDİ,,,,Sandık taşıyan adamlar hakkında,HENÜZ MANUEL İNCELENMEDİ,,,,Sandık taşıyan adamlar hakkında,HENÜZ MANUEL İNCELENMEDİ,,,,Sandık taşıyan adamlar hakkında,HENÜZ MANUEL İNCELENMEDİ,,,,Sandık taşıyan adamlar hakkında,HENÜZ_MANUEL_İNCELENMEDİ,,,,Sandık taşıyan adamlar hakkında,HENÜZ_MANUEL_İNCELENMEDİ,,,,Sandık taşıyan adamlar hakkında,HENÜZ_MANUEL_İNCELENMEDİ,,,,Sandık taşıyan adamlar hakkında,HENÜZ_MANUEL_İNCELENMEDİ,,,,Sandık taşıyan adamlar hakkında,HENÜZ_MANUEL_İNCELENMEDİ,,,,Sandık taşıyan adamlar hakkında,HENÜZ_MANUEL_İNCELENMEDİ,,,
1521,SCF_CAFECUSTOMER03_SEL_030,About the show,À propos du gala,Die Show,Lo spettacolo,Gala,ショーについて,ショーについて,关于表演,關於表演,Gösteri hakkında,Gösteri hakkında,Gösteri hakkında,HENÜZ MANUEL İNCELENMEDİ,,,,Gösteri hakkında,HENÜZ MANUEL İNCELENMEDİ,,,,Gösteri hakkında,HENÜZ MANUEL İNCELENMEDİ,,,,Gösteri hakkında,HENÜZ MANUEL İNCELENMEDİ,,,,Gösteri hakkında,HENÜZ MANUEL İNCELENMEDİ,,,,Gösteri hakkında,HENÜZ MANUEL İNCELENMEDİ,,,,Gösteri hakkında,HENÜZ_MANUEL_İNCELENMEDİ,,,,Gösteri hakkında,HENÜZ_MANUEL_İNCELENMEDİ,,,,Gösteri hakkında,HENÜZ_MANUEL_İNCELENMEDİ,,,,Gösteri hakkında,HENÜZ_MANUEL_İNCELENMEDİ,,,,Gösteri hakkında,HENÜZ_MANUEL_İNCELENMEDİ,,,,Gösteri hakkında,HENÜZ_MANUEL_İNCELENMEDİ,,,
1522,SCF_CAFECUSTOMER03_SEL_040,About the Frillish,À propos des Viskuse,Die Quabbel,Frillish,Frillish,プルリルについて,プルリルについて,关于轻飘飘,關於輕飄飄,Frillish hakkında,Frillish hakkında,Frillish hakkında,HENÜZ MANUEL İNCELENMEDİ,,,,Frillish hakkında,HENÜZ MANUEL İNCELENMEDİ,,,,Frillish hakkında,HENÜZ MANUEL İNCELENMEDİ,,,,Frillish hakkında,HENÜZ MANUEL İNCELENMEDİ,,,,Frillish hakkında,HENÜZ MANUEL İNCELENMEDİ,,,,Frillish hakkında,HENÜZ MANUEL İNCELENMEDİ,,,,Frillish hakkında,HENÜZ_MANUEL_İNCELENMEDİ,,,,Frillish hakkında,HENÜZ_MANUEL_İNCELENMEDİ,,,,Frillish hakkında,HENÜZ_MANUEL_İNCELENMEDİ,,,,Frillish hakkında,HENÜZ_MANUEL_İNCELENMEDİ,,,,Frillish hakkında,HENÜZ_MANUEL_İNCELENMEDİ,,,,Frillish hakkında,HENÜZ_MANUEL_İNCELENMEDİ,,,
1523,SCF_CAFECUSTOMER03_CAFECUSTOMER03_310,"The lounge is so spacious—I love it!
It's very relaxing.","J'aime me détendre dans le salon. C'est
un des avantages d'être en croisière !","Die Lounge ist so groß und ruhig...
Hier kann man sich wunderbar entspannen.","Hai visto che lounge immensa?
È il luogo perfetto per rilassarsi!","Este lounge es muy espacioso y tranquilo,
ideal para relajarse.","ラウンジが広くて気に入ったよ
とても落ち着くね","ラウンジが ひろくて きにいったよ
とても おちつくね","休闲厅很宽敞，我很喜欢。
非常舒适呢。","交誼廳很寬敞，我很喜歡。
待起來很舒服。","Salon çok geniş—bayılıyorum!
Çok rahatlatıcı.","Salon çok geniş—bayılıyorum!
Çok rahatlatıcı.","Salon çok geniş—bayılıyorum!
Çok rahatlatıcı.",HENÜZ MANUEL İNCELENMEDİ,,,,"Salon çok geniş—bayılıyorum!
Çok rahatlatıcı.",HENÜZ MANUEL İNCELENMEDİ,,,,"Salon çok geniş—bayılıyorum!
Çok rahatlatıcı.",HENÜZ MANUEL İNCELENMEDİ,,,,"Salon çok geniş—bayılıyorum!
Çok rahatlatıcı.",HENÜZ MANUEL İNCELENMEDİ,,,,"Salon çok geniş—bayılıyorum!
Çok rahatlatıcı.",HENÜZ MANUEL İNCELENMEDİ,,,,"Salon çok geniş—bayılıyorum!
Çok rahatlatıcı.",HENÜZ MANUEL İNCELENMEDİ,,,,"Salon çok geniş—bayılıyorum!
Çok rahatlatıcı.",HENÜZ_MANUEL_İNCELENMEDİ,,,,"Salon çok geniş—bayılıyorum!
Çok rahatlatıcı.",HENÜZ_MANUEL_İNCELENMEDİ,,,,"Salon çok geniş—bayılıyorum!
Çok rahatlatıcı.",HENÜZ_MANUEL_İNCELENMEDİ,,,,"Salon çok geniş—bayılıyorum!
Çok rahatlatıcı.",HENÜZ_MANUEL_İNCELENMEDİ,,,,"Salon çok geniş—bayılıyorum!
Çok rahatlatıcı.",HENÜZ_MANUEL_İNCELENMEDİ,,,,"Salon çok geniş—bayılıyorum!
Çok rahatlatıcı.",HENÜZ_MANUEL_İNCELENMEDİ,,,
1524,SCF_CAFECUSTOMER03_CAFECUSTOMER03_410,"Oh, I may have just seen those people.
They went up the stairs behind me.","Ah, tu veux parler de ceux qui sont passés
tout à l'heure ? Ils ont monté l'escalier juste là.","Oh ja, die hab ich gesehen.
Sie sind die Treppe hinter mir raufgegangen.","Ah, sì, sono passati di qua, li ho visti
salire le scale.","Sí que los he visto. Han pasado por aquí hace
un rato y han subido por estas escaleras de
aquí.","ああ さっき見た人たちのことかな
後ろの階段を のぼっていったよ","ああ さっき みた ひとたちの ことかな
うしろの かいだんを のぼって いったよ","啊，你是说刚才见到的人啊。
他们上了后面的楼梯哦。","嗯，你說的應該是剛才那些人吧。
他們從後面的樓梯上樓了。","Aa, galiba o insanları az önce gördüm.
Arkamdan merdivenlerden yukarı çıktılar.","Aa, galiba o insanları az önce gördüm.
Arkamdan merdivenlerden yukarı çıktılar.","Aa, galiba o insanları az önce gördüm.
Arkamdan merdivenlerden yukarı çıktılar.",HENÜZ MANUEL İNCELENMEDİ,,,,"Aa, galiba o insanları az önce gördüm.
Arkamdan merdivenlerden yukarı çıktılar.",HENÜZ MANUEL İNCELENMEDİ,,,,"Aa, galiba o insanları az önce gördüm.
Arkamdan merdivenlerden yukarı çıktılar.",HENÜZ MANUEL İNCELENMEDİ,,,,"Aa, galiba o insanları az önce gördüm.
Arkamdan merdivenlerden yukarı çıktılar.",HENÜZ MANUEL İNCELENMEDİ,,,,"Aa, galiba o insanları az önce gördüm.
Arkamdan merdivenlerden yukarı çıktılar.",HENÜZ MANUEL İNCELENMEDİ,,,,"Aa, galiba o insanları az önce gördüm.
Arkamdan merdivenlerden yukarı çıktılar.",HENÜZ MANUEL İNCELENMEDİ,,,,"Aa, galiba o insanları az önce gördüm.
Arkamdan merdivenlerden yukarı çıktılar.",HENÜZ_MANUEL_İNCELENMEDİ,,,,"Aa, galiba o insanları az önce gördüm.
Arkamdan merdivenlerden yukarı çıktılar.",HENÜZ_MANUEL_İNCELENMEDİ,,,,"Aa, galiba o insanları az önce gördüm.
Arkamdan merdivenlerden yukarı çıktılar.",HENÜZ_MANUEL_İNCELENMEDİ,,,,"Aa, galiba o insanları az önce gördüm.
Arkamdan merdivenlerden yukarı çıktılar.",HENÜZ_MANUEL_İNCELENMEDİ,,,,"Aa, galiba o insanları az önce gördüm.
Arkamdan merdivenlerden yukarı çıktılar.",HENÜZ_MANUEL_İNCELENMEDİ,,,,"Aa, galiba o insanları az önce gördüm.
Arkamdan merdivenlerden yukarı çıktılar.",HENÜZ_MANUEL_İNCELENMEDİ,,,
1525,SCF_CAFECUSTOMER03_TIM_410,Thank you very much!,Merci beaucoup !,Vielen Dank!,Grazie mille!,¡Muchas gracias!,ありがとうございます！,ありがとうございます！,非常感谢！,謝謝！,Çok teşekkür ederim!,Çok teşekkür ederim!,Çok teşekkür ederim!,HENÜZ MANUEL İNCELENMEDİ,,,,Çok teşekkür ederim!,HENÜZ MANUEL İNCELENMEDİ,,,,Çok teşekkür ederim!,HENÜZ MANUEL İNCELENMEDİ,,,,Çok teşekkür ederim!,HENÜZ MANUEL İNCELENMEDİ,,,,Çok teşekkür ederim!,HENÜZ MANUEL İNCELENMEDİ,,,,Çok teşekkür ederim!,HENÜZ MANUEL İNCELENMEDİ,,,,Çok teşekkür ederim!,HENÜZ_MANUEL_İNCELENMEDİ,,,,Çok teşekkür ederim!,HENÜZ_MANUEL_İNCELENMEDİ,,,,Çok teşekkür ederim!,HENÜZ_MANUEL_İNCELENMEDİ,,,,Çok teşekkür ederim!,HENÜZ_MANUEL_İNCELENMEDİ,,,,Çok teşekkür ederim!,HENÜZ_MANUEL_İNCELENMEDİ,,,,Çok teşekkür ederim!,HENÜZ_MANUEL_İNCELENMEDİ,,,
1526,SCF_CAFECUSTOMER03_PIKACHU_410,Right! Let's head after them.,Bon ! Essayons de les rattraper !,Perfekt! Nichts wie hinterher!,"Forza, Tim! Seguiamoli!",¡Muy bien! Subamos nosotros también.,"よし！
追いかけてみようぜ","よし！
おいかけて みようぜ","好！
追上去看看。","好！
我們追上去吧。",Tamam! Hadi peşlerinden gidelim.,Tamam! Hadi peşlerinden gidelim.,Tamam! Hadi peşlerinden gidelim.,HENÜZ MANUEL İNCELENMEDİ,,,,Tamam! Hadi peşlerinden gidelim.,HENÜZ MANUEL İNCELENMEDİ,,,,Tamam! Hadi peşlerinden gidelim.,HENÜZ MANUEL İNCELENMEDİ,,,,Tamam! Hadi peşlerinden gidelim.,HENÜZ MANUEL İNCELENMEDİ,,,,Tamam! Hadi peşlerinden gidelim.,HENÜZ MANUEL İNCELENMEDİ,,,,Tamam! Hadi peşlerinden gidelim.,HENÜZ MANUEL İNCELENMEDİ,,,,Tamam! Hadi peşlerinden gidelim.,HENÜZ_MANUEL_İNCELENMEDİ,,,,Tamam! Hadi peşlerinden gidelim.,HENÜZ_MANUEL_İNCELENMEDİ,,,,Tamam! Hadi peşlerinden gidelim.,HENÜZ_MANUEL_İNCELENMEDİ,,,,Tamam! Hadi peşlerinden gidelim.,HENÜZ_MANUEL_İNCELENMEDİ,,,,Tamam! Hadi peşlerinden gidelim.,HENÜZ_MANUEL_İNCELENMEDİ,,,,Tamam! Hadi peşlerinden gidelim.,HENÜZ_MANUEL_İNCELENMEDİ,,,
1527,SCF_CAFECUSTOMER03_CAFECUSTOMER03_510,"I don't know anything about that.
I'm really not interested in events or anything.","Aucune idée. Je ne m'intéresse pas vraiment
à ce genre d'événements.","Hm, keine Ahnung. Veranstaltungen
interessieren mich nicht besonders.","Non ne so niente, mi dispiace.
Non mi interessano molto gli spettacoli.","No sé nada al respecto. La verdad es que no
me interesan los eventos o las actividades.","わからないな
催し物には興味がなくてね","わからないな
もよおしものには きょうみが なくてね","我不知道啊，
我对那些活动不感兴趣。","不曉得，
我對活動沒興趣。","Bunun hakkında hiçbir şey bilmiyorum.
Etkinlik falan hiç ilgimi çekmez.","Bunun hakkında hiçbir şey bilmiyorum.
Etkinlik falan hiç ilgimi çekmez.","Bunun hakkında hiçbir şey bilmiyorum.
Etkinlik falan hiç ilgimi çekmez.",HENÜZ MANUEL İNCELENMEDİ,,,,"Bunun hakkında hiçbir şey bilmiyorum.
Etkinlik falan hiç ilgimi çekmez.",HENÜZ MANUEL İNCELENMEDİ,,,,"Bunun hakkında hiçbir şey bilmiyorum.
Etkinlik falan hiç ilgimi çekmez.",HENÜZ MANUEL İNCELENMEDİ,,,,"Bunun hakkında hiçbir şey bilmiyorum.
Etkinlik falan hiç ilgimi çekmez.",HENÜZ MANUEL İNCELENMEDİ,,,,"Bunun hakkında hiçbir şey bilmiyorum.
Etkinlik falan hiç ilgimi çekmez.",HENÜZ MANUEL İNCELENMEDİ,,,,"Bunun hakkında hiçbir şey bilmiyorum.
Etkinlik falan hiç ilgimi çekmez.",HENÜZ MANUEL İNCELENMEDİ,,,,"Bunun hakkında hiçbir şey bilmiyorum.
Etkinlik falan hiç ilgimi çekmez.",HENÜZ_MANUEL_İNCELENMEDİ,,,,"Bunun hakkında hiçbir şey bilmiyorum.
Etkinlik falan hiç ilgimi çekmez.",HENÜZ_MANUEL_İNCELENMEDİ,,,,"Bunun hakkında hiçbir şey bilmiyorum.
Etkinlik falan hiç ilgimi çekmez.",HENÜZ_MANUEL_İNCELENMEDİ,,,,"Bunun hakkında hiçbir şey bilmiyorum.
Etkinlik falan hiç ilgimi çekmez.",HENÜZ_MANUEL_İNCELENMEDİ,,,,"Bunun hakkında hiçbir şey bilmiyorum.
Etkinlik falan hiç ilgimi çekmez.",HENÜZ_MANUEL_İNCELENMEDİ,,,,"Bunun hakkında hiçbir şey bilmiyorum.
Etkinlik falan hiç ilgimi çekmez.",HENÜZ_MANUEL_İNCELENMEDİ,,,
1528,SCF_CAFECUSTOMER03_CAFECUSTOMER03_610,"I can't say much...
I think the barista at the café there probably
knows more about Frillish than I do.","Je n'ai pas grand-chose à dire dessus...
Demande au garçon du café ?
Il doit probablement en savoir davantage
sur eux.","Über sie weiß ich nicht viel.
Aber der Barista beim Café dort drüben kann
dir sicher mehr über die Quabbel erzählen.","Non saprei... Ma puoi chiedere al barista,
lui sicuramente saprà spiegarti tutto.","¿Quieres saber algo de los Frillish?
Seguramente el encargado de la cafetería
pueda ayudarte más que yo.","さてね……
プルリルについてなら
そこのカフェのマスターのほうが
詳しそうだ","さてね……
プルリルに ついてなら
そこのカフェの マスターのほうが
くわしそうだ","确实……
关于轻飘飘，
那边的咖啡馆老板
可能会知道的比较详细。","嗯……
如果要問輕飄飄的事，
那間咖啡館的老闆
應該會比較了解吧。","Pek bir şey diyemem...
Sanırım şuradaki kafedeki barışta
Frillish hakkında benden daha çok şey biliyordur.","Pek bir şey diyemem...
Sanırım şuradaki kafenin baristası
Frillish hakkında benden daha çok şey biliyordur.","Pek bir şey diyemem...
Sanırım şuradaki kafenin baristası
Frillish hakkında benden daha çok şey biliyordur.",HENÜZ MANUEL İNCELENMEDİ,,,,"Pek bir şey diyemem...
Sanırım şuradaki kafenin baristası
Frillish hakkında benden daha çok şey biliyordur.",HENÜZ MANUEL İNCELENMEDİ,,,,"Pek bir şey diyemem...
Sanırım şuradaki kafenin baristası
Frillish hakkında benden daha çok şey biliyordur.",HENÜZ MANUEL İNCELENMEDİ,,,,"Pek bir şey diyemem...
Sanırım şuradaki kafenin baristası
Frillish hakkında benden daha çok şey biliyordur.",HENÜZ MANUEL İNCELENMEDİ,,,,"Pek bir şey diyemem...
Sanırım şuradaki kafenin baristası
Frillish hakkında benden daha çok şey biliyordur.",HENÜZ MANUEL İNCELENMEDİ,,,,"Pek bir şey diyemem...
Sanırım şuradaki kafenin baristası
Frillish hakkında benden daha çok şey biliyordur.",HENÜZ MANUEL İNCELENMEDİ,,,,"Pek bir şey diyemem...
Sanırım şuradaki kafenin baristası
Frillish hakkında benden daha çok şey biliyordur.",HENÜZ_MANUEL_İNCELENMEDİ,,,,"Pek bir şey diyemem...
Sanırım şuradaki kafenin baristası
Frillish hakkında benden daha çok şey biliyordur.",HENÜZ_MANUEL_İNCELENMEDİ,,,,"Pek bir şey diyemem...
Sanırım şuradaki kafenin baristası
Frillish hakkında benden daha çok şey biliyordur.",HENÜZ_MANUEL_İNCELENMEDİ,,,,"Pek bir şey diyemem...
Sanırım şuradaki kafenin baristası
Frillish hakkında benden daha çok şey biliyordur.",HENÜZ_MANUEL_İNCELENMEDİ,,,,"Pek bir şey diyemem...
Sanırım şuradaki kafenin baristası
Frillish hakkında benden daha çok şey biliyordur.",HENÜZ_MANUEL_İNCELENMEDİ,,,,"Pek bir şey diyemem...
Sanırım şuradaki kafenin baristası
Frillish hakkında benden daha çok şey biliyordur.",HENÜZ_MANUEL_İNCELENMEDİ,,,
1529,SCF_CAFECUSTOMER04_CAFECUSTOMER04_110,"Hello, did you need something?",Oui ?,Hallo?,Sì?,¿Sí?,あら どうしたの？,あら どうしたの？,你好，怎么了？,哎呀，怎麼了嗎？,"Merhaba, bir şey mi istediniz?","Merhaba, bir şey mi istediniz?","Merhaba, bir şey mi istediniz?",HENÜZ MANUEL İNCELENMEDİ,,,,"Merhaba, bir şey mi istediniz?",HENÜZ MANUEL İNCELENMEDİ,,,,"Merhaba, bir şey mi istediniz?",HENÜZ MANUEL İNCELENMEDİ,,,,"Merhaba, bir şey mi istediniz?",HENÜZ MANUEL İNCELENMEDİ,,,,"Merhaba, bir şey mi istediniz?",HENÜZ MANUEL İNCELENMEDİ,,,,"Merhaba, bir şey mi istediniz?",HENÜZ MANUEL İNCELENMEDİ,,,,"Merhaba, bir şey mi istediniz?",HENÜZ_MANUEL_İNCELENMEDİ,,,,"Merhaba, bir şey mi istediniz?",HENÜZ_MANUEL_İNCELENMEDİ,,,,"Merhaba, bir şey mi istediniz?",HENÜZ_MANUEL_İNCELENMEDİ,,,,"Merhaba, bir şey mi istediniz?",HENÜZ_MANUEL_İNCELENMEDİ,,,,"Merhaba, bir şey mi istediniz?",HENÜZ_MANUEL_İNCELENMEDİ,,,,"Merhaba, bir şey mi istediniz?",HENÜZ_MANUEL_İNCELENMEDİ,,,
1530,SCF_CAFECUSTOMER04_CAFECUSTOMER04_210,Can I help you?,Que puis-je faire pour vous ?,Kann ich dir helfen?,Posso aiutarti?,¿Puedo ayudarte en algo?,なにかしら？,なにかしら？,有什么事吗？,怎麼了嗎？,Size nasıl yardımcı olabilirim?,Size nasıl yardımcı olabilirim?,Size nasıl yardımcı olabilirim?,HENÜZ MANUEL İNCELENMEDİ,,,,Size nasıl yardımcı olabilirim?,HENÜZ MANUEL İNCELENMEDİ,,,,Size nasıl yardımcı olabilirim?,HENÜZ MANUEL İNCELENMEDİ,,,,Size nasıl yardımcı olabilirim?,HENÜZ MANUEL İNCELENMEDİ,,,,Size nasıl yardımcı olabilirim?,HENÜZ MANUEL İNCELENMEDİ,,,,Size nasıl yardımcı olabilirim?,HENÜZ MANUEL İNCELENMEDİ,,,,Size nasıl yardımcı olabilirim?,HENÜZ_MANUEL_İNCELENMEDİ,,,,Size nasıl yardımcı olabilirim?,HENÜZ_MANUEL_İNCELENMEDİ,,,,Size nasıl yardımcı olabilirim?,HENÜZ_MANUEL_İNCELENMEDİ,,,,Size nasıl yardımcı olabilirim?,HENÜZ_MANUEL_İNCELENMEDİ,,,,Size nasıl yardımcı olabilirim?,HENÜZ_MANUEL_İNCELENMEDİ,,,,Size nasıl yardımcı olabilirim?,HENÜZ_MANUEL_İNCELENMEDİ,,,
1531,SCF_CAFECUSTOMER04_SEL_010,About the luxury cruise ship,À propos du paquebot,Das Kreuzfahrtschiff,La nave da crociera,Este crucero,豪華客船について,ごうかきゃくせんについて,关于豪华客轮,關於豪華客輪,Lüks yolcu gemisi hakkında,Lüks yolcu gemisi hakkında,Lüks yolcu gemisi hakkında,HENÜZ MANUEL İNCELENMEDİ,,,,Lüks yolcu gemisi hakkında,HENÜZ MANUEL İNCELENMEDİ,,,,Lüks yolcu gemisi hakkında,HENÜZ MANUEL İNCELENMEDİ,,,,Lüks yolcu gemisi hakkında,HENÜZ MANUEL İNCELENMEDİ,,,,Lüks yolcu gemisi hakkında,HENÜZ MANUEL İNCELENMEDİ,,,,Lüks yolcu gemisi hakkında,HENÜZ MANUEL İNCELENMEDİ,,,,Lüks yolcu gemisi hakkında,HENÜZ_MANUEL_İNCELENMEDİ,,,,Lüks yolcu gemisi hakkında,HENÜZ_MANUEL_İNCELENMEDİ,,,,Lüks yolcu gemisi hakkında,HENÜZ_MANUEL_İNCELENMEDİ,,,,Lüks yolcu gemisi hakkında,HENÜZ_MANUEL_İNCELENMEDİ,,,,Lüks yolcu gemisi hakkında,HENÜZ_MANUEL_İNCELENMEDİ,,,,Lüks yolcu gemisi hakkında,HENÜZ_MANUEL_İNCELENMEDİ,,,
1532,SCF_CAFECUSTOMER04_SEL_020,About the show,À propos du gala,Die Show,Lo spettacolo,Gala,ショーについて,ショーについて,关于表演,關於表演,Gösteri hakkında,Gösteri hakkında,Gösteri hakkında,HENÜZ MANUEL İNCELENMEDİ,,,,Gösteri hakkında,HENÜZ MANUEL İNCELENMEDİ,,,,Gösteri hakkında,HENÜZ MANUEL İNCELENMEDİ,,,,Gösteri hakkında,HENÜZ MANUEL İNCELENMEDİ,,,,Gösteri hakkında,HENÜZ MANUEL İNCELENMEDİ,,,,Gösteri hakkında,HENÜZ MANUEL İNCELENMEDİ,,,,Gösteri hakkında,HENÜZ_MANUEL_İNCELENMEDİ,,,,Gösteri hakkında,HENÜZ_MANUEL_İNCELENMEDİ,,,,Gösteri hakkında,HENÜZ_MANUEL_İNCELENMEDİ,,,,Gösteri hakkında,HENÜZ_MANUEL_İNCELENMEDİ,,,,Gösteri hakkında,HENÜZ_MANUEL_İNCELENMEDİ,,,,Gösteri hakkında,HENÜZ_MANUEL_İNCELENMEDİ,,,
