Index,Label,English,French,German,Italian,Spanish,JPN,jp_hira,Simp_Chinese,Trad_Chinese,Turkish_Current,Turkish_Manual_v6,Turkish_Manual_v7,Manual_Review_Status,Manual_Decision,Manual_Reason_TR,Manual_CrossLanguage_TR,Turkish_Manual_v8,Manual_Review_Status_v8,Manual_v8_Decision,Manual_v8_Reason_TR,Manual_v8_CrossLanguage_TR,Turkish_Manual_v9,Manual_Review_Status_v9,Manual_v9_Decision,Manual_v9_Reason_TR,Manual_v9_CrossLanguage_TR,Turkish_Manual_v10,Manual_Review_Status_v10,Manual_v10_Decision,Manual_v10_Reason_TR,Manual_v10_CrossLanguage_TR,Turkish_Manual_v11,Manual_Review_Status_v11,Manual_v11_Decision,Manual_v11_Reason_TR,Manual_v11_CrossLanguage_TR,Turkish_Manual_v12,Manual_Review_Status_v12,Manual_v12_Decision,Manual_v12_Reason_TR,Manual_v12_CrossLanguage_TR,Turkish_Manual_v13,Manual_Review_Status_v13,Manual_v13_Decision,Manual_v13_Reason_TR,Manual_v13_CrossLanguage_TR,Turkish_Manual_v14,Manual_Review_Status_v14,Manual_v14_Decision,Manual_v14_Reason_TR,Manual_v14_CrossLanguage_TR,Turkish_Manual_v15,Manual_Review_Status_v15,Manual_v15_Decision,Manual_v15_Reason_TR,Manual_v15_CrossLanguage_TR,Turkish_Manual_v16,Manual_Review_Status_v16,Manual_v16_Decision,Manual_v16_Reason_TR,Manual_v16_CrossLanguage_TR,Turkish_Manual_v17,Manual_Review_Status_v17,Manual_v17_Decision,Manual_v17_Reason_TR,Manual_v17_CrossLanguage_TR,Turkish_Manual_v18,Manual_Review_Status_v18,Manual_v18_Decision,Manual_v18_Reason_TR,Manual_v18_CrossLanguage_TR
360,SQU_FOODIN_FOODIN_120,Kazam.,Alakaaa.,Simsa.,Alakazam.,Alakazam.,フーディー,フーディー,胡嘀——,胡地～,Kazam.,Kazam.,Kazam.,HENÜZ MANUEL İNCELENMEDİ,,,,Kazam.,HENÜZ MANUEL İNCELENMEDİ,,,,Kazam.,HENÜZ MANUEL İNCELENMEDİ,,,,Kazam.,HENÜZ MANUEL İNCELENMEDİ,,,,Kazam.,HENÜZ MANUEL İNCELENMEDİ,,,,Kazam.,HENÜZ MANUEL İNCELENMEDİ,,,,Kazam.,HENÜZ_MANUEL_İNCELENMEDİ,,,,Kazam.,HENÜZ_MANUEL_İNCELENMEDİ,,,,Kazam.,HENÜZ_MANUEL_İNCELENMEDİ,,,,Kazam.,HENÜZ_MANUEL_İNCELENMEDİ,,,,Kazam.,HENÜZ_MANUEL_İNCELENMEDİ,,,,Kazam.,HENÜZ_MANUEL_İNCELENMEDİ,,,
361,SQU_FOODIN_PIKACHU_120,Don't hurt anyone? What do you mean?,"« Ne leur faites pas de mal » ? Qu'est-ce que
tu veux dire ?","Wir sollen ihnen nichts antun?
Aber das versteht sich doch von selbst!","Eh...? ""Non fate del male a nessuno""...?
E perché dovremmo?!","¿Que no seamos bruscos con ellos?
¿Por qué íbamos a serlo?","あいつらを傷つけないでくれ？
どういうことだ？","あいつらを きずつけないでくれ？
どういうことだ？","你说不要伤害到它们？
这话怎么说？","你叫我們不要傷害牠們？
這是什麼意思？",Kimseye zarar vermesin mi? Ne demek istiyorsun?,Kimseye zarar vermesin mi? Ne demek istiyorsun?,Kimseye zarar vermesin mi? Ne demek istiyorsun?,HENÜZ MANUEL İNCELENMEDİ,,,,Kimseye zarar vermesin mi? Ne demek istiyorsun?,HENÜZ MANUEL İNCELENMEDİ,,,,Kimseye zarar vermesin mi? Ne demek istiyorsun?,HENÜZ MANUEL İNCELENMEDİ,,,,Kimseye zarar vermesin mi? Ne demek istiyorsun?,HENÜZ MANUEL İNCELENMEDİ,,,,Kimseye zarar vermesin mi? Ne demek istiyorsun?,HENÜZ MANUEL İNCELENMEDİ,,,,Kimseye zarar vermesin mi? Ne demek istiyorsun?,HENÜZ MANUEL İNCELENMEDİ,,,,Kimseye zarar vermesin mi? Ne demek istiyorsun?,HENÜZ_MANUEL_İNCELENMEDİ,,,,Kimseye zarar vermesin mi? Ne demek istiyorsun?,HENÜZ_MANUEL_İNCELENMEDİ,,,,Kimseye zarar vermesin mi? Ne demek istiyorsun?,HENÜZ_MANUEL_İNCELENMEDİ,,,,Kimseye zarar vermesin mi? Ne demek istiyorsun?,HENÜZ_MANUEL_İNCELENMEDİ,,,,Kimseye zarar vermesin mi? Ne demek istiyorsun?,HENÜZ_MANUEL_İNCELENMEDİ,,,,Kimseye zarar vermesin mi? Ne demek istiyorsun?,HENÜZ_MANUEL_İNCELENMEDİ,,,
362,SQU_FOODIN_FOODIN_125,Kazam.,Alakaaa.,Simsa.,Alakazam.,Alakazam.,フーディー,フーディー,胡嘀——,胡地～,Kazam.,Kazam.,Kazam.,HENÜZ MANUEL İNCELENMEDİ,,,,Kazam.,HENÜZ MANUEL İNCELENMEDİ,,,,Kazam.,HENÜZ MANUEL İNCELENMEDİ,,,,Kazam.,HENÜZ MANUEL İNCELENMEDİ,,,,Kazam.,HENÜZ MANUEL İNCELENMEDİ,,,,Kazam.,HENÜZ MANUEL İNCELENMEDİ,,,,Kazam.,HENÜZ_MANUEL_İNCELENMEDİ,,,,Kazam.,HENÜZ_MANUEL_İNCELENMEDİ,,,,Kazam.,HENÜZ_MANUEL_İNCELENMEDİ,,,,Kazam.,HENÜZ_MANUEL_İNCELENMEDİ,,,,Kazam.,HENÜZ_MANUEL_İNCELENMEDİ,,,,Kazam.,HENÜZ_MANUEL_İNCELENMEDİ,,,
363,SQU_FOODIN_PIKACHU_122,"Oh, I see... You still don't fully trust people.",Je vois... Ils se méfient des humains.,"Ach, verstehe... Da wird man den Menschen
gegenüber natürlich etwas misstrauisch.","Capisco...
Non si fidano degli esseri umani...","Ah, ya veo. Tienen miedo a las personas...",そうか……　ヒトを警戒してるのか,そうか……　ヒトを けいかいしてるのか,是吗……它们对人戒备啊。,原來如此……牠們對人類戒心很重啊。,Anlıyorum... Hâlâ insanlara tam olarak güvenmiyorsun.,Anlıyorum... Hâlâ insanlara tam olarak güvenmiyorsun.,Anlıyorum... Hâlâ insanlara tam olarak güvenmiyorsun.,HENÜZ MANUEL İNCELENMEDİ,,,,Anlıyorum... Hâlâ insanlara tam olarak güvenmiyorsun.,HENÜZ MANUEL İNCELENMEDİ,,,,Anlıyorum... Hâlâ insanlara tam olarak güvenmiyorsun.,HENÜZ MANUEL İNCELENMEDİ,,,,Anlıyorum... Hâlâ insanlara tam olarak güvenmiyorsun.,HENÜZ MANUEL İNCELENMEDİ,,,,Anlıyorum... Hâlâ insanlara tam olarak güvenmiyorsun.,HENÜZ MANUEL İNCELENMEDİ,,,,Anlıyorum... Hâlâ insanlara tam olarak güvenmiyorsun.,HENÜZ MANUEL İNCELENMEDİ,,,,Anlıyorum... Hâlâ insanlara tam olarak güvenmiyorsun.,HENÜZ_MANUEL_İNCELENMEDİ,,,,Anlıyorum... Hâlâ insanlara tam olarak güvenmiyorsun.,HENÜZ_MANUEL_İNCELENMEDİ,,,,Anlıyorum... Hâlâ insanlara tam olarak güvenmiyorsun.,HENÜZ_MANUEL_İNCELENMEDİ,,,,Anlıyorum... Hâlâ insanlara tam olarak güvenmiyorsun.,HENÜZ_MANUEL_İNCELENMEDİ,,,,Anlıyorum... Hâlâ insanlara tam olarak güvenmiyorsun.,HENÜZ_MANUEL_İNCELENMEDİ,,,,Anlıyorum... Hâlâ insanlara tam olarak güvenmiyorsun.,HENÜZ_MANUEL_İNCELENMEDİ,,,
364,SQU_FOODIN_TIM_110,What? But why? Is it because of the accident?,"Comment ça se fait ? C'est à cause de
l'accident ?","Was hat es gesagt?
Etwas über den Vorfall?",Come mai? Per via dell'incidente?,¿A causa del accidente?,どういうこと？　事故のせいで？,どういうこと？　じこのせいで？,怎么回事？是因为那场事故吗？,怎麼回事？是因為那場意外嗎？,Ne? Ama neden? Kazadan dolayı mı?,Ne? Ama neden? Kazadan dolayı mı?,Ne? Ama neden? Kazadan dolayı mı?,HENÜZ MANUEL İNCELENMEDİ,,,,Ne? Ama neden? Kazadan dolayı mı?,HENÜZ MANUEL İNCELENMEDİ,,,,Ne? Ama neden? Kazadan dolayı mı?,HENÜZ MANUEL İNCELENMEDİ,,,,Ne? Ama neden? Kazadan dolayı mı?,HENÜZ MANUEL İNCELENMEDİ,,,,Ne? Ama neden? Kazadan dolayı mı?,HENÜZ MANUEL İNCELENMEDİ,,,,Ne? Ama neden? Kazadan dolayı mı?,HENÜZ MANUEL İNCELENMEDİ,,,,Ne? Ama neden? Kazadan dolayı mı?,HENÜZ_MANUEL_İNCELENMEDİ,,,,Ne? Ama neden? Kazadan dolayı mı?,HENÜZ_MANUEL_İNCELENMEDİ,,,,Ne? Ama neden? Kazadan dolayı mı?,HENÜZ_MANUEL_İNCELENMEDİ,,,,Ne? Ama neden? Kazadan dolayı mı?,HENÜZ_MANUEL_İNCELENMEDİ,,,,Ne? Ama neden? Kazadan dolayı mı?,HENÜZ_MANUEL_İNCELENMEDİ,,,,Ne? Ama neden? Kazadan dolayı mı?,HENÜZ_MANUEL_İNCELENMEDİ,,,
365,SQU_FOODIN_PIKACHU_125,"Yeah, apparently after the accident, a lot of
the Pokémon that used to live here were taken
away somewhere.","Oui, après l'accident, les Pokémon du parc
ont presque tous été envoyés ailleurs.","Ja. Nach dem Vorfall wurden viele Pokémon,
die im Park gelebt hatten, weggebracht.","Sembra che dopo l'incidente siano venute
delle persone a portar via i Pokémon...","Sí. Después de lo que sucedió, se llevaron a la
mayoría de los Pokémon que vivían aquí.","ああ 事故のあと ここのやつらは みんな
どこかへ連れてかれちまったんだとよ","ああ じこのあと ここのやつらは みんな
どこかへ つれてかれちまったんだとよ","是啊，它说事故后，
这里的宝可梦们都被带到了其他地方。","嗯，牠說發生意外後這裡所有的寶可夢
都被帶到其他地方去了。","Evet, görünüşe göre kazadan sonra,
burada yaşamış olan Pokémonların çoğu
bir yerlere götürülmüş.","Evet, görünüşe göre kazadan sonra,
burada yaşamış olan Pokémonların çoğu
bir yerlere götürülmüş.","Evet, görünüşe göre kazadan sonra,
burada yaşamış olan Pokémonların çoğu
bir yerlere götürülmüş.",HENÜZ MANUEL İNCELENMEDİ,,,,"Evet, görünüşe göre kazadan sonra,
burada yaşamış olan Pokémonların çoğu
bir yerlere götürülmüş.",HENÜZ MANUEL İNCELENMEDİ,,,,"Evet, görünüşe göre kazadan sonra,
burada yaşamış olan Pokémonların çoğu
bir yerlere götürülmüş.",HENÜZ MANUEL İNCELENMEDİ,,,,"Evet, görünüşe göre kazadan sonra,
burada yaşamış olan Pokémonların çoğu
bir yerlere götürülmüş.",HENÜZ MANUEL İNCELENMEDİ,,,,"Evet, görünüşe göre kazadan sonra,
burada yaşamış olan Pokémonların çoğu
bir yerlere götürülmüş.",HENÜZ MANUEL İNCELENMEDİ,,,,"Evet, görünüşe göre kazadan sonra,
burada yaşamış olan Pokémonların çoğu
bir yerlere götürülmüş.",HENÜZ MANUEL İNCELENMEDİ,,,,"Evet, görünüşe göre kazadan sonra,
burada yaşamış olan Pokémonların çoğu
bir yerlere götürülmüş.",HENÜZ_MANUEL_İNCELENMEDİ,,,,"Evet, görünüşe göre kazadan sonra,
burada yaşamış olan Pokémonların çoğu
bir yerlere götürülmüş.",HENÜZ_MANUEL_İNCELENMEDİ,,,,"Evet, görünüşe göre kazadan sonra,
burada yaşamış olan Pokémonların çoğu
bir yerlere götürülmüş.",HENÜZ_MANUEL_İNCELENMEDİ,,,,"Evet, görünüşe göre kazadan sonra,
burada yaşamış olan Pokémonların çoğu
bir yerlere götürülmüş.",HENÜZ_MANUEL_İNCELENMEDİ,,,,"Evet, görünüşe göre kazadan sonra,
burada yaşamış olan Pokémonların çoğu
bir yerlere götürülmüş.",HENÜZ_MANUEL_İNCELENMEDİ,,,,"Evet, görünüşe göre kazadan sonra,
burada yaşamış olan Pokémonların çoğu
bir yerlere götürülmüş.",HENÜZ_MANUEL_İNCELENMEDİ,,,
366,SQU_FOODIN_PIKACHU_127,"Alakazam—and the other Pokémon we saw—
all escaped being captured so that they could
keep living here.","Apparemment, Alakazam et ces autres
Pokémon qu'on a vus ont réussi à passer
entre les mailles du filet, et ils continuent de
vivre ici depuis.","Simsala und einige andere Pokémon konnten
sich aber in Sicherheit bringen.
Sie leben weiterhin hier im Park.","Alakazam e gli altri Pokémon che vediamo
qui si erano nascosti e non li hanno presi.","Alakazam y compañía huyeron para que no los
atraparan y así consiguieron permanecer aquí.","こいつや さっきのポケモンたちは
つかまらないように逃げて
ここでの暮らしを続けてるそうだ","こいつや さっきの ポケモンたちは
つかまらないように にげて
ここでの くらしを つづけてるそうだ","它和刚才的宝可梦们
为了不被抓住而逃跑，
后来就在这里继续生活。","這傢伙跟剛才的寶可夢們
必須一直躲躲藏藏，
才能不被捉住，繼續住在這裡。","Alakazam—ve gördüğümüz diğer Pokémonlar—
burada yaşamaya devam edebilmek için
yakalanmaktan kaçmış.","Alakazam—ve gördüğümüz diğer Pokémonlar—
burada yaşamaya devam edebilmek için
yakalanmaktan kaçmış.","Alakazam—ve gördüğümüz diğer Pokémonlar—
burada yaşamaya devam edebilmek için
yakalanmaktan kaçmış.",HENÜZ MANUEL İNCELENMEDİ,,,,"Alakazam—ve gördüğümüz diğer Pokémonlar—
burada yaşamaya devam edebilmek için
yakalanmaktan kaçmış.",HENÜZ MANUEL İNCELENMEDİ,,,,"Alakazam—ve gördüğümüz diğer Pokémonlar—
burada yaşamaya devam edebilmek için
yakalanmaktan kaçmış.",HENÜZ MANUEL İNCELENMEDİ,,,,"Alakazam—ve gördüğümüz diğer Pokémonlar—
burada yaşamaya devam edebilmek için
yakalanmaktan kaçmış.",HENÜZ MANUEL İNCELENMEDİ,,,,"Alakazam—ve gördüğümüz diğer Pokémonlar—
burada yaşamaya devam edebilmek için
yakalanmaktan kaçmış.",HENÜZ MANUEL İNCELENMEDİ,,,,"Alakazam—ve gördüğümüz diğer Pokémonlar—
burada yaşamaya devam edebilmek için
yakalanmaktan kaçmış.",HENÜZ MANUEL İNCELENMEDİ,,,,"Alakazam—ve gördüğümüz diğer Pokémonlar—
burada yaşamaya devam edebilmek için
yakalanmaktan kaçmış.",HENÜZ_MANUEL_İNCELENMEDİ,,,,"Alakazam—ve gördüğümüz diğer Pokémonlar—
burada yaşamaya devam edebilmek için
yakalanmaktan kaçmış.",HENÜZ_MANUEL_İNCELENMEDİ,,,,"Alakazam—ve gördüğümüz diğer Pokémonlar—
burada yaşamaya devam edebilmek için
yakalanmaktan kaçmış.",HENÜZ_MANUEL_İNCELENMEDİ,,,,"Alakazam—ve gördüğümüz diğer Pokémonlar—
burada yaşamaya devam edebilmek için
yakalanmaktan kaçmış.",HENÜZ_MANUEL_İNCELENMEDİ,,,,"Alakazam—ve gördüğümüz diğer Pokémonlar—
burada yaşamaya devam edebilmek için
yakalanmaktan kaçmış.",HENÜZ_MANUEL_İNCELENMEDİ,,,,"Alakazam—ve gördüğümüz diğer Pokémonlar—
burada yaşamaya devam edebilmek için
yakalanmaktan kaçmış.",HENÜZ_MANUEL_İNCELENMEDİ,,,
367,SQU_FOODIN_TIM_120,So that's why they were hiding from us...,C'est pour ça qu'ils se cachaient...,"Deshalb haben sich also alle vor uns
versteckt...",Quindi è per questo che stanno nascosti!,"Ah, por eso estaban escondidos...",それで見つからないようにしてたのか……,それで みつからないように してたのか……,就这样为了不让人发现而一直躲着啊……,"所以才就這樣躲著
不讓人發現啊……",Demek bizden bu yüzden saklanıyorlarmış...,Demek bizden bu yüzden saklanıyorlarmış...,Demek bizden bu yüzden saklanıyorlarmış...,HENÜZ MANUEL İNCELENMEDİ,,,,Demek bizden bu yüzden saklanıyorlarmış...,HENÜZ MANUEL İNCELENMEDİ,,,,Demek bizden bu yüzden saklanıyorlarmış...,HENÜZ MANUEL İNCELENMEDİ,,,,Demek bizden bu yüzden saklanıyorlarmış...,HENÜZ MANUEL İNCELENMEDİ,,,,Demek bizden bu yüzden saklanıyorlarmış...,HENÜZ MANUEL İNCELENMEDİ,,,,Demek bizden bu yüzden saklanıyorlarmış...,HENÜZ MANUEL İNCELENMEDİ,,,,Demek bizden bu yüzden saklanıyorlarmış...,HENÜZ_MANUEL_İNCELENMEDİ,,,,Demek bizden bu yüzden saklanıyorlarmış...,HENÜZ_MANUEL_İNCELENMEDİ,,,,Demek bizden bu yüzden saklanıyorlarmış...,HENÜZ_MANUEL_İNCELENMEDİ,,,,Demek bizden bu yüzden saklanıyorlarmış...,HENÜZ_MANUEL_İNCELENMEDİ,,,,Demek bizden bu yüzden saklanıyorlarmış...,HENÜZ_MANUEL_İNCELENMEDİ,,,,Demek bizden bu yüzden saklanıyorlarmış...,HENÜZ_MANUEL_İNCELENMEDİ,,,
368,SQU_FOODIN_FOODIN_130,Kazam.,Alakaaa.,Simsa.,Kazam.,Alakazam.,フーディー,フーディー,胡嘀——,胡地～,Kazam.,Kazam.,Kazam.,HENÜZ MANUEL İNCELENMEDİ,,,,Kazam.,HENÜZ MANUEL İNCELENMEDİ,,,,Kazam.,HENÜZ MANUEL İNCELENMEDİ,,,,Kazam.,HENÜZ MANUEL İNCELENMEDİ,,,,Kazam.,HENÜZ MANUEL İNCELENMEDİ,,,,Kazam.,HENÜZ MANUEL İNCELENMEDİ,,,,Kazam.,HENÜZ_MANUEL_İNCELENMEDİ,,,,Kazam.,HENÜZ_MANUEL_İNCELENMEDİ,,,,Kazam.,HENÜZ_MANUEL_İNCELENMEDİ,,,,Kazam.,HENÜZ_MANUEL_İNCELENMEDİ,,,,Kazam.,HENÜZ_MANUEL_İNCELENMEDİ,,,,Kazam.,HENÜZ_MANUEL_İNCELENMEDİ,,,
369,SQU_FOODIN_PIKACHU_130,"It's saying it also wants to know the truth
behind the accident. That's why it's helping us.","Il dit qu'il voudrait connaître la vérité sur
ce qui s'est passé ici, lui aussi.
C'est pour ça qu'il a bien voulu nous aider.","Simsala möchte auch herausfinden, was hier
damals passiert ist. Deshalb will es uns helfen.","Dice che anche lui vuole scoprire la verità
sull'incidente.
È per questo che ci sta dando una mano.","Dice que él también quiere saber qué pasó en
realidad aquel día y que, por eso, colaborará
en lo que pueda con nosotros.","こいつも事件の真相が
知りたいってさ
それで協力してくれたみたいだ","こいつも じけんの しんそうが
しりたいってさ
それで きょうりょくしてくれた みたいだ","它说它也想知道事件的真相。
所以就帮了我们。","這傢伙說牠也想知道事件的真相，
所以才會幫助我們。","Diyor ki kazanın arkasındaki gerçeği
kendisi de öğrenmek istiyor. Bu yüzden bize yardım ediyor.","Diyor ki kazanın arkasındaki gerçeği
kendisi de öğrenmek istiyor. Bu yüzden bize yardım ediyor.","Diyor ki kazanın arkasındaki gerçeği
kendisi de öğrenmek istiyor. Bu yüzden bize yardım ediyor.",HENÜZ MANUEL İNCELENMEDİ,,,,"Diyor ki kazanın arkasındaki gerçeği
kendisi de öğrenmek istiyor. Bu yüzden bize yardım ediyor.",HENÜZ MANUEL İNCELENMEDİ,,,,"Diyor ki kazanın arkasındaki gerçeği
kendisi de öğrenmek istiyor. Bu yüzden bize yardım ediyor.",HENÜZ MANUEL İNCELENMEDİ,,,,"Diyor ki kazanın arkasındaki gerçeği
kendisi de öğrenmek istiyor. Bu yüzden bize yardım ediyor.",HENÜZ MANUEL İNCELENMEDİ,,,,"Diyor ki kazanın arkasındaki gerçeği
kendisi de öğrenmek istiyor. Bu yüzden bize yardım ediyor.",HENÜZ MANUEL İNCELENMEDİ,,,,"Diyor ki kazanın arkasındaki gerçeği
kendisi de öğrenmek istiyor. Bu yüzden bize yardım ediyor.",HENÜZ MANUEL İNCELENMEDİ,,,,"Diyor ki kazanın arkasındaki gerçeği
kendisi de öğrenmek istiyor. Bu yüzden bize yardım ediyor.",HENÜZ_MANUEL_İNCELENMEDİ,,,,"Diyor ki kazanın arkasındaki gerçeği
kendisi de öğrenmek istiyor. Bu yüzden bize yardım ediyor.",HENÜZ_MANUEL_İNCELENMEDİ,,,,"Diyor ki kazanın arkasındaki gerçeği
kendisi de öğrenmek istiyor. Bu yüzden bize yardım ediyor.",HENÜZ_MANUEL_İNCELENMEDİ,,,,"Diyor ki kazanın arkasındaki gerçeği
kendisi de öğrenmek istiyor. Bu yüzden bize yardım ediyor.",HENÜZ_MANUEL_İNCELENMEDİ,,,,"Diyor ki kazanın arkasındaki gerçeği
kendisi de öğrenmek istiyor. Bu yüzden bize yardım ediyor.",HENÜZ_MANUEL_İNCELENMEDİ,,,,"Diyor ki kazanın arkasındaki gerçeği
kendisi de öğrenmek istiyor. Bu yüzden bize yardım ediyor.",HENÜZ_MANUEL_İNCELENMEDİ,,,
370,SQU_FOODIN_FOODIN_610,Kazam.,Alakaaa.,Simsa.,Kazam.,Alakazam.,フーディー,フーディー,胡嘀——,胡地～,Kazam.,Kazam.,Kazam.,HENÜZ MANUEL İNCELENMEDİ,,,,Kazam.,HENÜZ MANUEL İNCELENMEDİ,,,,Kazam.,HENÜZ MANUEL İNCELENMEDİ,,,,Kazam.,HENÜZ MANUEL İNCELENMEDİ,,,,Kazam.,HENÜZ MANUEL İNCELENMEDİ,,,,Kazam.,HENÜZ MANUEL İNCELENMEDİ,,,,Kazam.,HENÜZ_MANUEL_İNCELENMEDİ,,,,Kazam.,HENÜZ_MANUEL_İNCELENMEDİ,,,,Kazam.,HENÜZ_MANUEL_İNCELENMEDİ,,,,Kazam.,HENÜZ_MANUEL_İNCELENMEDİ,,,,Kazam.,HENÜZ_MANUEL_İNCELENMEDİ,,,,Kazam.,HENÜZ_MANUEL_İNCELENMEDİ,,,
371,SQU_FOODIN_SEL_020,About the accident at Fine Park,À propos de l'accident à Fine Park,Der Vorfall im Fine Park,L'incidente di Fine Park,Accidente de Fine Park,ファインパークの事故について,ファインパークのじこについて,关于法茵乐园的事故,關於好好樂園的意外,Fine Park'taki kaza hakkında,Fine Park'taki kaza hakkında,Fine Park'taki kaza hakkında,HENÜZ MANUEL İNCELENMEDİ,,,,Fine Park'taki kaza hakkında,HENÜZ MANUEL İNCELENMEDİ,,,,Fine Park'taki kaza hakkında,HENÜZ MANUEL İNCELENMEDİ,,,,Fine Park'taki kaza hakkında,HENÜZ MANUEL İNCELENMEDİ,,,,Fine Park'taki kaza hakkında,HENÜZ MANUEL İNCELENMEDİ,,,,Fine Park'taki kaza hakkında,HENÜZ MANUEL İNCELENMEDİ,,,,Fine Park'taki kaza hakkında,HENÜZ_MANUEL_İNCELENMEDİ,,,,Fine Park'taki kaza hakkında,HENÜZ_MANUEL_İNCELENMEDİ,,,,Fine Park'taki kaza hakkında,HENÜZ_MANUEL_İNCELENMEDİ,,,,Fine Park'taki kaza hakkında,HENÜZ_MANUEL_İNCELENMEDİ,,,,Fine Park'taki kaza hakkında,HENÜZ_MANUEL_İNCELENMEDİ,,,,Fine Park'taki kaza hakkında,HENÜZ_MANUEL_İNCELENMEDİ,,,
372,SQU_FOODIN_SEL_050,About Charizard,À propos de Dracaufeu,Glurak,Charizard,Charizard,リザードンについて,リザードンについて,关于喷火龙,關於噴火龍,Charizard hakkında,Charizard hakkında,Charizard hakkında,HENÜZ MANUEL İNCELENMEDİ,,,,Charizard hakkında,HENÜZ MANUEL İNCELENMEDİ,,,,Charizard hakkında,HENÜZ MANUEL İNCELENMEDİ,,,,Charizard hakkında,HENÜZ MANUEL İNCELENMEDİ,,,,Charizard hakkında,HENÜZ MANUEL İNCELENMEDİ,,,,Charizard hakkında,HENÜZ MANUEL İNCELENMEDİ,,,,Charizard hakkında,HENÜZ_MANUEL_İNCELENMEDİ,,,,Charizard hakkında,HENÜZ_MANUEL_İNCELENMEDİ,,,,Charizard hakkında,HENÜZ_MANUEL_İNCELENMEDİ,,,,Charizard hakkında,HENÜZ_MANUEL_İNCELENMEDİ,,,,Charizard hakkında,HENÜZ_MANUEL_İNCELENMEDİ,,,,Charizard hakkında,HENÜZ_MANUEL_İNCELENMEDİ,,,
373,SQU_FOODIN_SEL_010,About Fine Park,À propos de Fine Park,Fine Park,Fine Park,Fine Park,ファインパークについて,ファインパークについて,关于法茵乐园,關於好好樂園,Fine Park hakkında,Fine Park hakkında,Fine Park hakkında,HENÜZ MANUEL İNCELENMEDİ,,,,Fine Park hakkında,HENÜZ MANUEL İNCELENMEDİ,,,,Fine Park hakkında,HENÜZ MANUEL İNCELENMEDİ,,,,Fine Park hakkında,HENÜZ MANUEL İNCELENMEDİ,,,,Fine Park hakkında,HENÜZ MANUEL İNCELENMEDİ,,,,Fine Park hakkında,HENÜZ MANUEL İNCELENMEDİ,,,,Fine Park hakkında,HENÜZ_MANUEL_İNCELENMEDİ,,,,Fine Park hakkında,HENÜZ_MANUEL_İNCELENMEDİ,,,,Fine Park hakkında,HENÜZ_MANUEL_İNCELENMEDİ,,,,Fine Park hakkında,HENÜZ_MANUEL_İNCELENMEDİ,,,,Fine Park hakkında,HENÜZ_MANUEL_İNCELENMEDİ,,,,Fine Park hakkında,HENÜZ_MANUEL_İNCELENMEDİ,,,
374,SQU_FOODIN_SEL_030,About Litten,À propos de Flamiaou,Flamiau,Litten,Litten,ニャビーについて,ニャビーについて,关于火斑喵,關於火斑喵,Litten hakkında,Litten hakkında,Litten hakkında,HENÜZ MANUEL İNCELENMEDİ,,,,Litten hakkında,HENÜZ MANUEL İNCELENMEDİ,,,,Litten hakkında,HENÜZ MANUEL İNCELENMEDİ,,,,Litten hakkında,HENÜZ MANUEL İNCELENMEDİ,,,,Litten hakkında,HENÜZ MANUEL İNCELENMEDİ,,,,Litten hakkında,HENÜZ MANUEL İNCELENMEDİ,,,,Litten hakkında,HENÜZ_MANUEL_İNCELENMEDİ,,,,Litten hakkında,HENÜZ_MANUEL_İNCELENMEDİ,,,,Litten hakkında,HENÜZ_MANUEL_İNCELENMEDİ,,,,Litten hakkında,HENÜZ_MANUEL_İNCELENMEDİ,,,,Litten hakkında,HENÜZ_MANUEL_İNCELENMEDİ,,,,Litten hakkında,HENÜZ_MANUEL_İNCELENMEDİ,,,
375,SQU_FOODIN_SEL_040,About Harry,À propos d'Harry,Der Mann,Harry,Papá,ハリーについて,ハリーについて,关于哈利,關於哈利,Harry hakkında,Harry hakkında,Harry hakkında,HENÜZ MANUEL İNCELENMEDİ,,,,Harry hakkında,HENÜZ MANUEL İNCELENMEDİ,,,,Harry hakkında,HENÜZ MANUEL İNCELENMEDİ,,,,Harry hakkında,HENÜZ MANUEL İNCELENMEDİ,,,,Harry hakkında,HENÜZ MANUEL İNCELENMEDİ,,,,Harry hakkında,HENÜZ MANUEL İNCELENMEDİ,,,,Harry hakkında,HENÜZ_MANUEL_İNCELENMEDİ,,,,Harry hakkında,HENÜZ_MANUEL_İNCELENMEDİ,,,,Harry hakkında,HENÜZ_MANUEL_İNCELENMEDİ,,,,Harry hakkında,HENÜZ_MANUEL_İNCELENMEDİ,,,,Harry hakkında,HENÜZ_MANUEL_İNCELENMEDİ,,,,Harry hakkında,HENÜZ_MANUEL_İNCELENMEDİ,,,
