index,label,English,French,German,Italian,Spanish,Turkish
68,0068,"Pretend you're a little hamster and go
for an endless run on your wheel.","Une roue et des graines de tournesol,
que demander de plus ?","Fühl dich wie ein Hamster, wenn du
hier im Rad deine Runden drehst!","Immagina di essere un criceto
e corri più che puoi sulla ruota!","Una rueda, un tubo y pipas de girasol.
¡El lugar de ensueño para un hámster!","Küçük bir hamster olduğunu hayal et ve
çarkında sonsuza kadar koş."
69,0069,"This room runs on the power of steam.
A great setting for some sci-fi action.","De vieilles machines à vapeur décorent
ce charmant intérieur rétro.","Dampfturbinen liefern Strom für dieses
Zimmer: Retro-Technik, die begeistert!","Una stanza alimentata a vapore,
come nei film di fantascienza!","Las máquinas de vapor, que además
funcionan, le dan un sabor añejo.","Bu oda buhar gücüyle çalışıyor.
Biraz bilimkurgu aksiyonu için harika."
70,0070,"It's time for your hardcore rock debut!
Now you just need to find an audience.","Une décoration pour qui estime que
la musique n'est bonne qu'en live.","Das Zimmer für den Freund gepflegter
Live-Auftritte: Die Bühne wartet schon!","Per chi adora esibirsi dal vivo, ma
non vuole sentire i fischi del pubblico.","El interior para los que piensan que la
música hay que escucharla en directo.","Sıkı rock çıkışını yapma vakti!
Şimdi bir tek seyirci bulman gerekiyor."
71,0071,"It's kind of freezing, but that ice
sculpture sure is pretty. Worth it?","On se croirait dans un palais de glace,
tout semble si froid et glacial !","Das Zimmer für eiskalte Genießer: Die
Temperatur hier beträgt minus 30 Grad.","Certo che fa freddo qui dentro...
Ma il cigno di ghiaccio è affascinante!","Será todo lo bello que quieras, pero
hace un frío que pela. ¡Abrígate bien!","Burası biraz buz gibi ama o buz heykeli
gerçekten güzel. Değer mi?"
72,0072,"Garages are fun, with the cars and
tools and stuff. Why not live in one?","Une décoration de garage automobile,
pour les passionnés purs et durs.","Leben, wo andere ihr Auto parken: Die
ideale Einrichtung für echte Autonarren.","I garage hanno il loro fascino: le auto,
gli attrezzi... Perché non viverci?","No has tenido otra opción: ¡encontrar
aparcamiento es una misión imposible!","Arabalar, aletler falan... Garajlar eğlenceli.
Neden birinde yaşamayasın?"
73,0073,"C-can you p-please turn on the light?
It feels like something's watching...","Un décor digne d'un film d'horreur.
Difficile d'y trouver le sommeil...","Fühlst du die Blicke aus der Finsternis?
Für Freunde des gepflegten Horrors...","Q-Qualcuno a-accenda la l-luce!
C'è un'atmosfera troppo inquietante...","Parece sacado de una peli de terror.
¿So-soy yo o el ataúd se ha movido?","Ş-şey... ışığı a-açabilir misin?
Bir şey beni izliyormuş gibi geliyor..."
74,0074,"A fancy restaurant with a priceless view.
The perfect place to pop the question.","Le ciel étoilé n'a pas de prix, mais vous
pourrez l'admirer de cette suite.","Ein fantastisches Restaurant mit tollem
Ausblick: Garantiert die perfekte Nacht!","Un ristorante con una vista da sogno.
Il posto perfetto per dichiararsi!","Para disfrutar de una velada romántica
con tu pareja sin que sufra tu cartera.","Paha biçilmez manzaralı şık bir restoran.
Evlenme teklif etmek için kusursuz."
75,0075,"It's hard to be sad in such a bright
room. Such is the power of polka dots.","Une décoration claire et apaisante,
à condition d'aimer les pois.","In diesem Zimmer fühlt man sich einfach
wohl. Liegt wohl an der Tapete?","La trama a pois diffonde un'allegria
contagiosa.","Si no puedes dormir contando ovejas,
prueba con los lunares de las paredes.","Böyle aydınlık bir odada üzülmek zor.
Puantiyelerin gücü işte."
76,0076,"This library has it all, from classics to
modern favourites. Bookworms rejoice!","Les livres occupent un mur entier !
C'est le paradis des fans de lecture.","Ein Paradies für Bücherwürmer: Die
Bücherwand ist mehr als gut bestückt!","Ci sono libri per tutti i gusti: dai grandi
classici ai best-seller moderni!","Viendo la casa, te has ganado a pulso
que te llamen ""rata de biblioteca"".","Bu kütüphanede klasiklerden modern favorilere
her şey var. Kitap kurtları bayram etsin!"
77,0077,"This room is the epitome of tile style. It
will make you smile, at least for a while.","Meubles et murs sont décorés avec
des carreaux colorés.","Das ganze Zimmer ist gekachelt, auch
die Wände und Möbel. Wirkt sauber!","Questa stanza è il massimo
per gli amanti delle piastrelle.","Las paredes y los muebles están
revestidos de baldosines.","Fayans şıklığının vücut bulmuş hâli.
Bir süreliğine de olsa yüzünü güldürür."
78,0078,"It's like stepping into a simpler time.
It smells of wood and nostalgia.","Un intérieur rempli d'antiquités
datant du siècle dernier.","Komplett mit Antikmöbeln eingerichtet:
Jedes Teil mindestens 100 Jahre alt.","Uno stile semplice e autentico,
dall'odore inconfondibile di legno.","Repleto de reliquias del siglo pasado.
Rezuma nostalgia por todas partes.","Daha sade bir zamana adım atmak gibi.
Ahşap ve nostalji kokuyor."
79,0079,"This fab room is groovy to the max.
You'll be the coolest cat in town.","Une décoration à la fois rétro et
bizarrement futuriste.","Retro, aber nicht zu sehr: Hier weht der
Wind nicht allzu ferner Vergangenheit.","Lo stile rétro di questa stanza
ti farà tornare indietro nel tempo!","Decorado con un gusto discutible que
no dejará indiferente a nadie, palabra.","Bu muhteşem retro oda tam bir efsane.
Şehrin en havalı tipi sen olacaksın."
80,0080,"It's just you and your wagon out in the 
middle of nowhere. Beware of snakes!","Un coucher de soleil permanent donne
une teinte rouge à toute la pièce.","Die fest montierte untergehende Sonne
garantiert ganztägig Abendstimmung.","Tu e la tua carovana, soli in mezzo
al deserto... Attenzione ai serpenti!","Si escuchas el galope de caballos,
refúgiate en la carroza: ¡son bandidos!","Issızlığın ortasında yalnızca sen ve araban.
Yılanlara dikkat!"
81,0081,"It's a known fact that yellow walls make
people happy. Live here and be happy!","Un décor lumineux et positif, idéal
pour quelqu'un de très énergique.","Gelbe Wände machen gute Laune: An
dieser Einrichtung wirst du Spaß haben!","Pare che le pareti gialle mettano
allegria, è scientificamente provato.","Un interior luminoso y alegre.
Perfecto para gente con energía.","Sarı duvarların insanı mutlu ettiği bilinen bir gerçek.
Burada yaşa, mutlu ol!"
82,0082,"Because of this room, there are no 
more sequins left in the world.","Une pièce aux murs recouverts de
petits cristaux brillants.","Wegen Zimmern wie diesem gehen der
Welt eines Tages die Pailletten aus.","Per realizzare questa stanza è stata
usata una gran quantità di lustrini.","Se han usado tantas lentejuelas para
cubrir las paredes que se han agotado.","Bu oda yüzünden dünyada tek bir payet bile
kalmadı desek yeridir."
83,0083,"A free spirit doesn't need possessions.
Your possessions should reflect that.","Un décor adapté à la vie d'artiste,
hors des conventions de la société.","Ein freier Geist braucht kein Eigentum.
Zeige hier, wie frei du wirklich bist!","Un ambiente adatto alla vita d'artista,
al di fuori delle convenzioni.","Un ambiente pensado para llevar una
vida de artista, lejos de la sociedad.","Özgür bir ruhun eşyalara ihtiyacı yoktur.
Eşyaların da bunu yansıtmalı."
84,0084,"That's not a TV so much as a drawing
of one... At least this place is breezy!","Tout est en carton, même le frigidaire.
Peut-être qu'on finit par s'y habituer...","Der Fernseher ist zwar nur Attrappe,
aber auch damit kann man leben.","Il televisore e il frigorifero sono finti.
Ad ogni modo... c'è un bel venticello!","Hasta la tele está hecha de cartón.
El viento se cuela por las paredes.","O gördüğün televizyon değil, daha çok televizyon resmi...
En azından içerisi havadar!"
85,0085,"This is no place for kiddos to hang out
so late at night. Go on home!","Un décor de rue où les jeunes se
retrouvent la nuit.","Sieht aus wie eine Seitenstraße, nachts
in einem miesen Viertel. Na, wer's mag!","Riproduce un angolo di città dove
i giovani amano riunirsi la sera.","Un rincón de la ciudad donde se
reúnen los jóvenes por la noche.","Çocukların gecenin bu saatinde takılacağı yer değil.
Haydi eve!"
86,0086,"A room for little boys who dream of 
flying high in the clouds one day.","Une chambre parfaite pour les petits
garçons sportifs et turbulents.","Ein Zimmer für kleine Jungs und große
Träume: Hier wächst man gerne auf!","Una stanza adatta ai maschietti che
hanno sempre la testa tra le nuvole.","Un interior perfecto para los niños
deportistas y un poco traviesos.","Bir gün bulutların üzerinde uçmayı hayal eden
küçük erkek çocuklar için."
87,0087,"When someone says they'll ""give you a
ring,"" tell them you already have one.","Un ring éclairé par les projecteurs pour
montrer vos techniques de combat.","Der Ring ist hell erleuchtet: Begeistere
das Publikum und werde Champion!","Allenati su questo ring per diventare
la nuova leggenda dei pesi massimi!","¡Acaba con todos los aspirantes al
título y demuestra que no tienes rival!","Biri sana “yüzük vereceğim” derse,
“Bende zaten var,” de."
88,0088,"There's lots of oxygen here because of
all the plants. Great for green thumbs.","Un décor parsemé de plantes.
Pour respirer à pleins poumons !","Sauerstoffreich dank vieler Pflanzen:
Das Zimmer für den grünen Daumen.","Ideale per chi ha il pollice verde.
Le piante creano un ambiente sano.","Le has puesto nombre a cada planta y
hablas con ellas. Sal a hacer amigos.","Bunca bitki sayesinde burada oksijen bol.
Bitki severler için harika."
89,0089,"Cycling is your life. It's in your blood.
So you should wheel-y like this room.","Un décor pour passionné de cyclisme.
Un sofa est bien suffisant, après tout.","Radfahren bedeutet dir einfach alles!
Wer braucht da schon viele Möbel?","Per gli amanti della due ruote, uno stile
con il minimo indispensabile.","Para los amantes del ciclismo. El único
mueble es un sofá. ¡No necesitas más!","Bisiklet senin hayatın, kanında var.
O hâlde bu odaya teker teker bayılırsın."
90,0090,"A mask for every mood. It's kind of
creepy here if you don't like masks.","Une multitude de masques en bois
un peu effrayants. Il faut s'y habituer.","Passende Masken für jede Stimmung:
Ein echtes Paradies für Maskenfreunde!","Maschere per tutti i gusti! A qualcuno
potrebbero mettere soggezione, però...","Decorado con máscaras de una tribu
indígena. Da un poco de mal rollo...","Her ruh hâline uygun bir maske var.
Maskeleri sevmiyorsan biraz ürkütücü."
91,0091,"It's fun for sure, but you may go a little
loony living in this cartoony room.","Un intérieur de dessin animé aux
meubles bizarroïdes et colorés.","Das Zimmer für Cartoon-Freunde: Sieht
witzig aus, aber wie wohnt es sich hier?","Una stanza colorata e stravagante.
Sconsigliata a chi vuole rilassarsi.","Inspirado en los dibujos animados y
decorado con muebles muy curiosos.","Kesinlikle eğlenceli ama bu çizgi film gibi
odada yaşarsan biraz çılgınlaşabilirsin."
92,0092,"Having a lot of hobbies means never
running out of fun things to do.","Le divertissement est au centre de cet
intérieur joyeusement désordonné.","Für Menschen mit vielen Hobbys: Ein
Zimmer voller Spiel- und Bastelkram.","Avere tanti hobby significa non rimanere
mai a corto di cose divertenti da fare.","La diversión es el tema central de
este interior bastante desordenado.","Çok hobin varsa yapacak eğlenceli bir şey
asla tükenmez."
93,0093,"Host a fancy dinner or have a giant 
game of chess in this room.","Cet intérieur grave et formel exprime
tout le raffinement de son locataire.","Strahlt Eleganz und Würde aus... Ein
toller Ort für ein großes Schachturnier.","Una stanza perfetta per organizzare
sontuosi banchetti o partite a scacchi.","Si te aburres, invita a tus amigos y
echad una partida de ajedrez gigante.","Şık bir akşam yemeği ver ya da
dev bir satranç maçı yap."
94,0094,"Everybody loves the sound of a train in
the distance. Up close, it's a little loud.","Une décoration qui plaira à ceux pour
qui la vie est un long voyage.","Für alle, die immer auf der Reise sind...
Inklusive vorbeiziehender Landschaften!","Per chi adora i lunghi viaggi e guardare
il paesaggio che scorre dal finestrino...","Un interior que hará las delicias de los
que piensan que la vida es un viaje.","Uzaktan tren sesi herkese hoş gelir.
Yakından biraz gürültülü gerçi."
95,0095,"A perfect day in a lovely garden. Maybe
get someone else to water the plants.","Un décor de jardin harmonieux.
Demandez à un ami de faire l'arrosage.","Herrlicher Garten für eine herrliche Zeit.
Leider ist die Pflege recht aufwendig.","Questo giardino ben curato è adorabile!
Certo, innaffiare le piante è faticoso...","Un típico jardín inglés. Regarlo a diario
no es precisamente coser y cantar...","Güzel bir bahçede kusursuz bir gün.
Bitkileri sulayacak başka birini bulsan iyi olur."
96,0096,"You're essentially homeless, but who 
cares? Rainbows and flowers, yay!","Une prairie où volettent les papillons,
et où le stress n'existe pas.","Blumen, Schmetterlinge, frische Luft...
Hier kommt garantiert kein Stress auf!","Non ci sono mobili, ma che importa?
Ci sono i fiori e l'arcobaleno!","Te has desprendido de tus posesiones
para disfrutar de la naturaleza. ¡Viva!","Teknik olarak evsiz sayılırsın ama kimin umurunda?
Gökkuşakları ve çiçekler, yaşasın!"
97,0097,"You'll want to rub your cheek on every
corner. Don't let the neighbours see.","Tout est recouvert de tissu pelucheux
qui donne envie de s'y frotter.","Flausch, wohin man sieht... Hier macht
es Spaß, sich an der Wand zu reiben.","È tutto così morbido... Viene voglia
di affondarci dentro le dita!","Todo recubierto de peluche suavecito.
Dan ganas de frotarse como un gato.","Her köşeye yanağını sürtmek isteyeceksin.
Komşular görmesin yeter."
98,0098,"This cave is about as far from humanity
as you can get. Hope you like bears.","Une caverne au milieu d'une forêt
reculée, sans gaz ni électricité.","Kein Strom, kein Gas, nur tiefer Wald
vor der Höhle: Wohnen als Abenteuer!","Per chi vuole prendere le distanze dal
mondo civilizzato. Attenzione agli orsi!","Sin comodidades y con osos como
vecinos. ¿Eso son pinturas rupestres?","İnsanlıktan olabildiğince uzak bir mağara.
Umarım ayıları seviyorsundur."
99,0099,"Are you a purple person? Then you
may just love this stylish room.","Une décoration uniformément violette,
pour les amoureux de cette couleur.","Magst du die Farbe Lila? Dann wirst
du dieses stilvolle Ambiente lieben!","Adori il viola? Allora lo stile di questa
stanza femminile ed elegante fa per te!","Una elección de color arriesgada, pero
aplaudida por los mejores decoradores.","Mor insanı mısın? O zaman bu şık
odayı sevebilirsin."
100,0100,"Those potions were brewed by a
world-class wizard. Be careful!","Tout le nécessaire est là pour faire
d'étranges potions magiques.","Die Tränke hier hat ein echter Magier
gebraut. Pass also auf, was du trinkst!","Le pozioni sono opera di uno stregone
professionista. Maneggiare con cautela.","Con calderos para preparar pociones
mágicas. ¿Me pasas las babas de rana?","O iksirleri dünya çapında bir büyücü hazırladı.
Dikkatli ol!"
101,0101,"Say goodbye to late night food runs! 
Unfortunately, that smell gets old fast.","Pour locataire friand de hamburgers et
de frites. Un intérieur très odorant.","Nie wieder spät nachts kein Essen
mehr im Haus! Aber wie das riecht...","L'ideale per chi adora gli spuntini
veloci e l'odore di patatine fritte.","Para los que le tienen alergia a cocinar.
El queso del suelo es pegajoso. ¡Agh!","Gece yarısı yemek peşinde koşmaya elveda!
Ne yazık ki o koku bir süre sonra bayıyor."
102,0102,"Some seriously shady science is going
on in those green tubes.","Un laboratoire idéal pour faire des
recherches scientifiques mystérieuses.","Für den verrückten Wissenschaftler
in dir. Aber was willst du erforschen?","Le provette verdi per vari esperimenti...
Ehi! Quelle sono capsule del tempo?!","Nada bueno puede salir de este lugar.
¿¡Lo que hay en los tubos se mueve!?","Şu yeşil tüplerde fena hâlde şüpheli
bilimsel işler dönüyor."
103,0103,"Get in the mood to say ""I do!"" by 
practising your walk down the aisle.","Un décor heureux même si le mariage
ne fait pas partie de vos projets.","Auch wenn du noch nicht deine Hoch-
zeit planst: Fantastisches Innendesign!","Esercitati a pronunciare il fatidico ""sì""
senza esitazioni in questa stanza.","Dale un buen bocado a la tarta, incluso
si casarte no entra en tus planes.","Koridorda yürüyüşünü prova edip
“Evet!” deme havasına gir."
104,0104,"This room is old school. REALLY old
school. Steer clear of that dino's eggs.","Autrefois, la Terre était comme ça et
les Humains faisaient partie du futur.","Vor Urzeiten sah die Erde so aus. Er-
lebe hier den Beginn der Menschheit.","In questa stanza, con tanto di uova di
dinosauro, tornerai all'età della pietra.","Así era la Tierra hace millones de años.
Ni se te ocurra acercarte a los huevos.","Bu oda eski usul. HEM DE ÇOK eski usul.
Şu dinozor yumurtalarından uzak dur."
105,0105,"Plenty of storage space, but that's a lot
of locker combos to memorize.","Très bien équipé et il y a des douches.
Ça sent peut-être un peu la sueur...","Platz zum Umziehen, auch Duschen
sind vorhanden. Riecht nur eher streng.","Gli armadietti sono comodi, ma bisogna
memorizzare tutte le combinazioni!","Muy bien equipado, tiene hasta duchas.
Eso sí, huele un poco a sudor...","Depolama alanı bol ama ezberlenecek
çok fazla dolap şifresi var."
106,0106,"Nessie! Bigfoot! Aliens! You don't even
want to know what's going on in here.","De grands mystères rassemblés. Mis
ensemble, ils font moins mystérieux...","Hier sammeln sich die Mysterien dieser
Welt. Details willst du gar nicht wissen!","Mostri? Alieni? Yeti? Certo che
in questa stanza si cela di tutto...","¡Los grandes misterios de la historia,
reunidos en un solo lugar!","Nessie! Kocaayak! Uzaylılar! Burada neler
döndüğünü gerçekten bilmek istemezsin."
107,0107,"The car piece is the best. Or did 
someone just do a bad parking job?","Dans une salle pleine d'œuvres d'art,
n'en devient-on pas une soi-même ?","Umgeben von edler Kunst fühlst du
dich bald selbst wie ein Kunstobjekt.","Ospita pezzi da museo di inestimabile
valore... Almeno così sembra.","¿Empotran un coche en tu casa y a eso
lo llaman arte? Lo que hay que oír...","En iyisi şu araba eseri. Yoksa biri
sadece çok kötü mü park etmiş?"
109,0109,"A camping trip is just the thing to clear
your mind. Pass the marshmallows!","Les grands espaces dans votre salon.
Vous pouvez danser autour du feu.","Das Outdoor-Feeling für daheim!
Führe gute Gespräche am Lagerfeuer.","Un bel racconto attorno al falò è quello
che ci vuole per rilassarsi.","Desconecta del bullicio de la ciudad
y asa unas sardinitas en la hoguera.","Zihnini boşaltmak için kamp gibisi yok.
Marshmallowları uzat!"
110,0110,"Limos are overrated. Ride a unicorn
around your magical castle home.","Un style qui incite à la rêverie, avec
des fées et des animaux mythiques.","Umgeben von Feen und Fabelwesen
wird hier dein Leben zur Legende.","Chi ha bisogno di una macchina quando
puoi cavalcare un unicorno magico?","Un lugar de ensueño con castillo, hadas
y un unicornio que se come las flores.","Limuzinler abartılıyor. Büyülü şatondaki evinin
etrafında tek boynuzlu ata bin."
111,0111,"Turn your phone off and pass the
popcorn. This is the best part!","Un décor de cinéma pour profiter des
films chez soi, en toute tranquillité.","Der Traumpalast für Cineasten: Rund
um die Uhr Privatvorführungen möglich!","Spegni il cellulare e passa i popcorn!
Inizia lo spettacolo! ","Disfruta de los últimos estrenos en tu
propio salón. ¡No olvides las palomitas!","Telefonunu kapat, patlamış mısırı uzat.
Filmin en güzel yeri burası!"
