File,EntryIndex,Label,SourceLabel,XScale,YScale,SecondarySourceLabel,EU_English,EU_French,EU_German,EU_Spanish,EU_Italian,EU_Dutch,EU_Portuguese,EU_Russian,Turkish
minigame/mgChf.bmsm,1186,chf_News_Comment_A_Battle_99_14,mgCHF_bigtitle_news,nil,nil,nil,A Legendary Amount of Damage!,Des dégâts pharaoniques !,Legendäre Schadensmenge!,¡Resultados legendarios!,Un danno leggendario!,Legendarisch veel schade!,Quantidade lendária de danos infligidos!,Легендарный урон!,
minigame/mgChf.bmsm,1187,chf_News_Comment_B,mgCHF_brown_news,1,1,nil,[0],[0],[0],[0],[0],[0],[0],[0],[0]
minigame/mgChf.bmsm,1188,chf_News_Comment_B_Battle,mgCHF_miiname_news,1,1,nil,[0],[0],[0],[0],[0],[0],[0],[0],[0]
minigame/mgChf.bmsm,1189,chf_News_Comment_B_Battle_100_01,mgCHF_miiname_news,1,1,nil,"Dealt [0]
damage!",Dégâts infligés : [0],"Zubereiteter
Schaden: [0]","Puntos de daño
infligidos: [0]","Danni
inflitti: [0]!","Toegebrachte
schade: [0]",Danos infligidos: [0],Нанесено урона: [0]!,
minigame/mgChf.bmsm,1190,chf_News_Comment_B_Battle_100_02,mgCHF_miiname_news,1,1,nil,##,##,##,##,##,##,##,##,##
minigame/mgChf.bmsm,1191,chf_News_Comment_B_Battle_100_03,mgCHF_miiname_news,1,1,nil,##,##,##,##,##,##,##,##,##
minigame/mgChf.bmsm,1192,chf_News_Comment_B_Battle_99_01,mgCHF_miiname_news,1,1,0,##,##,##,##,##,##,##,##,##
minigame/mgChf.bmsm,1193,chf_News_Comment_B_Battle_99_02,mgCHF_miiname_news,1,1,0,##,##,##,##,##,##,##,##,##
minigame/mgChf.bmsm,1194,chf_News_Comment_B_Battle_99_03,mgCHF_miiname_news,1,1,0,##,##,##,##,##,##,##,##,##
minigame/mgChf.bmsm,1195,chf_News_Comment_A_Move_00,mgCHF_miiname_news,nil,nil,nil,##,##,##,##,##,##,##,##,##
minigame/mgChf.bmsm,1196,chf_News_Comment_A_Move,mgCHF_bigtitle_news,1,1,mgCHF_bigtitle_news_edge,[0],[0],[0],[0],[0],[0],[0],[0],[0]
minigame/mgChf.bmsm,1197,chf_News_Comment_A_Move_100_01,mgCHF_bigtitle_news,1,1,mgCHF_bigtitle_news_edge,Just Made It Out!,Ils ont atteint la sortie !,Gerade so geschafft!,¡Por los pelos!,Fuori per un pelo!,Net de uitgang gehaald!,Foi por pouco!,С трудом удалось выбраться!,
minigame/mgChf.bmsm,1198,chf_News_Comment_A_Move_100_02,mgCHF_bigtitle_news,1,1,mgCHF_bigtitle_news_edge,Finally Made it Out!,La délivrance est proche !,Endlich aus der Bredouille!,¡Salida a la vista!,All'aria aperta!,Eindelijk aan de uitgang!,Finalmente!,Наконец удалось выбраться!,
minigame/mgChf.bmsm,1199,chf_News_Comment_A_Move_100_03,mgCHF_bigtitle_news,1,1,mgCHF_bigtitle_news_edge,Way Out Discovered!,Ça y est ! La sortie est en vue !,Streitmacht auf dem richtigen Weg!,¡Abran paso!,Percorso trovato!,Een uitweg ontdekt!,É por ali!,Путь найден!,
minigame/mgChf.bmsm,1200,chf_News_Comment_A_Move_100_04,mgCHF_bigtitle_news,nil,nil,nil,Goal Discovered!,Objectif atteint !,Ziel gefunden!,¡Objetivo localizado!,Obiettivo rivelato,Missie volbracht!,Objetivo descoberto!,Цель достигнута!,
minigame/mgChf.bmsm,1201,chf_News_Comment_A_Move_100_05,mgCHF_bigtitle_news,nil,nil,nil,Finally Made It!,Quel succès !,Endlich geschafft!,¡Conseguido!,Chi la dura la vince,Eindelijk succes!,Objetivo cumprido!,Получилось!,
minigame/mgChf.bmsm,1202,chf_News_Comment_A_Move_100_06,mgCHF_bigtitle_news,nil,nil,nil,Objective Reached!,Objectif atteint !,Streitmacht am Ziel!,¡Objetivo alcanzado!,Obiettivo raggiunto!,Doel bereikt!,Objetivo alcançado!,У цели!,
minigame/mgChf.bmsm,1203,chf_News_Comment_A_Move_100_07,mgCHF_bigtitle_news,nil,nil,nil,A Perfect Push!,Une sortie de maître !,Perfekt im Abgang!,¡Una estrategia perfecta!,Un'impresa da manuale!,Perfecte voortgang!,Uma estratégia perfeita!,Идеальная попытка!,
minigame/mgChf.bmsm,1204,chf_News_Comment_A_Move_100_08,mgCHF_bigtitle_news,nil,nil,nil,A Satisfied Push!,Rien n'arrête un estomac plein !,Satte Streitmacht drängt voran!,¡Adelante con el estómago lleno!,Avanzare a pancia piena!,Voldane voortgang!,De estômago cheio é outra coisa!,Нет голода — нет страха!,
minigame/mgChf.bmsm,1205,chf_News_Comment_A_Move_100_09,mgCHF_bigtitle_news,nil,nil,nil,A Mega Push!,Une fin en fanfare !,Streitmacht legt XXL-Abgang hin!,Avance con pasos de gigante,Azione extralarge!,Een grandioze prestatie!,Há que avançar em grande!,Невероятный поворот событий!,
minigame/mgChf.bmsm,1206,chf_News_Comment_A_Move_100_10,mgCHF_bigtitle_news,nil,nil,nil,Success Tastes Great!,Une délicieuse réussite !,Erfolg schmeckt großartig!,¡Las mieles del éxito!,Il gran gusto del successo,Heerlijke voortgang!,O sucesso sabe tão bem!,Сладкий вкус успеха!,
minigame/mgChf.bmsm,1207,chf_News_Comment_A_Move_100_11,mgCHF_bigtitle_news,nil,nil,nil,"Legendary Meal, Legendary Push!",Un final légendaire !,"Legendäres Mahl, legendärer Sieg!",Un avance digno de leyenda,"Piatto leggendario, impresa leggendaria",Legendarische maaltijd en voortgang!,"Refeição lendária, ajuda lendária!",Легендарное блюдо и легендарный успех!,
minigame/mgChf.bmsm,1208,chf_News_Comment_A_Move_100_12,mgCHF_bigtitle_news,nil,nil,nil,One Step Closer!,La victoire approche !,Einen Schritt näher dran!,¡Un paso más cerca!,Un passo in più,Eén stap dichterbij!,Cada vez mais perto!,На шаг ближе!,
minigame/mgChf.bmsm,1209,chf_News_Comment_A_Move_100_13,mgCHF_bigtitle_news,nil,nil,nil,Legendary Dash to Goal!,Toujours plus vite et droit au but !,Streitmacht sprintet zum Ziel!,¡Legendario avance!,Scatto verso l'obiettivo!,Legendarische sprint naar het doel!,Rumo ao objetivo!,Легендарный поход! К цели!,
minigame/mgChf.bmsm,1210,chf_News_Comment_A_Move_100_14,mgCHF_bigtitle_news,nil,nil,nil,Legendary Dash Out!,Galop vers la sortie !,Legendärer Sprint zum Ausgang!,¡La leyenda continúa!,Scatto leggendario!,Legendarische sprint naar de uitgang!,Perfeito!,Легендарное стремление к цели!,
minigame/mgChf.bmsm,1211,chf_News_Comment_A_Move_99_01,mgCHF_bigtitle_news,1,1,mgCHF_bigtitle_news_edge,Hungry Confusion!,Ventre affamé ne sait où aller...,Hungrige Streitmacht auf Irrwegen!,El hambre desorienta,Senza meta e a pancia vuota!,Hongerige verwarring!,Casa onde não há pão...,Легендарная путаница!,
minigame/mgChf.bmsm,1212,chf_News_Comment_A_Move_99_02,mgCHF_bigtitle_news,1,1,mgCHF_bigtitle_news_edge,Trouble Finding Way?,Ce n'était pas la bonne route ?,Streifende Streitmacht perdu?,¿Cuál es el camino?,Quale sarà la direzione?,Moeite om de weg te vinden?,Qual é o caminho?,Невероятная потеря!,
minigame/mgChf.bmsm,1213,chf_News_Comment_A_Move_99_03,mgCHF_bigtitle_news,1,1,mgCHF_bigtitle_news_edge,To the Next Area!,En route pour la zone suivante !,Auf zum nächsten Gebiet!,¡Siguiente zona a la vista!,Alla prossima area!,Naar het volgende gebied!,Para a área seguinte!,К следующему участку!,
minigame/mgChf.bmsm,1214,chf_News_Comment_A_Move_99_04,mgCHF_bigtitle_news,nil,nil,nil,To the Monarch!,Prochaine étape : le monarque !,Auf zum Monarchen!,¡Más cerca de su Majestad!,Al sovrano!,Naar de heerser!,Ao Rei!,К правителю!,
minigame/mgChf.bmsm,1215,chf_News_Comment_A_Move_99_06,mgCHF_bigtitle_news,nil,nil,nil,Exclusive! Quest on Track!,Exclusif ! Bravoure sur la route !,Exklusiv! Es geht voran!,Exclusiva: ¡avance imparable!,Esclusiva sui progressi!,Missie maakt vooruitgang!,Exclusivo! Avançar sem parar!,Эксклюзив! Все идет по плану!,
minigame/mgChf.bmsm,1216,chf_News_Comment_A_Move_99_05,mgCHF_bigtitle_news,nil,nil,nil,Race to the Monarch!,À toute vitesse vers le monarque !,Streitmacht eilt zum Monarchen!,"Su Majestad, cada vez más cerca",Il sovrano è vicino!,Haastig naar de heerser!,Quase a chegar ao rei!,Скорее к правителю!,
minigame/mgChf.bmsm,1217,chf_News_Comment_A_Move_99_07,mgCHF_bigtitle_news,nil,nil,nil,Perfect Dash!,À fond les ballons !,Streitmacht legt perfekten Sprint hin!,Avance perfecto se queda a las puertas,Scatto perfetto!,Perfecte sprint!,Que aceleração perfeita!,Идеальный прорыв!,
minigame/mgChf.bmsm,1218,chf_News_Comment_A_Move_99_08,mgCHF_bigtitle_news,nil,nil,nil,Sated Advance!,Une avancée bien nourrie !,Satte Streitmacht kommt voran!,¡Al rescate con el estómago lleno!,Scatto durante la digestione!,Voldane vooruitgang!,Assim sim!,Сытым легче наступать!,
minigame/mgChf.bmsm,1219,chf_News_Comment_A_Move_99_09,mgCHF_bigtitle_news,nil,nil,nil,Mega Progress Made!,Nos super héros super-progressent !,XXL-Fortschritt verzeichnet!,¡Avance de proporciones épicas!,Progressi extralarge,Enorme vooruitgang!,Grande progressão!,Огромное продвижение!,
minigame/mgChf.bmsm,1220,chf_News_Comment_A_Move_99_10,mgCHF_bigtitle_news,nil,nil,nil,Dashing on a Full Stomach!,"Le ventre plein, ils avancent !",Sprinten mit gefülltem Magen!,¡Avance con el estómago lleno!,Scatto a pancia piena,Sprinten op een volle maag!,Avanço de barriga cheia!,Прорыв на полный желудок!,
minigame/mgChf.bmsm,1221,chf_News_Comment_A_Move_99_11,mgCHF_bigtitle_news,nil,nil,nil,Legendary Display of Speed!,Progression légendaire !,Legendäre Temposchau!,¡Una velocidad legendaria!,Leggendaria dimostrazione di velocità,Met legendarische snelheid!,Demonstração lendária de velocidade!,Легендарная скорость!,
minigame/mgChf.bmsm,1222,chf_News_Comment_A_Move_99_12,mgCHF_bigtitle_news,nil,nil,nil,Legendary Food Provides Boost!,Coup de fouet grâce au repas légendaire !,Legendärer Energieschub!,¡Un almuerzo legendario y revitalizador!,Piatto leggendario dà la spinta,Opkikker door legendarische maaltijd!,Uma refeição lendária e estimulante!,Легендарная еда укрепляет боевой дух!,
minigame/mgChf.bmsm,1223,chf_News_Comment_A_Move_99_13,mgCHF_bigtitle_news,nil,nil,nil,A Legendary Dash!,Avancée légendaire !,Ein legendärer Sprint!,Un progreso de leyenda,Uno scatto da leggenda,Een legendarische sprint!,Um avanço lendário!,Легендарный прорыв!,
minigame/mgChf.bmsm,1224,chf_News_Comment_A_Move_99_14,mgCHF_bigtitle_news,nil,nil,nil,Legendary Dash!,Une accélération de légende !,Legendäre Streitmacht rückt vor!,¡Un paso más cerca de la leyenda!,A pochi passi dalla leggenda!,Legendarische sprint!,Rumo ao objetivo!,Вот это прорыв! Легенда!,
minigame/mgChf.bmsm,1225,chf_News_Comment_B_Move,mgCHF_miiname_news,1,1,0,[0],[0],[0],[0],[0],[0],[0],[0],[0]
minigame/mgChf.bmsm,1226,chf_News_Comment_B_Move_100_01,mgCHF_miiname_news,1,1,0,"Advanced
[0]km!","Distance :
[0] km !","[0] Meter
vorangekommen!","Distancia avanzada:
[0] km","Distanza percorsa:
[0] km!","[0] km
afgelegd!",Avançaste: [0] km!,"Пройдено
[0] км!",
minigame/mgChf.bmsm,1227,chf_News_Comment_B_Move_100_02,mgCHF_miiname_news,1,1,0,##,##,##,##,##,##,##,##,##
minigame/mgChf.bmsm,1228,chf_News_Comment_B_Move_100_03,mgCHF_miiname_news,1,1,0,##,##,##,##,##,##,##,##,##
minigame/mgChf.bmsm,1229,chf_News_Comment_B_Move_99_01,mgCHF_miiname_news,1,1,0,##,##,##,##,##,##,##,##,##
minigame/mgChf.bmsm,1230,chf_News_Comment_B_Move_99_02,mgCHF_miiname_news,1,1,0,##,##,##,##,##,##,##,##,##
minigame/mgChf.bmsm,1231,chf_News_Comment_B_Move_99_03,mgCHF_miiname_news,1,1,0,##,##,##,##,##,##,##,##,##
minigame/mgChf.bmsm,1232,chf_News_Comment_A_Meal,mgCHF_yellow_edge,1,1,mgCHF_btn_brown_edge_sdw,##,##,##,##,##,##,##,##,##
minigame/mgChf.bmsm,1233,chf_News_Comment_A_Meal_100_01,mgCHF_yellow_edge,1,1,mgCHF_btn_brown_edge_sdw,##,##,##,##,##,##,##,##,##
minigame/mgChf.bmsm,1234,chf_News_Comment_A_Meal_99_01,mgCHF_yellow_edge,1,1,mgCHF_btn_brown_edge_sdw,##,##,##,##,##,##,##,##,##
minigame/mgChf.bmsm,1235,chf_News_Comment_B_Meal,mgCHF_yellow_edge,1,1,mgCHF_btn_brown_edge_sdw,##,##,##,##,##,##,##,##,##
minigame/mgChf.bmsm,1236,chf_News_Comment_B_Meal_100_01,mgCHF_brown,1,1,nil,##,##,##,##,##,##,##,##,##
minigame/mgChf.bmsm,1237,chf_News_Comment_B_Meal_99_01,mgCHF_brown,1,1,nil,##,##,##,##,##,##,##,##,##
minigame/mgChf.bmsm,1238,chf_News_Comment_Area,mgCHF_stagename_news,1,1,mgCHF_stagename_news_edge,[0],[0],[0],[0],[0],[0],[0],[0],[0]
minigame/mgChf.bmsm,1239,chf_News_Comment_Name,mgCHF_miiname_news,1,1,nil,[0],[0],[0],[0],[0],[0],[0],[0],[0]
minigame/mgChf.bmsm,1240,chf_News_Comment_C00,mgCHF_miiname_news,1,1,nil,[0]'s Review,Critique : [0],Urteil von [0],Crítica de [0],Giudizio di [0],Beoordeling van [0],Crítica de [0],Отзыв героя [0],
minigame/mgChf.bmsm,1241,chf_News_Comment_C04,mgCHF_miiname_news,1,1,nil,[0]'s Review,Critique : [0],Kritik von [0],Crítica de [0],Giudizio di [0],Beoordeling van [0],Crítica de [0],Отзыв героя [0],
minigame/mgChf.bmsm,1242,chf_News_Comment_C01,mgCHF_miiname_news,1,1,nil,[0]'s Order,Commande de : [0],Kommentar von [0],Pedido de [0],Ordine di [0],Bestelling van [0],Pedido de [0],Заказ героя [0],
minigame/mgChf.bmsm,1243,chf_News_Comment_C05,mgCHF_miiname_news,1,1,nil,[0]'s Order,Commande de : [0],Bestellung von [0],Pedido de [0],Ordine di [0],Bestelling van [0],Pedido de [0],Заказ героя [0],
minigame/mgChf.bmsm,1244,chf_News_Comment_C02,mgCHF_brown_news,1,1,nil,[0],[0],[0],[0],[0],[0],[0],[0],[0]
minigame/mgChf.bmsm,1245,chf_News_Comment_C03,mgCHF_brown_news,1,1,nil,[0],[0],[0],[0],[0],[0].,[0],[0],[0]
minigame/mgChf.bmsm,1246,chf_News_Comment_C,mgCHF_brown_news,1,1,nil,[0],[0],[0],[0],[0],[0],[0],[0],[0]
minigame/mgChf.bmsm,1247,chf_News_Comment_C_00,mgCHF_brown_news,1,1,nil,They didn't have my order...,Mon plat n'était pas disponible...,Mein Leibgericht gab's nicht!,Me he quedado con las ganas...,Non avevano il mio ordine...,Ik kreeg wat anders...,Não tinham o meu pedido...,"Совсем не то, чего мне хотелось.",
minigame/mgChf.bmsm,1248,chf_News_Comment_C_01_01,mgCHF_brown_news,1,1,nil,This wasn't good enough...,La qualité laissait à désirer...,Das war nicht gut genug...,Esto ha estado regular...,Non era molto buono...,Het eten was niet goed genoeg...,Não estava suficientemente bom...,Мне не понравилось.,
minigame/mgChf.bmsm,1249,chf_News_Comment_C_01_02,mgCHF_brown_news,1,1,nil,This tastes like disappointment.,J'ai goûté une amère déception...,Eine kulinarische Enttäuschung...,De sabor decepcionante...,Un piatto deludente.,Het gerecht was teleurstellend.,Que sabor dececionante.,Полное разочарование.,
minigame/mgChf.bmsm,1250,chf_News_Comment_C_02_01,mgCHF_brown_news,1,1,nil,It was just lacking something...,Il manquait quelque chose...,Irgendetwas fehlte...,Le faltaba algo...,Mancava qualcosa...,Er ontbrak iets...,Faltava-lhe algo...,Чего-то не хватало.,
minigame/mgChf.bmsm,1251,chf_News_Comment_C_02_02,mgCHF_brown_news,1,1,nil,It was lacking a vital ingredient...,Il manquait un ingrédient capital...,Eine Hauptzutat vergessen?,Le falta un ingrediente esencial...,Mancava un ingrediente base!,Er ontbrak een belangrijk ingrediënt...,Faltava um ingrediente essencial...,Не хватало важного ингредиента...,
minigame/mgChf.bmsm,1252,chf_News_Comment_C_03_01,mgCHF_brown_news,1,1,nil,This was very decent!,C'était pas mal !,Das war doch ganz ordentlich!,Pues no estaba mal...,Un piatto soddisfacente!,De maaltijd was echt goed!,Não estava nada mau!,Было вкусно!,
minigame/mgChf.bmsm,1253,chf_News_Comment_C_03_02,mgCHF_brown_news,1,1,nil,"This was...pretty good, actually!",C'était carrément bon !,Mir hat's recht gut geschmeckt!,¡Esto estaba bastante bueno!,Non era davvero niente male!,Het eten was behoorlijk goed!,"Estava bem bom, na verdade!",Было довольно... вкусно!,
minigame/mgChf.bmsm,1254,chf_News_Comment_C_04_01,mgCHF_brown_news,1,1,nil,This was truly authentic!,De la cuisine authentique !,Authentisches Geschmackserlebnis!,¡Qué sabor tan auténtico!,Un piatto davvero genuino!,Het gerecht was echt authentiek!,Um sabor autêntico!,То что надо!,
minigame/mgChf.bmsm,1255,chf_News_Comment_C_04_02,mgCHF_brown_news,1,1,nil,Exactly what I ordered! Delicious!,Délicieux ! Rien à redire !,"Genau, was ich bestellt hab! Lecker!",¡Justo lo que quería! ¡Ñam!,Proprio quello che volevo! Ottimo!,"Heerlijk, precies wat ik wou!",Exatamente o que pedi! Delicioso!,"То, чего мне хотелось! Так вкусно!",
minigame/mgChf.bmsm,1256,chf_News_Comment_C_05_01,mgCHF_brown_news,1,1,nil,Truly world class!,Digne des plus grands restaurants !,Weltklasse! Ganz ohne Zweifel!,¡Qué nivelazo!,Un piatto di livello internazionale!,Wereldklasse!,Que nível!,Высший класс!,
minigame/mgChf.bmsm,1257,chf_News_Comment_C_05_02,mgCHF_brown_news,1,1,nil,Absolutely incredible! I'm stuffed!,Insurpassable ! J'en pleure de joie !,Ein Gericht von unglaublicher Größe!,¡Me he puesto las botas!,Davvero incredibile! Che sbafata!,"Heerlijk, ik ben helemaal voldaan!",Divinal! Estou empanturrado!,Очень вкусно и сытно!,
minigame/mgChf.bmsm,1258,chf_News_Comment_C_06_01,mgCHF_brown_news,nil,nil,nil,That was a legendary meal.,Quel repas légendaire !,Ein wahrlich legendäres Mahl!,Una comida legendaria.,Un pasto leggendario.,Het was een legendarische maaltijd.,Que refeição lendária.,Легендарное блюдо!,
minigame/mgChf.bmsm,1259,chf_News_Comment_C_06_02,mgCHF_brown_news,1,1,nil,So this is what they call a legend!,C'était bel et bien légendaire !,"Ich weiß jetzt, was eine Legende ist!",¡Gastronomía de leyenda!,Questa sì che è una leggenda!,Dit gerecht was legendarisch!,Então isto é que é uma lenda?!,Легендарно!,
minigame/mgChf.bmsm,1260,chf_News_Comment_C_07_01,mgCHF_brown_news,1,1,nil,A mega-sized legendary delight!,"Portions XXL, délice légendaire !",Ein kulinarisches XXL-Märchen!,¡Un megaplato que hará historia!,Una leggenda extralarge!,"Een gigantisch, legendarisch gerecht!",Uma delícia para os mais comilões!,Легенда! И порция огромная!,
minigame/mgChf.bmsm,1261,chf_News_Comment_C_07_02,mgCHF_brown_news,1,1,nil,Legendary isn't the half of it!,Plus légendaire que la légende !,Legendär ist fast noch untertrieben!,¡Legendario es decir poco!,Un piatto più che leggendario!,Het eten was ongelofelijk!,Lendário é dizer pouco!,Легендарно! Как минимум!,
minigame/mgChf.bmsm,1262,chf_Demo,mgCHF_purewhite,1,1,nil,##,##,##,##,##,##,##,##,##
minigame/mgChf.bmsm,1263,chf_Demo_Tips_001,mgCHF_brown,1,1,nil,For use with the Tips Window.,Trucs et astuces,Für das Hinweis-Fenster,Consejos,Qualche consiglio,Voor gebruik in het tipmenu.,Conselhos,For use with the Tips Window.,
minigame/mgChf.bmsm,1264,chf_Demo_Op01_001,mgCHF_brown,1,1,nil,"Chef [Name]!
You've finally arrived!","Chef [Name] !
Vous voilà, enfin !","Chefkoch [Name]!
Da bist du ja endlich!","¡Chef [Name]!
¡Te estaba esperando!","Chef [Name]!
Finalmente sei qui!","Chef [Name],
je bent eindelijk aangekomen!","Cozinheiro [Name]!
Finalmente chegaste!","Шеф-повар [Name]!
Наконец-то!",
minigame/mgChf.bmsm,1265,chf_Demo_Op01_002,mgCHF_brown,1,1,nil,"I'm [System:Color name=""mgChf_dark_orange"" ]Geoff[/System:Color], an apprentice chef
here! It's great to meet you!","Je suis [System:Color name=""mgChf_dark_orange"" ]Jeff[/System:Color], l'apprenti chef !
J'étais impatient de vous voir !","Ich bin [System:Color name=""mgChf_dark_orange"" ]Delikarl [/System:Color]und bin hier
der Lehrling! Freut mich sehr!","Soy el pinche, [System:Color name=""mgChf_dark_orange"" ]Jacobo[/System:Color].
¡Espero aprender mucho de ti!","Io sono [System:Color name=""mgChf_dark_orange"" ]Mestolo[/System:Color], apprendista
cuoco. Piacere di conoscerti!","Welkom! Ik ben [System:Color name=""mgChf_dark_orange"" ]Margo[/System:Color],
een chef in opleiding.","Sou o [System:Color name=""mgChf_dark_orange"" ]Sebastião[/System:Color], o aprendiz
de cozinheiro! Muito prazer!","Я [System:Color name=""mgChf_dark_orange"" ]Джефф[/System:Color], работаю здесь
стажером. Добро пожаловать!",
minigame/mgChf.bmsm,1266,chf_Demo_Op01_003,mgCHF_brown,1,1,nil,"Times have been hard since the
[System:Color name=""mgChf_dark_orange"" ]monsters[/System:Color] captured our monarch.","Des [System:Color name=""mgChf_dark_orange"" ]monstres[/System:Color] ont enlevé notre
monarque, et depuis, rien ne va.","Seit die [System:Color name=""mgChf_dark_orange"" ]Monster [/System:Color]den Monarchen
entführten, steht alles Kopf.","Desde que los [System:Color name=""mgChf_dark_orange"" ]monstruos[/System:Color] secuestraron
a Su Majestad, la ciudad está casi vacía.","Sono tempi duri da quando dei
[System:Color name=""mgChf_dark_orange"" ]mostri[/System:Color] hanno rapito il sovrano...","Het zijn zware tijden. [System:Color name=""mgChf_dark_orange"" ]Monsters[/System:Color]
hebben onze koning ontvoerd.","Desde que os [System:Color name=""mgChf_dark_orange"" ]monstros 
[/System:Color]raptaram o rei, não está fácil...","Тут такое творится! Нашего
правителя похитили [System:Color name=""mgChf_dark_orange"" ]монстры[/System:Color]!",
minigame/mgChf.bmsm,1267,chf_Demo_Op01_004,mgCHF_brown,1,1,nil,"Our chefs ran away, so we're
barely able to run the place!","Les chefs ont déserté la cuisine.
On risque notre réputation !","Unsere Köche flohen und der
Betrieb brach fast zusammen!","¡Hasta el chef ha huido! El restaurante
estaba pasando unos apuros...","I cuochi qui sono fuggiti e non
riusciamo ad andare avanti!","Alle koks zijn gevlucht, en ik 
sta er helemaal alleen voor!","Os cozinheiros fugiram e
acabamos por ficar em apuros.","Все повара разбежались,
а я не знаю, за что хвататься!",
minigame/mgChf.bmsm,1268,chf_Demo_Op01_005,mgCHF_brown,1,1,nil,"That's why it's great to have a
real chef like you here again!","Autant dire qu'on attendait
votre arrivée en trépignant !","Darum bin ich froh, nun wieder
einen Koch hier zu haben!","¡Pero ahora que estás aquí,
todo va a salir a pedir de boca!","Ma ora ci sei tu! Una nuova
guida per questa cucina!","Ik ben blij om weer met een
echte chef te kunnen werken!","Por isso é que é ótimo ter aqui
um bom cozinheiro como tu!","Поэтому я очень рад
твоему приезду!",
minigame/mgChf.bmsm,1269,chf_Demo_Op01_006,mgCHF_brown,1,1,nil,"Oh, look at the time! Heroes will
be arriving any minute now!","Oh, mais l'heure tourne ! Les
héros vont bientôt arriver !","Oh, so spät schon? Die Helden
werden jeden Moment hier sein!","Dentro de nada empezarán a
llegar héroes hambrientos.","Oh, ma si è fatto tardi!
Gli eroi saranno qui a minuti!","O, is het al zo laat? De helden
kunnen elk moment aankomen!","Daqui a nada chegam
os heróis.","Ой, а который час? Герои
прибудут с минуты на минуту!",
minigame/mgChf.bmsm,1270,chf_Demo_Op01_007,mgCHF_brown,1,1,nil,"They always stop here to eat
before heading out on the job.","Les héros [System:Color name=""mgChf_dark_orange"" ]festoient[/System:Color] toujours ici
avant de partir en mission.","Sie machen hier immer Halt, um
sich vor ihrer Arbeit zu stärken.","Antes de partir al rescate de Su
Majestad, suelen venir a [System:Color name=""mgChf_dark_orange"" ]comer[/System:Color].","Si fermano sempre per mangiare
prima di ogni missione.","Ze komen hier altijd eten
voordat ze op een missie gaan.","Antes de cada missão, os heróis
passam sempre por aqui.","Перед тем как отправиться
в бой, они [System:Color name=""mgChf_dark_orange"" ]обедают [/System:Color]у нас.",
minigame/mgChf.bmsm,1271,chf_Demo_Op01_008,mgCHF_brown,1,1,nil,"Our [System:Color name=""mgChf_dark_orange"" ]food [/System:Color]gives them the energy
they need to defeat the enemy!","Sans notre nourriture, ils
n'iraient pas bien loin !","Sie benötigen unsere [System:Color name=""mgChf_dark_orange"" ]Gerichte[/System:Color],
um die Monster zu besiegen!","¡Cuanto mejores sean nuestros
platos, con más ímpetu lucharán!","I nostri[System:Color name=""mgChf_dark_orange"" ] piatti[/System:Color] danno loro energia
per sconfiggere i nemici!","Het [System:Color name=""mgChf_dark_orange"" ]eten[/System:Color] geeft ze de energie
om onze vijanden te verslaan.","A nossa [System:Color name=""mgChf_dark_orange"" ]comida [/System:Color]dá-lhes energia
para serem bem-sucedidos!","Я бы даже сказал, что наша
еда укрепляет их боевой дух!",
minigame/mgChf.bmsm,1272,chf_Demo_Op01_009,mgCHF_brown,1,1,nil,"You could say [System:Color name=""mgChf_dark_orange"" ]the kingdom's[/System:Color]
[System:Color name=""mgChf_dark_orange"" ]fate[/System:Color] rests on our cooking!","Alors mitonnez-leur de [System:Color name=""mgChf_dark_orange"" ]délicieux
plats[/System:Color], par pitié pour le monarque !","Das [System:Color name=""mgChf_dark_orange"" ]Wohl des Königreichs [/System:Color]hängt
von deiner Kochkunst ab!","¡Espero que cocines para los
héroes unos deliciosos [System:Color name=""mgChf_dark_orange"" ]platos[/System:Color]!","Il [System:Color name=""mgChf_dark_orange"" ]destino del regno[/System:Color] è nelle
nostre pentole!","[System:Color name=""mgChf_dark_orange"" ]Het lot van het koninkrijk[/System:Color]
ligt dus in jouw handen!","[System:Color name=""mgChf_dark_orange"" ]O destino do reino [/System:Color]está
nos nossos cozinhados!","Твои [System:Color name=""mgChf_dark_orange"" ]кулинарные способности
[/System:Color]могут спасти королевство!",
minigame/mgChf.bmsm,1273,chf_Demo_Op01_010,mgCHF_brown,1,1,nil,"Anyway, come on in!
I'll show you to the kitchen!","Venez, je vais vous montrer
la cuisine !","Aber jetzt komm erst mal
herein! Ich zeige dir die Küche!","Ven, te enseñaré la cocina.
¡El reino depende de nosotros!","Ora prego, entra pure!
Ti faccio vedere la cucina.","Goed, volg mij maar dan geef ik
je een rondleiding in de keuken.","De qualquer maneira, entra!
Vou-te mostrar a cozinha!",А сейчас я покажу тебе кухню!,
minigame/mgChf.bmsm,1274,chf_Demo_Op01_011,mgCHF_brown,1,1,nil,##,##,##,##,##,##,##,##,##
minigame/mgChf.bmsm,1275,chf_Demo_Op01_012,mgCHF_brown,1,1,nil,##,##,##,##,##,##,##,##,##
minigame/mgChf.bmsm,1276,chf_Demo_Op01_013,mgCHF_brown,1,1,nil,##,##,##,##,##,##,##,##,##
minigame/mgChf.bmsm,1277,chf_Demo_Op01_014,mgCHF_brown,1,1,nil,##,##,##,##,##,##,##,##,##
minigame/mgChf.bmsm,1278,chf_Demo_Op01_015,mgCHF_brown,1,1,nil,##,##,##,##,##,##,##,##,##
